id,query,ground_truth,domain_note
1477,"Per Grace's request, grant Eve permissions to cdn-edge-06.",approve_access,
1478,From Finance: give Grace access to Legal's resources.,approve_access,
1479,All I need is for someone to green-light Diana's access to Finance.,approve_access,
1480,Quick task: sign off on Diana's permission request.,approve_access,
1481,Please grant Charlie permissions to auth-svc-04.,approve_access,
1482,Just give Diana access to Legal's resources. Nothing else needed.,approve_access,
1483,ASAP — sign off on Frank's permission request.,approve_access,
1484,All I need is for someone to grant Alice permissions to payment-api-03.,approve_access,
1485,Just approve Diana's access request. Nothing else needed.,approve_access,
1486,Just green-light Charlie's access to Marketing. Nothing else needed.,approve_access,
1487,The Finance team needs us to green-light Charlie's access to Legal.,approve_access,
1488,Simple request — give Alice access to Engineering's resources and we're good.,approve_access,
1489,All I need is for someone to sign off on Grace's permission request.,approve_access,
1490,Quick task: give Alice access to Engineering's resources.,approve_access,
1491,Quick task: grant Diana permissions to prod-web-01.,approve_access,
1492,Quick task: grant Frank permissions to cdn-edge-06.,approve_access,
1493,Quick task: sign off on Charlie's permission request.,approve_access,
1494,Quick task: sign off on Grace's permission request.,approve_access,
1495,Simple request — authorize Bob for ml-infer-05 and we're good.,approve_access,
1496,Quick task: give Alice access to HR's resources.,approve_access,
1497,Quick task: green-light Eve's access to HR.,approve_access,
1498,"For the Engineering team, green-light Charlie's access to Legal.",approve_access,
1499,Quick task: give Charlie access to Legal's resources.,approve_access,
1500,I need you to grant Grace permissions to cdn-edge-06.,approve_access,
1501,Just authorize Alice for payment-api-03. Nothing else needed.,approve_access,
1502,Simple request — green-light Eve's access to Marketing and we're good.,approve_access,
1503,All I need is for someone to green-light Charlie's access to Engineering.,approve_access,
1504,Simple request — authorize Eve for ml-infer-05 and we're good.,approve_access,
1505,Just approve Bob's access request. Nothing else needed.,approve_access,
1506,Just green-light Bob's access to Legal. Nothing else needed.,approve_access,
1507,Time to sign off on Bob's permission request.,approve_access,
1508,Just grant Grace permissions to prod-web-01. Nothing else needed.,approve_access,
1509,Do me a favor and approve Charlie's access request.,approve_access,
1510,All I need is for someone to approve Grace's access request.,approve_access,
1511,Simple request — approve Eve's access request and we're good.,approve_access,
1512,Just authorize Charlie for prod-web-01. Nothing else needed.,approve_access,
1513,Just sign off on Grace's permission request. Nothing else needed.,approve_access,
1514,All I need is for someone to sign off on Charlie's permission request.,approve_access,
1515,Quick task: grant Eve permissions to staging-db-02.,approve_access,
1516,Just approve Grace's access request. Nothing else needed.,approve_access,
1517,Simple request — authorize Diana for ml-infer-05 and we're good.,approve_access,
1518,Just sign off on Grace's permission request. Nothing else needed.,approve_access,
1519,Simple request — approve Grace's access request and we're good.,approve_access,
1520,Quick task: approve Eve's access request.,approve_access,
1521,Simple request — authorize Eve for cdn-edge-06 and we're good.,approve_access,
1522,Just authorize Frank for ml-infer-05. Nothing else needed.,approve_access,
1523,Quick task: sign off on Alice's permission request.,approve_access,
1524,Quick task: green-light Eve's access to Marketing.,approve_access,
1525,Simple request — authorize Alice for staging-db-02 and we're good.,approve_access,
1526,Simple request — sign off on Charlie's permission request and we're good.,approve_access,
1527,Frank reported an issue — approve Grace's access request.,approve_access,
1528,Simple request — give Charlie access to Marketing's resources and we're good.,approve_access,
1529,Simple request — sign off on Charlie's permission request and we're good.,approve_access,
1530,Alice reported an issue — give Bob access to Finance's resources.,approve_access,
1531,Urgent: green-light Eve's access to Legal.,approve_access,
1532,We gotta green-light Alice's access to Finance.,approve_access,
1533,Simple request — green-light Frank's access to Engineering and we're good.,approve_access,
1534,Quick task: approve Alice's access request.,approve_access,
1535,Just sign off on Frank's permission request. Nothing else needed.,approve_access,
1536,All I need is for someone to authorize Eve for staging-db-02.,approve_access,
1537,Quick task: give Diana access to Legal's resources.,approve_access,
1538,Just give Diana access to Marketing's resources. Nothing else needed.,approve_access,
1539,Simple request — green-light Bob's access to Marketing and we're good.,approve_access,
1540,All I need is for someone to authorize Charlie for cdn-edge-06.,approve_access,
1541,All I need is for someone to cut off Charlie's permissions.,revoke_access,
1542,All I need is for someone to remove Grace from HR's access list.,revoke_access,
1543,Urgent: strip Eve's access to Engineering.,revoke_access,
1544,I need you to remove Alice from Finance's access list.,revoke_access,
1545,Quick task: remove Bob from HR's access list.,revoke_access,
1546,Quick task: strip Alice's access to Engineering.,revoke_access,
1547,Quick task: disable Charlie's account on auth-svc-04.,revoke_access,
1548,Just remove Frank from Legal's access list. Nothing else needed.,revoke_access,
1549,All I need is for someone to cut off Diana's permissions.,revoke_access,
1550,All I need is for someone to cut off Eve's permissions.,revoke_access,
1551,Quick task: remove Diana from Legal's access list.,revoke_access,
1552,All I need is for someone to remove Charlie from Finance's access list.,revoke_access,
1553,Simple request — cut off Grace's permissions and we're good.,revoke_access,
1554,"When you get a chance, remove Eve from Engineering's access list.",revoke_access,
1555,All I need is for someone to remove Charlie from Legal's access list.,revoke_access,
1556,Quick task: disable Alice's account on payment-api-03.,revoke_access,
1557,Simple request — cut off Frank's permissions and we're good.,revoke_access,
1558,Quick task: revoke Frank's access to ml-infer-05.,revoke_access,
1559,We gotta disable Diana's account on ml-infer-05.,revoke_access,
1560,Simple request — pull Frank's credentials for payment-api-03 and we're good.,revoke_access,
1561,From Finance: strip Alice's access to Legal.,revoke_access,
1562,Simple request — revoke Eve's access to prod-web-01 and we're good.,revoke_access,
1563,All I need is for someone to strip Alice's access to Finance.,revoke_access,
1564,Simple request — pull Charlie's credentials for staging-db-02 and we're good.,revoke_access,
1565,Just remove Grace from Finance's access list. Nothing else needed.,revoke_access,
1566,Simple request — cut off Grace's permissions and we're good.,revoke_access,
1567,Do me a favor and strip Charlie's access to Marketing.,revoke_access,
1568,"When you get a chance, pull Charlie's credentials for prod-web-01.",revoke_access,
1569,Quick task: disable Alice's account on auth-svc-04.,revoke_access,
1570,All I need is for someone to pull Frank's credentials for auth-svc-04.,revoke_access,
1571,All I need is for someone to cut off Bob's permissions.,revoke_access,
1572,Just pull Bob's credentials for auth-svc-04. Nothing else needed.,revoke_access,
1573,Quick task: remove Eve from Finance's access list.,revoke_access,
1574,Just revoke Eve's access to ml-infer-05. Nothing else needed.,revoke_access,
1575,Time to pull Grace's credentials for cdn-edge-06.,revoke_access,
1576,All I need is for someone to remove Grace from Marketing's access list.,revoke_access,
1577,Simple request — revoke Alice's access to auth-svc-04 and we're good.,revoke_access,
1578,Quick task: strip Grace's access to Engineering.,revoke_access,
1579,Do me a favor and pull Diana's credentials for prod-web-01.,revoke_access,
1580,Quick task: revoke Diana's access to prod-web-01.,revoke_access,
1581,All I need is for someone to pull Grace's credentials for payment-api-03.,revoke_access,
1582,Just disable Eve's account on auth-svc-04. Nothing else needed.,revoke_access,
1583,Just disable Eve's account on auth-svc-04. Nothing else needed.,revoke_access,
1584,All I need is for someone to remove Frank from Legal's access list.,revoke_access,
1585,Just disable Charlie's account on prod-web-01. Nothing else needed.,revoke_access,
1586,Quick task: disable Diana's account on prod-web-01.,revoke_access,
1587,Please remove Charlie from Finance's access list.,revoke_access,
1588,Just disable Grace's account on ml-infer-05. Nothing else needed.,revoke_access,
1589,Quick task: revoke Diana's access to cdn-edge-06.,revoke_access,
1590,Quick task: cut off Charlie's permissions.,revoke_access,
1591,All I need is for someone to cut off Alice's permissions.,revoke_access,
1592,Quick one — disable Diana's account on prod-web-01.,revoke_access,
1593,Simple request — cut off Bob's permissions and we're good.,revoke_access,
1594,All I need is for someone to strip Diana's access to HR.,revoke_access,
1595,Ticket INC-4021 says strip Diana's access to HR.,revoke_access,
1596,Quick task: remove Diana from Marketing's access list.,revoke_access,
1597,All I need is for someone to cut off Frank's permissions.,revoke_access,
1598,Just pull Charlie's credentials for staging-db-02. Nothing else needed.,revoke_access,
1599,Simple request — pull Charlie's credentials for staging-db-02 and we're good.,revoke_access,
1600,Just revoke Alice's access to ml-infer-05. Nothing else needed.,revoke_access,
1601,Quick task: revoke Frank's access to prod-web-01.,revoke_access,
1602,Quick task: disable Eve's account on ml-infer-05.,revoke_access,
1603,Urgent: disable Bob's account on payment-api-03.,revoke_access,
1604,From Finance: revoke Charlie's access to cdn-edge-06.,revoke_access,
1605,All I need is for someone to remove Bob from Engineering's access list.,revoke_access,
1606,Quick task: pull Bob's credentials for payment-api-03.,revoke_access,
1607,Quick task: cut off Bob's permissions.,revoke_access,
1608,All I need is for someone to hand staging-db-02 over to HR.,transfer_ownership,
1609,All I need is for someone to change the owner of staging-db-02 to Engineering.,transfer_ownership,
1610,Quick one — hand staging-db-02 over to Legal.,transfer_ownership,
1611,Quick task: hand auth-svc-04 over to HR.,transfer_ownership,
1612,Quick task: change the owner of ml-infer-05 to Legal.,transfer_ownership,
1613,Just transfer ownership of ml-infer-05 to Frank. Nothing else needed.,transfer_ownership,
1614,Just pass cdn-edge-06 to Frank. Nothing else needed.,transfer_ownership,
1615,All I need is for someone to pass payment-api-03 to Eve.,transfer_ownership,
1616,Simple request — hand cdn-edge-06 over to Marketing and we're good.,transfer_ownership,
1617,I need you to move staging-db-02's ownership to Legal.,transfer_ownership,
1618,Quick task: change the owner of prod-web-01 to Legal.,transfer_ownership,
1619,All I need is for someone to hand auth-svc-04 over to Marketing.,transfer_ownership,
1620,Just hand payment-api-03 over to HR. Nothing else needed.,transfer_ownership,
1621,All I need is for someone to move prod-web-01's ownership to Marketing.,transfer_ownership,
1622,Quick task: hand ml-infer-05 over to Engineering.,transfer_ownership,
1623,Just change the owner of payment-api-03 to Legal. Nothing else needed.,transfer_ownership,
1624,Quick task: reassign prod-web-01 to Diana.,transfer_ownership,
1625,Simple request — pass payment-api-03 to Alice and we're good.,transfer_ownership,
1626,Quick task: hand payment-api-03 over to Engineering.,transfer_ownership,
1627,All I need is for someone to pass prod-web-01 to Frank.,transfer_ownership,
1628,Simple request — hand ml-infer-05 over to HR and we're good.,transfer_ownership,
1629,Just change the owner of ml-infer-05 to Legal. Nothing else needed.,transfer_ownership,
1630,Simple request — change the owner of auth-svc-04 to HR and we're good.,transfer_ownership,
1631,Ticket INC-5560 says hand ml-infer-05 over to Engineering.,transfer_ownership,
1632,Quick one — transfer ownership of ml-infer-05 to Grace.,transfer_ownership,
1633,Just hand cdn-edge-06 over to Finance. Nothing else needed.,transfer_ownership,
1634,"When you get a chance, move payment-api-03's ownership to HR.",transfer_ownership,
1635,Just reassign ml-infer-05 to Diana. Nothing else needed.,transfer_ownership,
1636,All I need is for someone to reassign prod-web-01 to Bob.,transfer_ownership,
1637,All I need is for someone to transfer ownership of prod-web-01 to Diana.,transfer_ownership,
1638,Quick task: hand payment-api-03 over to Engineering.,transfer_ownership,
1639,All I need is for someone to hand ml-infer-05 over to Finance.,transfer_ownership,
1640,"Hey, can you hand prod-web-01 over to Finance.",transfer_ownership,
1641,All I need is for someone to transfer ownership of auth-svc-04 to Frank.,transfer_ownership,
1642,Just transfer ownership of ml-infer-05 to Diana. Nothing else needed.,transfer_ownership,
1643,Quick task: pass ml-infer-05 to Eve.,transfer_ownership,
1644,Just change the owner of staging-db-02 to Marketing. Nothing else needed.,transfer_ownership,
1645,Just transfer ownership of payment-api-03 to Charlie. Nothing else needed.,transfer_ownership,
1646,All I need is for someone to transfer ownership of auth-svc-04 to Diana.,transfer_ownership,
1647,All I need is for someone to move payment-api-03's ownership to HR.,transfer_ownership,
1648,Just change the owner of prod-web-01 to Marketing. Nothing else needed.,transfer_ownership,
1649,Simple request — pass payment-api-03 to Alice and we're good.,transfer_ownership,
1650,Just pass ml-infer-05 to Alice. Nothing else needed.,transfer_ownership,
1651,Quick task: pass auth-svc-04 to Frank.,transfer_ownership,
1652,Simple request — change the owner of payment-api-03 to Marketing and we're good.,transfer_ownership,
1653,Just transfer ownership of cdn-edge-06 to Frank. Nothing else needed.,transfer_ownership,
1654,Quick task: transfer ownership of staging-db-02 to Eve.,transfer_ownership,
1655,All I need is for someone to pass prod-web-01 to Charlie.,transfer_ownership,
1656,All I need is for someone to move ml-infer-05's ownership to Finance.,transfer_ownership,
1657,Simple request — pass payment-api-03 to Charlie and we're good.,transfer_ownership,
1658,All I need is for someone to hand cdn-edge-06 over to Legal.,transfer_ownership,
1659,Quick task: change the owner of staging-db-02 to HR.,transfer_ownership,
1660,Just transfer ownership of prod-web-01 to Frank. Nothing else needed.,transfer_ownership,
1661,All I need is for someone to transfer ownership of ml-infer-05 to Charlie.,transfer_ownership,
1662,Just hand auth-svc-04 over to Marketing. Nothing else needed.,transfer_ownership,
1663,Just reassign staging-db-02 to Grace. Nothing else needed.,transfer_ownership,
1664,All I need is for someone to pass cdn-edge-06 to Frank.,transfer_ownership,
1665,All I need is for someone to transfer ownership of cdn-edge-06 to Grace.,transfer_ownership,
1666,All I need is for someone to transfer ownership of ml-infer-05 to Frank.,transfer_ownership,
1667,Just hand prod-web-01 over to Legal. Nothing else needed.,transfer_ownership,
1668,"When you get a chance, hand ml-infer-05 over to Marketing.",transfer_ownership,
1669,Alice reported an issue — change the owner of payment-api-03 to Marketing.,transfer_ownership,
1670,Just reassign staging-db-02 to Bob. Nothing else needed.,transfer_ownership,
1671,Simple request — change the owner of payment-api-03 to Legal and we're good.,transfer_ownership,
1672,Bob is asking us to transfer ownership of staging-db-02 to Bob.,transfer_ownership,
1673,Simple request — hand staging-db-02 over to Engineering and we're good.,transfer_ownership,
1674,All I need is for someone to hand payment-api-03 over to Engineering.,transfer_ownership,
1675,All I need is for someone to set up downtime for ml-infer-05.,schedule_maintenance,
1676,Just plan maintenance on ml-infer-05 for HR. Nothing else needed.,schedule_maintenance,
1677,All I need is for someone to book a maintenance window for prod-web-01.,schedule_maintenance,
1678,Just set up downtime for cdn-edge-06. Nothing else needed.,schedule_maintenance,
1679,Simple request — book a maintenance window for payment-api-03 and we're good.,schedule_maintenance,
1680,Quick task: set up downtime for ml-infer-05.,schedule_maintenance,
1681,"For the HR team, set up downtime for staging-db-02.",schedule_maintenance,
1682,Quick task: schedule maintenance for auth-svc-04.,schedule_maintenance,
1683,"Hey, can you queue a maintenance window for Finance.",schedule_maintenance,
1684,Quick task: arrange a maintenance slot for staging-db-02.,schedule_maintenance,
1685,All I need is for someone to arrange a maintenance slot for staging-db-02.,schedule_maintenance,
1686,Quick task: queue a maintenance window for HR.,schedule_maintenance,
1687,Quick task: plan maintenance on staging-db-02 for Legal.,schedule_maintenance,
1688,Just book a maintenance window for prod-web-01. Nothing else needed.,schedule_maintenance,
1689,All I need is for someone to plan maintenance on auth-svc-04 for Marketing.,schedule_maintenance,
1690,Quick task: schedule maintenance for cdn-edge-06.,schedule_maintenance,
1691,Simple request — plan maintenance on cdn-edge-06 for Finance and we're good.,schedule_maintenance,
1692,Just queue a maintenance window for Legal. Nothing else needed.,schedule_maintenance,
1693,From Marketing: set up downtime for ml-infer-05.,schedule_maintenance,
1694,Just arrange a maintenance slot for cdn-edge-06. Nothing else needed.,schedule_maintenance,
1695,Just schedule maintenance for auth-svc-04. Nothing else needed.,schedule_maintenance,
1696,Quick task: plan maintenance on staging-db-02 for HR.,schedule_maintenance,
1697,Quick task: set up downtime for staging-db-02.,schedule_maintenance,
1698,All I need is for someone to arrange a maintenance slot for payment-api-03.,schedule_maintenance,
1699,Simple request — schedule maintenance for auth-svc-04 and we're good.,schedule_maintenance,
1700,Simple request — plan maintenance on staging-db-02 for Marketing and we're good.,schedule_maintenance,
1701,Urgent: book a maintenance window for cdn-edge-06.,schedule_maintenance,
1702,Simple request — schedule maintenance for ml-infer-05 and we're good.,schedule_maintenance,
1703,I need you to book a maintenance window for auth-svc-04.,schedule_maintenance,
1704,Diana is asking us to set up downtime for payment-api-03.,schedule_maintenance,
1705,Simple request — book a maintenance window for auth-svc-04 and we're good.,schedule_maintenance,
1706,All I need is for someone to book a maintenance window for ml-infer-05.,schedule_maintenance,
1707,All I need is for someone to plan maintenance on ml-infer-05 for Legal.,schedule_maintenance,
1708,Just plan maintenance on staging-db-02 for Finance. Nothing else needed.,schedule_maintenance,
1709,All I need is for someone to queue a maintenance window for HR.,schedule_maintenance,
1710,Just queue a maintenance window for Finance. Nothing else needed.,schedule_maintenance,
1711,Quick task: schedule maintenance for payment-api-03.,schedule_maintenance,
1712,All I need is for someone to queue a maintenance window for Engineering.,schedule_maintenance,
1713,Just plan maintenance on cdn-edge-06 for Legal. Nothing else needed.,schedule_maintenance,
1714,Simple request — book a maintenance window for payment-api-03 and we're good.,schedule_maintenance,
1715,Just plan maintenance on ml-infer-05 for Engineering. Nothing else needed.,schedule_maintenance,
1716,Just book a maintenance window for cdn-edge-06. Nothing else needed.,schedule_maintenance,
1717,Just queue a maintenance window for HR. Nothing else needed.,schedule_maintenance,
1718,Simple request — plan maintenance on prod-web-01 for Marketing and we're good.,schedule_maintenance,
1719,Just book a maintenance window for prod-web-01. Nothing else needed.,schedule_maintenance,
1720,Quick task: queue a maintenance window for Finance.,schedule_maintenance,
1721,Just book a maintenance window for payment-api-03. Nothing else needed.,schedule_maintenance,
1722,Quick task: set up downtime for auth-svc-04.,schedule_maintenance,
1723,Simple request — plan maintenance on ml-infer-05 for Finance and we're good.,schedule_maintenance,
1724,Time to schedule maintenance for auth-svc-04.,schedule_maintenance,
1725,Please book a maintenance window for prod-web-01.,schedule_maintenance,
1726,I need you to set up downtime for staging-db-02.,schedule_maintenance,
1727,Quick task: queue a maintenance window for Legal.,schedule_maintenance,
1728,Just plan maintenance on payment-api-03 for Engineering. Nothing else needed.,schedule_maintenance,
1729,Quick task: book a maintenance window for auth-svc-04.,schedule_maintenance,
1730,Just plan maintenance on prod-web-01 for Legal. Nothing else needed.,schedule_maintenance,
1731,Simple request — book a maintenance window for ml-infer-05 and we're good.,schedule_maintenance,
1732,Simple request — queue a maintenance window for Marketing and we're good.,schedule_maintenance,
1733,Simple request — arrange a maintenance slot for staging-db-02 and we're good.,schedule_maintenance,
1734,Urgent: book a maintenance window for auth-svc-04.,schedule_maintenance,
1735,Just plan maintenance on prod-web-01 for Marketing. Nothing else needed.,schedule_maintenance,
1736,Simple request — schedule maintenance for staging-db-02 and we're good.,schedule_maintenance,
1737,Just queue a maintenance window for Engineering. Nothing else needed.,schedule_maintenance,
1738,Simple request — queue a maintenance window for Marketing and we're good.,schedule_maintenance,
1739,Just arrange a maintenance slot for prod-web-01. Nothing else needed.,schedule_maintenance,
1740,Just set up downtime for cdn-edge-06. Nothing else needed.,schedule_maintenance,
1741,Quick task: book a maintenance window for cdn-edge-06.,schedule_maintenance,
1742,All I need is for someone to put Marketing's historical data into the archive.,archive_data,
1743,Simple request — put Finance's historical data into the archive and we're good.,archive_data,
1744,Simple request — shelve Finance's outdated data and we're good.,archive_data,
1745,"For the Engineering team, put Marketing's historical data into the archive.",archive_data,
1746,Just shelve Legal's outdated data. Nothing else needed.,archive_data,
1747,Quick task: cold-store the old records for Frank.,archive_data,
1748,Simple request — put Finance's historical data into the archive and we're good.,archive_data,
1749,Time to put Legal's historical data into the archive.,archive_data,
1750,ASAP — archive the old entries for Diana.,archive_data,
1751,All I need is for someone to cold-store the old records for Eve.,archive_data,
1752,From Engineering: cold-store the old records for Alice.,archive_data,
1753,Quick task: shelve Engineering's outdated data.,archive_data,
1754,All I need is for someone to archive the old entries for Charlie.,archive_data,
1755,All I need is for someone to move Finance's stale data to cold storage.,archive_data,
1756,All I need is for someone to move Finance's stale data to cold storage.,archive_data,
1757,Quick task: archive the old entries for Eve.,archive_data,
1758,Quick task: move HR's stale data to cold storage.,archive_data,
1759,Quick task: move HR's stale data to cold storage.,archive_data,
1760,Quick task: archive Diana's old records.,archive_data,
1761,All I need is for someone to archive Alice's old records.,archive_data,
1762,All I need is for someone to move Marketing's stale data to cold storage.,archive_data,
1763,From Marketing: cold-store the old records for Bob.,archive_data,
1764,Simple request — shelve Engineering's outdated data and we're good.,archive_data,
1765,I need you to archive the old entries for Alice.,archive_data,
1766,Simple request — put Finance's historical data into the archive and we're good.,archive_data,
1767,All I need is for someone to archive Diana's old records.,archive_data,
1768,Just archive Frank's old records. Nothing else needed.,archive_data,
1769,Quick task: put HR's historical data into the archive.,archive_data,
1770,Just move Legal's stale data to cold storage. Nothing else needed.,archive_data,
1771,Quick task: archive Alice's old records.,archive_data,
1772,Just shelve Engineering's outdated data. Nothing else needed.,archive_data,
1773,Just cold-store the old records for Grace. Nothing else needed.,archive_data,
1774,Quick task: cold-store the old records for Diana.,archive_data,
1775,Just cold-store the old records for Eve. Nothing else needed.,archive_data,
1776,Just archive Eve's old records. Nothing else needed.,archive_data,
1777,I need you to shelve Engineering's outdated data.,archive_data,
1778,Just move HR's stale data to cold storage. Nothing else needed.,archive_data,
1779,Just archive the old entries for Eve. Nothing else needed.,archive_data,
1780,Just archive Bob's old records. Nothing else needed.,archive_data,
1781,All I need is for someone to archive the old entries for Frank.,archive_data,
1782,Simple request — put Finance's historical data into the archive and we're good.,archive_data,
1783,All I need is for someone to shelve Marketing's outdated data.,archive_data,
1784,Quick task: move Legal's stale data to cold storage.,archive_data,
1785,Simple request — cold-store the old records for Alice and we're good.,archive_data,
1786,"Per Eve's request, put Marketing's historical data into the archive.",archive_data,
1787,All I need is for someone to move Finance's stale data to cold storage.,archive_data,
1788,All I need is for someone to cold-store the old records for Eve.,archive_data,
1789,Just move Legal's stale data to cold storage. Nothing else needed.,archive_data,
1790,Just move Finance's stale data to cold storage. Nothing else needed.,archive_data,
1791,Simple request — put Engineering's historical data into the archive and we're good.,archive_data,
1792,Just shelve HR's outdated data. Nothing else needed.,archive_data,
1793,Quick task: archive the old entries for Charlie.,archive_data,
1794,All I need is for someone to move Engineering's stale data to cold storage.,archive_data,
1795,Simple request — move HR's stale data to cold storage and we're good.,archive_data,
1796,Just put HR's historical data into the archive. Nothing else needed.,archive_data,
1797,Just archive Eve's old records. Nothing else needed.,archive_data,
1798,Just move HR's stale data to cold storage. Nothing else needed.,archive_data,
1799,Urgent: archive Eve's old records.,archive_data,
1800,Simple request — move Engineering's stale data to cold storage and we're good.,archive_data,
1801,Quick task: cold-store the old records for Diana.,archive_data,
1802,Simple request — put Legal's historical data into the archive and we're good.,archive_data,
1803,All I need is for someone to shelve Engineering's outdated data.,archive_data,
1804,Quick task: archive the old entries for Frank.,archive_data,
1805,Quick task: cold-store the old records for Diana.,archive_data,
1806,Simple request — archive the old entries for Charlie and we're good.,archive_data,
1807,Simple request — archive the old entries for Charlie and we're good.,archive_data,
1808,Simple request — put Engineering's historical data into the archive and we're good.,archive_data,
1809,All I need is for someone to enable the flag for payment-api-03.,enable_feature_flag,
1810,All I need is for someone to enable the flag for prod-web-01.,enable_feature_flag,
1811,Quick task: switch on the flag for Marketing.,enable_feature_flag,
1812,Simple request — light up the feature for staging-db-02 and we're good.,enable_feature_flag,
1813,All I need is for someone to enable the flag for cdn-edge-06.,enable_feature_flag,
1814,"When you get a chance, activate the feature flag on cdn-edge-06.",enable_feature_flag,
1815,Time to activate the feature flag on cdn-edge-06.,enable_feature_flag,
1816,I need you to activate the feature flag on prod-web-01.,enable_feature_flag,
1817,Simple request — light up the feature for ml-infer-05 and we're good.,enable_feature_flag,
1818,Just activate the feature flag on cdn-edge-06. Nothing else needed.,enable_feature_flag,
1819,Just activate the feature flag on payment-api-03. Nothing else needed.,enable_feature_flag,
1820,Urgent: flip the feature toggle on for Finance.,enable_feature_flag,
1821,We gotta activate the feature flag on prod-web-01.,enable_feature_flag,
1822,Just enable the flag for payment-api-03. Nothing else needed.,enable_feature_flag,
1823,All I need is for someone to light up the feature for ml-infer-05.,enable_feature_flag,
1824,"For the Finance team, light up the feature for payment-api-03.",enable_feature_flag,
1825,All I need is for someone to light up the feature for cdn-edge-06.,enable_feature_flag,
1826,Simple request — activate the feature flag on auth-svc-04 and we're good.,enable_feature_flag,
1827,Quick task: enable the flag for cdn-edge-06.,enable_feature_flag,
1828,Simple request — activate the feature flag on auth-svc-04 and we're good.,enable_feature_flag,
1829,"Hey, can you switch on the flag for Finance.",enable_feature_flag,
1830,All I need is for someone to light up the feature for staging-db-02.,enable_feature_flag,
1831,Quick task: light up the feature for prod-web-01.,enable_feature_flag,
1832,Simple request — switch on the flag for Legal and we're good.,enable_feature_flag,
1833,Just light up the feature for prod-web-01. Nothing else needed.,enable_feature_flag,
1834,Quick task: switch on the flag for Marketing.,enable_feature_flag,
1835,Please enable the flag for staging-db-02.,enable_feature_flag,
1836,Just turn on the feature flag for Engineering. Nothing else needed.,enable_feature_flag,
1837,Simple request — flip the feature toggle on for Finance and we're good.,enable_feature_flag,
1838,Alice reported an issue — turn on the feature flag for Marketing.,enable_feature_flag,
1839,Simple request — enable the flag for payment-api-03 and we're good.,enable_feature_flag,
1840,Just switch on the flag for HR. Nothing else needed.,enable_feature_flag,
1841,All I need is for someone to switch on the flag for Legal.,enable_feature_flag,
1842,Urgent: enable the flag for ml-infer-05.,enable_feature_flag,
1843,All I need is for someone to flip the feature toggle on for Legal.,enable_feature_flag,
1844,Just enable the flag for payment-api-03. Nothing else needed.,enable_feature_flag,
1845,"Per Alice's request, activate the feature flag on cdn-edge-06.",enable_feature_flag,
1846,Quick task: turn on the feature flag for Finance.,enable_feature_flag,
1847,Simple request — enable the flag for payment-api-03 and we're good.,enable_feature_flag,
1848,Just turn on the feature flag for Marketing. Nothing else needed.,enable_feature_flag,
1849,ASAP — switch on the flag for Engineering.,enable_feature_flag,
1850,Simple request — flip the feature toggle on for Marketing and we're good.,enable_feature_flag,
1851,Please switch on the flag for Marketing.,enable_feature_flag,
1852,Alice reported an issue — enable the flag for payment-api-03.,enable_feature_flag,
1853,All I need is for someone to flip the feature toggle on for Legal.,enable_feature_flag,
1854,Simple request — switch on the flag for Legal and we're good.,enable_feature_flag,
1855,All I need is for someone to activate the feature flag on cdn-edge-06.,enable_feature_flag,
1856,Simple request — light up the feature for auth-svc-04 and we're good.,enable_feature_flag,
1857,Just switch on the flag for Legal. Nothing else needed.,enable_feature_flag,
1858,Quick task: light up the feature for payment-api-03.,enable_feature_flag,
1859,Just switch on the flag for Finance. Nothing else needed.,enable_feature_flag,
1860,Ticket INC-5560 says light up the feature for auth-svc-04.,enable_feature_flag,
1861,Just switch on the flag for Marketing. Nothing else needed.,enable_feature_flag,
1862,Just flip the feature toggle on for HR. Nothing else needed.,enable_feature_flag,
1863,The Marketing team needs us to flip the feature toggle on for Engineering.,enable_feature_flag,
1864,Just switch on the flag for Legal. Nothing else needed.,enable_feature_flag,
1865,Just switch on the flag for Engineering. Nothing else needed.,enable_feature_flag,
1866,All I need is for someone to activate the feature flag on auth-svc-04.,enable_feature_flag,
1867,Ticket INC-7733 says flip the feature toggle on for HR.,enable_feature_flag,
1868,Just switch on the flag for HR. Nothing else needed.,enable_feature_flag,
1869,Just flip the feature toggle on for Marketing. Nothing else needed.,enable_feature_flag,
1870,Simple request — enable the flag for payment-api-03 and we're good.,enable_feature_flag,
1871,Time to flip the feature toggle on for Engineering.,enable_feature_flag,
1872,Quick task: activate the feature flag on prod-web-01.,enable_feature_flag,
1873,Simple request — light up the feature for payment-api-03 and we're good.,enable_feature_flag,
1874,All I need is for someone to turn on the feature flag for Marketing.,enable_feature_flag,
1875,We gotta enable the flag for payment-api-03.,enable_feature_flag,
1876,All I need is for someone to deactivate the feature flag on auth-svc-04.,disable_feature_flag,
1877,The Legal team needs us to deactivate the feature flag on ml-infer-05.,disable_feature_flag,
1878,All I need is for someone to disable the flag on staging-db-02.,disable_feature_flag,
1879,Simple request — turn off the feature flag for Legal and we're good.,disable_feature_flag,
1880,All I need is for someone to disable the flag on payment-api-03.,disable_feature_flag,
1881,Quick task: kill the feature toggle for Legal.,disable_feature_flag,
1882,All I need is for someone to disable the flag on prod-web-01.,disable_feature_flag,
1883,All I need is for someone to switch off the flag for Marketing.,disable_feature_flag,
1884,"When you get a chance, switch off the flag for HR.",disable_feature_flag,
