query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"Rosa is asking us to refund Hector. Next, create an audit trail for #42017.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,generated,train,FALSE,FALSE,process_refund;log_audit_event
"Following up on INC-6390 — credit Leo's account. On completion of that, drop an audit entry for queue-rabbit-08. Confirm once complete.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,generated,train,FALSE,FALSE,process_refund;log_audit_event
"This came in from HR: process the payout for Hector, then log the whole metrics-prom-12 incident.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,generated,train,FALSE,FALSE,process_refund;log_audit_event
"Quinn flagged this — give Diana their money back. Then, make a compliance log about Bob. Flag any issues to Engineering.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,generated,train,FALSE,FALSE,process_refund;log_audit_event
"Before end of day, reverse the charge on #33061 — then log the whole prod-web-01 incident. Needs to be done today.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,chain_short,generated,train,FALSE,FALSE,process_refund;log_audit_event
"I need you to query the database about #31450. As soon as that clears, nuke Irene's old login and issue a fresh one. Last of all, ping Leo about it. Thanks.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Standard procedure here: check the DB for Hector. Subsequently, force a credential change for Irene. To wrap up, blast an alert to Finance.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Urgent: query the database about #33061. When that lands, rotate Bob's credentials. Finally, notify the Finance team.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Before end of day, grab Quinn's account details. When that lands, nuke Diana's old login and issue a fresh one. And to finish, blast an alert to Operations. Flag any issues to Security.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"We gotta look up the records for #11290 — then change Quinn's auth credentials. Finally, fire off a notification to Priya. Let me know when it's done.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"As discussed with Alice, look up the records for #31450, then force a credential change for James. The final step: fire off a notification to Priya.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Sometime today, please check the DB for Maya. That done, change Irene's auth credentials. To close this out, fire off a notification to Quinn. Tracking under INC-5560.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Following up on INC-1198 — check the DB for Bob. When that lands, rotate Alice's credentials. The final step: blast an alert to Legal. Tracking under INC-9911.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Whenever you're free, look up the records for #31450. Only once that succeeds, force a credential change for James. To close this out, ping Priya about it. Ping me if anything looks off.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"As discussed with Charlie, read Frank's profile from the database, and then change Eve's auth credentials. To wrap up, shoot Karen an email. Thanks.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Small ask: grab Nadia's account details. As soon as that clears, force a credential change for Leo. Last of all, ping Quinn about it. Thanks.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Heads-up, we need to dig up the history on Priya. Following that, rotate Eve's credentials. To close this out, notify the Legal team.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Hey, can you pull Nadia's data. As soon as that clears, change Grace's auth credentials. To close this out, blast an alert to Legal.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Standard procedure here: pull Hector's data. That done, give Nadia a new password. Lastly, send a heads-up to Security. Tracking under INC-6677.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Can you please fetch #20891's info. Following that, give Alice a new password. Finally, email James the update. This one's time-sensitive.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Grace is asking us to fetch #60122's info. Only once that succeeds, reset Diana's password. Last of all, shoot Priya an email.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"This came in from Marketing: pull Eve's data. With that in place, give Leo a new password. Wrapping up, email Grace the update. Needs to be done today.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Next up: pull Bob's data. Then go ahead and reset Priya's password, and lastly ping Karen about it. Needs to be done today.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Need a hand: check the DB for Rosa. When that lands, reset Bob's password. To close this out, notify the Operations team. Flag any issues to Legal.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Need this handled: check the DB for Eve, after which please force a credential change for Omar. Last step: shoot Omar an email. Appreciate it.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,db_read;reset_password;send_notification
"Got a request from Hector — run a malware sweep on payment-api-03. Next, file a bug about metrics-prom-12. The last thing is to loop in a Legal manager. Flag any issues to Operations.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Do me a favor and run a malware sweep on queue-rabbit-08. Once that's done, open a ticket for Nadia. Lastly, bring in tier-2 support for Leo.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Heads-up, we need to investigate metrics-prom-12 for infections. On completion of that, file an incident report about redis-cache-07. The last thing is to loop in a Support manager. Thanks.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Legal escalated this: check search-es-09 for vulnerabilities. On completion of that, log a Jira for Rosa's issue, and lastly get a human involved for Eve.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Next up: check metrics-prom-12 for vulnerabilities. That done, file a bug about redis-cache-07. Wrapping up, get a human involved for Charlie.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Security raised INC-7733 — run a malware sweep on batch-worker-10. As soon as that clears, file a bug about redis-cache-07. The last thing is to escalate Quinn's case to the on-call. Thanks.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"New request from Quinn: run a malware sweep on staging-db-02. When that lands, open a ticket for Leo, and lastly escalate Eve's case to the on-call.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Kicking this off: check search-es-09 for vulnerabilities. Then, create a support case for Support. Last step: wake up the on-call about batch-worker-10.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Irene reported an issue — run a malware sweep on staging-db-02, and then file a bug about payment-api-03. To wrap up, loop in a Marketing manager. Leo is waiting on this.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"This came in from Engineering: sweep redis-cache-07 for IOCs. Then go ahead and log a Jira for Diana's issue. To close this out, get a human involved for Diana.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Per Maya's request, check search-es-09 for vulnerabilities, then create a ticket about the Legal issue. And to finish, wake up the on-call about queue-rabbit-08. Diana is waiting on this.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Standard procedure here: do a security check on cdn-edge-06, after which please open a ticket for James, and lastly loop in a Product manager. This is blocking Engineering.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Next up: run a malware sweep on auth-svc-04. When that lands, file a bug about batch-worker-10. Wrapping up, wake up the on-call about queue-rabbit-08. Flag any issues to Finance.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Logging this as INC-8842 — check redis-cache-07 for vulnerabilities. Once that's done, open a ticket for Hector. Last of all, escalate Charlie's case to the on-call. Ping me if anything looks off.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"The Marketing team needs us to scan gateway-nginx-11 for threats — then create a ticket about the Engineering issue. To close this out, wake up the on-call about cdn-edge-06. Ping me if anything looks off.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Before end of day, investigate auth-svc-04 for infections. When that lands, log a Jira for Charlie's issue. Lastly, wake up the on-call about redis-cache-07. This is blocking Finance.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Logging this as INC-3305 — investigate payment-api-03 for infections. Right after, open a ticket for Rosa. Last step: hand Priya's issue off to an engineer. Let me know when it's done.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Diana reported an issue — investigate cdn-edge-06 for infections, then open a ticket for Hector. Lastly, get a human involved for Leo. Let me know when it's done.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"For the Support team, check batch-worker-10 for vulnerabilities, and then create a support case for HR. Lastly, get a human involved for Frank. Appreciate it.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Whenever you're free, investigate auth-svc-04 for infections. When that lands, file an incident report about cdn-edge-06. The last thing is to escalate James' case to the on-call. Thanks.",81,"scan_malware -> create_ticket, create_ticket -> escalate_to_human",scan_malware;create_ticket;escalate_to_human,0->1;1->2,chain_medium,generated,train,FALSE,FALSE,scan_malware;create_ticket;escalate_to_human
"Heads-up, we need to sweep metrics-prom-12 for IOCs — in parallel, pull staging-db-02 from production and file a bug about redis-cache-07. This is blocking Operations.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"We gotta check gateway-nginx-11 for vulnerabilities — in parallel, lock down gateway-nginx-11 and file an incident report about queue-rabbit-08. This is blocking Legal.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Need a hand: sweep gateway-nginx-11 for IOCs and at the same time yank metrics-prom-12 off the network and file an incident report about ml-infer-05. Flag any issues to Product.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Whenever you're free, scan search-es-09 for threats, and while you're at it, disconnect staging-db-02 from everything and file an incident report about batch-worker-10.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
This came in from Finance: run a malware sweep on gateway-nginx-11 and simultaneously isolate gateway-nginx-11 and log a Jira for Diana's issue. Quinn is waiting on this.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
The Product team needs us to do a security check on staging-db-02 and side by side with it pull search-es-09 from production and open a ticket for James. Flag any issues to Operations.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Please action INC-1198: check cdn-edge-06 for vulnerabilities, and while you're at it, quarantine auth-svc-04 and open a ticket for Eve.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Operations raised INC-5127 — check ml-infer-05 for vulnerabilities and jointly quarantine batch-worker-10 and file an incident report about batch-worker-10.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Hey, can you run a malware sweep on auth-svc-04, and while you're at it, pull staging-db-02 from production and create a support case for Legal. Flag any issues to Support.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Per Karen's request, run a malware sweep on ml-infer-05 — in parallel, disconnect payment-api-03 from everything and create a ticket about the Product issue. Let me know when it's done.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Time to investigate staging-db-02 for infections and together with that disconnect payment-api-03 from everything and open a ticket for Omar. Needs to be done today.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"ASAP — scan auth-svc-04 for threats, and while you're at it, isolate cdn-edge-06 and file a bug about batch-worker-10. This one's time-sensitive.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to scan queue-rabbit-08 for threats — both that and lock down search-es-09 and file an incident report about ml-infer-05. Nadia is waiting on this.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Need a hand: sweep auth-svc-04 for IOCs plus, at once, lock down ml-infer-05 and file a bug about ml-infer-05. Thanks.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Handing this to you: run a malware sweep on payment-api-03 and in tandem quarantine search-es-09 and file an incident report about staging-db-02. Confirm once complete.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
I need you to do a security check on payment-api-03 — both that and pull staging-db-02 from production and file a bug about gateway-nginx-11. Confirm once complete.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Got a request from Diana — check redis-cache-07 for vulnerabilities and at the same time disconnect search-es-09 from everything and file an incident report about ml-infer-05. Diana is waiting on this.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
Check batch-worker-10 for vulnerabilities and at the same time yank staging-db-02 off the network and log a Jira for Alice's issue.,101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Before end of day, scan redis-cache-07 for threats and in the same pass quarantine payment-api-03 and spin up a tracking ticket for James. Maya is waiting on this.",101,"scan_malware -> quarantine_system, scan_malware -> create_ticket",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,generated,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Heads-up, we need to do a security check on batch-worker-10 and ping cdn-edge-06 for a health check. Once each of those returns, log a Jira for Charlie's issue. Needs to be done today.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"When you get a chance, investigate redis-cache-07 for infections and diagnose search-es-09. Once each of those returns, spin up a tracking ticket for James.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Requesting the following: sweep cdn-edge-06 for IOCs and assess payment-api-03's status. After both branches land, create a support case for Support. Confirm once complete.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Heads-up, we need to check auth-svc-04 for vulnerabilities and ping prod-web-01 for a health check. After everything upstream completes, log a Jira for Priya's issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Per Charlie's request, investigate batch-worker-10 for infections and diagnose batch-worker-10. Once those have all settled, file an incident report about auth-svc-04.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Need this handled: sweep queue-rabbit-08 for IOCs and see what's going on with ml-infer-05. Once each of those returns, log a Jira for Maya's issue. This is blocking Product.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"We gotta investigate staging-db-02 for infections and verify cdn-edge-06's health. When every branch is finished, open a ticket for Eve.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Do me a favor and sweep metrics-prom-12 for IOCs and see what's going on with auth-svc-04. After both branches land, file a bug about gateway-nginx-11. Diana is waiting on this.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Time to sweep queue-rabbit-08 for IOCs and verify prod-web-01's health. Once each of those returns, file an incident report about search-es-09. This one's time-sensitive.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Frank is asking us to run a malware sweep on batch-worker-10 and see what's going on with payment-api-03. Once those have all settled, open a ticket for Hector. Ping me if anything looks off.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Nadia reported an issue — sweep cdn-edge-06 for IOCs and ping gateway-nginx-11 for a health check. After those finish, open a ticket for Bob. Ping me if anything looks off.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Whenever you're free, scan batch-worker-10 for threats and verify search-es-09's health. Once each of those returns, create a ticket about the Finance issue. This one's time-sensitive.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Handing this to you: sweep redis-cache-07 for IOCs and assess prod-web-01's status. When all of that's complete, open a ticket for Karen. Thanks.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Time to check prod-web-01 for vulnerabilities and diagnose cdn-edge-06. Once each of those returns, log a Jira for Nadia's issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Need this handled: do a security check on payment-api-03 and see what's going on with batch-worker-10. Once those have all settled, log a Jira for Hector's issue.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Next up: scan queue-rabbit-08 for threats and verify redis-cache-07's health. After everything upstream completes, file an incident report about search-es-09.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"This came in from Marketing: scan auth-svc-04 for threats and diagnose gateway-nginx-11. Consolidating all of that, file an incident report about staging-db-02.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"ASAP — run a malware sweep on queue-rabbit-08 and assess queue-rabbit-08's status. When all of that's complete, file a bug about metrics-prom-12. Let me know when it's done.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"As discussed with Karen, do a security check on batch-worker-10 and verify cdn-edge-06's health. After everything upstream completes, create a support case for Engineering.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Got a request from Leo — run a malware sweep on auth-svc-04 and see what's going on with metrics-prom-12. Once both are done, open a ticket for Bob.",111,"scan_malware -> create_ticket, check_status -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,fanin,generated,train,FALSE,FALSE,scan_malware;check_status;create_ticket
"Alice reported an issue — credit Priya's account and modify Eve's subscription, merge everything and make a compliance log about Hector.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"When you get a chance, give Rosa their money back and switch Maya to the new plan. With both results in hand, drop an audit entry for redis-cache-07. Karen is waiting on this.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Marketing raised INC-7733 — process the payout for Bob and switch Quinn to the new plan, then converge and make a compliance log about Omar. Confirm once complete.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Whenever you're free, credit Frank's account and change Grace's plan. Once those have all settled, log Quinn's action for compliance. Nadia is waiting on this.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Urgent: reverse the charge on #33061 and adjust the billing tier for Nadia. With both results in hand, record the event in Support's log. Tracking under INC-7733.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Requesting the following: refund Rosa and downgrade Omar's account. After both branches land, record the event in Security's log. Nadia is waiting on this.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Hector reported an issue — credit Maya's account and adjust the billing tier for Hector. Consolidating all of that, make a compliance log about Frank. Tracking under INC-4498.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Logging this as INC-2234 — process the payout for Diana and update Alice's subscription. Bringing those together, drop an audit entry for batch-worker-10. Flag any issues to Finance.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
"Hey, can you credit Nadia's account and switch Rosa to the new plan. Once both are done, make a compliance log about Karen. Irene is waiting on this.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,fanin,generated,train,FALSE,FALSE,process_refund;update_subscription;log_audit_event
