id,query,ground_truth,domain_note
970,All I need is for someone to log the whole prod-web-01 incident.,log_audit_event,
971,All I need is for someone to record the event in Legal's log.,log_audit_event,
972,All I need is for someone to create an audit trail for #42017.,log_audit_event,
973,All I need is for someone to create an audit trail for #60122.,log_audit_event,
974,Quick task: make a compliance log about Eve.,log_audit_event,
975,Quick task: log the whole auth-svc-04 incident.,log_audit_event,
976,All I need is for someone to make a compliance log about Charlie.,log_audit_event,
977,Simple request — log the whole prod-web-01 incident and we're good.,log_audit_event,
978,Bob is asking us to drop an audit entry for payment-api-03.,log_audit_event,
979,"For the Marketing team, create an audit trail for #60122.",log_audit_event,
980,Urgent: log the whole cdn-edge-06 incident.,log_audit_event,
981,Ticket INC-4021 says drop an audit entry for auth-svc-04.,log_audit_event,
982,Quick task: make a compliance log about Frank.,log_audit_event,
983,All I need is for someone to log Bob's action for compliance.,log_audit_event,
984,Simple request — create an audit trail for #31450 and we're good.,log_audit_event,
985,Just record the event in HR's log. Nothing else needed.,log_audit_event,
986,The Finance team needs us to make a compliance log about Frank.,log_audit_event,
987,All I need is for someone to make a compliance log about Diana.,log_audit_event,
988,Just log Alice's action for compliance. Nothing else needed.,log_audit_event,
989,Simple request — drop an audit entry for ml-infer-05 and we're good.,log_audit_event,
990,From Finance: drop an audit entry for staging-db-02.,log_audit_event,
991,Quick task: create an audit trail for #31450.,log_audit_event,
992,Just make a compliance log about Grace. Nothing else needed.,log_audit_event,
993,Quick task: create an audit trail for #20891.,log_audit_event,
994,Quick task: create an audit trail for #10234.,log_audit_event,
995,Just log Alice's action for compliance. Nothing else needed.,log_audit_event,
996,Simple request — make a compliance log about Bob and we're good.,log_audit_event,
997,Urgent: make a compliance log about Grace.,log_audit_event,
998,All I need is for someone to drop an audit entry for payment-api-03.,log_audit_event,
999,Quick task: log the whole ml-infer-05 incident.,log_audit_event,
1000,Frank reported an issue — record the event in HR's log.,log_audit_event,
1001,All I need is for someone to log Charlie's action for compliance.,log_audit_event,
1002,Quick task: log the whole auth-svc-04 incident.,log_audit_event,
1003,Quick task: drop an audit entry for prod-web-01.,log_audit_event,
1004,Do me a favor and record the event in Legal's log.,log_audit_event,
1005,Quick task: roll out the containerised app to cdn-edge-06.,deploy_container,
1006,Quick task: launch the docker deployment for Marketing.,deploy_container,
1007,Just ship the new build to cdn-edge-06. Nothing else needed.,deploy_container,
1008,Simple request — push the container image for Legal and we're good.,deploy_container,
1009,Simple request — get the container running on payment-api-03 and we're good.,deploy_container,
1010,All I need is for someone to roll out the containerised app to ml-infer-05.,deploy_container,
1011,We gotta get the container running on ml-infer-05.,deploy_container,
1012,Quick task: roll out the containerised app to auth-svc-04.,deploy_container,
1013,Simple request — roll out the containerised app to auth-svc-04 and we're good.,deploy_container,
1014,Simple request — push the container image for Engineering and we're good.,deploy_container,
1015,All I need is for someone to get the container running on ml-infer-05.,deploy_container,
1016,Just push the container image for Engineering. Nothing else needed.,deploy_container,
1017,All I need is for someone to push the container image for Legal.,deploy_container,
1018,Simple request — ship the new build to cdn-edge-06 and we're good.,deploy_container,
1019,Simple request — deploy the container for Marketing and we're good.,deploy_container,
1020,Just ship the new build to ml-infer-05. Nothing else needed.,deploy_container,
1021,Quick task: push the container image for Marketing.,deploy_container,
1022,All I need is for someone to get the container running on prod-web-01.,deploy_container,
1023,Simple request — launch the docker deployment for Engineering and we're good.,deploy_container,
1024,Just get the container running on staging-db-02. Nothing else needed.,deploy_container,
1025,Quick task: deploy the container for HR.,deploy_container,
1026,Just roll out the containerised app to ml-infer-05. Nothing else needed.,deploy_container,
1027,Quick task: roll out the containerised app to prod-web-01.,deploy_container,
1028,All I need is for someone to push the container image for Marketing.,deploy_container,
1029,Simple request — push the container image for HR and we're good.,deploy_container,
1030,Just roll out the containerised app to prod-web-01. Nothing else needed.,deploy_container,
1031,All I need is for someone to get the container running on staging-db-02.,deploy_container,
1032,Quick task: push the container image for Legal.,deploy_container,
1033,Just push the container image for HR. Nothing else needed.,deploy_container,
1034,Simple request — ship the new build to cdn-edge-06 and we're good.,deploy_container,
1035,Just roll out the containerised app to auth-svc-04. Nothing else needed.,deploy_container,
1036,Charlie is asking us to deploy the container for Finance.,deploy_container,
1037,All I need is for someone to ship the new build to ml-infer-05.,deploy_container,
1038,Simple request — ship the new build to auth-svc-04 and we're good.,deploy_container,
1039,Quick task: push the container image for Legal.,deploy_container,
1040,Urgent: push the container image for Engineering.,deploy_container,
1041,Simple request — ship the new build to auth-svc-04 and we're good.,deploy_container,
1042,Simple request — push the container image for Marketing and we're good.,deploy_container,
1043,Quick task: deploy the container for Legal.,deploy_container,
1044,"When you get a chance, roll out the containerised app to payment-api-03.",deploy_container,
1045,All I need is for someone to roll out the containerised app to payment-api-03.,deploy_container,
1046,Quick task: push the container image for Engineering.,deploy_container,
1047,All I need is for someone to deploy the container for Finance.,deploy_container,
1048,Time to roll out the containerised app to payment-api-03.,deploy_container,
1049,Time to get the container running on auth-svc-04.,deploy_container,
1050,Quick task: deploy the container for Legal.,deploy_container,
1051,All I need is for someone to get the container running on payment-api-03.,deploy_container,
1052,Just push the container image for Legal. Nothing else needed.,deploy_container,
1053,Grace reported an issue — roll out the containerised app to ml-infer-05.,deploy_container,
1054,"For the Engineering team, deploy the container for Legal.",deploy_container,
1055,All I need is for someone to get the container running on prod-web-01.,deploy_container,
1056,Charlie is asking us to launch the docker deployment for Marketing.,deploy_container,
1057,All I need is for someone to roll out the containerised app to payment-api-03.,deploy_container,
1058,The Legal team needs us to get the container running on prod-web-01.,deploy_container,
1059,Quick task: roll out the containerised app to ml-infer-05.,deploy_container,
1060,Quick task: roll out the containerised app to prod-web-01.,deploy_container,
1061,"Hey, can you push the container image for HR.",deploy_container,
1062,Quick task: get the container running on auth-svc-04.,deploy_container,
1063,The Engineering team needs us to get the container running on auth-svc-04.,deploy_container,
1064,Quick task: get the container running on staging-db-02.,deploy_container,
1065,All I need is for someone to roll out the containerised app to ml-infer-05.,deploy_container,
1066,Simple request — deploy the container for Marketing and we're good.,deploy_container,
1067,Just launch the docker deployment for HR. Nothing else needed.,deploy_container,
1068,Quick task: launch the docker deployment for Legal.,deploy_container,
1069,Quick task: launch the docker deployment for Legal.,deploy_container,
1070,All I need is for someone to push the container image for Engineering.,deploy_container,
1071,Simple request — launch the docker deployment for Finance and we're good.,deploy_container,
1072,All I need is for someone to revert payment-api-03 to the previous version.,rollback_deployment,
1073,"When you get a chance, revert ml-infer-05 to the previous version.",rollback_deployment,
1074,Just take staging-db-02 back to the prior build. Nothing else needed.,rollback_deployment,
1075,Just roll payment-api-03 back to the last stable release. Nothing else needed.,rollback_deployment,
1076,From Legal: back out the deployment on auth-svc-04.,rollback_deployment,
1077,We gotta roll back the last deploy on prod-web-01.,rollback_deployment,
1078,Quick task: revert prod-web-01 to the previous version.,rollback_deployment,
1079,Quick task: revert cdn-edge-06 to the previous version.,rollback_deployment,
1080,All I need is for someone to undo the latest release on ml-infer-05.,rollback_deployment,
1081,All I need is for someone to revert staging-db-02 to the previous version.,rollback_deployment,
1082,All I need is for someone to roll cdn-edge-06 back to the last stable release.,rollback_deployment,
1083,Quick task: revert staging-db-02 to the previous version.,rollback_deployment,
1084,Quick task: roll back the last deploy on payment-api-03.,rollback_deployment,
1085,Quick task: roll ml-infer-05 back to the last stable release.,rollback_deployment,
1086,Quick task: revert prod-web-01 to the previous version.,rollback_deployment,
1087,Quick task: take ml-infer-05 back to the prior build.,rollback_deployment,
1088,Simple request — roll auth-svc-04 back to the last stable release and we're good.,rollback_deployment,
1089,"For the Finance team, revert prod-web-01 to the previous version.",rollback_deployment,
1090,Simple request — back out the deployment on prod-web-01 and we're good.,rollback_deployment,
1091,Simple request — back out the deployment on auth-svc-04 and we're good.,rollback_deployment,
1092,All I need is for someone to undo the latest release on prod-web-01.,rollback_deployment,
1093,Urgent: roll back the last deploy on cdn-edge-06.,rollback_deployment,
1094,Grace reported an issue — back out the deployment on staging-db-02.,rollback_deployment,
1095,Simple request — revert auth-svc-04 to the previous version and we're good.,rollback_deployment,
1096,Quick task: take cdn-edge-06 back to the prior build.,rollback_deployment,
1097,Quick task: roll back the last deploy on payment-api-03.,rollback_deployment,
1098,Just roll back the last deploy on ml-infer-05. Nothing else needed.,rollback_deployment,
1099,Simple request — back out the deployment on cdn-edge-06 and we're good.,rollback_deployment,
1100,Simple request — revert payment-api-03 to the previous version and we're good.,rollback_deployment,
1101,Simple request — roll auth-svc-04 back to the last stable release and we're good.,rollback_deployment,
1102,All I need is for someone to undo the latest release on auth-svc-04.,rollback_deployment,
1103,All I need is for someone to roll back the last deploy on auth-svc-04.,rollback_deployment,
1104,Just revert staging-db-02 to the previous version. Nothing else needed.,rollback_deployment,
1105,Just back out the deployment on auth-svc-04. Nothing else needed.,rollback_deployment,
1106,All I need is for someone to take ml-infer-05 back to the prior build.,rollback_deployment,
1107,Simple request — back out the deployment on staging-db-02 and we're good.,rollback_deployment,
1108,Simple request — back out the deployment on auth-svc-04 and we're good.,rollback_deployment,
1109,Quick task: roll back the last deploy on staging-db-02.,rollback_deployment,
1110,Just roll back the last deploy on ml-infer-05. Nothing else needed.,rollback_deployment,
1111,Quick task: revert ml-infer-05 to the previous version.,rollback_deployment,
1112,Quick task: roll back the last deploy on cdn-edge-06.,rollback_deployment,
1113,Just revert staging-db-02 to the previous version. Nothing else needed.,rollback_deployment,
1114,All I need is for someone to undo the latest release on prod-web-01.,rollback_deployment,
1115,All I need is for someone to roll back the last deploy on payment-api-03.,rollback_deployment,
1116,All I need is for someone to take auth-svc-04 back to the prior build.,rollback_deployment,
1117,Simple request — roll payment-api-03 back to the last stable release and we're good.,rollback_deployment,
1118,All I need is for someone to roll ml-infer-05 back to the last stable release.,rollback_deployment,
1119,All I need is for someone to revert payment-api-03 to the previous version.,rollback_deployment,
1120,All I need is for someone to roll back the last deploy on prod-web-01.,rollback_deployment,
1121,Quick task: undo the latest release on payment-api-03.,rollback_deployment,
1122,All I need is for someone to revert cdn-edge-06 to the previous version.,rollback_deployment,
1123,"Hey, can you undo the latest release on payment-api-03.",rollback_deployment,
1124,Just undo the latest release on ml-infer-05. Nothing else needed.,rollback_deployment,
1125,Quick task: roll ml-infer-05 back to the last stable release.,rollback_deployment,
1126,Just take cdn-edge-06 back to the prior build. Nothing else needed.,rollback_deployment,
1127,Just revert auth-svc-04 to the previous version. Nothing else needed.,rollback_deployment,
1128,ASAP — roll back the last deploy on staging-db-02.,rollback_deployment,
1129,Just back out the deployment on auth-svc-04. Nothing else needed.,rollback_deployment,
1130,Just back out the deployment on ml-infer-05. Nothing else needed.,rollback_deployment,
1131,Simple request — roll back the last deploy on auth-svc-04 and we're good.,rollback_deployment,
1132,Just revert payment-api-03 to the previous version. Nothing else needed.,rollback_deployment,
1133,"Hey, can you back out the deployment on payment-api-03.",rollback_deployment,
1134,Quick task: roll ml-infer-05 back to the last stable release.,rollback_deployment,
1135,All I need is for someone to take ml-infer-05 back to the prior build.,rollback_deployment,
1136,Quick task: revert auth-svc-04 to the previous version.,rollback_deployment,
1137,Just roll auth-svc-04 back to the last stable release. Nothing else needed.,rollback_deployment,
1138,Quick task: back out the deployment on payment-api-03.,rollback_deployment,
1139,Simple request — refresh the API token for Finance and we're good.,rotate_api_key,
1140,Just generate a new API key for cdn-edge-06. Nothing else needed.,rotate_api_key,
1141,Quick task: issue a new secret for staging-db-02.,rotate_api_key,
1142,Time to refresh the API token for HR.,rotate_api_key,
1143,We gotta swap out auth-svc-04's credentials.,rotate_api_key,
1144,Quick one — swap out staging-db-02's credentials.,rotate_api_key,
1145,Just cycle the secret for Legal's service. Nothing else needed.,rotate_api_key,
1146,Quick task: swap out prod-web-01's credentials.,rotate_api_key,
1147,Quick task: swap out payment-api-03's credentials.,rotate_api_key,
1148,All I need is for someone to issue a new secret for cdn-edge-06.,rotate_api_key,
1149,All I need is for someone to cycle the secret for Legal's service.,rotate_api_key,
1150,Quick task: swap out cdn-edge-06's credentials.,rotate_api_key,
1151,Ticket INC-5560 says rotate the API key for auth-svc-04.,rotate_api_key,
1152,Quick task: swap out cdn-edge-06's credentials.,rotate_api_key,
1153,All I need is for someone to swap out cdn-edge-06's credentials.,rotate_api_key,
1154,Just issue a new secret for staging-db-02. Nothing else needed.,rotate_api_key,
1155,Simple request — swap out auth-svc-04's credentials and we're good.,rotate_api_key,
1156,Just rotate the API key for prod-web-01. Nothing else needed.,rotate_api_key,
1157,Just generate a new API key for staging-db-02. Nothing else needed.,rotate_api_key,
1158,Just generate a new API key for ml-infer-05. Nothing else needed.,rotate_api_key,
1159,The Marketing team needs us to swap out ml-infer-05's credentials.,rotate_api_key,
1160,All I need is for someone to rotate the API key for prod-web-01.,rotate_api_key,
1161,Simple request — issue a new secret for auth-svc-04 and we're good.,rotate_api_key,
1162,All I need is for someone to swap out prod-web-01's credentials.,rotate_api_key,
1163,Quick task: refresh the API token for HR.,rotate_api_key,
1164,Just issue a new secret for auth-svc-04. Nothing else needed.,rotate_api_key,
1165,Just rotate the API key for prod-web-01. Nothing else needed.,rotate_api_key,
1166,Simple request — refresh the API token for Finance and we're good.,rotate_api_key,
1167,Just issue a new secret for auth-svc-04. Nothing else needed.,rotate_api_key,
1168,Quick task: issue a new secret for cdn-edge-06.,rotate_api_key,
1169,Quick task: issue a new secret for staging-db-02.,rotate_api_key,
1170,Quick task: issue a new secret for prod-web-01.,rotate_api_key,
1171,Diana is asking us to rotate the API key for payment-api-03.,rotate_api_key,
1172,Just generate a new API key for payment-api-03. Nothing else needed.,rotate_api_key,
1173,All I need is for someone to rotate the API key for ml-infer-05.,rotate_api_key,
1174,We gotta rotate the API key for cdn-edge-06.,rotate_api_key,
1175,Just issue a new secret for auth-svc-04. Nothing else needed.,rotate_api_key,
1176,Frank is asking us to generate a new API key for prod-web-01.,rotate_api_key,
1177,All I need is for someone to swap out payment-api-03's credentials.,rotate_api_key,
1178,"For the HR team, rotate the API key for cdn-edge-06.",rotate_api_key,
1179,Urgent: cycle the secret for Legal's service.,rotate_api_key,
1180,Just issue a new secret for payment-api-03. Nothing else needed.,rotate_api_key,
1181,Simple request — rotate the API key for cdn-edge-06 and we're good.,rotate_api_key,
1182,I need you to swap out cdn-edge-06's credentials.,rotate_api_key,
1183,All I need is for someone to cycle the secret for Legal's service.,rotate_api_key,
1184,Simple request — issue a new secret for ml-infer-05 and we're good.,rotate_api_key,
1185,Ticket INC-8842 says refresh the API token for Engineering.,rotate_api_key,
1186,Alice is asking us to rotate the API key for staging-db-02.,rotate_api_key,
1187,All I need is for someone to generate a new API key for cdn-edge-06.,rotate_api_key,
1188,Quick task: swap out cdn-edge-06's credentials.,rotate_api_key,
1189,Quick task: refresh the API token for Marketing.,rotate_api_key,
1190,Quick task: cycle the secret for Finance's service.,rotate_api_key,
1191,Urgent: generate a new API key for cdn-edge-06.,rotate_api_key,
1192,Quick task: rotate the API key for prod-web-01.,rotate_api_key,
1193,Simple request — issue a new secret for auth-svc-04 and we're good.,rotate_api_key,
1194,Quick task: issue a new secret for prod-web-01.,rotate_api_key,
1195,Ticket INC-4021 says swap out cdn-edge-06's credentials.,rotate_api_key,
1196,Do me a favor and issue a new secret for auth-svc-04.,rotate_api_key,
1197,Quick task: cycle the secret for Finance's service.,rotate_api_key,
1198,Just swap out cdn-edge-06's credentials. Nothing else needed.,rotate_api_key,
1199,Simple request — cycle the secret for Marketing's service and we're good.,rotate_api_key,
1200,All I need is for someone to generate a new API key for prod-web-01.,rotate_api_key,
1201,I need you to issue a new secret for prod-web-01.,rotate_api_key,
1202,Just refresh the API token for Marketing. Nothing else needed.,rotate_api_key,
1203,Just swap out prod-web-01's credentials. Nothing else needed.,rotate_api_key,
1204,From Marketing: swap out payment-api-03's credentials.,rotate_api_key,
1205,All I need is for someone to refresh the API token for Marketing.,rotate_api_key,
1206,Quick task: take a snapshot of auth-svc-04's DB.,backup_database,
1207,All I need is for someone to save a backup of Finance's data.,backup_database,
1208,Simple request — create a DB backup for Finance and we're good.,backup_database,
1209,Simple request — save a backup of HR's data and we're good.,backup_database,
1210,Quick task: save a backup of Legal's data.,backup_database,
1211,All I need is for someone to snapshot the database for ml-infer-05.,backup_database,
1212,Quick task: take a snapshot of cdn-edge-06's DB.,backup_database,
1213,Quick task: back up the database for Finance.,backup_database,
1214,Simple request — save a backup of Finance's data and we're good.,backup_database,
1215,Simple request — take a snapshot of staging-db-02's DB and we're good.,backup_database,
1216,Simple request — take a snapshot of prod-web-01's DB and we're good.,backup_database,
1217,Just dump the database on ml-infer-05. Nothing else needed.,backup_database,
1218,Quick one — take a snapshot of auth-svc-04's DB.,backup_database,
1219,Simple request — dump the database on ml-infer-05 and we're good.,backup_database,
1220,All I need is for someone to dump the database on cdn-edge-06.,backup_database,
1221,The Legal team needs us to take a snapshot of staging-db-02's DB.,backup_database,
1222,Simple request — take a snapshot of ml-infer-05's DB and we're good.,backup_database,
1223,All I need is for someone to take a snapshot of staging-db-02's DB.,backup_database,
1224,From Legal: take a snapshot of staging-db-02's DB.,backup_database,
1225,Simple request — create a DB backup for Marketing and we're good.,backup_database,
1226,Quick task: dump the database on auth-svc-04.,backup_database,
1227,Quick task: dump the database on payment-api-03.,backup_database,
1228,Simple request — save a backup of Engineering's data and we're good.,backup_database,
1229,Just create a DB backup for Legal. Nothing else needed.,backup_database,
1230,All I need is for someone to dump the database on payment-api-03.,backup_database,
1231,Just take a snapshot of cdn-edge-06's DB. Nothing else needed.,backup_database,
1232,"When you get a chance, save a backup of HR's data.",backup_database,
1233,Quick task: dump the database on staging-db-02.,backup_database,
1234,Quick task: create a DB backup for Engineering.,backup_database,
1235,Quick task: snapshot the database for auth-svc-04.,backup_database,
1236,Quick task: save a backup of Marketing's data.,backup_database,
1237,Simple request — take a snapshot of ml-infer-05's DB and we're good.,backup_database,
1238,Just take a snapshot of payment-api-03's DB. Nothing else needed.,backup_database,
1239,"When you get a chance, take a snapshot of cdn-edge-06's DB.",backup_database,
1240,Just take a snapshot of auth-svc-04's DB. Nothing else needed.,backup_database,
1241,All I need is for someone to take a snapshot of cdn-edge-06's DB.,backup_database,
1242,Ticket INC-5560 says create a DB backup for Marketing.,backup_database,
1243,All I need is for someone to snapshot the database for payment-api-03.,backup_database,
1244,All I need is for someone to snapshot the database for staging-db-02.,backup_database,
1245,Quick task: take a snapshot of auth-svc-04's DB.,backup_database,
1246,Quick task: back up the database for Legal.,backup_database,
1247,Quick task: dump the database on prod-web-01.,backup_database,
1248,Quick task: create a DB backup for Finance.,backup_database,
1249,All I need is for someone to snapshot the database for auth-svc-04.,backup_database,
1250,"Hey, can you take a snapshot of ml-infer-05's DB.",backup_database,
1251,Quick task: create a DB backup for Marketing.,backup_database,
1252,Quick task: take a snapshot of ml-infer-05's DB.,backup_database,
1253,Just snapshot the database for payment-api-03. Nothing else needed.,backup_database,
1254,All I need is for someone to snapshot the database for cdn-edge-06.,backup_database,
1255,The Marketing team needs us to back up the database for Engineering.,backup_database,
1256,Quick task: snapshot the database for cdn-edge-06.,backup_database,
1257,Quick task: back up the database for Legal.,backup_database,
1258,Simple request — take a snapshot of payment-api-03's DB and we're good.,backup_database,
1259,Just dump the database on prod-web-01. Nothing else needed.,backup_database,
1260,All I need is for someone to create a DB backup for HR.,backup_database,
1261,Quick task: dump the database on cdn-edge-06.,backup_database,
1262,"Hey, can you snapshot the database for cdn-edge-06.",backup_database,
1263,Simple request — save a backup of Engineering's data and we're good.,backup_database,
1264,Quick task: take a snapshot of ml-infer-05's DB.,backup_database,
1265,Simple request — back up the database for Legal and we're good.,backup_database,
1266,Just take a snapshot of payment-api-03's DB. Nothing else needed.,backup_database,
1267,All I need is for someone to create a DB backup for Finance.,backup_database,
1268,All I need is for someone to save a backup of HR's data.,backup_database,
1269,Just create a DB backup for Marketing. Nothing else needed.,backup_database,
1270,The Finance team needs us to snapshot the database for staging-db-02.,backup_database,
1271,Just save a backup of HR's data. Nothing else needed.,backup_database,
1272,Quick task: back up the database for Marketing.,backup_database,
1273,Quick task: pull cdn-edge-06 back from the last good backup.,restore_backup,
1274,Simple request — pull cdn-edge-06 back from the last good backup and we're good.,restore_backup,
1275,All I need is for someone to pull cdn-edge-06 back from the last good backup.,restore_backup,
1276,Just load the backup onto cdn-edge-06. Nothing else needed.,restore_backup,
1277,Quick task: load the backup onto staging-db-02.,restore_backup,
1278,Just bring cdn-edge-06 back from the snapshot. Nothing else needed.,restore_backup,
1279,Quick task: bring prod-web-01 back from the snapshot.,restore_backup,
1280,"For the Engineering team, restore the DB snapshot for Marketing.",restore_backup,
1281,Simple request — bring auth-svc-04 back from the snapshot and we're good.,restore_backup,
1282,Quick task: pull prod-web-01 back from the last good backup.,restore_backup,
1283,Just pull ml-infer-05 back from the last good backup. Nothing else needed.,restore_backup,
1284,Simple request — recover Marketing's data from backup and we're good.,restore_backup,
1285,All I need is for someone to bring cdn-edge-06 back from the snapshot.,restore_backup,
1286,Quick task: recover Finance's data from backup.,restore_backup,
1287,Simple request — restore the DB snapshot for Engineering and we're good.,restore_backup,
1288,"For the Marketing team, bring payment-api-03 back from the snapshot.",restore_backup,
1289,Quick task: restore cdn-edge-06 from the latest backup.,restore_backup,
1290,Simple request — bring auth-svc-04 back from the snapshot and we're good.,restore_backup,
1291,All I need is for someone to recover Finance's data from backup.,restore_backup,
1292,Just recover Finance's data from backup. Nothing else needed.,restore_backup,
1293,Just recover Finance's data from backup. Nothing else needed.,restore_backup,
1294,All I need is for someone to restore the DB snapshot for HR.,restore_backup,
1295,Simple request — recover Marketing's data from backup and we're good.,restore_backup,
1296,All I need is for someone to load the backup onto ml-infer-05.,restore_backup,
1297,From Marketing: pull ml-infer-05 back from the last good backup.,restore_backup,
1298,Quick task: pull staging-db-02 back from the last good backup.,restore_backup,
1299,I need you to load the backup onto payment-api-03.,restore_backup,
1300,Just pull auth-svc-04 back from the last good backup. Nothing else needed.,restore_backup,
1301,Simple request — restore the DB snapshot for Marketing and we're good.,restore_backup,
1302,Quick task: bring cdn-edge-06 back from the snapshot.,restore_backup,
1303,Simple request — load the backup onto payment-api-03 and we're good.,restore_backup,
1304,Just restore prod-web-01 from the latest backup. Nothing else needed.,restore_backup,
1305,From Engineering: load the backup onto auth-svc-04.,restore_backup,
1306,Just restore staging-db-02 from the latest backup. Nothing else needed.,restore_backup,
1307,Quick task: recover Finance's data from backup.,restore_backup,
1308,All I need is for someone to restore the DB snapshot for Legal.,restore_backup,
1309,Quick task: recover HR's data from backup.,restore_backup,
1310,Please bring payment-api-03 back from the snapshot.,restore_backup,
1311,Simple request — restore the DB snapshot for Engineering and we're good.,restore_backup,
1312,"Per Grace's request, pull auth-svc-04 back from the last good backup.",restore_backup,
1313,Just bring prod-web-01 back from the snapshot. Nothing else needed.,restore_backup,
1314,Quick task: restore payment-api-03 from the latest backup.,restore_backup,
1315,Eve reported an issue — load the backup onto prod-web-01.,restore_backup,
1316,All I need is for someone to recover Legal's data from backup.,restore_backup,
1317,Simple request — recover Marketing's data from backup and we're good.,restore_backup,
1318,Simple request — restore cdn-edge-06 from the latest backup and we're good.,restore_backup,
1319,All I need is for someone to load the backup onto cdn-edge-06.,restore_backup,
1320,All I need is for someone to bring cdn-edge-06 back from the snapshot.,restore_backup,
1321,Just load the backup onto payment-api-03. Nothing else needed.,restore_backup,
1322,"Hey, can you load the backup onto ml-infer-05.",restore_backup,
1323,Simple request — bring auth-svc-04 back from the snapshot and we're good.,restore_backup,
1324,Just load the backup onto cdn-edge-06. Nothing else needed.,restore_backup,
1325,Simple request — recover Marketing's data from backup and we're good.,restore_backup,
1326,Simple request — pull prod-web-01 back from the last good backup and we're good.,restore_backup,
1327,Quick task: restore cdn-edge-06 from the latest backup.,restore_backup,
1328,Just restore the DB snapshot for Finance. Nothing else needed.,restore_backup,
1329,Quick task: restore the DB snapshot for Legal.,restore_backup,
1330,Just recover Engineering's data from backup. Nothing else needed.,restore_backup,
1331,Simple request — recover HR's data from backup and we're good.,restore_backup,
1332,Quick task: load the backup onto ml-infer-05.,restore_backup,
1333,All I need is for someone to load the backup onto payment-api-03.,restore_backup,
1334,Time to pull ml-infer-05 back from the last good backup.,restore_backup,
1335,ASAP — restore staging-db-02 from the latest backup.,restore_backup,
1336,"For the Engineering team, pull cdn-edge-06 back from the last good backup.",restore_backup,
1337,All I need is for someone to restore cdn-edge-06 from the latest backup.,restore_backup,
1338,I need you to load the backup onto auth-svc-04.,restore_backup,
1339,Quick task: load the backup onto cdn-edge-06.,restore_backup,
1340,Quick task: scale up payment-api-03.,scale_service,
1341,Just scale cdn-edge-06 down to save costs. Nothing else needed.,scale_service,
1342,Just resize auth-svc-04's resources. Nothing else needed.,scale_service,
1343,Quick task: add more replicas for prod-web-01.,scale_service,
1344,Quick one — scale up staging-db-02.,scale_service,
1345,Quick task: bump the capacity on prod-web-01.,scale_service,
1346,All I need is for someone to adjust the instance count for prod-web-01.,scale_service,
1347,The Legal team needs us to bump the capacity on payment-api-03.,scale_service,
1348,All I need is for someone to scale prod-web-01 down to save costs.,scale_service,
1349,Time to scale prod-web-01 down to save costs.,scale_service,
1350,Just add more replicas for staging-db-02. Nothing else needed.,scale_service,
1351,Quick task: scale up ml-infer-05.,scale_service,
1352,Bob reported an issue — bump the capacity on auth-svc-04.,scale_service,
1353,Simple request — scale up auth-svc-04 and we're good.,scale_service,
1354,Just adjust the instance count for payment-api-03. Nothing else needed.,scale_service,
1355,Simple request — scale up cdn-edge-06 and we're good.,scale_service,
1356,Quick task: scale cdn-edge-06 down to save costs.,scale_service,
1357,Simple request — add more replicas for cdn-edge-06 and we're good.,scale_service,
1358,Simple request — add more replicas for ml-infer-05 and we're good.,scale_service,
1359,Quick task: scale auth-svc-04 down to save costs.,scale_service,
1360,Quick task: scale ml-infer-05 down to save costs.,scale_service,
1361,Just adjust the instance count for cdn-edge-06. Nothing else needed.,scale_service,
1362,Just scale up cdn-edge-06. Nothing else needed.,scale_service,
1363,Quick task: scale up staging-db-02.,scale_service,
1364,All I need is for someone to scale up auth-svc-04.,scale_service,
1365,Simple request — adjust the instance count for cdn-edge-06 and we're good.,scale_service,
1366,All I need is for someone to scale prod-web-01 down to save costs.,scale_service,
1367,Just bump the capacity on auth-svc-04. Nothing else needed.,scale_service,
1368,Simple request — resize ml-infer-05's resources and we're good.,scale_service,
1369,Just resize auth-svc-04's resources. Nothing else needed.,scale_service,
1370,"Hey, can you adjust the instance count for payment-api-03.",scale_service,
1371,All I need is for someone to scale up prod-web-01.,scale_service,
1372,Just scale cdn-edge-06 down to save costs. Nothing else needed.,scale_service,
1373,Simple request — add more replicas for payment-api-03 and we're good.,scale_service,
1374,Just scale up staging-db-02. Nothing else needed.,scale_service,
1375,Just adjust the instance count for auth-svc-04. Nothing else needed.,scale_service,
1376,All I need is for someone to resize auth-svc-04's resources.,scale_service,
1377,Quick task: resize staging-db-02's resources.,scale_service,
1378,Simple request — scale payment-api-03 down to save costs and we're good.,scale_service,
1379,Just add more replicas for prod-web-01. Nothing else needed.,scale_service,
1380,Quick task: add more replicas for cdn-edge-06.,scale_service,
1381,Quick task: add more replicas for payment-api-03.,scale_service,
1382,All I need is for someone to resize ml-infer-05's resources.,scale_service,
1383,Simple request — adjust the instance count for cdn-edge-06 and we're good.,scale_service,
1384,All I need is for someone to adjust the instance count for payment-api-03.,scale_service,
1385,Just add more replicas for prod-web-01. Nothing else needed.,scale_service,
1386,Simple request — scale up auth-svc-04 and we're good.,scale_service,
1387,Quick task: scale up payment-api-03.,scale_service,
1388,Just adjust the instance count for staging-db-02. Nothing else needed.,scale_service,
1389,All I need is for someone to scale prod-web-01 down to save costs.,scale_service,
1390,Simple request — add more replicas for auth-svc-04 and we're good.,scale_service,
