query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools
"Alice reported an issue — scale auth-svc-04 down to save costs. Once that's done, roll out the containerised app to prod-web-01. End with flip the feature toggle on for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"For the Legal team, look up the records for #10234 and concurrently refund Bob and ping Alice about it.",114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;process_refund;send_notification
"Per Charlie's request, revoke Eve's access to ml-infer-05, followed by write the new data for #20891 back, then update Diana's subscription. To wrap up, set up downtime for cdn-edge-06.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,revoke_access;db_write;update_subscription;schedule_maintenance
Urgent: rotate Charlie's credentials and at the same time shoot Frank an email and create an audit trail for #53698.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,fanout,original,train,FALSE,FALSE,reset_password;send_notification;log_audit_event
From Marketing: check the DB for Alice while also change Grace's plan and blast an alert to Engineering.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;update_subscription;send_notification
"I need you to take cdn-edge-06 back to the prior build, and then fire off a notification to Charlie. Finally, roll out the containerised app to prod-web-01.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rollback_deployment;send_notification;deploy_container
"Reverse the charge for #53698 and update the billing tier, then notify the customer.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;send_notification
"Frank is asking us to change Frank's plan. Once that's done, check if payment-api-03 is up.",194,update_subscription -> check_status,update_subscription;check_status,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;check_status
"I need you to restart the main process on cdn-edge-06. Once that's done, ping Charlie about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Time to give cdn-edge-06 a kick, and then ping Eve about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"From Legal: pull payment-api-03 from production, and then log Frank's action for compliance.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"I need you to move Legal's stale data to cold storage, and then revoke Diana's access to prod-web-01. To wrap up, modify Frank's subscription.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;revoke_access;update_subscription
From Finance: look up the records for #53698 and simultaneously downgrade Bob's account and fire off a notification to Frank.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;update_subscription;send_notification
"I need you to blast an alert to Engineering. After that, activate the feature flag on auth-svc-04. Last step: modify Diana's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,send_notification;enable_feature_flag;update_subscription
"I need you to assess prod-web-01's status. Next, do a security check on payment-api-03, and then yank payment-api-03 off the network. After that, make a compliance log about Charlie, and lastly shoot Charlie an email.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;log_audit_event;send_notification
"Ticket INC-7733 says ping ml-infer-05 for a health check and investigate cdn-edge-06 for infections. Once both are done, make a compliance log about Grace.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;scan_malware;log_audit_event
"The Marketing team needs us to assess ml-infer-05's status, followed by do a security check on cdn-edge-06. Once that's done, lock down payment-api-03 — then create an audit trail for #20891. Last step: shoot Alice an email.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;log_audit_event;send_notification
"Refund the money and change Frank's subscription, sending a single alert afterwards.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;send_notification
"Query the database about #20891, then whip up a report for Engineering and simultaneously blast an alert to Legal and log Alice's action for compliance.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,db_read;generate_report;send_notification;log_audit_event
"We gotta reset Diana's password, and then reverse the charge on #20891, and lastly transfer ownership of prod-web-01 to Charlie.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train,FALSE,FALSE,reset_password;process_refund;transfer_ownership
"Process the payout and modify the subscription status, then email a receipt.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;send_notification
"Hey, can you process the payout for Bob. After that, turn off the feature flag for Marketing. Last step: restart the main process on ml-infer-05.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;disable_feature_flag;restart_service
"Do me a favor and reboot cdn-edge-06, then ping Alice about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Per Frank's request, bring payment-api-03 back from the snapshot and lock down cdn-edge-06, then converge and grant Grace permissions to prod-web-01.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,fanin,original,train,FALSE,FALSE,restore_backup;quarantine_system;approve_access
Do me a favor and roll prod-web-01 back to the last stable release while also file a bug about cdn-edge-06 and pull ml-infer-05 back from the last good backup.,433,"rollback_deployment -> create_ticket, rollback_deployment -> restore_backup",rollback_deployment;create_ticket;restore_backup,0->1;0->2,fanout,original,train,FALSE,FALSE,rollback_deployment;create_ticket;restore_backup
"Per Eve's request, verify staging-db-02's health and scan prod-web-01 for threats. Once both are done, create an audit trail for #20891.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;scan_malware;log_audit_event
"Quick one — notify the HR team and plan maintenance on payment-api-03 for Finance. After those finish, give Grace a new password.",491,"schedule_maintenance -> reset_password, send_notification -> reset_password",send_notification;schedule_maintenance;reset_password,0->2;1->2,fanin,original,train,FALSE,FALSE,send_notification;schedule_maintenance;reset_password
"Time to scale prod-web-01 down to save costs, then push the container image for Finance, and lastly switch on the flag for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"ASAP — archive Charlie's old records — then undo the latest release on payment-api-03. Finally, flush the cache on cdn-edge-06.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"I need you to take prod-web-01 back to the prior build, and then fire off a notification to Diana. Finally, roll out the containerised app to auth-svc-04.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rollback_deployment;send_notification;deploy_container
"We gotta reset Eve's password, and then reverse the charge on #42017, and lastly transfer ownership of cdn-edge-06 to Grace.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train,FALSE,FALSE,reset_password;process_refund;transfer_ownership
"Frank is asking us to read Alice's profile from the database and verify staging-db-02's health. Once both are done, compile a summary for Engineering, and lastly notify the Marketing team.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train,FALSE,FALSE,db_read;check_status;generate_report;send_notification
"ASAP — swap out ml-infer-05's credentials — then do a security check on auth-svc-04, and lastly roll out the containerised app to staging-db-02.",302,"rotate_api_key -> scan_malware, scan_malware -> deploy_container",rotate_api_key;scan_malware;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rotate_api_key;scan_malware;deploy_container
"Scan prod-web-01 for threats, then email Charlie the update. Once that's done, archive the old entries for Bob, and lastly provision a new instance for HR.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,scan_malware;send_notification;archive_data;provision_vm
"Do me a favor and undo the latest release on ml-infer-05 — then shoot Grace an email. Finally, deploy the container for Legal.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rollback_deployment;send_notification;deploy_container
"When you get a chance, move Finance's stale data to cold storage, then roll auth-svc-04 back to the last stable release. To wrap up, invalidate cdn-edge-06's cache.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"Do me a favor and undo the latest release on prod-web-01 — then shoot Diana an email. Finally, deploy the container for Legal.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train,FALSE,FALSE,rollback_deployment;send_notification;deploy_container
"The HR team needs us to scan auth-svc-04 for threats and snapshot the database for cdn-edge-06, then converge and invalidate ml-infer-05's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;backup_database;invalidate_cache
"From Marketing: email Frank the update. After that, turn on the feature flag for Marketing. To wrap up, switch Alice to the new plan.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train,FALSE,FALSE,send_notification;enable_feature_flag;update_subscription
I need you to investigate staging-db-02 for infections and simultaneously yank cdn-edge-06 off the network and open a ticket for Bob.,112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;create_ticket
"Hey, can you refund Grace. After that, kill the feature toggle for Engineering. End with cycle staging-db-02.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;disable_feature_flag;restart_service
"From Legal: grant Eve permissions to staging-db-02. Next, produce the Marketing performance summary. Finally, verify ml-infer-05's health.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
"Time to scale cdn-edge-06 down to save costs, then push the container image for Engineering, and lastly switch on the flag for Legal.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"Scan prod-web-01 for threats, then email Alice the update. Once that's done, archive the old entries for Frank, and lastly provision a new instance for HR.",412,"archive_data -> provision_vm, scan_malware -> send_notification, send_notification -> archive_data",scan_malware;send_notification;archive_data;provision_vm,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,scan_malware;send_notification;archive_data;provision_vm
"We gotta archive Diana's old records, followed by roll cdn-edge-06 back to the last stable release. To wrap up, wipe the cache layer for HR.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
All I need is for someone to save the changes for Grace to the DB.,52,db_write,db_write,,single_node,original,train,FALSE,FALSE,db_write
"Diana is asking us to yank payment-api-03 off the network. Once that's done, drop an audit entry for staging-db-02.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"Time to give prod-web-01 a kick, and then ping Diana about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train,FALSE,FALSE,restart_service;send_notification
"Do me a favor and provision a new instance for HR. Next, ping Eve about it.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,chain_short,original,train,FALSE,FALSE,provision_vm;send_notification
"Credit Frank's account. After that, kill the feature toggle for Legal. Finally, give prod-web-01 a kick.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;disable_feature_flag;restart_service
The HR team needs us to look up the records for #53698 and at the same time switch Eve to the new plan and send a heads-up to Finance.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,db_read;update_subscription;send_notification
"The Legal team needs us to recover HR's data from backup and quarantine payment-api-03. When all of that's complete, give Diana access to HR's resources.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,fanin,original,train,FALSE,FALSE,restore_backup;quarantine_system;approve_access
"Per Alice's request, bring cdn-edge-06 back from the snapshot and lock down ml-infer-05, then converge and grant Frank permissions to prod-web-01.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,fanin,original,train,FALSE,FALSE,restore_backup;quarantine_system;approve_access
"For the Marketing team, pull Bob's data. Next, pass payment-api-03 to Diana. To wrap up, blast an alert to Engineering.",373,"db_read -> transfer_ownership, transfer_ownership -> send_notification",db_read;transfer_ownership;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;transfer_ownership;send_notification
"For the HR team, move HR's stale data to cold storage, followed by roll back the last deploy on auth-svc-04. Finally, bust the cache on auth-svc-04.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"For the Engineering team, dig up the history on Frank, then generate the HR analytics and at the same time blast an alert to HR and create an audit trail for #60122.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,db_read;generate_report;send_notification;log_audit_event
"For the Finance team, restart the service on staging-db-02, followed by book a maintenance window for prod-web-01, then fire off a notification to Frank. Finally, scan cdn-edge-06 for threats.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,restart_service;schedule_maintenance;send_notification;scan_malware
"Urgent: refund Charlie and flip the feature toggle on for Legal, then converge and spin up a VM for Finance.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;enable_feature_flag;provision_vm
"Urgent: bring ml-infer-05 back from the snapshot, and while you're at it, give Bob their money back and create a ticket about the Engineering issue.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,restore_backup;process_refund;create_ticket
"ASAP — archive Alice's old records — then undo the latest release on ml-infer-05. Finally, flush the cache on payment-api-03.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
Nuke Grace's old login and issue a fresh one and concurrently fire off a notification to Bob and record the event in Marketing's log.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,fanout,original,train,FALSE,FALSE,reset_password;send_notification;log_audit_event
"The HR team needs us to remove Eve from HR's access list. Once that's done, push the changes for Charlie to the DB. Once that's done, downgrade Eve's account. Last step: queue a maintenance window for HR.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,revoke_access;db_write;update_subscription;schedule_maintenance
"The Engineering team needs us to modify Alice's subscription, then switch off the flag for Marketing.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
"When you get a chance, schedule maintenance for staging-db-02, and while you're at it, drop an audit entry for cdn-edge-06 and send a heads-up to Marketing.",456,"schedule_maintenance -> log_audit_event, schedule_maintenance -> send_notification",schedule_maintenance;log_audit_event;send_notification,0->1;0->2,fanout,original,train,FALSE,FALSE,schedule_maintenance;log_audit_event;send_notification
"Per Frank's request, disconnect ml-infer-05 from everything. Next, drop an audit entry for staging-db-02.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train,FALSE,FALSE,quarantine_system;log_audit_event
"Grace is asking us to downgrade Diana's account. Next, disable the flag on ml-infer-05.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
"The HR team needs us to downgrade Bob's account. Next, kill the feature toggle for Marketing.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
"Check health of cdn-edge-06, run security sweep, quarantine, reboot, escalate the incident, send a blast to Legal, and make an audit entry.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
"The Legal team needs us to scan cdn-edge-06 for threats and snapshot the database for payment-api-03, then converge and invalidate ml-infer-05's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;backup_database;invalidate_cache
"Time to rotate Bob's credentials. Next, credit Charlie's account. Last step: pass prod-web-01 to Frank.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train,FALSE,FALSE,reset_password;process_refund;transfer_ownership
ASAP — reverse the charge on #53698 — then swap out staging-db-02's credentials. End with update Alice's record in the DB.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;rotate_api_key;db_write
"Urgent: verify cdn-edge-06's health and look up the records for #20891. When all of that's complete, send a heads-up to Legal.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;db_read;send_notification
"Do me a favor and diagnose ml-infer-05 and check prod-web-01 for vulnerabilities. When all of that's complete, log Diana's action for compliance.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;scan_malware;log_audit_event
"We gotta ping payment-api-03 for a health check, followed by run a malware sweep on cdn-edge-06, then disconnect auth-svc-04 from everything, and then record the event in Legal's log. Last step: email Grace the update.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;log_audit_event;send_notification
"The Marketing team needs us to modify Alice's subscription, then switch off the flag for Finance.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
"Investigate cdn-edge-06 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email HR, and record the event.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train,FALSE,FALSE,check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event
Ticket INC-1198 says pull staging-db-02 back from the last good backup while also reverse the charge on #10234 and spin up a tracking ticket for Charlie.,445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,restore_backup;process_refund;create_ticket
"The HR team needs us to downgrade Diana's account. Next, kill the feature toggle for Marketing.",174,update_subscription -> disable_feature_flag,update_subscription;disable_feature_flag,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;disable_feature_flag
"Per Frank's request, put Finance's historical data into the archive, then roll payment-api-03 back to the last stable release, and lastly bust the cache on payment-api-03.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"We gotta read Alice's profile from the database. Next, build a compliance doc for Marketing. To wrap up, fire off a notification to Alice.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,chain_medium,original,train,FALSE,FALSE,db_read;generate_report;send_notification
"We gotta downgrade Frank's account. After that, verify cdn-edge-06's health.",194,update_subscription -> check_status,update_subscription;check_status,0->1,chain_short,original,train,FALSE,FALSE,update_subscription;check_status
"Per Diana's request, revoke Frank's access to cdn-edge-06, followed by write the new data for #53698 back, then update Bob's subscription. To wrap up, set up downtime for ml-infer-05.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,revoke_access;db_write;update_subscription;schedule_maintenance
"For the Legal team, scan prod-web-01 for threats — then isolate staging-db-02, and while you're at it, notify the Engineering team and record the event in Legal's log.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,scan_malware;quarantine_system;send_notification;log_audit_event
"Process the payout and modify the subscription status, then email a receipt.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,process_refund;update_subscription;send_notification
We gotta see what's going on with cdn-edge-06 while also restart the main process on cdn-edge-06 and open a ticket for Grace.,111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,check_status;restart_service;create_ticket
"Quick one — do a security check on ml-infer-05 and take a snapshot of prod-web-01's DB, then converge and flush the cache on ml-infer-05.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,fanin,original,train,FALSE,FALSE,scan_malware;backup_database;invalidate_cache
"The Engineering team needs us to resize ml-infer-05's resources. Once that's done, launch the docker deployment for Finance. Finally, flip the feature toggle on for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train,FALSE,FALSE,scale_service;deploy_container;enable_feature_flag
"Time to restart the service on staging-db-02, and then arrange a maintenance slot for cdn-edge-06, then notify the Engineering team. To wrap up, sweep ml-infer-05 for IOCs.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train,FALSE,FALSE,restart_service;schedule_maintenance;send_notification;scan_malware
"ASAP — give Charlie access to HR's resources — then build a compliance doc for HR. To wrap up, ping cdn-edge-06 for a health check.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train,FALSE,FALSE,approve_access;generate_report;check_status
"ASAP — archive Charlie's old records — then undo the latest release on cdn-edge-06. Finally, flush the cache on ml-infer-05.",282,"archive_data -> rollback_deployment, rollback_deployment -> invalidate_cache",archive_data;rollback_deployment;invalidate_cache,0->1;1->2,chain_medium,original,train,FALSE,FALSE,archive_data;rollback_deployment;invalidate_cache
"Ticket INC-5560 says whip up a report for HR. Once that's done, start the CI job for staging-db-02, and lastly take a snapshot of staging-db-02's DB.",357,"generate_report -> run_pipeline, run_pipeline -> backup_database",generate_report;run_pipeline;backup_database,0->1;1->2,chain_medium,original,train,FALSE,FALSE,generate_report;run_pipeline;backup_database
"Hey, can you fetch #20891's info. After that, compile a summary for Legal and at the same time ping Frank about it and drop an audit entry for auth-svc-04.",140,"db_read -> generate_report, generate_report -> log_audit_event, generate_report -> send_notification",db_read;generate_report;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train,FALSE,FALSE,db_read;generate_report;send_notification;log_audit_event
"We gotta give Frank their money back. After that, switch off the flag for Marketing. End with restart the service on ml-infer-05.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;disable_feature_flag;restart_service
Alice reported an issue — push the refund through for #60122 — then swap out ml-infer-05's credentials. Last step: save the changes for Diana to the DB.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train,FALSE,FALSE,process_refund;rotate_api_key;db_write
Diagnose cdn-edge-06 while also reboot staging-db-02 and file a bug about payment-api-03.,111,"check_status -> create_ticket, check_status -> restart_service",check_status;restart_service;create_ticket,0->1;0->2,fanout,original,train,FALSE,FALSE,check_status;restart_service;create_ticket
"Grace is asking us to verify staging-db-02's health and check the DB for Diana. When all of that's complete, send a heads-up to Legal.",125,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,fanin,original,train,FALSE,FALSE,check_status;db_read;send_notification
