query_id,query,ground_truth,taxonomy_name,predicted_tool,selected_branch,correct,branch_correct,latency_s,prompt_tokens,completion_tokens,total_tokens,error
378,Make sure Diana gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9127254000050016,386,22,408,
379,Create an alert for Legal about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8624132000040845,380,23,403,
380,Create an alert for Engineering about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.927613100000599,380,24,404,
381,Create an alert for Finance about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9212842999913846,380,23,403,
382,Make sure Bob gets the update -- reach out to them.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9161079000041354,386,23,409,
383,Escalate this message to Bob right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8810072999986005,382,22,404,
384,Create an alert for HR about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.925476800002798,380,23,403,
385,Escalate this message to Bob right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.901212000004307,382,22,404,
386,Create an alert for Marketing about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9532983000026434,380,24,404,
387,Create an alert for Legal about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9111486000037985,380,23,403,
388,Create an alert for Engineering about the maintenance.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.9081913999980316,380,24,404,
389,Escalate this message to Charlie right away.,send_notification,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.880600600001344,382,22,404,
390,Reset the outdated values for Grace in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8861056000023382,382,22,404,
391,Log the corrected entry for Frank.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8788176000016392,376,22,398,
392,Log the corrected entry for Eve.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.858361500002502,376,22,398,
393,Record the new address for Alice in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9405609000095865,388,24,412,
394,Reset the outdated values for Diana in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.858625499997288,382,22,404,
395,Log the corrected entry for Grace.,update_database,Semantic Taxonomy (Baseline),send_notification,Billing & Data Management,False,True,1.9467304999998305,382,24,406,
396,Reset the outdated values for Charlie in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8715433000033954,382,22,404,
397,Record the new address for Eve in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.951574000006076,388,24,412,
398,Log the corrected entry for Bob.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8476606000040192,376,22,398,
399,Record the new address for Charlie in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,2.0017617999983486,388,24,412,
400,Record the new address for Bob in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9444371999998111,388,24,412,
401,Log the corrected entry for Diana.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8550261999989743,376,22,398,
402,Log the corrected entry for Alice.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.885303200004273,376,22,398,
403,Reset the outdated values for Bob in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.854166899996926,382,22,404,
404,Record the new address for Frank in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9421212000015657,388,24,412,
405,Reset the outdated values for Eve in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8466712000008556,382,22,404,
406,Reset the outdated values for Alice in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8828700999947614,382,22,404,
407,Record the new address for Grace in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9548509999949601,388,24,412,
408,Log the corrected entry for Charlie.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8554061999966507,376,22,398,
409,Reset the outdated values for Frank in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8506490999934613,382,22,404,
410,Record the new address for Diana in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9412061999973957,388,24,412,
411,Reset the outdated values for Alice in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.876777100005711,382,22,404,
412,Reset the outdated values for Grace in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.9191864000022179,382,22,404,
413,Log the corrected entry for Charlie.,update_database,Semantic Taxonomy (Baseline),create_ticket,IT Support,False,False,1.8624570000029053,376,22,398,
414,Reset the outdated values for Frank in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.9293054999943706,382,22,404,
415,Reset the outdated values for Grace in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8489083999957074,382,22,404,
416,Record the new address for Frank in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9764692000026116,388,24,412,
417,Record the new address for Diana in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9564424000054714,388,24,412,
418,Reset the outdated values for Bob in the system.,update_database,Semantic Taxonomy (Baseline),check_status,IT Support,False,False,1.8699303999965196,382,22,404,
419,Record the new address for Bob in the system.,update_database,Semantic Taxonomy (Baseline),update_database,Billing & Data Management,True,True,1.9123497000036878,388,24,412,
420,Update Grace's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9176350999987335,386,24,410,
421,Process Eve's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9679484000007506,384,24,408,
422,Refund the difference after the plan change for Diana.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,2.007220800005598,390,25,415,
423,Refund the difference after the plan change for Eve.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,2.0024441000059596,390,25,415,
424,Refund the difference after the plan change for Frank.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,1.927050300007977,390,25,415,
425,Process Alice's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9784335999938776,384,24,408,
426,Refund the difference after the plan change for Charlie.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,1.9792722999991383,390,25,415,
427,Update Charlie's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.8995407999973395,386,24,410,
428,Process Bob's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9230117999977665,384,24,408,
429,Update Bob's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9320176999972318,386,24,410,
430,Update Frank's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9766022999974666,386,24,410,
431,Refund the difference after the plan change for Grace.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,1.9422229000047082,390,25,415,
432,Process Frank's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,2.002962100006698,384,24,408,
433,Refund the difference after the plan change for Alice.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,2.0318714000022737,390,25,415,
434,Update Alice's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9830622000081348,386,24,410,
435,Update Eve's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9536214000036125,386,24,410,
436,Process Diana's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9831529000002774,384,24,408,
437,Process Grace's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,2.012952699995367,384,24,408,
438,Process Charlie's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,2.0297263999964343,384,24,408,
439,Refund the difference after the plan change for Bob.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,1.9783806999985245,390,25,415,
440,Update Diana's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9903974999906495,386,24,410,
441,Update Alice's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9809703999999329,386,24,410,
442,Update Alice's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9762201000048663,386,24,410,
443,Update Diana's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9979100999989896,386,24,410,
444,Process Charlie's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9751315000030445,384,24,408,
445,Process Alice's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,2.1073924000011175,384,24,408,
446,Process Bob's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.956948499995633,384,24,408,
447,Refund the difference after the plan change for Alice.,update_subscription,Semantic Taxonomy (Baseline),process_refund,Billing & Data Management,False,True,1.9965874000045005,390,25,415,
448,Process Grace's request to switch plans.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,2.0088477000026614,384,24,408,
449,Update Frank's account to a lower tier.,update_subscription,Semantic Taxonomy (Baseline),update_subscription,Billing & Data Management,True,True,1.9495000999959302,386,24,410,
0,Query payment-api-03 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,1.966858300009335,460,25,485,
1,Look up how staging-db-02 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.056690700002946,454,25,479,
2,Scan payment-api-03 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,1.9733823999995366,454,25,479,
3,Look up how cdn-edge-06 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.03726579999784,456,25,481,
4,Query auth-svc-04 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0031291999912355,462,25,487,
5,Look up how auth-svc-04 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.1258085999943432,456,25,481,
6,Look up how prod-web-01 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.033285599994997,454,25,479,
7,Look up how payment-api-03 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0490597000025446,454,25,479,
8,Look up how ml-infer-05 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0426810000062687,456,25,481,
9,Scan auth-svc-04 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0116740000012214,456,25,481,
10,Query prod-web-01 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,1.9827853000024334,460,25,485,
11,Scan staging-db-02 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,1.9744245000038063,454,25,479,
12,Query staging-db-02 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,1.9672171999991406,460,25,485,
13,Scan ml-infer-05 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),scan_malware,Data Retrieval & Monitoring,False,True,2.0681356999994023,456,27,483,
14,Scan prod-web-01 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),scan_malware,Data Retrieval & Monitoring,False,True,2.092722000001231,454,27,481,
15,Query ml-infer-05 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0180746000041836,462,25,487,
16,Scan cdn-edge-06 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0002193999971496,456,25,481,
17,Query cdn-edge-06 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0265139999974053,462,25,487,
18,Scan payment-api-03 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.065645000002405,454,25,479,
19,Scan prod-web-01 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),scan_malware,Data Retrieval & Monitoring,False,True,2.1066314999989117,454,27,481,
20,Query cdn-edge-06 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,1.9876743999993778,462,25,487,
21,Look up how cdn-edge-06 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0216865000038524,456,25,481,
22,Scan prod-web-01 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),scan_malware,Data Retrieval & Monitoring,False,True,2.0550050000019837,454,27,481,
23,Scan cdn-edge-06 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.040908099996159,456,25,481,
24,Look up how prod-web-01 is performing.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.05587160000141,454,25,479,
25,Scan payment-api-03 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0617023999948287,454,25,479,
26,Query payment-api-03 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0586305000033462,460,25,485,
27,Scan cdn-edge-06 -- is it healthy?,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.016907400000491,456,25,481,
28,Query payment-api-03 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0680627999972785,460,25,485,
29,Query prod-web-01 to see if it's still alive.,check_status,Tool-Bound Taxonomy (Proposed),check_status,Data Retrieval & Monitoring,True,True,2.0537409000025946,460,25,485,
30,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.0624973000012687,466,26,492,
31,Log Diana's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,1.9954207000046154,454,26,480,
32,Log Frank's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,2.035335499997018,454,26,480,
33,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.018751199997496,458,26,484,
34,Notify the team by creating a formal issue for ml-infer-05.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.0123039000027347,466,26,492,
35,Notify the team by creating a formal issue for payment-api-03.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,1.9763012000039453,464,26,490,
36,Log Grace's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,1.9553282000051695,456,26,482,
37,Notify the team by creating a formal issue for staging-db-02.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.0187866999986,464,26,490,
38,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.0302211999951396,466,26,492,
39,Notify the team by creating a formal issue for prod-web-01.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.024574600000051,464,26,490,
40,Log Charlie's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,1.999069800003781,454,26,480,
41,Log Eve's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,2.0080633999968995,454,26,480,
42,Log Bob's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.029783400001179,456,26,482,
43,Log Alice's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,2.0354079000026104,454,26,480,
44,Log Bob's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.022068300007959,456,26,482,
45,Log Diana's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,2.03979409999738,454,26,480,
46,Log Eve's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,2.000734100001864,454,26,480,
47,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,1.988737100000435,466,26,492,
48,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0550569999977597,458,26,484,
49,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.049836600002891,458,26,484,
50,Notify the team by creating a formal issue for cdn-edge-06.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.0690999000071315,466,26,492,
51,Notify the team by creating a formal issue for auth-svc-04.,create_ticket,Tool-Bound Taxonomy (Proposed),create_ticket,Communication & Orchestration,True,True,2.0455865999974776,466,26,492,
52,Log Charlie's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,1.9930945999949472,454,26,480,
53,Log Frank's complaint so we can follow up.,create_ticket,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,False,1.9789109999983339,454,26,480,
54,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.02659109999513,458,26,484,
55,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.052111800003331,458,26,484,
56,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,1.9885742000042228,458,26,484,
57,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0228793999995105,458,26,484,
58,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,1.9966538000007858,458,26,484,
59,Send a record of this problem to the tracking system.,create_ticket,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0704411000042455,458,26,484,
60,Notify a manager that Frank's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0574819999965257,456,26,482,
61,Send this to a real person for Frank.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0710143000032986,454,28,482,
62,Create an escalation path for Frank.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.043128200006322,450,27,477,
63,Send this to a real person for Alice.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0737340999985463,454,28,482,
64,Send this to a real person for Eve.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0888654999944265,454,28,482,
65,Create an escalation path for Diana.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.08511809999618,450,27,477,
66,Send this to a real person for Bob.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.076908999995794,454,28,482,
67,Create an escalation path for Bob.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.045465699993656,450,27,477,
68,Create an escalation path for Alice.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0361629000035464,450,27,477,
69,Send this to a real person for Grace.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.085361000004923,454,28,482,
70,Notify a manager that Diana's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0115437999993446,456,26,482,
71,Notify a manager that Grace's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,1.9974672000025748,456,26,482,
72,Notify a manager that Bob's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0250401999946916,456,26,482,
73,Notify a manager that Eve's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0361409000033746,456,26,482,
74,Notify a manager that Charlie's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0095258000001195,456,26,482,
75,Create an escalation path for Eve.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0596881000019494,450,27,477,
76,Create an escalation path for Grace.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.034525600000052,450,27,477,
77,Send this to a real person for Diana.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0415718000003835,454,28,482,
78,Notify a manager that Alice's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0354643000027863,456,26,482,
79,Send this to a real person for Charlie.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0735548000011477,454,28,482,
80,Notify a manager that Diana's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.031220500000927,456,26,482,
81,Create an escalation path for Charlie.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.058395500003826,450,27,477,
82,Notify a manager that Diana's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.008374700002605,456,26,482,
83,Notify a manager that Charlie's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,2.0277947999929893,456,26,482,
84,Create an escalation path for Bob.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.051683600002434,450,27,477,
85,Create an escalation path for Eve.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.0415133999995305,450,27,477,
86,Notify a manager that Eve's case needs attention.,escalate_to_human,Tool-Bound Taxonomy (Proposed),send_notification,Communication & Orchestration,False,True,1.981193700004951,456,26,482,
87,Send this to a real person for Charlie.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.079051500004425,454,28,482,
88,Send this to a real person for Frank.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.1057727000006707,454,28,482,
89,Send this to a real person for Bob.,escalate_to_human,Tool-Bound Taxonomy (Proposed),escalate_to_human,Communication & Orchestration,True,True,2.1007707999960985,454,28,482,
90,Log the quarterly metrics into a document.,generate_report,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,True,2.008613299993158,450,26,476,
91,Pull the data and compile findings for Marketing.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,1.9956171000012546,452,25,477,
92,Query the system and put together a summary for HR.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,1.939214100006211,456,25,481,
93,Query the system and put together a summary for Finance.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,1.981866699999955,456,25,481,
94,Pull the data and compile findings for Engineering.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,2.007476200000383,452,25,477,
95,Query the system and put together a summary for Marketing.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,2.0000888999929884,456,25,481,
96,Pull the data and compile findings for HR.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,2.0316953000001376,452,25,477,
97,Query the system and put together a summary for Legal.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,1.9783522000070661,456,25,481,
98,Pull the data and compile findings for Legal.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,1.9901499999978114,452,25,477,
99,Query the system and put together a summary for Engineering.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,2.007031500004814,456,25,481,
100,Pull the data and compile findings for HR.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,2.0002557000043453,452,25,477,
101,Pull the data and compile findings for Finance.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,2.0014507999949274,452,25,477,
102,Pull the data and compile findings for HR.,generate_report,Tool-Bound Taxonomy (Proposed),query_database,Data Retrieval & Monitoring,False,True,1.99319220000325,452,25,477,
103,Log the quarterly metrics into a document.,generate_report,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,True,1.9911203999945428,450,26,476,
104,Query the system and put together a summary for HR.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,1.9879938999947626,456,25,481,
105,Log the quarterly metrics into a document.,generate_report,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,True,1.999770599992189,450,26,476,
106,Query the system and put together a summary for Legal.,generate_report,Tool-Bound Taxonomy (Proposed),generate_report,Data Retrieval & Monitoring,True,True,2.019795599997451,456,25,481,
107,Log the quarterly metrics into a document.,generate_report,Tool-Bound Taxonomy (Proposed),log_audit_event,Data Retrieval & Monitoring,False,True,1.9536643000028562,450,26,476,
