query,dag_id,dag_text,tools,edges,topo_family,source,split,strict_fix_applied,had_duplicate_node_labels,original_tools,tool_count,canonical_dag_hash,canonical_toolset_hash,num_nodes,num_edges,query_condition,structural_twin_group,heldout_topology,dataset_version
"First, check the subscription status. After that, simultaneously scan the system for malware, check the service status, and retrieve the database record.",488,"read_subscription_status -> check_service_status, read_subscription_status -> read_database_record, read_subscription_status -> scan_system_for_malware",read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,15,fccde5db44902463,2d8810c84313aac1,4,3,standard,2d8810c84313aac1,False,campaign_v4
"Can you first check my subscription status, scan the system for malware, and verify the service status all at the same time, and then, once all of those are done, retrieve the relevant database information?",489,"check_service_status -> read_database_record, read_subscription_status -> read_database_record, scan_system_for_malware -> read_database_record",read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,15,e5ddb5c056753b29,2d8810c84313aac1,4,3,standard,2d8810c84313aac1,False,campaign_v4
"Start by checking the subscription status and scanning the system for malware at the same time. After both of those are done, verify the service status. Finally, once the service status is confirmed, fetch the relevant database record.",490,"check_service_status -> read_database_record, read_subscription_status -> check_service_status, scan_system_for_malware -> check_service_status",read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,15,74326978ee6055f8,2d8810c84313aac1,4,3,standard,2d8810c84313aac1,False,campaign_v4
"Start by checking if the subscription is active. After that, scan the system to ensure it's free of malware. Once the scan is complete, simultaneously check the service's status and retrieve a record from the database.",491,"read_subscription_status -> scan_system_for_malware, scan_system_for_malware -> check_service_status, scan_system_for_malware -> read_database_record",read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,read_subscription_status;scan_system_for_malware;check_service_status;read_database_record,15,e073690b2715a711,2d8810c84313aac1,4,3,standard,2d8810c84313aac1,False,campaign_v4
"First, check the subscription status of the account. Then, update the database with the relevant information. After that, verify whether the service is functioning properly. Finally, if necessary, escalate the issue to a human for further assistance.",492,"check_service_status -> escalate_case_to_human, read_subscription_status -> write_database_record, write_database_record -> check_service_status",read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,15,50559b47e9395f23,d2319a70eb4c8665,4,3,standard,d2319a70eb4c8665,False,campaign_v4
"First, check the subscription status. Once that's done, update the database with the information while also checking the service status and escalating the issue to a human if needed, all at the same time.",493,"read_subscription_status -> check_service_status, read_subscription_status -> escalate_case_to_human, read_subscription_status -> write_database_record",read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,15,fbb8f656885d1c05,d2319a70eb4c8665,4,3,standard,d2319a70eb4c8665,False,campaign_v4
"Can you check the subscription status, verify the service is operational, and update the database at the same time? Once all of those are done, escalate the case to a human for further review.",494,"check_service_status -> escalate_case_to_human, read_subscription_status -> escalate_case_to_human, write_database_record -> escalate_case_to_human",read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,15,5c5cf9e6afa42e7a,d2319a70eb4c8665,4,3,standard,d2319a70eb4c8665,False,campaign_v4
"Please check the subscription status first. While you're updating the database records, also ensure the subscription status is reviewed. Once both tasks are done, verify the service status. If the service isn't working, escalate it to a human for further action.",495,"check_service_status -> escalate_case_to_human, read_subscription_status -> check_service_status, write_database_record -> check_service_status",read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,15,7a32522a67d80a79,d2319a70eb4c8665,4,3,standard,d2319a70eb4c8665,False,campaign_v4
"Start by checking the subscription status, then update the database based on that information. Once the database update is complete, proceed to check the service status and escalate the case to a human at the same time.",496,"read_subscription_status -> write_database_record, write_database_record -> check_service_status, write_database_record -> escalate_case_to_human",read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,read_subscription_status;write_database_record;check_service_status;escalate_case_to_human,15,44defeaf4ba0fb86,d2319a70eb4c8665,4,3,standard,d2319a70eb4c8665,False,campaign_v4
"First, update the subscription plan. Then, based on the update, decide how to route the task. After that, restart the service, and finally, make any necessary changes to the username.",497,"restart_service -> edit_username, route_task_by_condition -> restart_service, update_subscription_plan -> route_task_by_condition",update_subscription_plan;route_task_by_condition;restart_service;edit_username,0->1;1->2;2->3,chain_medium_4,azure_gpt4o,candidate_only,False,False,update_subscription_plan;route_task_by_condition;restart_service;edit_username,15,43fb2ad3dd425270,fc6fbfc5a25fdda8,4,3,standard,fc6fbfc5a25fdda8,False,campaign_v4
"Start by updating the subscription plan. Once that's done, decide on the next step based on conditions, restart the service, and update the username, all at the same time.",498,"update_subscription_plan -> edit_username, update_subscription_plan -> restart_service, update_subscription_plan -> route_task_by_condition",update_subscription_plan;route_task_by_condition;restart_service;edit_username,0->1;0->2;0->3,fanout_3,azure_gpt4o,candidate_only,False,False,update_subscription_plan;route_task_by_condition;restart_service;edit_username,15,38a590eeefe79b91,fc6fbfc5a25fdda8,4,3,standard,fc6fbfc5a25fdda8,False,campaign_v4
"Please update the subscription plan, and at the same time, figure out the appropriate routing for tasks. Once both of those are completed, restart the service. Finally, after all those steps are done, update the username.",499,"restart_service -> edit_username, route_task_by_condition -> edit_username, update_subscription_plan -> edit_username",update_subscription_plan;route_task_by_condition;restart_service;edit_username,0->3;1->3;2->3,fanin_3,azure_gpt4o,candidate_only,False,False,update_subscription_plan;route_task_by_condition;restart_service;edit_username,15,497d8144f8ca15a8,fc6fbfc5a25fdda8,4,3,standard,fc6fbfc5a25fdda8,False,campaign_v4
"Please update the subscription plan and determine the appropriate task route at the same time. After both are done, restart the service, and once that's finished, update the username.",500,"restart_service -> edit_username, route_task_by_condition -> restart_service, update_subscription_plan -> restart_service",update_subscription_plan;route_task_by_condition;restart_service;edit_username,0->2;1->2;2->3,y_shape,azure_gpt4o,candidate_only,False,False,update_subscription_plan;route_task_by_condition;restart_service;edit_username,15,ebca1f1be2bc7c83,fc6fbfc5a25fdda8,4,3,standard,fc6fbfc5a25fdda8,False,campaign_v4
"Can you first update the subscription plan, then based on the outcome, route the task accordingly? After the routing is done, I'd like you to restart the service and change the username at the same time.",501,"route_task_by_condition -> edit_username, route_task_by_condition -> restart_service, update_subscription_plan -> route_task_by_condition",update_subscription_plan;route_task_by_condition;restart_service;edit_username,0->1;1->2;1->3,inverted_y,azure_gpt4o,candidate_only,False,False,update_subscription_plan;route_task_by_condition;restart_service;edit_username,15,a4a1525d8d461e61,fc6fbfc5a25fdda8,4,3,standard,fc6fbfc5a25fdda8,False,campaign_v4
"First, scan the system for any malware. Then, read the user profile data to gather necessary information. Next, save the details to the database. After that, determine the next step based on the conditions provided. Finally, review the access logs to complete the process.",502,"read_user_profile -> write_database_record, route_task_by_condition -> read_access_logs, scan_system_for_malware -> read_user_profile, write_database_record -> route_task_by_condition",scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,15,4ae979fff009f008,d7dcd22b09fe3bf0,5,4,standard,d7dcd22b09fe3bf0,False,campaign_v4
"Scan the system for any malware first. Then, once the scan is complete, read the user profile to gather necessary information. After both tasks are finished, update the database. Finally, route the task based on conditions and check the access logs simultaneously.",503,"read_user_profile -> write_database_record, scan_system_for_malware -> write_database_record, write_database_record -> read_access_logs, write_database_record -> route_task_by_condition",scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,15,6cf15c95a8661dca,d7dcd22b09fe3bf0,5,4,standard,d7dcd22b09fe3bf0,False,campaign_v4
"Start by scanning the system for any malware. Once that's done, gather the user profile information. At the same time, update the database with the necessary details. After the database update is complete, decide the next steps based on specific conditions. Finally, review the access logs after both the user profile is ready and the task routing is completed.",504,"read_user_profile -> read_access_logs, route_task_by_condition -> read_access_logs, scan_system_for_malware -> read_user_profile, write_database_record -> route_task_by_condition",scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,15,b05c10477ac90173,d7dcd22b09fe3bf0,5,4,standard,d7dcd22b09fe3bf0,False,campaign_v4
"Start by scanning the system for any malware. Once that's done, check the user profile and update the database at the same time. After those tasks are finished, determine the next steps based on conditions, and finally, review the access logs once the routing is complete.",505,"route_task_by_condition -> read_access_logs, scan_system_for_malware -> read_user_profile, scan_system_for_malware -> route_task_by_condition, scan_system_for_malware -> write_database_record",scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,15,708b20a2779a1337,d7dcd22b09fe3bf0,5,4,standard,d7dcd22b09fe3bf0,False,campaign_v4
"Start by scanning the system for any malware. Once that is done, simultaneously check the user profile, log the necessary data in the database, route the task based on conditions, and review the access logs.",506,"scan_system_for_malware -> read_access_logs, scan_system_for_malware -> read_user_profile, scan_system_for_malware -> route_task_by_condition, scan_system_for_malware -> write_database_record",scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,15,f6232f5988b9e070,d7dcd22b09fe3bf0,5,4,standard,d7dcd22b09fe3bf0,False,campaign_v4
"Start by scanning the system for any malware. After that's done, access the user profile and log the information into the database. At the same time as you're looking into the user profile, retrieve the access logs. Once both the database update and the log review are complete, proceed to assign the task based on the gathered data.",507,"read_access_logs -> route_task_by_condition, read_user_profile -> write_database_record, scan_system_for_malware -> read_user_profile, write_database_record -> route_task_by_condition",scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,scan_system_for_malware;read_user_profile;write_database_record;route_task_by_condition;read_access_logs,15,8c199c55425a5901,d7dcd22b09fe3bf0,5,4,standard,d7dcd22b09fe3bf0,False,campaign_v4
"First, add a new record to the database. Then, check the current status of the service. After that, perform a malware scan on the system. Once that's done, retrieve the subscription details, and finally, send a message to the specified user group.",508,"check_service_status -> scan_system_for_malware, read_subscription_status -> dispatch_message_to_usergroup, scan_system_for_malware -> read_subscription_status, write_database_record -> check_service_status",write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,15,35ef73e1546a9135,1f9d429ae91d252b,5,4,standard,1f9d429ae91d252b,False,campaign_v4
"Start by writing a new record in the database. After that, check the service status. Once both of these are completed, scan the system for any malware. When the scan is done, proceed to check the subscription status and also send a message to the user group at the same time.",509,"check_service_status -> scan_system_for_malware, scan_system_for_malware -> dispatch_message_to_usergroup, scan_system_for_malware -> read_subscription_status, write_database_record -> scan_system_for_malware",write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,15,f45fc78888823473,1f9d429ae91d252b,5,4,standard,1f9d429ae91d252b,False,campaign_v4
"Start by saving a record to the database. Once that's done, check the status of the service. At the same time as you're checking the service status, scan the system for malware. After the malware scan is complete, check the subscription details. Finally, once both the service status and subscription details are ready, send a message to the user group.",510,"check_service_status -> dispatch_message_to_usergroup, read_subscription_status -> dispatch_message_to_usergroup, scan_system_for_malware -> read_subscription_status, write_database_record -> check_service_status",write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,15,17981dc2634b159f,1f9d429ae91d252b,5,4,standard,1f9d429ae91d252b,False,campaign_v4
"Start by adding the necessary details to the database. Once that’s done, check if the service is running properly, scan the system for any malware, and verify the subscription status—all of these can happen at the same time. After confirming the subscription is active, send a message to the appropriate user group.",511,"read_subscription_status -> dispatch_message_to_usergroup, write_database_record -> check_service_status, write_database_record -> read_subscription_status, write_database_record -> scan_system_for_malware",write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,15,1e08b61cc672448f,1f9d429ae91d252b,5,4,standard,1f9d429ae91d252b,False,campaign_v4
"Start by saving the necessary details in the database. Once that’s done, simultaneously check the service status, scan the system for any malware, read the subscription details, and send a message to the user group.",512,"write_database_record -> check_service_status, write_database_record -> dispatch_message_to_usergroup, write_database_record -> read_subscription_status, write_database_record -> scan_system_for_malware",write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,15,f4a067659e499862,1f9d429ae91d252b,5,4,standard,1f9d429ae91d252b,False,campaign_v4
"Start by saving the necessary information in the database, then check if the service is running. After that, perform a malware scan on the system. At the same time, send a message to the user group. Finally, once the scan and the message dispatch are both completed, verify the subscription status.",513,"check_service_status -> scan_system_for_malware, dispatch_message_to_usergroup -> read_subscription_status, scan_system_for_malware -> read_subscription_status, write_database_record -> check_service_status",write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,write_database_record;check_service_status;scan_system_for_malware;read_subscription_status;dispatch_message_to_usergroup,15,9ffc5ba125b8946b,1f9d429ae91d252b,5,4,standard,1f9d429ae91d252b,False,campaign_v4
"First, check the subscription status of the user. Then, if needed, update their plan. After that, create a support ticket to document the changes. Next, decide the appropriate next steps based on the situation, and finally, reset the user's password if required.",514,"create_support_ticket -> route_task_by_condition, read_subscription_status -> update_subscription_plan, route_task_by_condition -> reset_user_password, update_subscription_plan -> create_support_ticket",read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,15,440618f432e79738,823961d0e4c5b72f,5,4,standard,823961d0e4c5b72f,False,campaign_v4
"First, check the subscription status and update the subscription plan. Once both are done, open a support ticket. After the ticket is created, handle routing and reset the user password at the same time.",515,"create_support_ticket -> reset_user_password, create_support_ticket -> route_task_by_condition, read_subscription_status -> create_support_ticket, update_subscription_plan -> create_support_ticket",read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,15,4437c098ccc4abd7,823961d0e4c5b72f,5,4,standard,823961d0e4c5b72f,False,campaign_v4
"First, check the current subscription status. Then, update the subscription plan based on the information found. At the same time, submit a support ticket to flag any issues. Once both the subscription update and support ticket routing are done, reset the user's password.",516,"create_support_ticket -> route_task_by_condition, read_subscription_status -> update_subscription_plan, route_task_by_condition -> reset_user_password, update_subscription_plan -> reset_user_password",read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,15,39013b3d03dc65b1,823961d0e4c5b72f,5,4,standard,823961d0e4c5b72f,False,campaign_v4
"First, check the user's subscription status. Based on the result, update the subscription plan while also creating a support ticket if needed and routing the task. Once the routing is completed, reset the user's password if necessary.",517,"read_subscription_status -> create_support_ticket, read_subscription_status -> route_task_by_condition, read_subscription_status -> update_subscription_plan, route_task_by_condition -> reset_user_password",read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,15,87acea085eb8884b,823961d0e4c5b72f,5,4,standard,823961d0e4c5b72f,False,campaign_v4
"First, check the user's subscription status. After that's done, update the subscription plan if needed, create a support ticket if there's an issue, route any required follow-up tasks, and reset the user's password. The last three tasks can happen at the same time after checking the status.",518,"read_subscription_status -> create_support_ticket, read_subscription_status -> reset_user_password, read_subscription_status -> route_task_by_condition, read_subscription_status -> update_subscription_plan",read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,15,96a7065e56cfd2f8,823961d0e4c5b72f,5,4,standard,823961d0e4c5b72f,False,campaign_v4
"Can you first check my subscription status, then update my plan? After that, open a support ticket for me. At the same time, please reset my password. Once both the ticket and password reset are done, route the tasks accordingly.",519,"create_support_ticket -> route_task_by_condition, read_subscription_status -> update_subscription_plan, reset_user_password -> route_task_by_condition, update_subscription_plan -> create_support_ticket",read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_subscription_status;update_subscription_plan;create_support_ticket;route_task_by_condition;reset_user_password,15,cb9dfc2292935616,823961d0e4c5b72f,5,4,standard,823961d0e4c5b72f,False,campaign_v4
"Please start by retrieving my profile information, then reset my password. After that, check the status of the service, followed by accessing the relevant database record. Finally, send a message to the user group.",520,"check_service_status -> read_database_record, read_database_record -> dispatch_message_to_usergroup, read_user_profile -> reset_user_password, reset_user_password -> check_service_status",read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,15,cb1cb453079eea18,27aabe02d9dc4bbe,5,4,standard,27aabe02d9dc4bbe,False,campaign_v4
"First, retrieve the user's profile and reset their password at the same time. Once both are finished, check the service status. After checking the status, fetch the relevant database record and send a message to the appropriate user group concurrently.",521,"check_service_status -> dispatch_message_to_usergroup, check_service_status -> read_database_record, read_user_profile -> check_service_status, reset_user_password -> check_service_status",read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,15,63ec2c0828dd4117,27aabe02d9dc4bbe,5,4,standard,27aabe02d9dc4bbe,False,campaign_v4
"Please start by checking my profile details and resetting my password. At the same time, check the system status and fetch the database record. Once both the password reset and the database lookup are done, send a message to the relevant user group.",522,"check_service_status -> read_database_record, read_database_record -> dispatch_message_to_usergroup, read_user_profile -> reset_user_password, reset_user_password -> dispatch_message_to_usergroup",read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,15,8bbc963ec149cd79,27aabe02d9dc4bbe,5,4,standard,27aabe02d9dc4bbe,False,campaign_v4
"First, retrieve the user's profile information. Once that's done, reset their password and also verify the service status simultaneously. Afterward, access the necessary database records, and when that's complete, send a message to the relevant user group.",523,"read_database_record -> dispatch_message_to_usergroup, read_user_profile -> check_service_status, read_user_profile -> read_database_record, read_user_profile -> reset_user_password",read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,15,b7408e45fa86a259,27aabe02d9dc4bbe,5,4,standard,27aabe02d9dc4bbe,False,campaign_v4
"First, retrieve the user's profile information, and once that's done, reset their password, check the status of the service, access the database record, and send a message to the user group. The last four tasks can happen at the same time after the profile is read.",524,"read_user_profile -> check_service_status, read_user_profile -> dispatch_message_to_usergroup, read_user_profile -> read_database_record, read_user_profile -> reset_user_password",read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,15,3f00b5f328921fac,27aabe02d9dc4bbe,5,4,standard,27aabe02d9dc4bbe,False,campaign_v4
"First, retrieve the user's profile information. After that, reset their password and then verify the service status. Simultaneously with the service check, send out a notification to the user group. Once both the service check and notification are done, access the related database record.",525,"check_service_status -> read_database_record, dispatch_message_to_usergroup -> read_database_record, read_user_profile -> reset_user_password, reset_user_password -> check_service_status",read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,read_user_profile;reset_user_password;check_service_status;read_database_record;dispatch_message_to_usergroup,15,4afe9b6532086003,27aabe02d9dc4bbe,5,4,standard,27aabe02d9dc4bbe,False,campaign_v4
"First, create a support ticket for the issue. Then, update the username as needed. Next, record the changes in the database. After that, reset the user's password. Finally, check the current service status to ensure everything is working properly.",526,"create_support_ticket -> edit_username, edit_username -> write_database_record, reset_user_password -> check_service_status, write_database_record -> reset_user_password",create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,15,05001a5fce06566d,c8ef58f2738fcbec,5,4,standard,c8ef58f2738fcbec,False,campaign_v4
"Please start by creating a support ticket and editing the user's username at the same time. After both are done, update the database with the necessary information. Once the database is updated, reset the user's password and check the service status simultaneously.",527,"create_support_ticket -> write_database_record, edit_username -> write_database_record, write_database_record -> check_service_status, write_database_record -> reset_user_password",create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,15,4260410b26f8e08a,c8ef58f2738fcbec,5,4,standard,c8ef58f2738fcbec,False,campaign_v4
"Create a support ticket first, then update the username. At the same time, write a new record to the database. Once both the username is updated and the database record is written, reset the user password. Finally, check the service status after the username is updated and the password is reset.",528,"create_support_ticket -> edit_username, edit_username -> check_service_status, reset_user_password -> check_service_status, write_database_record -> reset_user_password",create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,0->1;2->3;1->4;3->4,w_shape,azure_gpt4o,candidate_only,False,False,create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,15,938f18d3b230c07b,c8ef58f2738fcbec,5,4,standard,c8ef58f2738fcbec,False,campaign_v4
"Start by creating a support ticket. Once that’s done, change the username, update the database, and reset the password all at the same time. After the password reset is complete, check the service status.",529,"create_support_ticket -> edit_username, create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record, reset_user_password -> check_service_status",create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,0->1;0->2;0->3;3->4,multi_branch_independent,azure_gpt4o,candidate_only,False,False,create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,15,3cd0c01c0a114a2c,c8ef58f2738fcbec,5,4,standard,c8ef58f2738fcbec,False,campaign_v4
"Please start by creating a support ticket. Once it's done, update the username, reset the user's password, write the record to the database, and check the service status — all of these tasks should happen at the same time.",530,"create_support_ticket -> check_service_status, create_support_ticket -> edit_username, create_support_ticket -> reset_user_password, create_support_ticket -> write_database_record",create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,0->1;0->2;0->3;0->4,wide_fanout,azure_gpt4o,candidate_only,False,False,create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,15,76bd11ccc6c156f9,c8ef58f2738fcbec,5,4,standard,c8ef58f2738fcbec,False,campaign_v4
"Can you first open a support ticket and then update the username? After that, add a record to the database, and once that's done, reset the user's password. Also, make sure to check the service status and reset the password only after the status is confirmed.",531,"check_service_status -> reset_user_password, create_support_ticket -> edit_username, edit_username -> write_database_record, write_database_record -> reset_user_password",create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,0->1;1->2;2->3;4->3,deep_asymmetric_merge,azure_gpt4o,candidate_only,False,False,create_support_ticket;edit_username;write_database_record;reset_user_password;check_service_status,15,a4383ce1065a803b,c8ef58f2738fcbec,5,4,standard,c8ef58f2738fcbec,False,campaign_v4
"First, create a support ticket to log the issue. Then, update the database with the relevant details. Next, restart the service to ensure it’s functioning properly. After that, determine how to handle the task based on conditions, and finally, escalate it to a human if necessary.",532,"create_support_ticket -> write_database_record, restart_service -> route_task_by_condition, route_task_by_condition -> escalate_case_to_human, write_database_record -> restart_service",create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,0->1;1->2;2->3;3->4,chain_long_5,azure_gpt4o,candidate_only,False,False,create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,15,a955c86d5c7c7983,d4b1cfef75877b72,5,4,standard,d4b1cfef75877b72,False,campaign_v4
"First, create a support ticket and update the database at the same time. Once both are done, restart the service. After the service restarts, decide whether to route the task based on a condition or escalate the case to a human.",533,"create_support_ticket -> restart_service, restart_service -> escalate_case_to_human, restart_service -> route_task_by_condition, write_database_record -> restart_service",create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,0->2;1->2;2->3;2->4,hourglass,azure_gpt4o,candidate_only,False,False,create_support_ticket;write_database_record;restart_service;route_task_by_condition;escalate_case_to_human,15,fdaee0a2a6274b19,d4b1cfef75877b72,5,4,standard,d4b1cfef75877b72,False,campaign_v4
