query,ground_truth,domain_note
Simple request — trigger a build for auth-svc-04 and we're good.,run_pipeline,
Quick task: run the deployment pipeline for Marketing.,run_pipeline,
Urgent: run the deployment pipeline for Marketing.,run_pipeline,
Simple request — trigger a build for cdn-edge-06 and we're good.,run_pipeline,
Simple request — run the deployment pipeline for Engineering and we're good.,run_pipeline,
Quick task: kick off the CI/CD pipeline for Finance.,run_pipeline,
"When you get a chance, start the CI job for payment-api-03.",run_pipeline,
All I need is for someone to start the CI job for auth-svc-04.,run_pipeline,
Quick task: run the deployment pipeline for Legal.,run_pipeline,
All I need is for someone to kick off the CI/CD pipeline for Marketing.,run_pipeline,
Time to start the CI job for cdn-edge-06.,run_pipeline,
Time to execute the build pipeline for auth-svc-04.,run_pipeline,
Quick task: kick off the CI/CD pipeline for HR.,run_pipeline,
All I need is for someone to execute the build pipeline for prod-web-01.,run_pipeline,
Just run the deployment pipeline for Legal. Nothing else needed.,run_pipeline,
Alice reported an issue — start the CI job for payment-api-03.,run_pipeline,
"For the Marketing team, kick off the CI/CD pipeline for Marketing.",run_pipeline,
All I need is for someone to execute the build pipeline for prod-web-01.,run_pipeline,
Grace is asking us to fire off the pipeline for Legal.,run_pipeline,
All I need is for someone to start the CI job for ml-infer-05.,run_pipeline,
The HR team needs us to execute the build pipeline for prod-web-01.,run_pipeline,
Quick task: start the CI job for auth-svc-04.,run_pipeline,
Quick task: start the CI job for auth-svc-04.,run_pipeline,
"Hey, can you run the deployment pipeline for Engineering.",run_pipeline,
Quick task: execute the build pipeline for staging-db-02.,run_pipeline,
The Marketing team needs us to execute the build pipeline for ml-infer-05.,run_pipeline,
Quick task: execute the build pipeline for ml-infer-05.,run_pipeline,
All I need is for someone to start the CI job for auth-svc-04.,run_pipeline,
Simple request — kick off the CI/CD pipeline for Legal and we're good.,run_pipeline,
Just fire off the pipeline for Engineering. Nothing else needed.,run_pipeline,
Quick task: fire off the pipeline for Finance.,run_pipeline,
Quick task: fire off the pipeline for Marketing.,run_pipeline,
All I need is for someone to run the deployment pipeline for HR.,run_pipeline,
Simple request — fire off the pipeline for Finance and we're good.,run_pipeline,
All I need is for someone to stress test payment-api-03 before the launch.,run_load_test,
"When you get a chance, stress test auth-svc-04 before the launch.",run_load_test,
Just do a performance test on cdn-edge-06. Nothing else needed.,run_load_test,
Just benchmark auth-svc-04 under heavy load. Nothing else needed.,run_load_test,
From Engineering: simulate peak traffic on prod-web-01.,run_load_test,
We gotta run a load test against cdn-edge-06.,run_load_test,
Quick task: stress test ml-infer-05 before the launch.,run_load_test,
Quick task: stress test staging-db-02 before the launch.,run_load_test,
All I need is for someone to hammer cdn-edge-06 with test traffic.,run_load_test,
All I need is for someone to stress test staging-db-02 before the launch.,run_load_test,
All I need is for someone to benchmark payment-api-03 under heavy load.,run_load_test,
Quick task: stress test ml-infer-05 before the launch.,run_load_test,
Quick task: run a load test against prod-web-01.,run_load_test,
Quick task: benchmark ml-infer-05 under heavy load.,run_load_test,
Quick task: stress test auth-svc-04 before the launch.,run_load_test,
Quick task: do a performance test on prod-web-01.,run_load_test,
Simple request — benchmark staging-db-02 under heavy load and we're good.,run_load_test,
"For the Legal team, stress test prod-web-01 before the launch.",run_load_test,
Simple request — simulate peak traffic on prod-web-01 and we're good.,run_load_test,
Simple request — simulate peak traffic on cdn-edge-06 and we're good.,run_load_test,
All I need is for someone to hammer staging-db-02 with test traffic.,run_load_test,
Urgent: run a load test against auth-svc-04.,run_load_test,
Frank reported an issue — simulate peak traffic on payment-api-03.,run_load_test,
Simple request — stress test ml-infer-05 before the launch and we're good.,run_load_test,
Quick task: do a performance test on cdn-edge-06.,run_load_test,
Quick task: run a load test against payment-api-03.,run_load_test,
Just run a load test against auth-svc-04. Nothing else needed.,run_load_test,
Simple request — simulate peak traffic on auth-svc-04 and we're good.,run_load_test,
Simple request — stress test auth-svc-04 before the launch and we're good.,run_load_test,
Simple request — benchmark staging-db-02 under heavy load and we're good.,run_load_test,
All I need is for someone to hammer auth-svc-04 with test traffic.,run_load_test,
All I need is for someone to run a load test against ml-infer-05.,run_load_test,
Just stress test staging-db-02 before the launch. Nothing else needed.,run_load_test,
Just simulate peak traffic on auth-svc-04. Nothing else needed.,run_load_test,
All I need is for someone to do a performance test on staging-db-02.,run_load_test,
Simple request — simulate peak traffic on ml-infer-05 and we're good.,run_load_test,
Simple request — simulate peak traffic on ml-infer-05 and we're good.,run_load_test,
Quick task: run a load test against cdn-edge-06.,run_load_test,
Just run a load test against staging-db-02. Nothing else needed.,run_load_test,
Quick task: stress test prod-web-01 before the launch.,run_load_test,
Quick task: run a load test against payment-api-03.,run_load_test,
Just stress test auth-svc-04 before the launch. Nothing else needed.,run_load_test,
All I need is for someone to hammer payment-api-03 with test traffic.,run_load_test,
All I need is for someone to run a load test against ml-infer-05.,run_load_test,
All I need is for someone to do a performance test on payment-api-03.,run_load_test,
Simple request — benchmark prod-web-01 under heavy load and we're good.,run_load_test,
All I need is for someone to benchmark payment-api-03 under heavy load.,run_load_test,
All I need is for someone to stress test cdn-edge-06 before the launch.,run_load_test,
All I need is for someone to run a load test against payment-api-03.,run_load_test,
Quick task: hammer ml-infer-05 with test traffic.,run_load_test,
All I need is for someone to stress test ml-infer-05 before the launch.,run_load_test,
"Hey, can you hammer cdn-edge-06 with test traffic.",run_load_test,
Just hammer auth-svc-04 with test traffic. Nothing else needed.,run_load_test,
Quick task: benchmark staging-db-02 under heavy load.,run_load_test,
Just do a performance test on auth-svc-04. Nothing else needed.,run_load_test,
Just stress test ml-infer-05 before the launch. Nothing else needed.,run_load_test,
ASAP — run a load test against auth-svc-04.,run_load_test,
Just simulate peak traffic on payment-api-03. Nothing else needed.,run_load_test,
Just simulate peak traffic on payment-api-03. Nothing else needed.,run_load_test,
Simple request — run a load test against ml-infer-05 and we're good.,run_load_test,
Just stress test ml-infer-05 before the launch. Nothing else needed.,run_load_test,
"Hey, can you simulate peak traffic on auth-svc-04.",run_load_test,
Quick task: benchmark auth-svc-04 under heavy load.,run_load_test,
All I need is for someone to do a performance test on payment-api-03.,run_load_test,
Quick task: stress test staging-db-02 before the launch.,run_load_test,
Just benchmark cdn-edge-06 under heavy load. Nothing else needed.,run_load_test,
Quick task: simulate peak traffic on staging-db-02.,run_load_test,
Simple request — launch the docker deployment for HR and we're good.,deploy_container,
Just push the container image for Legal. Nothing else needed.,deploy_container,
Quick task: get the container running on staging-db-02.,deploy_container,
Time to launch the docker deployment for Legal.,deploy_container,
We gotta roll out the containerised app to prod-web-01.,deploy_container,
Quick one — roll out the containerised app to payment-api-03.,deploy_container,
Just ship the new build to cdn-edge-06. Nothing else needed.,deploy_container,
Quick task: roll out the containerised app to auth-svc-04.,deploy_container,
Quick task: roll out the containerised app to cdn-edge-06.,deploy_container,
All I need is for someone to get the container running on auth-svc-04.,deploy_container,
All I need is for someone to ship the new build to auth-svc-04.,deploy_container,
Quick task: roll out the containerised app to cdn-edge-06.,deploy_container,
Ticket INC-5560 says deploy the container for Finance.,deploy_container,
Quick task: roll out the containerised app to prod-web-01.,deploy_container,
All I need is for someone to roll out the containerised app to staging-db-02.,deploy_container,
Just get the container running on ml-infer-05. Nothing else needed.,deploy_container,
Simple request — roll out the containerised app to ml-infer-05 and we're good.,deploy_container,
Just deploy the container for Marketing. Nothing else needed.,deploy_container,
Just push the container image for Engineering. Nothing else needed.,deploy_container,
Just push the container image for Legal. Nothing else needed.,deploy_container,
The HR team needs us to roll out the containerised app to prod-web-01.,deploy_container,
All I need is for someone to deploy the container for Legal.,deploy_container,
Simple request — get the container running on prod-web-01 and we're good.,deploy_container,
All I need is for someone to roll out the containerised app to cdn-edge-06.,deploy_container,
Quick task: launch the docker deployment for Finance.,deploy_container,
Just get the container running on auth-svc-04. Nothing else needed.,deploy_container,
Just deploy the container for Finance. Nothing else needed.,deploy_container,
Simple request — launch the docker deployment for Engineering and we're good.,deploy_container,
Just get the container running on auth-svc-04. Nothing else needed.,deploy_container,
Quick task: get the container running on payment-api-03.,deploy_container,
Quick task: get the container running on payment-api-03.,deploy_container,
Quick task: get the container running on ml-infer-05.,deploy_container,
Frank is asking us to deploy the container for Legal.,deploy_container,
Just push the container image for Engineering. Nothing else needed.,deploy_container,
All I need is for someone to deploy the container for Marketing.,deploy_container,
We gotta deploy the container for HR.,deploy_container,
Just get the container running on auth-svc-04. Nothing else needed.,deploy_container,
Charlie is asking us to push the container image for Legal.,deploy_container,
All I need is for someone to roll out the containerised app to ml-infer-05.,deploy_container,
"For the Engineering team, deploy the container for HR.",deploy_container,
Urgent: ship the new build to prod-web-01.,deploy_container,
Just get the container running on staging-db-02. Nothing else needed.,deploy_container,
Simple request — deploy the container for Marketing and we're good.,deploy_container,
I need you to roll out the containerised app to staging-db-02.,deploy_container,
All I need is for someone to ship the new build to cdn-edge-06.,deploy_container,
Simple request — get the container running on prod-web-01 and we're good.,deploy_container,
Ticket INC-4021 says launch the docker deployment for Legal.,deploy_container,
Grace is asking us to deploy the container for Engineering.,deploy_container,
All I need is for someone to push the container image for Legal.,deploy_container,
Quick task: roll out the containerised app to staging-db-02.,deploy_container,
Quick task: launch the docker deployment for Marketing.,deploy_container,
Quick task: ship the new build to prod-web-01.,deploy_container,
Urgent: push the container image for Engineering.,deploy_container,
Quick task: deploy the container for Marketing.,deploy_container,
Simple request — get the container running on prod-web-01 and we're good.,deploy_container,
Quick task: get the container running on payment-api-03.,deploy_container,
Ticket INC-1198 says roll out the containerised app to payment-api-03.,deploy_container,
Do me a favor and get the container running on auth-svc-04.,deploy_container,
Quick task: ship the new build to staging-db-02.,deploy_container,
Just roll out the containerised app to staging-db-02. Nothing else needed.,deploy_container,
Simple request — ship the new build to ml-infer-05 and we're good.,deploy_container,
All I need is for someone to push the container image for Legal.,deploy_container,
I need you to get the container running on ml-infer-05.,deploy_container,
Just launch the docker deployment for Finance. Nothing else needed.,deploy_container,
Just roll out the containerised app to staging-db-02. Nothing else needed.,deploy_container,
From Engineering: roll out the containerised app to staging-db-02.,deploy_container,
All I need is for someone to launch the docker deployment for HR.,deploy_container,
Quick task: add a DNS record for Legal's service.,create_dns_record,
All I need is for someone to register a DNS name for HR.,create_dns_record,
Simple request — point the domain to cdn-edge-06 and we're good.,create_dns_record,
Simple request — register a DNS name for Finance and we're good.,create_dns_record,
Quick task: register a DNS name for Legal.,create_dns_record,
All I need is for someone to update the DNS to route to ml-infer-05.,create_dns_record,
Quick task: add a DNS record for Finance's service.,create_dns_record,
Quick task: create a DNS entry for staging-db-02.,create_dns_record,
Simple request — register a DNS name for Legal and we're good.,create_dns_record,
Simple request — add a DNS record for Marketing's service and we're good.,create_dns_record,
Simple request — add a DNS record for Legal's service and we're good.,create_dns_record,
Just set up DNS for payment-api-03. Nothing else needed.,create_dns_record,
Quick one — add a DNS record for Engineering's service.,create_dns_record,
Simple request — set up DNS for auth-svc-04 and we're good.,create_dns_record,
All I need is for someone to set up DNS for payment-api-03.,create_dns_record,
The HR team needs us to add a DNS record for Finance's service.,create_dns_record,
Simple request — add a DNS record for Engineering's service and we're good.,create_dns_record,
All I need is for someone to add a DNS record for Legal's service.,create_dns_record,
From Marketing: add a DNS record for HR's service.,create_dns_record,
Simple request — point the domain to payment-api-03 and we're good.,create_dns_record,
Quick task: set up DNS for cdn-edge-06.,create_dns_record,
Quick task: set up DNS for auth-svc-04.,create_dns_record,
Simple request — register a DNS name for Marketing and we're good.,create_dns_record,
Just point the domain to auth-svc-04. Nothing else needed.,create_dns_record,
All I need is for someone to set up DNS for payment-api-03.,create_dns_record,
Just add a DNS record for Finance's service. Nothing else needed.,create_dns_record,
"When you get a chance, register a DNS name for Legal.",create_dns_record,
Quick task: set up DNS for auth-svc-04.,create_dns_record,
Quick task: point the domain to prod-web-01.,create_dns_record,
Quick task: update the DNS to route to staging-db-02.,create_dns_record,
Quick task: register a DNS name for Legal.,create_dns_record,
Simple request — add a DNS record for HR's service and we're good.,create_dns_record,
Just add a DNS record for Marketing's service. Nothing else needed.,create_dns_record,
"When you get a chance, add a DNS record for HR's service.",create_dns_record,
Just add a DNS record for Marketing's service. Nothing else needed.,create_dns_record,
All I need is for someone to add a DNS record for Marketing's service.,create_dns_record,
Ticket INC-5560 says point the domain to prod-web-01.,create_dns_record,
All I need is for someone to update the DNS to route to payment-api-03.,create_dns_record,
All I need is for someone to update the DNS to route to prod-web-01.,create_dns_record,
Quick task: add a DNS record for HR's service.,create_dns_record,
Quick task: create a DNS entry for cdn-edge-06.,create_dns_record,
Quick task: set up DNS for cdn-edge-06.,create_dns_record,
Quick task: point the domain to prod-web-01.,create_dns_record,
All I need is for someone to update the DNS to route to ml-infer-05.,create_dns_record,
"Hey, can you add a DNS record for Legal's service.",create_dns_record,
Quick task: point the domain to payment-api-03.,create_dns_record,
Quick task: add a DNS record for Finance's service.,create_dns_record,
Just update the DNS to route to ml-infer-05. Nothing else needed.,create_dns_record,
All I need is for someone to update the DNS to route to payment-api-03.,create_dns_record,
The Finance team needs us to create a DNS entry for staging-db-02.,create_dns_record,
Quick task: update the DNS to route to ml-infer-05.,create_dns_record,
Quick task: create a DNS entry for payment-api-03.,create_dns_record,
Simple request — add a DNS record for Finance's service and we're good.,create_dns_record,
Just set up DNS for cdn-edge-06. Nothing else needed.,create_dns_record,
All I need is for someone to point the domain to prod-web-01.,create_dns_record,
Quick task: set up DNS for cdn-edge-06.,create_dns_record,
"Hey, can you update the DNS to route to cdn-edge-06.",create_dns_record,
Simple request — register a DNS name for Engineering and we're good.,create_dns_record,
Quick task: add a DNS record for Marketing's service.,create_dns_record,
Simple request — create a DNS entry for auth-svc-04 and we're good.,create_dns_record,
Just add a DNS record for Engineering's service. Nothing else needed.,create_dns_record,
All I need is for someone to point the domain to ml-infer-05.,create_dns_record,
All I need is for someone to register a DNS name for Marketing.,create_dns_record,
Just point the domain to cdn-edge-06. Nothing else needed.,create_dns_record,
The Engineering team needs us to update the DNS to route to staging-db-02.,create_dns_record,
Just register a DNS name for Marketing. Nothing else needed.,create_dns_record,
Quick task: create a DNS entry for payment-api-03.,create_dns_record,
Quick task: shut down the feature on cdn-edge-06.,disable_feature_flag,
Simple request — shut down the feature on auth-svc-04 and we're good.,disable_feature_flag,
All I need is for someone to shut down the feature on staging-db-02.,disable_feature_flag,
Just deactivate the feature flag on staging-db-02. Nothing else needed.,disable_feature_flag,
Quick task: deactivate the feature flag on staging-db-02.,disable_feature_flag,
Just disable the flag on ml-infer-05. Nothing else needed.,disable_feature_flag,
Quick task: disable the flag on payment-api-03.,disable_feature_flag,
"For the HR team, switch off the flag for HR.",disable_feature_flag,
Simple request — disable the flag on payment-api-03 and we're good.,disable_feature_flag,
Quick task: shut down the feature on staging-db-02.,disable_feature_flag,
Just shut down the feature on payment-api-03. Nothing else needed.,disable_feature_flag,
Simple request — kill the feature toggle for Legal and we're good.,disable_feature_flag,
All I need is for someone to disable the flag on payment-api-03.,disable_feature_flag,
Quick task: kill the feature toggle for Marketing.,disable_feature_flag,
Simple request — switch off the flag for Engineering and we're good.,disable_feature_flag,
"For the Engineering team, disable the flag on auth-svc-04.",disable_feature_flag,
Quick task: turn off the feature flag for Finance.,disable_feature_flag,
Simple request — disable the flag on staging-db-02 and we're good.,disable_feature_flag,
All I need is for someone to kill the feature toggle for Legal.,disable_feature_flag,
Just kill the feature toggle for HR. Nothing else needed.,disable_feature_flag,
Just kill the feature toggle for Marketing. Nothing else needed.,disable_feature_flag,
All I need is for someone to switch off the flag for Engineering.,disable_feature_flag,
Simple request — kill the feature toggle for Legal and we're good.,disable_feature_flag,
All I need is for someone to deactivate the feature flag on prod-web-01.,disable_feature_flag,
From HR: shut down the feature on payment-api-03.,disable_feature_flag,
Quick task: shut down the feature on prod-web-01.,disable_feature_flag,
I need you to deactivate the feature flag on auth-svc-04.,disable_feature_flag,
Just shut down the feature on payment-api-03. Nothing else needed.,disable_feature_flag,
Simple request — switch off the flag for Marketing and we're good.,disable_feature_flag,
Quick task: disable the flag on ml-infer-05.,disable_feature_flag,
Simple request — deactivate the feature flag on auth-svc-04 and we're good.,disable_feature_flag,
Just turn off the feature flag for Marketing. Nothing else needed.,disable_feature_flag,
From Finance: deactivate the feature flag on prod-web-01.,disable_feature_flag,
Just turn off the feature flag for Legal. Nothing else needed.,disable_feature_flag,
Quick task: kill the feature toggle for Engineering.,disable_feature_flag,
All I need is for someone to switch off the flag for HR.,disable_feature_flag,
Quick task: kill the feature toggle for HR.,disable_feature_flag,
Please disable the flag on payment-api-03.,disable_feature_flag,
Simple request — switch off the flag for HR and we're good.,disable_feature_flag,
"Per Bob's request, shut down the feature on cdn-edge-06.",disable_feature_flag,
Just disable the flag on prod-web-01. Nothing else needed.,disable_feature_flag,
Quick task: turn off the feature flag for Legal.,disable_feature_flag,
Frank reported an issue — deactivate the feature flag on payment-api-03.,disable_feature_flag,
All I need is for someone to kill the feature toggle for Legal.,disable_feature_flag,
Simple request — kill the feature toggle for Engineering and we're good.,disable_feature_flag,
Simple request — turn off the feature flag for Finance and we're good.,disable_feature_flag,
All I need is for someone to deactivate the feature flag on prod-web-01.,disable_feature_flag,
All I need is for someone to disable the flag on prod-web-01.,disable_feature_flag,
Just deactivate the feature flag on payment-api-03. Nothing else needed.,disable_feature_flag,
"Hey, can you deactivate the feature flag on auth-svc-04.",disable_feature_flag,
Simple request — disable the flag on prod-web-01 and we're good.,disable_feature_flag,
Just deactivate the feature flag on prod-web-01. Nothing else needed.,disable_feature_flag,
Simple request — kill the feature toggle for Finance and we're good.,disable_feature_flag,
Simple request — shut down the feature on ml-infer-05 and we're good.,disable_feature_flag,
Quick task: turn off the feature flag for Finance.,disable_feature_flag,
Just switch off the flag for Legal. Nothing else needed.,disable_feature_flag,
Quick task: switch off the flag for Legal.,disable_feature_flag,
Just kill the feature toggle for Marketing. Nothing else needed.,disable_feature_flag,
Simple request — kill the feature toggle for HR and we're good.,disable_feature_flag,
Quick task: deactivate the feature flag on auth-svc-04.,disable_feature_flag,
All I need is for someone to deactivate the feature flag on ml-infer-05.,disable_feature_flag,
Time to shut down the feature on cdn-edge-06.,disable_feature_flag,
ASAP — turn off the feature flag for Finance.,disable_feature_flag,
"For the Engineering team, shut down the feature on auth-svc-04.",disable_feature_flag,
All I need is for someone to turn off the feature flag for Legal.,disable_feature_flag,
I need you to deactivate the feature flag on ml-infer-05.,disable_feature_flag,
Quick task: deactivate the feature flag on auth-svc-04.,disable_feature_flag,
Quick task: renew the TLS cert for payment-api-03.,renew_certificate,
Just get a new certificate for prod-web-01. Nothing else needed.,renew_certificate,
Just reissue the TLS certificate for Marketing. Nothing else needed.,renew_certificate,
Quick task: refresh the SSL certificate on staging-db-02.,renew_certificate,
Quick one — renew the TLS cert for auth-svc-04.,renew_certificate,
"Quick task: the cert for auth-svc-04 is about to expire, renew it.",renew_certificate,
All I need is for someone to update the SSL on staging-db-02.,renew_certificate,
"The Engineering team needs us to the cert for payment-api-03 is about to expire, renew it.",renew_certificate,
All I need is for someone to get a new certificate for cdn-edge-06.,renew_certificate,
Time to get a new certificate for payment-api-03.,renew_certificate,
Just refresh the SSL certificate on ml-infer-05. Nothing else needed.,renew_certificate,
Quick task: renew the TLS cert for cdn-edge-06.,renew_certificate,
"Charlie reported an issue — the cert for prod-web-01 is about to expire, renew it.",renew_certificate,
Simple request — renew the TLS cert for auth-svc-04 and we're good.,renew_certificate,
Just update the SSL on payment-api-03. Nothing else needed.,renew_certificate,
Simple request — renew the TLS cert for staging-db-02 and we're good.,renew_certificate,
Quick task: get a new certificate for prod-web-01.,renew_certificate,
Simple request — refresh the SSL certificate on auth-svc-04 and we're good.,renew_certificate,
Simple request — refresh the SSL certificate on prod-web-01 and we're good.,renew_certificate,
Quick task: get a new certificate for cdn-edge-06.,renew_certificate,
Quick task: get a new certificate for staging-db-02.,renew_certificate,
Just update the SSL on cdn-edge-06. Nothing else needed.,renew_certificate,
Just renew the TLS cert for cdn-edge-06. Nothing else needed.,renew_certificate,
Quick task: renew the TLS cert for ml-infer-05.,renew_certificate,
All I need is for someone to renew the TLS cert for prod-web-01.,renew_certificate,
Simple request — update the SSL on prod-web-01 and we're good.,renew_certificate,
All I need is for someone to get a new certificate for payment-api-03.,renew_certificate,
"Just the cert for staging-db-02 is about to expire, renew it. Nothing else needed.",renew_certificate,
Simple request — reissue the TLS certificate for Finance and we're good.,renew_certificate,
Just reissue the TLS certificate for HR. Nothing else needed.,renew_certificate,
"Hey, can you update the SSL on staging-db-02.",renew_certificate,
All I need is for someone to renew the TLS cert for prod-web-01.,renew_certificate,
Just get a new certificate for ml-infer-05. Nothing else needed.,renew_certificate,
Simple request — refresh the SSL certificate on staging-db-02 and we're good.,renew_certificate,
Just renew the TLS cert for ml-infer-05. Nothing else needed.,renew_certificate,
Just update the SSL on staging-db-02. Nothing else needed.,renew_certificate,
All I need is for someone to reissue the TLS certificate for Finance.,renew_certificate,
Quick task: reissue the TLS certificate for Marketing.,renew_certificate,
Simple request — get a new certificate for staging-db-02 and we're good.,renew_certificate,
Just refresh the SSL certificate on ml-infer-05. Nothing else needed.,renew_certificate,
Quick task: refresh the SSL certificate on prod-web-01.,renew_certificate,
Quick task: refresh the SSL certificate on payment-api-03.,renew_certificate,
All I need is for someone to reissue the TLS certificate for Finance.,renew_certificate,
Simple request — update the SSL on staging-db-02 and we're good.,renew_certificate,
All I need is for someone to update the SSL on ml-infer-05.,renew_certificate,
Just refresh the SSL certificate on payment-api-03. Nothing else needed.,renew_certificate,
Simple request — renew the TLS cert for staging-db-02 and we're good.,renew_certificate,
Quick task: renew the TLS cert for prod-web-01.,renew_certificate,
Just update the SSL on cdn-edge-06. Nothing else needed.,renew_certificate,
All I need is for someone to get a new certificate for prod-web-01.,renew_certificate,
Simple request — refresh the SSL certificate on staging-db-02 and we're good.,renew_certificate,
From Marketing: update the SSL on prod-web-01.,renew_certificate,
Quick task: renew the TLS cert for staging-db-02.,renew_certificate,
Just update the SSL on ml-infer-05. Nothing else needed.,renew_certificate,
All I need is for someone to update the SSL on payment-api-03.,renew_certificate,
Simple request — renew the TLS cert for prod-web-01 and we're good.,renew_certificate,
"Just the cert for staging-db-02 is about to expire, renew it. Nothing else needed.",renew_certificate,
"Simple request — the cert for payment-api-03 is about to expire, renew it and we're good.",renew_certificate,
Quick task: get a new certificate for prod-web-01.,renew_certificate,
All I need is for someone to refresh the SSL certificate on staging-db-02.,renew_certificate,
Just renew the TLS cert for cdn-edge-06. Nothing else needed.,renew_certificate,
Just reissue the TLS certificate for Legal. Nothing else needed.,renew_certificate,
From Engineering: renew the TLS cert for ml-infer-05.,renew_certificate,
Simple request — renew the TLS cert for cdn-edge-06 and we're good.,renew_certificate,
Urgent: get a new certificate for prod-web-01.,renew_certificate,
Quick one — refresh the SSL certificate on auth-svc-04.,renew_certificate,
Ticket INC-1198 says renew the TLS cert for auth-svc-04.,renew_certificate,
Simple request — authorize Eve for ml-infer-05 and we're good.,approve_access,
"Hey, can you approve Alice's access request.",approve_access,
Ticket INC-7733 says authorize Diana for ml-infer-05.,approve_access,
Quick task: grant Eve permissions to prod-web-01.,approve_access,
All I need is for someone to grant Frank permissions to cdn-edge-06.,approve_access,
All I need is for someone to sign off on Eve's permission request.,approve_access,
All I need is for someone to authorize Charlie for auth-svc-04.,approve_access,
Quick task: give Frank access to Engineering's resources.,approve_access,
Simple request — authorize Alice for auth-svc-04 and we're good.,approve_access,
I need you to sign off on Grace's permission request.,approve_access,
Urgent: authorize Diana for auth-svc-04.,approve_access,
All I need is for someone to green-light Frank's access to Engineering.,approve_access,
Simple request — authorize Diana for cdn-edge-06 and we're good.,approve_access,
Simple request — green-light Diana's access to Engineering and we're good.,approve_access,
Simple request — authorize Alice for payment-api-03 and we're good.,approve_access,
Just sign off on Eve's permission request. Nothing else needed.,approve_access,
Bob reported an issue — authorize Alice for staging-db-02.,approve_access,
Simple request — sign off on Charlie's permission request and we're good.,approve_access,
Simple request — grant Eve permissions to cdn-edge-06 and we're good.,approve_access,
"When you get a chance, give Eve access to HR's resources.",approve_access,
Simple request — authorize Frank for payment-api-03 and we're good.,approve_access,
Just grant Diana permissions to ml-infer-05. Nothing else needed.,approve_access,
The Legal team needs us to authorize Eve for payment-api-03.,approve_access,
All I need is for someone to green-light Eve's access to HR.,approve_access,
Quick task: authorize Diana for prod-web-01.,approve_access,
Just green-light Grace's access to Engineering. Nothing else needed.,approve_access,
Quick one — green-light Grace's access to HR.,approve_access,
Do me a favor and authorize Frank for staging-db-02.,approve_access,
Time to green-light Diana's access to Legal.,approve_access,
Just give Bob access to Legal's resources. Nothing else needed.,approve_access,
All I need is for someone to approve Charlie's access request.,approve_access,
Simple request — grant Grace permissions to auth-svc-04 and we're good.,approve_access,
Quick task: sign off on Diana's permission request.,approve_access,
Quick task: approve Diana's access request.,approve_access,
Urgent: grant Frank permissions to prod-web-01.,approve_access,
Quick task: grant Charlie permissions to auth-svc-04.,approve_access,
Please authorize Charlie for cdn-edge-06.,approve_access,
Simple request — approve Charlie's access request and we're good.,approve_access,
Just authorize Charlie for staging-db-02. Nothing else needed.,approve_access,
Quick task: authorize Frank for auth-svc-04.,approve_access,
All I need is for someone to grant Alice permissions to prod-web-01.,approve_access,
Time to sign off on Grace's permission request.,approve_access,
Just sign off on Alice's permission request. Nothing else needed.,approve_access,
All I need is for someone to grant Alice permissions to auth-svc-04.,approve_access,
Quick task: sign off on Alice's permission request.,approve_access,
Just grant Frank permissions to cdn-edge-06. Nothing else needed.,approve_access,
Quick task: sign off on Charlie's permission request.,approve_access,
Simple request — approve Grace's access request and we're good.,approve_access,
Just approve Bob's access request. Nothing else needed.,approve_access,
All I need is for someone to green-light Eve's access to Engineering.,approve_access,
All I need is for someone to give Eve access to HR's resources.,approve_access,
Just grant Eve permissions to payment-api-03. Nothing else needed.,approve_access,
Frank is asking us to approve Alice's access request.,approve_access,
Quick task: give Diana access to Marketing's resources.,approve_access,
Just authorize Grace for cdn-edge-06. Nothing else needed.,approve_access,
"Hey, can you green-light Grace's access to Legal.",approve_access,
Simple request — grant Grace permissions to cdn-edge-06 and we're good.,approve_access,
All I need is for someone to green-light Alice's access to Marketing.,approve_access,
All I need is for someone to approve Eve's access request.,approve_access,
All I need is for someone to authorize Charlie for payment-api-03.,approve_access,
Simple request — approve Alice's access request and we're good.,approve_access,
Simple request — authorize Eve for ml-infer-05 and we're good.,approve_access,
Quick task: authorize Bob for staging-db-02.,approve_access,
Just green-light Frank's access to Legal. Nothing else needed.,approve_access,
Just authorize Bob for prod-web-01. Nothing else needed.,approve_access,
All I need is for someone to give Charlie access to HR's resources.,approve_access,
Please authorize Charlie for prod-web-01.,approve_access,
Just attach the operator role to Grace. Nothing else needed.,assign_role,
All I need is for someone to set Charlie up with read-write access.,assign_role,
Just assign the admin role to Eve. Nothing else needed.,assign_role,
"Per Bob's request, give Grace the editor permission.",assign_role,
From HR: grant Diana the HR manager role.,assign_role,
All I need is for someone to attach the operator role to Eve.,assign_role,
Quick task: add the reviewer role to Frank's account.,assign_role,
Please give Frank the editor permission.,assign_role,
Just grant Eve the Engineering manager role. Nothing else needed.,assign_role,
ASAP — add the reviewer role to Eve's account.,assign_role,
All I need is for someone to give Frank the editor permission.,assign_role,
Just assign the admin role to Grace. Nothing else needed.,assign_role,
Just attach the operator role to Frank. Nothing else needed.,assign_role,
The Engineering team needs us to attach the operator role to Charlie.,assign_role,
Simple request — grant Bob the Marketing manager role and we're good.,assign_role,
All I need is for someone to add the reviewer role to Frank's account.,assign_role,
Quick task: grant Grace the Marketing manager role.,assign_role,
Quick task: give Charlie the editor permission.,assign_role,
Quick task: give Charlie the editor permission.,assign_role,
Quick task: add the reviewer role to Alice's account.,assign_role,
