tier,split_file,dag_id,opener_id,skeleton,query
30,train,498,35,"Next up: run a malware sweep on {server} and dump the database on {server}. When all of that's complete, purge {server}'s cached data. Tracking under {ticket}.","Next up: run a malware sweep on payment-api-03 and dump the database on auth-svc-04. When all of that's complete, purge cdn-edge-06's cached data. Tracking under INC-3305."
30,train,498,17,"Following up on {ticket} — check {server} for vulnerabilities and create a DB backup for {dept}. When all of that's complete, flush the cache on {server}. Flag any issues to {dept}.","Following up on INC-1198 — check ml-infer-05 for vulnerabilities and create a DB backup for Engineering. When all of that's complete, flush the cache on prod-web-01. Flag any issues to Marketing."
30,train,498,17,"Following up on {ticket} — run a malware sweep on {server} and save a backup of {dept}'s data. After both branches land, bust the cache on {server}. Ping me if anything looks off.","Following up on INC-3305 — run a malware sweep on prod-web-01 and save a backup of Finance's data. After both branches land, bust the cache on redis-cache-07. Ping me if anything looks off."
30,train,498,32,"Kicking this off: run a malware sweep on {server} and back up the database for {dept}. Once those have all settled, purge {server}'s cached data. Thanks.","Kicking this off: run a malware sweep on auth-svc-04 and back up the database for Product. Once those have all settled, purge queue-rabbit-08's cached data. Thanks."
30,train,498,14,"From {dept}: investigate {server} for infections and back up the database for {dept}, then converge and clear the cache for {dept}. Let me know when it's done.","From Legal: investigate prod-web-01 for infections and back up the database for Marketing, then converge and clear the cache for Engineering. Let me know when it's done."
30,train,498,4,"{user} is asking us to check {server} for vulnerabilities and save a backup of {dept}'s data, then converge and flush the cache on {server}. Let me know when it's done.","Irene is asking us to check auth-svc-04 for vulnerabilities and save a backup of Engineering's data, then converge and flush the cache on search-es-09. Let me know when it's done."
30,train,498,13,"{user} reported an issue — do a security check on {server} and take a snapshot of {server}'s DB. Bringing those together, wipe the cache layer for {dept}.","Irene reported an issue — do a security check on redis-cache-07 and take a snapshot of payment-api-03's DB. Bringing those together, wipe the cache layer for Operations."
30,train,498,21,"Priority request — scan {server} for threats and save a backup of {dept}'s data. Once both are done, purge {server}'s cached data. Let me know when it's done.","Priority request — scan auth-svc-04 for threats and save a backup of Marketing's data. Once both are done, purge search-es-09's cached data. Let me know when it's done."
30,train,498,30,"This came in from {dept}: check {server} for vulnerabilities and create a DB backup for {dept}. After both branches land, clear the cache for {dept}. Flag any issues to {dept}.","This came in from Support: check metrics-prom-12 for vulnerabilities and create a DB backup for Support. After both branches land, clear the cache for Engineering. Flag any issues to Marketing."
30,train,498,23,"Sometime today, please sweep {server} for IOCs and create a DB backup for {dept}. With both results in hand, bust the cache on {server}. Confirm once complete.","Sometime today, please sweep cdn-edge-06 for IOCs and create a DB backup for Security. With both results in hand, bust the cache on payment-api-03. Confirm once complete."
30,train,504,43,"New request from {user}: pull {server} back from the last good backup and pull {server} from production. With both results in hand, grant {user} permissions to {server}. Let me know when it's done.","New request from Hector: pull prod-web-01 back from the last good backup and pull batch-worker-10 from production. With both results in hand, grant Maya permissions to metrics-prom-12. Let me know when it's done."
30,train,504,16,"For the {dept} team, load the backup onto {server} and yank {server} off the network. Consolidating all of that, grant {user} permissions to {server}. Let me know when it's done.","For the Product team, load the backup onto redis-cache-07 and yank staging-db-02 off the network. Consolidating all of that, grant Frank permissions to batch-worker-10. Let me know when it's done."
30,train,504,31,"Logging this as {ticket} — bring {server} back from the snapshot and quarantine {server}. Once each of those returns, give {user} access to {dept}'s resources. Appreciate it.","Logging this as INC-5560 — bring batch-worker-10 back from the snapshot and quarantine prod-web-01. Once each of those returns, give Omar access to Product's resources. Appreciate it."
30,train,504,22,"Heads-up, we need to pull {server} back from the last good backup and yank {server} off the network. After both branches land, approve {user}'s access request. Confirm once complete.","Heads-up, we need to pull cdn-edge-06 back from the last good backup and yank redis-cache-07 off the network. After both branches land, approve Diana's access request. Confirm once complete."
30,train,504,29,"Whenever you're free, restore {server} from the latest backup and lock down {server}. Bringing those together, give {user} access to {dept}'s resources. Confirm once complete.","Whenever you're free, restore payment-api-03 from the latest backup and lock down search-es-09. Bringing those together, give Maya access to Legal's resources. Confirm once complete."
30,train,504,41,"Need this handled: recover {dept}'s data from backup and disconnect {server} from everything. When every branch is finished, green-light {user}'s access to {dept}. This one's time-sensitive.","Need this handled: recover Finance's data from backup and disconnect auth-svc-04 from everything. When every branch is finished, green-light Omar's access to Support. This one's time-sensitive."
30,train,504,29,"Whenever you're free, bring {server} back from the snapshot and isolate {server}. After everything upstream completes, authorize {user} for {server}. This one's time-sensitive.","Whenever you're free, bring cdn-edge-06 back from the snapshot and isolate metrics-prom-12. After everything upstream completes, authorize James for metrics-prom-12. This one's time-sensitive."
30,train,504,3,"Urgent: pull {server} back from the last good backup and lock down {server}. After both branches land, authorize {user} for {server}. Needs to be done today.","Urgent: pull staging-db-02 back from the last good backup and lock down queue-rabbit-08. After both branches land, authorize Quinn for ml-infer-05. Needs to be done today."
30,train,504,25,"Per the runbook, recover {dept}'s data from backup and isolate {server}. When every branch is finished, authorize {user} for {server}. This is blocking {dept}.","Per the runbook, recover HR's data from backup and isolate queue-rabbit-08. When every branch is finished, authorize Nadia for prod-web-01. This is blocking Marketing."
30,train,504,0,"Hey, can you load the backup onto {server} and disconnect {server} from everything. Bringing those together, give {user} access to {dept}'s resources. {user} is waiting on this.","Hey, can you load the backup onto gateway-nginx-11 and disconnect payment-api-03 from everything. Bringing those together, give James access to Product's resources. Charlie is waiting on this."
30,train,504,34,"Before end of day, recover {dept}'s data from backup and disconnect {server} from everything, merge everything and sign off on {user}'s permission request. This one's time-sensitive.","Before end of day, recover Finance's data from backup and disconnect gateway-nginx-11 from everything, merge everything and sign off on Frank's permission request. This one's time-sensitive."
30,train,504,27,"On behalf of {dept}, recover {dept}'s data from backup and pull {server} from production. After those finish, give {user} access to {dept}'s resources. Flag any issues to {dept}.","On behalf of Support, recover Engineering's data from backup and pull search-es-09 from production. After those finish, give James access to Finance's resources. Flag any issues to Marketing."
30,train,504,17,"Following up on {ticket} — bring {server} back from the snapshot and disconnect {server} from everything, merge everything and approve {user}'s access request.","Following up on INC-3305 — bring redis-cache-07 back from the snapshot and disconnect cdn-edge-06 from everything, merge everything and approve Omar's access request."
30,train,504,8,"Bring {server} back from the snapshot and lock down {server}. Once both are done, approve {user}'s access request.","Bring batch-worker-10 back from the snapshot and lock down auth-svc-04. Once both are done, approve Quinn's access request."
30,train,504,6,"We gotta recover {dept}'s data from backup and pull {server} from production, then converge and sign off on {user}'s permission request. Appreciate it.","We gotta recover Finance's data from backup and pull queue-rabbit-08 from production, then converge and sign off on Charlie's permission request. Appreciate it."
30,train,504,8,"Restore {server} from the latest backup and isolate {server}. When every branch is finished, give {user} access to {dept}'s resources. {user} is waiting on this.","Restore cdn-edge-06 from the latest backup and isolate queue-rabbit-08. When every branch is finished, give Rosa access to Security's resources. Eve is waiting on this."
30,train,504,10,"Ticket {ticket} says bring {server} back from the snapshot and yank {server} off the network. When all of that's complete, authorize {user} for {server}.","Ticket INC-1198 says bring redis-cache-07 back from the snapshot and yank batch-worker-10 off the network. When all of that's complete, authorize Karen for queue-rabbit-08."
30,train,504,21,"Priority request — pull {server} back from the last good backup and disconnect {server} from everything. Once each of those returns, green-light {user}'s access to {dept}. Ping me if anything looks off.","Priority request — pull metrics-prom-12 back from the last good backup and disconnect payment-api-03 from everything. Once each of those returns, green-light Charlie's access to Marketing. Ping me if anything looks off."
30,train,504,21,"Priority request — pull {server} back from the last good backup and pull {server} from production. Consolidating all of that, approve {user}'s access request. Ping me if anything looks off.","Priority request — pull prod-web-01 back from the last good backup and pull search-es-09 from production. Consolidating all of that, approve Diana's access request. Ping me if anything looks off."
30,train,504,8,"Pull {server} back from the last good backup and lock down {server}. Bringing those together, give {user} access to {dept}'s resources. This is blocking {dept}.","Pull redis-cache-07 back from the last good backup and lock down batch-worker-10. Bringing those together, give Maya access to Product's resources. This is blocking Legal."
30,train,52,1,Simple request — push the changes for {user} to the DB and we're good.,Simple request — push the changes for Frank to the DB and we're good.
30,train,52,27,Quick task: push the changes for {user} to the DB. This is blocking {dept}.,Quick task: push the changes for Priya to the DB. This is blocking Support.
30,train,52,16,Single action needed: update {user}'s record in the DB.,Single action needed: update Diana's record in the DB.
30,train,52,41,Please persist {user}'s data to the database; nothing downstream. Flag any issues to {dept}.,Please persist Karen's data to the database; nothing downstream. Flag any issues to HR.
30,train,52,34,Please update {user}'s record in the DB; nothing downstream. Flag any issues to {dept}.,Please update Eve's record in the DB; nothing downstream. Flag any issues to Marketing.
30,train,52,38,Minor one — write the new data for {order} back. Appreciate it.,Minor one — write the new data for #53698 back. Appreciate it.
30,train,52,1,All I need is for someone to update {user}'s record in the DB.,All I need is for someone to update Omar's record in the DB.
30,train,52,4,Quick task: store the {dept} config in the database. Needs to be done today.,Quick task: store the Support config in the database. Needs to be done today.
30,train,52,32,"Kicking this off: push the changes for {user} to the DB — single step, nothing follows. This is blocking {dept}.","Kicking this off: push the changes for Priya to the DB — single step, nothing follows. This is blocking Finance."
30,train,52,38,Standalone request: push the changes for {user} to the DB. Thanks.,Standalone request: push the changes for Frank to the DB. Thanks.
30,train,52,20,Just store the {dept} config in the database. Nothing else needed. Ping me if anything looks off.,Just store the Security config in the database. Nothing else needed. Ping me if anything looks off.
30,train,52,2,"Quick one — persist {user}'s data to the database — single step, nothing follows.","Quick one — persist Eve's data to the database — single step, nothing follows."
30,train,52,35,"Next up: save the changes for {user} to the DB — single step, nothing follows. {user} is waiting on this.","Next up: save the changes for Rosa to the DB — single step, nothing follows. Frank is waiting on this."
30,train,52,5,Can someone save the changes for {user} to the DB? That's the whole ask.,Can someone save the changes for Frank to the DB? That's the whole ask.
30,train,52,1,All I need is for someone to write the new data for {order} back. Ping me if anything looks off.,All I need is for someone to write the new data for #93781 back. Ping me if anything looks off.
30,train,52,35,Simple request — store the {dept} config in the database and we're good. This is blocking {dept}.,Simple request — store the Product config in the database and we're good. This is blocking Product.
30,train,52,15,Minor one — persist {user}'s data to the database.,Minor one — persist Karen's data to the database.
30,train,52,16,Simple request — update {user}'s record in the DB and we're good.,Simple request — update Grace's record in the DB and we're good.
30,train,52,30,All I need is for someone to persist {user}'s data to the database. Tracking under {ticket}.,All I need is for someone to persist Diana's data to the database. Tracking under INC-5127.
30,train,52,13,"No dependencies here, just write the new data for {order} back. Confirm once complete.","No dependencies here, just write the new data for #33061 back. Confirm once complete."
30,train,63,18,"{dept} escalated this: quarantine {server}. Right after, log the whole {server} incident. This one's time-sensitive.","Engineering escalated this: quarantine auth-svc-04. Right after, log the whole prod-web-01 incident. This one's time-sensitive."
30,train,63,3,Urgent: yank {server} off the network. Then go ahead and log {user}'s action for compliance. Appreciate it.,Urgent: yank redis-cache-07 off the network. Then go ahead and log Leo's action for compliance. Appreciate it.
30,train,63,9,"Do me a favor and quarantine {server}. On completion of that, create an audit trail for {order}.","Do me a favor and quarantine cdn-edge-06. On completion of that, create an audit trail for #20891."
30,train,63,3,"Urgent: disconnect {server} from everything, then log {user}'s action for compliance.","Urgent: disconnect search-es-09 from everything, then log Leo's action for compliance."
30,train,63,17,"Following up on {ticket} — lock down {server}. Only once that succeeds, drop an audit entry for {server}.","Following up on INC-6677 — lock down payment-api-03. Only once that succeeds, drop an audit entry for staging-db-02."
30,train,63,10,"Ticket {ticket} says quarantine {server}, and then log the whole {server} incident.","Ticket INC-6677 says quarantine prod-web-01, and then log the whole cdn-edge-06 incident."
30,train,63,29,"Whenever you're free, pull {server} from production. Once that's done, record the event in {dept}'s log. {user} is waiting on this.","Whenever you're free, pull prod-web-01 from production. Once that's done, record the event in Engineering's log. James is waiting on this."
30,train,63,20,"Need a hand: lock down {server}. Once that's done, drop an audit entry for {server}. Appreciate it.","Need a hand: lock down queue-rabbit-08. Once that's done, drop an audit entry for ml-infer-05. Appreciate it."
30,train,63,6,"We gotta isolate {server}. As soon as that clears, drop an audit entry for {server}. This one's time-sensitive.","We gotta isolate queue-rabbit-08. As soon as that clears, drop an audit entry for staging-db-02. This one's time-sensitive."
30,train,63,29,"Whenever you're free, isolate {server}. Then go ahead and make a compliance log about {user}.","Whenever you're free, isolate payment-api-03. Then go ahead and make a compliance log about Diana."
30,train,63,34,"Before end of day, yank {server} off the network. Once that's done, log {user}'s action for compliance.","Before end of day, yank queue-rabbit-08 off the network. Once that's done, log Karen's action for compliance."
30,train,63,24,"As discussed with {user}, lock down {server}. Then go ahead and make a compliance log about {user}. Flag any issues to {dept}.","As discussed with Grace, lock down gateway-nginx-11. Then go ahead and make a compliance log about James. Flag any issues to HR."
30,train,63,41,"Need this handled: isolate {server}, and then make a compliance log about {user}. This is blocking {dept}.","Need this handled: isolate staging-db-02, and then make a compliance log about Karen. This is blocking HR."
30,train,63,19,"Can you please lock down {server}. With that in place, create an audit trail for {order}.","Can you please lock down metrics-prom-12. With that in place, create an audit trail for #10234."
30,train,63,3,"Urgent: isolate {server}, after which please make a compliance log about {user}. Flag any issues to {dept}.","Urgent: isolate gateway-nginx-11, after which please make a compliance log about Quinn. Flag any issues to HR."
30,train,63,36,"Please action {ticket}: pull {server} from production. Following that, log the whole {server} incident. Confirm once complete.","Please action INC-8842: pull queue-rabbit-08 from production. Following that, log the whole metrics-prom-12 incident. Confirm once complete."
30,train,63,34,"Before end of day, isolate {server}. Then go ahead and drop an audit entry for {server}.","Before end of day, isolate cdn-edge-06. Then go ahead and drop an audit entry for redis-cache-07."
30,train,63,37,"Got a request from {user} — lock down {server}. Following that, record the event in {dept}'s log.","Got a request from Quinn — lock down search-es-09. Following that, record the event in HR's log."
30,train,63,35,"Next up: quarantine {server}. On completion of that, log the whole {server} incident. Needs to be done today.","Next up: quarantine payment-api-03. On completion of that, log the whole payment-api-03 incident. Needs to be done today."
30,train,63,6,We gotta isolate {server} — then log the whole {server} incident. {user} is waiting on this.,We gotta isolate gateway-nginx-11 — then log the whole redis-cache-07 incident. Karen is waiting on this.
30,train,71,41,"Need this handled: cycle {server}. Only once that succeeds, send a heads-up to {dept}. Needs to be done today.","Need this handled: cycle ml-infer-05. Only once that succeeds, send a heads-up to Product. Needs to be done today."
30,train,71,23,"Sometime today, please reboot {server}. After that, shoot {user} an email.","Sometime today, please reboot batch-worker-10. After that, shoot Maya an email."
30,train,71,27,"On behalf of {dept}, restart the service on {server}. That done, shoot {user} an email. This one's time-sensitive.","On behalf of Engineering, restart the service on queue-rabbit-08. That done, shoot Irene an email. This one's time-sensitive."
30,train,71,4,"{user} is asking us to give {server} a kick, after which please shoot {user} an email.","Karen is asking us to give batch-worker-10 a kick, after which please shoot Maya an email."
30,train,71,16,"For the {dept} team, cycle {server}, after which please send a heads-up to {dept}. This one's time-sensitive.","For the Finance team, cycle batch-worker-10, after which please send a heads-up to Support. This one's time-sensitive."
30,train,71,39,"Handing this to you: give {server} a kick. On completion of that, shoot {user} an email. Confirm once complete.","Handing this to you: give ml-infer-05 a kick. On completion of that, shoot Diana an email. Confirm once complete."
30,train,71,39,Handing this to you: restart the service on {server} — then ping {user} about it.,Handing this to you: restart the service on batch-worker-10 — then ping Leo about it.
30,train,71,8,"Bounce {server}. After that, email {user} the update.","Bounce batch-worker-10. After that, email Bob the update."
30,train,71,24,"As discussed with {user}, restart the service on {server}, and then email {user} the update.","As discussed with James, restart the service on gateway-nginx-11, and then email Grace the update."
30,train,71,25,"Per the runbook, reboot {server}. As soon as that clears, blast an alert to {dept}. Ping me if anything looks off.","Per the runbook, reboot metrics-prom-12. As soon as that clears, blast an alert to Security. Ping me if anything looks off."
30,train,71,23,"Sometime today, please reboot {server}. When that lands, ping {user} about it.","Sometime today, please reboot prod-web-01. When that lands, ping Eve about it."
30,train,71,35,"Next up: restart the main process on {server}. When that lands, fire off a notification to {user}. Confirm once complete.","Next up: restart the main process on metrics-prom-12. When that lands, fire off a notification to Bob. Confirm once complete."
30,train,71,6,We gotta restart the main process on {server}. Then go ahead and shoot {user} an email. {user} is waiting on this.,We gotta restart the main process on gateway-nginx-11. Then go ahead and shoot Irene an email. Irene is waiting on this.
30,train,71,7,"Time to cycle {server}. Following that, email {user} the update. Let me know when it's done.","Time to cycle prod-web-01. Following that, email Frank the update. Let me know when it's done."
30,train,71,11,ASAP — restart the main process on {server} — then blast an alert to {dept}. This one's time-sensitive.,ASAP — restart the main process on redis-cache-07 — then blast an alert to Engineering. This one's time-sensitive.
30,train,71,7,"Time to bounce {server}. That done, shoot {user} an email. Let me know when it's done.","Time to bounce redis-cache-07. That done, shoot Eve an email. Let me know when it's done."
30,train,71,25,"Per the runbook, give {server} a kick. That done, send a heads-up to {dept}.","Per the runbook, give search-es-09 a kick. That done, send a heads-up to Support."
30,train,71,43,"New request from {user}: give {server} a kick. Subsequently, fire off a notification to {user}.","New request from Bob: give batch-worker-10 a kick. Subsequently, fire off a notification to Grace."
30,train,71,5,"The {dept} team needs us to bounce {server}. Subsequently, fire off a notification to {user}.","The Operations team needs us to bounce gateway-nginx-11. Subsequently, fire off a notification to Irene."
30,train,71,31,"Logging this as {ticket} — reboot {server}. On completion of that, ping {user} about it. Thanks.","Logging this as INC-6677 — reboot prod-web-01. On completion of that, ping Nadia about it. Thanks."
30,train,79,22,"Heads-up, we need to provision a new instance for {dept}. Only once that succeeds, send a heads-up to {dept}. Appreciate it.","Heads-up, we need to provision a new instance for Support. Only once that succeeds, send a heads-up to Legal. Appreciate it."
30,train,79,37,"Got a request from {user} — spin up a VM for {dept}. Subsequently, shoot {user} an email.","Got a request from Priya — spin up a VM for HR. Subsequently, shoot Grace an email."
30,train,79,30,This came in from {dept}: provision a new instance for {dept} — then fire off a notification to {user}. Let me know when it's done.,This came in from Finance: provision a new instance for Product — then fire off a notification to Nadia. Let me know when it's done.
30,train,79,13,"{user} reported an issue — launch an instance for {dept}. Once that's done, email {user} the update.","Hector reported an issue — launch an instance for Support. Once that's done, email James the update."
30,train,79,14,"From {dept}: launch an instance for {dept}, and then email {user} the update. Needs to be done today.","From Operations: launch an instance for Security, and then email Grace the update. Needs to be done today."
30,train,79,19,"Can you please launch an instance for {dept}, after which please notify the {dept} team. Confirm once complete.","Can you please launch an instance for Product, after which please notify the Support team. Confirm once complete."
30,train,79,24,"As discussed with {user}, stand up a new box for {dept}. Right after, fire off a notification to {user}.","As discussed with Bob, stand up a new box for Marketing. Right after, fire off a notification to James."
30,train,79,5,"The {dept} team needs us to stand up a new box for {dept}. With that in place, ping {user} about it.","The Operations team needs us to stand up a new box for Engineering. With that in place, ping Leo about it."
30,train,79,1,"I need you to spin up a VM for {dept}. That done, send a heads-up to {dept}. {user} is waiting on this.","I need you to spin up a VM for Marketing. That done, send a heads-up to Finance. Priya is waiting on this."
30,train,79,39,"Handing this to you: stand up a new box for {dept}. That done, email {user} the update. Needs to be done today.","Handing this to you: stand up a new box for Legal. That done, email Priya the update. Needs to be done today."
30,train,79,15,"Per {user}'s request, deploy a server for {dept}. On completion of that, blast an alert to {dept}. Confirm once complete.","Per Frank's request, deploy a server for Finance. On completion of that, blast an alert to Security. Confirm once complete."
30,train,79,42,Straightforward one: deploy a server for {dept}. Then go ahead and email {user} the update.,Straightforward one: deploy a server for Marketing. Then go ahead and email Alice the update.
30,train,79,43,"New request from {user}: deploy a server for {dept}. Next, email {user} the update.","New request from Maya: deploy a server for Operations. Next, email Alice the update."
30,train,79,23,"Sometime today, please provision a new instance for {dept}, then ping {user} about it. This is blocking {dept}.","Sometime today, please provision a new instance for Legal, then ping Irene about it. This is blocking Security."
30,train,79,3,"Urgent: stand up a new box for {dept}. Following that, ping {user} about it. Flag any issues to {dept}.","Urgent: stand up a new box for Finance. Following that, ping Alice about it. Flag any issues to Marketing."
30,train,79,37,"Got a request from {user} — create a virtual machine for {dept}. After that, shoot {user} an email. Confirm once complete.","Got a request from James — create a virtual machine for HR. After that, shoot Diana an email. Confirm once complete."
30,train,79,15,"Per {user}'s request, create a virtual machine for {dept}. Following that, ping {user} about it. This one's time-sensitive.","Per Grace's request, create a virtual machine for Product. Following that, ping Diana about it. This one's time-sensitive."
30,train,79,38,"Standard procedure here: launch an instance for {dept}. Then, blast an alert to {dept}. Confirm once complete.","Standard procedure here: launch an instance for Support. Then, blast an alert to Operations. Confirm once complete."
30,train,79,34,"Before end of day, launch an instance for {dept}. When that lands, email {user} the update. Let me know when it's done.","Before end of day, launch an instance for Engineering. When that lands, email Diana the update. Let me know when it's done."
30,train,79,42,"Straightforward one: create a virtual machine for {dept}. On completion of that, send a heads-up to {dept}.","Straightforward one: create a virtual machine for Product. On completion of that, send a heads-up to Security."
30,dev,10003,21,"Priority request — write the new data for {order} back and reset {user}'s password and concurrently grab {user}'s account details and run a malware sweep on {server}. With both results in hand, produce the {dept} performance summary.","Priority request — write the new data for #44519 back and reset Victor's password and concurrently grab Xiang's account details and run a malware sweep on vault-secrets-14. With both results in hand, produce the Procurement performance summary."
30,dev,10003,34,"Before end of day, store the {dept} config in the database and nuke {user}'s old login and issue a fresh one — both that and fetch {order}'s info and investigate {server} for infections. With both results in hand, produce the {dept} performance summary. Let me know when it's done.","Before end of day, store the Sales config in the database and nuke Uma's old login and issue a fresh one — both that and fetch #77345's info and investigate logs-loki-13 for infections. With both results in hand, produce the Sales performance summary. Let me know when it's done."
30,dev,10003,7,"Time to push the changes for {user} to the DB and nuke {user}'s old login and issue a fresh one and in the same pass read {user}'s profile from the database and scan {server} for threats. With both results in hand, compile a summary for {dept}. Flag any issues to {dept}.","Time to push the changes for Wendy to the DB and nuke Uma's old login and issue a fresh one and in the same pass read Victor's profile from the database and scan logs-loki-13 for threats. With both results in hand, compile a summary for Procurement. Flag any issues to Sales."
30,dev,10003,40,"{dept} raised {ticket} — store the {dept} config in the database and nuke {user}'s old login and issue a fresh one — both that and check the DB for {user} and scan {server} for threats. After those finish, compile a summary for {dept}. Needs to be done today.","Research raised INC-7014 — store the Procurement config in the database and nuke Tariq's old login and issue a fresh one — both that and check the DB for Sam and scan logs-loki-13 for threats. After those finish, compile a summary for Sales. Needs to be done today."
30,dev,10007,16,"For the {dept} team, create a virtual machine for {dept} and email {user} the update — in parallel, give {user} their money back and investigate {server} for infections, then converge and reassign {server} to {user}. This is blocking {dept}.","For the Compliance team, create a virtual machine for Sales and email Xiang the update — in parallel, give Xiang their money back and investigate billing-svc-15 for infections, then converge and reassign vault-secrets-14 to Wendy. This is blocking Compliance."
30,dev,10007,20,"Need a hand: stand up a new box for {dept} and send a heads-up to {dept} and concurrently push the refund through for {order} and sweep {server} for IOCs. Once those have all settled, move {server}'s ownership to {dept}.","Need a hand: stand up a new box for Procurement and send a heads-up to Compliance and concurrently push the refund through for #88614 and sweep notify-svc-16 for IOCs. Once those have all settled, move report-gen-17's ownership to Compliance."
30,dev,10007,22,"Heads-up, we need to provision a new instance for {dept} and send a heads-up to {dept} and in tandem reverse the charge on {order} and scan {server} for threats. Consolidating all of that, move {server}'s ownership to {dept}. This one's time-sensitive.","Heads-up, we need to provision a new instance for Procurement and send a heads-up to Sales and in tandem reverse the charge on #55937 and scan notify-svc-16 for threats. Consolidating all of that, move billing-svc-15's ownership to Procurement. This one's time-sensitive."
30,dev,10007,12,"When you get a chance, spin up a VM for {dept} and shoot {user} an email and side by side with it push the refund through for {order} and do a security check on {server}. After both branches land, reassign {server} to {user}.","When you get a chance, spin up a VM for Compliance and shoot Victor an email and side by side with it push the refund through for #44519 and do a security check on logs-loki-13. After both branches land, reassign notify-svc-16 to Xiang."
30,dev,10011,29,"Whenever you're free, put {dept}'s historical data into the archive. When that lands, bump the capacity on {server}. That done, restore {server} from the latest backup, and lastly put {dept}'s historical data into the archive.","Whenever you're free, put Sales' historical data into the archive. When that lands, bump the capacity on billing-svc-15. That done, restore logs-loki-13 from the latest backup, and lastly put Sales' historical data into the archive."
30,dev,10011,22,"Heads-up, we need to shelve {dept}'s outdated data. Next, bump the capacity on {server}. Next, recover {dept}'s data from backup. Wrapping up, shelve {dept}'s outdated data. Tracking under {ticket}.","Heads-up, we need to shelve Procurement's outdated data. Next, bump the capacity on notify-svc-16. Next, recover Sales' data from backup. Wrapping up, shelve Research's outdated data. Tracking under INC-1672."
30,dev,10011,24,"As discussed with {user}, archive the old entries for {user}. Right after, scale {server} down to save costs. Subsequently, recover {dept}'s data from backup. To wrap up, shelve {dept}'s outdated data. Ping me if anything looks off.","As discussed with Tariq, archive the old entries for Tariq. Right after, scale notify-svc-16 down to save costs. Subsequently, recover Compliance's data from backup. To wrap up, shelve Research's outdated data. Ping me if anything looks off."
30,dev,10011,7,"Time to archive {user}'s old records, and then add more replicas for {server}. Once that's done, restore {server} from the latest backup. Wrapping up, archive {user}'s old records. This one's time-sensitive.","Time to archive Wendy's old records, and then add more replicas for logs-loki-13. Once that's done, restore report-gen-17 from the latest backup. Wrapping up, archive Tariq's old records. This one's time-sensitive."
30,dev,10015,13,"{user} reported an issue — put {dept}'s historical data into the archive and bounce {server}. Bringing those together, quarantine {server}. Lastly, check {server} for vulnerabilities. Flag any issues to {dept}.","Tariq reported an issue — put Procurement's historical data into the archive and bounce vault-secrets-14. Bringing those together, quarantine logs-loki-13. Lastly, check report-gen-17 for vulnerabilities. Flag any issues to Research."
30,dev,10015,37,"Got a request from {user} — cold-store the old records for {user} and bounce {server}, then converge and disconnect {server} from everything. The final step: run a malware sweep on {server}. Confirm once complete.","Got a request from Tariq — cold-store the old records for Yara and bounce billing-svc-15, then converge and disconnect logs-loki-13 from everything. The final step: run a malware sweep on logs-loki-13. Confirm once complete."
30,dev,10015,25,"Per the runbook, move {dept}'s stale data to cold storage and cycle {server}. Once both are done, quarantine {server}. The last thing is to investigate {server} for infections. Ping me if anything looks off.","Per the runbook, move Compliance's stale data to cold storage and cycle logs-loki-13. Once both are done, quarantine logs-loki-13. The last thing is to investigate billing-svc-15 for infections. Ping me if anything looks off."
30,dev,10015,43,"New request from {user}: archive {user}'s old records and bounce {server}. Once those have all settled, disconnect {server} from everything. To close this out, do a security check on {server}. Appreciate it.","New request from Xiang: archive Xiang's old records and bounce billing-svc-15. Once those have all settled, disconnect vault-secrets-14 from everything. To close this out, do a security check on billing-svc-15. Appreciate it."
30,dev,10021,25,"Per the runbook, verify {server}'s health and credit {user}'s account. Once those have all settled, reset {user}'s password and in the same pass sweep {server} for IOCs and clear the cache for {dept}.","Per the runbook, verify report-gen-17's health and credit Tariq's account. Once those have all settled, reset Xiang's password and in the same pass sweep notify-svc-16 for IOCs and clear the cache for Procurement."
30,dev,10021,14,"From {dept}: diagnose {server} and push the refund through for {order}. After those finish, change {user}'s auth credentials and jointly check {server} for vulnerabilities and invalidate {server}'s cache. This is blocking {dept}.","From Sales: diagnose logs-loki-13 and push the refund through for #88614. After those finish, change Sam's auth credentials and jointly check vault-secrets-14 for vulnerabilities and invalidate logs-loki-13's cache. This is blocking Research."
30,dev,10021,4,"{user} is asking us to see what's going on with {server} and push the refund through for {order}. Once those have all settled, rotate {user}'s credentials and side by side with it check {server} for vulnerabilities and purge {server}'s cached data. Ping me if anything looks off.","Tariq is asking us to see what's going on with vault-secrets-14 and push the refund through for #66208. Once those have all settled, rotate Sam's credentials and side by side with it check report-gen-17 for vulnerabilities and purge logs-loki-13's cached data. Ping me if anything looks off."
30,dev,10021,34,"Before end of day, assess {server}'s status and credit {user}'s account. Bringing those together, change {user}'s auth credentials and at the same time do a security check on {server} and purge {server}'s cached data. {user} is waiting on this.","Before end of day, assess notify-svc-16's status and credit Victor's account. Bringing those together, change Uma's auth credentials and at the same time do a security check on notify-svc-16 and purge report-gen-17's cached data. Tariq is waiting on this."
30,dev,10023,18,"{dept} escalated this: log the whole {server} incident and send a heads-up to {dept}. Once both are done, process the payout for {user}. Last step: compile a summary for {dept}. Thanks.","Procurement escalated this: log the whole vault-secrets-14 incident and send a heads-up to Procurement. Once both are done, process the payout for Uma. Last step: compile a summary for Compliance. Thanks."
