query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"I need you to notify the Marketing team and wake up the on-call about payment-api-03 and simultaneously check if ml-infer-05 is up and build a compliance doc for Marketing. After those finish, record the event in Engineering's log.",10059,"check_status -> log_audit_event, escalate_to_human -> generate_report, generate_report -> log_audit_event, send_notification -> check_status",send_notification;check_status;escalate_to_human;generate_report;log_audit_event,0->1;2->3;1->4;3->4,generated,w_shape,f299e1b4b2767482
"The Engineering team needs us to notify the Engineering team and get a human involved for Frank and concurrently check if auth-svc-04 is up and compile a summary for Finance, then converge and log the whole payment-api-03 incident.",10059,"check_status -> log_audit_event, escalate_to_human -> generate_report, generate_report -> log_audit_event, send_notification -> check_status",send_notification;check_status;escalate_to_human;generate_report;log_audit_event,0->1;2->3;1->4;3->4,generated,w_shape,f299e1b4b2767482
"I need you to give ml-infer-05 a kick and see what's going on with payment-api-03 while also make a compliance log about Diana and refund Grace. After those finish, provision a new instance for Engineering.",10060,"check_status -> process_refund, log_audit_event -> provision_vm, process_refund -> provision_vm, restart_service -> log_audit_event",restart_service;log_audit_event;check_status;process_refund;provision_vm,0->1;2->3;1->4;3->4,generated,w_shape,12fa136d9af6ee79
"Do me a favor and restart the main process on staging-db-02 and ping prod-web-01 for a health check and simultaneously record the event in Finance's log and process the payout for Grace, merge everything and stand up a new box for Finance.",10060,"check_status -> process_refund, log_audit_event -> provision_vm, process_refund -> provision_vm, restart_service -> log_audit_event",restart_service;log_audit_event;check_status;process_refund;provision_vm,0->1;2->3;1->4;3->4,generated,w_shape,12fa136d9af6ee79
"For the HR team, restart the main process on cdn-edge-06 and verify ml-infer-05's health while also log Frank's action for compliance and reverse the charge on #31450. After those finish, deploy a server for HR.",10060,"check_status -> process_refund, log_audit_event -> provision_vm, process_refund -> provision_vm, restart_service -> log_audit_event",restart_service;log_audit_event;check_status;process_refund;provision_vm,0->1;2->3;1->4;3->4,generated,w_shape,12fa136d9af6ee79
"From Engineering: bounce prod-web-01 and check if payment-api-03 is up and at the same time create an audit trail for #31450 and refund Eve. Once both are done, launch an instance for Finance.",10060,"check_status -> process_refund, log_audit_event -> provision_vm, process_refund -> provision_vm, restart_service -> log_audit_event",restart_service;log_audit_event;check_status;process_refund;provision_vm,0->1;2->3;1->4;3->4,generated,w_shape,12fa136d9af6ee79
"Time to whip up a report for Engineering. Next, rotate Alice's credentials, and while you're at it, open a ticket for Diana and blast an alert to Finance.",10061,"generate_report -> reset_password, reset_password -> create_ticket, reset_password -> send_notification",generate_report;reset_password;create_ticket;send_notification,0->1;1->2;1->3,generated,inverted_y,30740f739af419c6
"Bob is asking us to produce the Finance performance summary, and then force a credential change for Diana and concurrently file a bug about cdn-edge-06 and ping Frank about it.",10061,"generate_report -> reset_password, reset_password -> create_ticket, reset_password -> send_notification",generate_report;reset_password;create_ticket;send_notification,0->1;1->2;1->3,generated,inverted_y,30740f739af419c6
"Quick one — put together a report on ml-infer-05, then reset Frank's password and simultaneously log a Jira for Charlie's issue and notify the Finance team.",10061,"generate_report -> reset_password, reset_password -> create_ticket, reset_password -> send_notification",generate_report;reset_password;create_ticket;send_notification,0->1;1->2;1->3,generated,inverted_y,30740f739af419c6
"Urgent: produce the HR performance summary. After that, change Bob's auth credentials and simultaneously create a support case for Engineering and fire off a notification to Eve.",10061,"generate_report -> reset_password, reset_password -> create_ticket, reset_password -> send_notification",generate_report;reset_password;create_ticket;send_notification,0->1;1->2;1->3,generated,inverted_y,30740f739af419c6
"Dig up the history on Grace and concurrently modify Charlie's subscription, reboot payment-api-03, and push the refund through for #31450, and lastly make a compliance log about Eve.",10062,"db_read -> process_refund, db_read -> restart_service, db_read -> update_subscription, process_refund -> log_audit_event",db_read;update_subscription;restart_service;process_refund;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,72dc2452e3d72d6d
"Urgent: grab Eve's account details and at the same time modify Charlie's subscription, give cdn-edge-06 a kick, and refund Eve. To wrap up, create an audit trail for #42017.",10062,"db_read -> process_refund, db_read -> restart_service, db_read -> update_subscription, process_refund -> log_audit_event",db_read;update_subscription;restart_service;process_refund;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,72dc2452e3d72d6d
"From Engineering: check the DB for Bob and simultaneously adjust the billing tier for Grace, restart the service on auth-svc-04, and process the payout for Eve, and lastly make a compliance log about Grace.",10062,"db_read -> process_refund, db_read -> restart_service, db_read -> update_subscription, process_refund -> log_audit_event",db_read;update_subscription;restart_service;process_refund;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,72dc2452e3d72d6d
"The Finance team needs us to check the DB for Grace and concurrently change Diana's plan, restart the main process on payment-api-03, and reverse the charge on #10234. Last step: make a compliance log about Eve.",10062,"db_read -> process_refund, db_read -> restart_service, db_read -> update_subscription, process_refund -> log_audit_event",db_read;update_subscription;restart_service;process_refund;log_audit_event,0->1;0->2;0->3;3->4,generated,multi_branch_independent,72dc2452e3d72d6d
"The Finance team needs us to pull auth-svc-04 from production, followed by look up the records for #10234 and simultaneously bring in tier-2 support for Grace and change Eve's plan.",10063,"db_read -> escalate_to_human, db_read -> update_subscription, quarantine_system -> db_read",quarantine_system;db_read;escalate_to_human;update_subscription,0->1;1->2;1->3,generated,inverted_y,994bef0f75d63d95
"I need you to yank prod-web-01 off the network. Once that's done, query the database about #53698 while also bring in tier-2 support for Frank and modify Bob's subscription.",10063,"db_read -> escalate_to_human, db_read -> update_subscription, quarantine_system -> db_read",quarantine_system;db_read;escalate_to_human;update_subscription,0->1;1->2;1->3,generated,inverted_y,994bef0f75d63d95
"Bob is asking us to yank ml-infer-05 off the network, followed by read Eve's profile from the database and at the same time get a human involved for Charlie and downgrade Diana's account.",10063,"db_read -> escalate_to_human, db_read -> update_subscription, quarantine_system -> db_read",quarantine_system;db_read;escalate_to_human;update_subscription,0->1;1->2;1->3,generated,inverted_y,994bef0f75d63d95
"Time to yank staging-db-02 off the network, then pull Alice's data — in parallel, hand Frank's issue off to an engineer and update Bob's subscription.",10063,"db_read -> escalate_to_human, db_read -> update_subscription, quarantine_system -> db_read",quarantine_system;db_read;escalate_to_human;update_subscription,0->1;1->2;1->3,generated,inverted_y,994bef0f75d63d95
"Ticket INC-1198 says credit Bob's account. Once that's done, log the whole auth-svc-04 incident, then hand Frank's issue off to an engineer. Once that's done, credit Eve's account. Once that's done, reset Bob's password. Once both are done, read Alice's profile from the database.",10064,"escalate_to_human -> db_read, escalate_to_human -> process_refund, log_audit_event -> escalate_to_human, process_refund -> log_audit_event, process_refund -> reset_password, reset_password -> db_read",process_refund;log_audit_event;escalate_to_human;process_refund;reset_password;db_read,0->1;1->2;2->3;3->4;4->5;2->5,generated,long_chain_branched,a89f63e9261bc940
"The Finance team needs us to credit Frank's account, followed by create an audit trail for #10234, and then loop in a Legal manager. After that, credit Alice's account. Next, nuke Frank's old login and issue a fresh one. After those finish, dig up the history on Frank.",10064,"escalate_to_human -> db_read, escalate_to_human -> process_refund, log_audit_event -> escalate_to_human, process_refund -> log_audit_event, process_refund -> reset_password, reset_password -> db_read",process_refund;log_audit_event;escalate_to_human;process_refund;reset_password;db_read,0->1;1->2;2->3;3->4;4->5;2->5,generated,long_chain_branched,a89f63e9261bc940
"Urgent: push the refund through for #53698, then make a compliance log about Charlie — then wake up the on-call about payment-api-03, then process the payout for Grace. After that, nuke Bob's old login and issue a fresh one. After those finish, pull Charlie's data.",10064,"escalate_to_human -> db_read, escalate_to_human -> process_refund, log_audit_event -> escalate_to_human, process_refund -> log_audit_event, process_refund -> reset_password, reset_password -> db_read",process_refund;log_audit_event;escalate_to_human;process_refund;reset_password;db_read,0->1;1->2;2->3;3->4;4->5;2->5,generated,long_chain_branched,a89f63e9261bc940
"The Marketing team needs us to refund Bob, followed by log the whole staging-db-02 incident. Once that's done, hand Eve's issue off to an engineer. After that, refund Bob. Once that's done, give Charlie a new password. After those finish, query the database about #42017.",10064,"escalate_to_human -> db_read, escalate_to_human -> process_refund, log_audit_event -> escalate_to_human, process_refund -> log_audit_event, process_refund -> reset_password, reset_password -> db_read",process_refund;log_audit_event;escalate_to_human;process_refund;reset_password;db_read,0->1;1->2;2->3;3->4;4->5;2->5,generated,long_chain_branched,a89f63e9261bc940
"ASAP — update Charlie's record in the DB while also get a human involved for Bob and give Grace a new password. Once both are done, push the changes for Eve to the DB and simultaneously update Frank's subscription and store the Engineering config in the database. After those finish, provision a new instance for Finance.",10065,"db_write -> db_write, db_write -> escalate_to_human, db_write -> provision_vm, db_write -> reset_password, db_write -> update_subscription, escalate_to_human -> db_write, reset_password -> db_write, update_subscription -> provision_vm",db_write;escalate_to_human;reset_password;db_write;update_subscription;db_write;provision_vm,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,d4d32af24a0b8661
"Hey, can you update Grace's record in the DB — in parallel, hand Frank's issue off to an engineer and reset Charlie's password. After those finish, write the new data for #10234 back and simultaneously modify Bob's subscription and push the changes for Alice to the DB. Once both are done, spin up a VM for Finance.",10065,"db_write -> db_write, db_write -> escalate_to_human, db_write -> provision_vm, db_write -> reset_password, db_write -> update_subscription, escalate_to_human -> db_write, reset_password -> db_write, update_subscription -> provision_vm",db_write;escalate_to_human;reset_password;db_write;update_subscription;db_write;provision_vm,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,d4d32af24a0b8661
"Charlie reported an issue — persist Eve's data to the database and concurrently wake up the on-call about prod-web-01 and change Alice's auth credentials. After those finish, save the changes for Diana to the DB and at the same time downgrade Eve's account and push the changes for Frank to the DB. When all of that's complete, launch an instance for Engineering.",10065,"db_write -> db_write, db_write -> escalate_to_human, db_write -> provision_vm, db_write -> reset_password, db_write -> update_subscription, escalate_to_human -> db_write, reset_password -> db_write, update_subscription -> provision_vm",db_write;escalate_to_human;reset_password;db_write;update_subscription;db_write;provision_vm,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,d4d32af24a0b8661
"Ticket INC-5560 says push the changes for Diana to the DB and at the same time hand Bob's issue off to an engineer and give Alice a new password. After those finish, commit Alice's update to the database and concurrently adjust the billing tier for Bob and persist Frank's data to the database. After those finish, create a virtual machine for Engineering.",10065,"db_write -> db_write, db_write -> escalate_to_human, db_write -> provision_vm, db_write -> reset_password, db_write -> update_subscription, escalate_to_human -> db_write, reset_password -> db_write, update_subscription -> provision_vm",db_write;escalate_to_human;reset_password;db_write;update_subscription;db_write;provision_vm,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,d4d32af24a0b8661
"ASAP — run a malware sweep on auth-svc-04 — in parallel, update Alice's record in the DB, downgrade Charlie's account, and create a support case for Engineering. To wrap up, check if auth-svc-04 is up.",10066,"create_ticket -> check_status, scan_malware -> create_ticket, scan_malware -> db_write, scan_malware -> update_subscription",scan_malware;db_write;update_subscription;create_ticket;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,d89c06ee8137d167
"ASAP — do a security check on cdn-edge-06 and simultaneously persist Frank's data to the database, change Charlie's plan, and log a Jira for Diana's issue. Finally, diagnose staging-db-02.",10066,"create_ticket -> check_status, scan_malware -> create_ticket, scan_malware -> db_write, scan_malware -> update_subscription",scan_malware;db_write;update_subscription;create_ticket;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,d89c06ee8137d167
"Do me a favor and check staging-db-02 for vulnerabilities and concurrently store the HR config in the database, change Charlie's plan, and log a Jira for Bob's issue. To wrap up, verify payment-api-03's health.",10066,"create_ticket -> check_status, scan_malware -> create_ticket, scan_malware -> db_write, scan_malware -> update_subscription",scan_malware;db_write;update_subscription;create_ticket;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,d89c06ee8137d167
"Urgent: run a malware sweep on prod-web-01 and at the same time commit Charlie's update to the database, downgrade Grace's account, and spin up a tracking ticket for Alice. To wrap up, verify cdn-edge-06's health.",10066,"create_ticket -> check_status, scan_malware -> create_ticket, scan_malware -> db_write, scan_malware -> update_subscription",scan_malware;db_write;update_subscription;create_ticket;check_status,0->1;0->2;0->3;3->4,generated,multi_branch_independent,d89c06ee8137d167
"When you get a chance, read Diana's profile from the database and concurrently update Alice's subscription, write the new data for #42017 back, scan prod-web-01 for threats, and create a virtual machine for Legal. Once that's done, update Diana's subscription. End with downgrade Bob's account.",10067,"db_read -> db_write, db_read -> provision_vm, db_read -> scan_malware, db_read -> update_subscription, provision_vm -> update_subscription, update_subscription -> update_subscription",db_read;update_subscription;db_write;scan_malware;provision_vm;update_subscription;update_subscription,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,145f4eca6e60dde8
"Hey, can you read Diana's profile from the database — in parallel, change Grace's plan, persist Eve's data to the database, sweep ml-infer-05 for IOCs, and stand up a new box for Legal, and then switch Frank to the new plan. End with modify Frank's subscription.",10067,"db_read -> db_write, db_read -> provision_vm, db_read -> scan_malware, db_read -> update_subscription, provision_vm -> update_subscription, update_subscription -> update_subscription",db_read;update_subscription;db_write;scan_malware;provision_vm;update_subscription;update_subscription,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,145f4eca6e60dde8
"The HR team needs us to fetch #53698's info and simultaneously update Bob's subscription, update Bob's record in the DB, run a malware sweep on cdn-edge-06, and deploy a server for Engineering — then downgrade Grace's account. Finally, switch Diana to the new plan.",10067,"db_read -> db_write, db_read -> provision_vm, db_read -> scan_malware, db_read -> update_subscription, provision_vm -> update_subscription, update_subscription -> update_subscription",db_read;update_subscription;db_write;scan_malware;provision_vm;update_subscription;update_subscription,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,145f4eca6e60dde8
"I need you to grab Diana's account details and at the same time update Bob's subscription, persist Eve's data to the database, sweep auth-svc-04 for IOCs, and stand up a new box for Engineering, followed by modify Frank's subscription. To wrap up, update Eve's subscription.",10067,"db_read -> db_write, db_read -> provision_vm, db_read -> scan_malware, db_read -> update_subscription, provision_vm -> update_subscription, update_subscription -> update_subscription",db_read;update_subscription;db_write;scan_malware;provision_vm;update_subscription;update_subscription,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,145f4eca6e60dde8
"When you get a chance, disconnect cdn-edge-06 from everything and at the same time log Grace's action for compliance and send a heads-up to Legal. After those finish, file a bug about prod-web-01 while also create a virtual machine for Engineering and bounce auth-svc-04. Once both are done, disconnect cdn-edge-06 from everything.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5f42395e391e2fac
"Per Frank's request, quarantine auth-svc-04 and at the same time log Eve's action for compliance and send a heads-up to Engineering. Once both are done, file an incident report about payment-api-03 and simultaneously provision a new instance for Legal and give staging-db-02 a kick, merge everything and yank staging-db-02 off the network.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5f42395e391e2fac
"Quick one — pull auth-svc-04 from production while also log the whole staging-db-02 incident and blast an alert to Finance. When all of that's complete, log a Jira for Alice's issue, and while you're at it, create a virtual machine for Legal and restart the service on staging-db-02, then converge and pull auth-svc-04 from production.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5f42395e391e2fac
"Charlie reported an issue — yank prod-web-01 off the network and at the same time log the whole prod-web-01 incident and send a heads-up to Finance. Once both are done, file a bug about payment-api-03, and while you're at it, deploy a server for Marketing and restart the service on ml-infer-05. Once both are done, pull cdn-edge-06 from production.",10068,"create_ticket -> provision_vm, create_ticket -> restart_service, log_audit_event -> create_ticket, provision_vm -> quarantine_system, quarantine_system -> log_audit_event, quarantine_system -> send_notification, restart_service -> quarantine_system, send_notification -> create_ticket",quarantine_system;log_audit_event;send_notification;create_ticket;provision_vm;restart_service;quarantine_system,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,5f42395e391e2fac
"Do me a favor and blast an alert to Engineering — in parallel, do a security check on payment-api-03, rotate Bob's credentials, and spin up a VM for HR, and lastly restart the main process on auth-svc-04.",10069,"provision_vm -> restart_service, send_notification -> provision_vm, send_notification -> reset_password, send_notification -> scan_malware",send_notification;scan_malware;reset_password;provision_vm;restart_service,0->1;0->2;0->3;3->4,generated,multi_branch_independent,3c9f637b48dc16c2
"Ticket INC-1198 says notify the Engineering team and simultaneously check auth-svc-04 for vulnerabilities, reset Charlie's password, and provision a new instance for Finance. To wrap up, reboot auth-svc-04.",10069,"provision_vm -> restart_service, send_notification -> provision_vm, send_notification -> reset_password, send_notification -> scan_malware",send_notification;scan_malware;reset_password;provision_vm;restart_service,0->1;0->2;0->3;3->4,generated,multi_branch_independent,3c9f637b48dc16c2
"Charlie reported an issue — send a heads-up to Finance and concurrently investigate prod-web-01 for infections, rotate Grace's credentials, and provision a new instance for Legal. Finally, bounce cdn-edge-06.",10069,"provision_vm -> restart_service, send_notification -> provision_vm, send_notification -> reset_password, send_notification -> scan_malware",send_notification;scan_malware;reset_password;provision_vm;restart_service,0->1;0->2;0->3;3->4,generated,multi_branch_independent,3c9f637b48dc16c2
"From Legal: ping Eve about it and concurrently check staging-db-02 for vulnerabilities, change Diana's auth credentials, and stand up a new box for HR. Finally, give prod-web-01 a kick.",10069,"provision_vm -> restart_service, send_notification -> provision_vm, send_notification -> reset_password, send_notification -> scan_malware",send_notification;scan_malware;reset_password;provision_vm;restart_service,0->1;0->2;0->3;3->4,generated,multi_branch_independent,3c9f637b48dc16c2
"Do me a favor and compile a summary for HR, and then pull payment-api-03 from production. Next, diagnose ml-infer-05, and lastly whip up a report for Engineering.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,generated,repeated_tool,42218660dcb6bfa7
"Time to build a compliance doc for Legal. After that, disconnect payment-api-03 from everything, followed by assess staging-db-02's status. Finally, whip up a report for Legal.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,generated,repeated_tool,42218660dcb6bfa7
"Do me a favor and produce the Legal performance summary. Next, quarantine auth-svc-04 — then assess cdn-edge-06's status. Last step: generate the Engineering analytics.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,generated,repeated_tool,42218660dcb6bfa7
"The Finance team needs us to produce the Marketing performance summary, then isolate cdn-edge-06, then verify cdn-edge-06's health. Finally, produce the HR performance summary.",10070,"check_status -> generate_report, generate_report -> quarantine_system, quarantine_system -> check_status",generate_report;quarantine_system;check_status;generate_report,0->1;1->2;2->3,generated,repeated_tool,42218660dcb6bfa7
"Hey, can you pull Frank's data and concurrently generate the Marketing analytics and adjust the billing tier for Alice. When all of that's complete, see what's going on with payment-api-03. Last step: write the new data for #20891 back.",10071,"check_status -> db_write, db_read -> generate_report, db_read -> update_subscription, generate_report -> check_status, update_subscription -> check_status",db_read;generate_report;update_subscription;check_status;db_write,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,0ab9e7778303f5f1
"Do me a favor and read Diana's profile from the database and at the same time put together a report on prod-web-01 and modify Frank's subscription. Once both are done, check if ml-infer-05 is up. Last step: store the Legal config in the database.",10071,"check_status -> db_write, db_read -> generate_report, db_read -> update_subscription, generate_report -> check_status, update_subscription -> check_status",db_read;generate_report;update_subscription;check_status;db_write,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,0ab9e7778303f5f1
"Per Charlie's request, read Diana's profile from the database and simultaneously compile a summary for Marketing and downgrade Eve's account. After those finish, verify prod-web-01's health. End with save the changes for Eve to the DB.",10071,"check_status -> db_write, db_read -> generate_report, db_read -> update_subscription, generate_report -> check_status, update_subscription -> check_status",db_read;generate_report;update_subscription;check_status;db_write,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,0ab9e7778303f5f1
"Charlie reported an issue — grab Alice's account details while also build a compliance doc for Legal and update Charlie's subscription. After those finish, see what's going on with ml-infer-05. Finally, store the Marketing config in the database.",10071,"check_status -> db_write, db_read -> generate_report, db_read -> update_subscription, generate_report -> check_status, update_subscription -> check_status",db_read;generate_report;update_subscription;check_status;db_write,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,0ab9e7778303f5f1
"Hey, can you give Frank their money back and at the same time create a ticket about the Finance issue and create an audit trail for #31450, then converge and ping Grace about it. Finally, force a credential change for Diana.",10072,"create_ticket -> send_notification, log_audit_event -> send_notification, process_refund -> create_ticket, process_refund -> log_audit_event, send_notification -> reset_password",process_refund;create_ticket;log_audit_event;send_notification;reset_password,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,3a1f26b7742a62c7
"When you get a chance, push the refund through for #53698 — in parallel, file a bug about prod-web-01 and make a compliance log about Alice. After those finish, notify the Marketing team. Finally, reset Charlie's password.",10072,"create_ticket -> send_notification, log_audit_event -> send_notification, process_refund -> create_ticket, process_refund -> log_audit_event, send_notification -> reset_password",process_refund;create_ticket;log_audit_event;send_notification;reset_password,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,3a1f26b7742a62c7
"I need you to process the payout for Frank and at the same time create a support case for Legal and log Eve's action for compliance. Once both are done, shoot Grace an email. Finally, change Alice's auth credentials.",10072,"create_ticket -> send_notification, log_audit_event -> send_notification, process_refund -> create_ticket, process_refund -> log_audit_event, send_notification -> reset_password",process_refund;create_ticket;log_audit_event;send_notification;reset_password,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,3a1f26b7742a62c7
"Urgent: reverse the charge on #20891 and concurrently file an incident report about prod-web-01 and record the event in HR's log. Once both are done, notify the Legal team, and lastly force a credential change for Diana.",10072,"create_ticket -> send_notification, log_audit_event -> send_notification, process_refund -> create_ticket, process_refund -> log_audit_event, send_notification -> reset_password",process_refund;create_ticket;log_audit_event;send_notification;reset_password,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,3a1f26b7742a62c7
"Charlie reported an issue — record the event in Legal's log and update Charlie's record in the DB. Once both are done, file a bug about ml-infer-05 while also pull cdn-edge-06 from production and email Frank the update.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,generated,hourglass,59b7c6a838ad49fa
"Alice is asking us to make a compliance log about Bob and write the new data for #42017 back. When all of that's complete, file a bug about cdn-edge-06, and while you're at it, quarantine auth-svc-04 and ping Eve about it.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,generated,hourglass,59b7c6a838ad49fa
"Charlie is asking us to log the whole auth-svc-04 incident and commit Bob's update to the database. Once both are done, spin up a tracking ticket for Grace, and while you're at it, quarantine cdn-edge-06 and send a heads-up to HR.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,generated,hourglass,59b7c6a838ad49fa
"The Finance team needs us to record the event in Engineering's log and write the new data for #42017 back. When all of that's complete, create a support case for Marketing and simultaneously disconnect auth-svc-04 from everything and email Eve the update.",10073,"create_ticket -> quarantine_system, create_ticket -> send_notification, db_write -> create_ticket, log_audit_event -> create_ticket",log_audit_event;db_write;create_ticket;quarantine_system;send_notification,0->2;1->2;2->3;2->4,generated,hourglass,59b7c6a838ad49fa
"Do me a favor and build a compliance doc for Marketing and email Diana the update. Next, get a human involved for Bob. Once that's done, push the refund through for #31450, then converge and cycle ml-infer-05.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,e90b2438a257d340
"I need you to build a compliance doc for Legal and fire off a notification to Diana. After that, bring in tier-2 support for Frank. Next, refund Eve, then converge and cycle auth-svc-04.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,e90b2438a257d340
"Time to build a compliance doc for Engineering and ping Grace about it, followed by get a human involved for Alice, and then give Eve their money back. After those finish, restart the main process on ml-infer-05.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,e90b2438a257d340
"The Legal team needs us to generate the Finance analytics and blast an alert to Marketing. Next, hand Charlie's issue off to an engineer. Once that's done, refund Diana. Once both are done, give ml-infer-05 a kick.",10074,"escalate_to_human -> process_refund, generate_report -> escalate_to_human, process_refund -> restart_service, send_notification -> restart_service",generate_report;escalate_to_human;process_refund;restart_service;send_notification,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,e90b2438a257d340
"We gotta ping prod-web-01 for a health check while also stand up a new box for Finance, push the refund through for #31450, pull Frank's data, and provision a new instance for Finance, and then wake up the on-call about staging-db-02. Last step: give Eve their money back.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b48963a16ccbf86a
"ASAP — ping prod-web-01 for a health check — in parallel, spin up a VM for Engineering, give Bob their money back, pull Charlie's data, and stand up a new box for HR. Next, loop in a Marketing manager. To wrap up, reverse the charge on #60122.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b48963a16ccbf86a
"Verify staging-db-02's health and at the same time spin up a VM for Finance, reverse the charge on #42017, read Diana's profile from the database, and spin up a VM for Engineering. After that, hand Charlie's issue off to an engineer. To wrap up, give Diana their money back.",10075,"check_status -> db_read, check_status -> process_refund, check_status -> provision_vm, check_status -> provision_vm, escalate_to_human -> process_refund, provision_vm -> escalate_to_human",check_status;provision_vm;process_refund;db_read;provision_vm;escalate_to_human;process_refund,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b48963a16ccbf86a
