query,dag_id,dag_text,tools,edges,_valid,_topo_hash,_dag_hash,_topo_family
"Create a ticket about the Finance issue and do a security check on ml-infer-05. After those finish, generate the Finance analytics.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,8644f3595928017c,fanin
"For the Engineering team, give auth-svc-04 a kick and investigate prod-web-01 for infections, then converge and create a support case for Engineering.",456,"restart_service -> create_ticket, scan_malware -> create_ticket",restart_service;scan_malware;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,b00867262f093e72,fanin
"ASAP — credit Diana's account and change Eve's plan. Once both are done, record the event in Legal's log.",112,"process_refund -> log_audit_event, update_subscription -> log_audit_event",process_refund;update_subscription;log_audit_event,0->2;1->2,True,2c0fe2d65641f8ac,6be9eda244ec937a,fanin
"I need you to record the event in Legal's log and open a ticket for Alice. After those finish, commit Frank's update to the database.",469,"create_ticket -> db_write, log_audit_event -> db_write",log_audit_event;create_ticket;db_write,0->2;1->2,True,2c0fe2d65641f8ac,a9b51553dc3d737b,fanin
From Finance: change Grace's plan and at the same time credit Frank's account and quarantine staging-db-02.,412,"update_subscription -> process_refund, update_subscription -> quarantine_system",update_subscription;process_refund;quarantine_system,0->1;0->2,True,921735efccf80bf4,f1abe40f551c5eaa,fanout
"ASAP — verify staging-db-02's health, then send a heads-up to HR.",49,check_status -> send_notification,check_status;send_notification,0->1,True,d734d7aefc1bad15,24c5822365992d8c,chain_short
"When you get a chance, verify prod-web-01's health. After that, shoot Frank an email.",49,check_status -> send_notification,check_status;send_notification,0->1,True,d734d7aefc1bad15,24c5822365992d8c,chain_short
"I need you to restart the main process on payment-api-03 and create a ticket about the Finance issue, then converge and bring in tier-2 support for Eve.",462,"create_ticket -> escalate_to_human, restart_service -> escalate_to_human",restart_service;create_ticket;escalate_to_human,0->2;1->2,True,2c0fe2d65641f8ac,9633e03d9eaaa956,fanin
"Alice is asking us to make a compliance log about Grace and file a bug about auth-svc-04. Once both are done, store the Finance config in the database.",469,"create_ticket -> db_write, log_audit_event -> db_write",log_audit_event;create_ticket;db_write,0->2;1->2,True,2c0fe2d65641f8ac,a9b51553dc3d737b,fanin
"From Legal: sweep prod-web-01 for IOCs and see what's going on with cdn-edge-06, then converge and create a support case for HR. End with shoot Eve an email.",125,"check_status -> create_ticket, create_ticket -> send_notification, scan_malware -> create_ticket",scan_malware;check_status;create_ticket;send_notification,0->2;1->2;2->3,True,04004610defffeed,a9e6fd0c4326fc38,fanin
"Quick one — ping ml-infer-05 for a health check — then restart the main process on payment-api-03. Finally, drop an audit entry for cdn-edge-06.",71,"check_status -> restart_service, restart_service -> log_audit_event",check_status;restart_service;log_audit_event,0->1;1->2,True,e48779c27a089d04,43895d11453bba6b,chain_medium
"Ticket INC-8842 says refund Grace. Once that's done, assess ml-infer-05's status.",183,process_refund -> check_status,process_refund;check_status,0->1,True,d734d7aefc1bad15,6f9c6f250f39c6c6,chain_short
"Diagnose auth-svc-04, scan for threats, pull it off the network, restart, escalate to management, notify stakeholders, and log for compliance.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,True,01cccae71a8bf9e2,ddd2023c57348be1,chain_long
"Time to dig up the history on Diana and verify auth-svc-04's health, merge everything and put together a report on payment-api-03.",110,"check_status -> generate_report, db_read -> generate_report",db_read;check_status;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,68056fe7f7f36984,fanin
"Ticket INC-8842 says hand Alice's issue off to an engineer and verify staging-db-02's health, then converge and reset Alice's password.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,True,2c0fe2d65641f8ac,3a785dc8b28e03b5,fanin
Time to generate the Marketing analytics — then ping Alice about it.,47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"Urgent: log the whole payment-api-03 incident. After that, yank cdn-edge-06 off the network.",172,log_audit_event -> quarantine_system,log_audit_event;quarantine_system,0->1,True,d734d7aefc1bad15,4c9332280c8fa063,chain_short
"Investigate ml-infer-05 for infections — then create a support case for Marketing. Finally, get a human involved for Bob.",81,"create_ticket -> escalate_to_human, scan_malware -> create_ticket",scan_malware;create_ticket;escalate_to_human,0->1;1->2,True,e48779c27a089d04,799f5ae1d0164526,chain_medium
"For the HR team, restart the service on ml-infer-05. Once that's done, rotate Bob's credentials. Last step: compile a summary for Legal.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,True,e48779c27a089d04,58baf99ca1337e99,chain_medium
"For the Engineering team, cycle ml-infer-05, and then check if prod-web-01 is up.",185,restart_service -> check_status,restart_service;check_status,0->1,True,d734d7aefc1bad15,f81e11cad5b0a963,chain_short
"Create a ticket about the Engineering issue and do a security check on cdn-edge-06. After those finish, generate the Engineering analytics.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,8644f3595928017c,fanin
"Urgent: credit Bob's account, followed by log Frank's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,True,d734d7aefc1bad15,1fb6fe50fd1b7f6e,chain_short
"From Marketing: modify Bob's subscription and shoot Alice an email. When all of that's complete, check staging-db-02 for vulnerabilities.",459,"send_notification -> scan_malware, update_subscription -> scan_malware",update_subscription;send_notification;scan_malware,0->2;1->2,True,2c0fe2d65641f8ac,1b596e3d8a1d9608,fanin
"When you get a chance, force a credential change for Bob, followed by launch an instance for Marketing.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,True,d734d7aefc1bad15,bd3b6a151b9f7bfb,chain_short
"ASAP — investigate staging-db-02 for infections and verify prod-web-01's health, then converge and file an incident report about payment-api-03, and lastly shoot Grace an email.",125,"check_status -> create_ticket, create_ticket -> send_notification, scan_malware -> create_ticket",scan_malware;check_status;create_ticket;send_notification,0->2;1->2;2->3,True,04004610defffeed,a9e6fd0c4326fc38,fanin
"From Legal: restart the service on cdn-edge-06. After that, check if auth-svc-04 is up.",185,restart_service -> check_status,restart_service;check_status,0->1,True,d734d7aefc1bad15,f81e11cad5b0a963,chain_short
"Check the DB for Diana, followed by disconnect auth-svc-04 from everything. Last step: make a compliance log about Diana.",316,"db_read -> quarantine_system, quarantine_system -> log_audit_event",db_read;quarantine_system;log_audit_event,0->1;1->2,True,e48779c27a089d04,cc02215367c38887,chain_medium
"When you get a chance, pull payment-api-03 from production. Next, record the event in Engineering's log.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"Urgent: diagnose payment-api-03, then ping Bob about it.",49,check_status -> send_notification,check_status;send_notification,0->1,True,d734d7aefc1bad15,24c5822365992d8c,chain_short
"When you get a chance, verify ml-infer-05's health. After that, shoot Grace an email.",49,check_status -> send_notification,check_status;send_notification,0->1,True,d734d7aefc1bad15,24c5822365992d8c,chain_short
"Ticket INC-8842 says create an audit trail for #42017, followed by save the changes for Alice to the DB, and then verify payment-api-03's health. End with restart the service on auth-svc-04.",388,"check_status -> restart_service, db_write -> check_status, log_audit_event -> db_write",log_audit_event;db_write;check_status;restart_service,0->1;1->2;2->3,True,38d6fe00e87709ec,c13be207107b9d77,chain_medium
"Charlie is asking us to fire off a notification to Charlie, then look up the records for #20891 — then commit Charlie's update to the database. Last step: modify Eve's subscription.",359,"db_read -> db_write, db_write -> update_subscription, send_notification -> db_read",send_notification;db_read;db_write;update_subscription,0->1;1->2;2->3,True,38d6fe00e87709ec,1dcb20481ad93d3e,chain_medium
"Hey, can you modify Bob's subscription — then dig up the history on Frank. End with reverse the charge on #10234.",321,"db_read -> process_refund, update_subscription -> db_read",update_subscription;db_read;process_refund,0->1;1->2,True,e48779c27a089d04,6b7b5e6483ea299a,chain_medium
"Grace reported an issue — whip up a report for Finance, and then hand Alice's issue off to an engineer.",194,generate_report -> escalate_to_human,generate_report;escalate_to_human,0->1,True,d734d7aefc1bad15,a6544a9aadd87a79,chain_short
"Quick one — dig up the history on Grace, followed by credit Frank's account, then save the changes for Charlie to the DB. Once that's done, log Diana's action for compliance. End with notify the HR team.",140,"db_read -> process_refund, db_write -> log_audit_event, log_audit_event -> send_notification, process_refund -> db_write",db_read;process_refund;db_write;log_audit_event;send_notification,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,745bbecd30a4fdda,chain_long
"Hey, can you verify cdn-edge-06's health and simultaneously read Bob's profile from the database and create a virtual machine for Finance.",414,"check_status -> db_read, check_status -> provision_vm",check_status;db_read;provision_vm,0->1;0->2,True,921735efccf80bf4,a63f274c048057ea,fanout
"Quick one — yank cdn-edge-06 off the network. After that, launch an instance for HR.",193,quarantine_system -> provision_vm,quarantine_system;provision_vm,0->1,True,d734d7aefc1bad15,ffcba9bc28ad3334,chain_short
"ASAP — fetch #31450's info, then reset Frank's password, and lastly send a heads-up to HR.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,True,e48779c27a089d04,170e9bd003af3004,chain_medium
"We gotta check cdn-edge-06 for vulnerabilities, and while you're at it, lock down payment-api-03 and open a ticket for Frank.",101,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,True,921735efccf80bf4,25a4ed8179d1b9ab,fanout
"When you get a chance, fetch #42017's info while also send a heads-up to Engineering and quarantine prod-web-01.",413,"db_read -> quarantine_system, db_read -> send_notification",db_read;send_notification;quarantine_system,0->1;0->2,True,921735efccf80bf4,9687716657c0316f,fanout
"ASAP — change Diana's plan, then look up the records for #20891. To wrap up, refund Grace.",321,"db_read -> process_refund, update_subscription -> db_read",update_subscription;db_read;process_refund,0->1;1->2,True,e48779c27a089d04,6b7b5e6483ea299a,chain_medium
"Do me a favor and quarantine auth-svc-04, followed by log Grace's action for compliance.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
Look up Grace's profile and ping them about the new features.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"I need you to update Charlie's record in the DB. After that, do a security check on prod-web-01.",214,db_write -> scan_malware,db_write;scan_malware,0->1,True,d734d7aefc1bad15,a7e13b518de74731,chain_short
"Quick one — ping ml-infer-05 for a health check. After that, restart the service on staging-db-02. To wrap up, create an audit trail for #42017.",71,"check_status -> restart_service, restart_service -> log_audit_event",check_status;restart_service;log_audit_event,0->1;1->2,True,e48779c27a089d04,43895d11453bba6b,chain_medium
We gotta yank auth-svc-04 off the network — then record the event in Legal's log.,52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
"Ticket INC-5560 says cycle ml-infer-05. Once that's done, save the changes for Diana to the DB, and lastly give Grace a new password.",282,"db_write -> reset_password, restart_service -> db_write",restart_service;db_write;reset_password,0->1;1->2,True,e48779c27a089d04,e307c094f894d767,chain_medium
"Urgent: sweep staging-db-02 for IOCs. Next, open a ticket for Grace. To wrap up, hand Charlie's issue off to an engineer.",81,"create_ticket -> escalate_to_human, scan_malware -> create_ticket",scan_malware;create_ticket;escalate_to_human,0->1;1->2,True,e48779c27a089d04,799f5ae1d0164526,chain_medium
"Quick one — read Charlie's profile from the database. Next, give Eve their money back, then update Frank's record in the DB. Once that's done, log Frank's action for compliance. Last step: fire off a notification to Frank.",140,"db_read -> process_refund, db_write -> log_audit_event, log_audit_event -> send_notification, process_refund -> db_write",db_read;process_refund;db_write;log_audit_event;send_notification,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,745bbecd30a4fdda,chain_long
"We gotta compile a summary for Legal, followed by blast an alert to HR.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
"Per Grace's request, do a security check on staging-db-02, and then check if cdn-edge-06 is up. End with reverse the charge on #20891.",301,"check_status -> process_refund, scan_malware -> check_status",scan_malware;check_status;process_refund,0->1;1->2,True,e48779c27a089d04,c36bcc5d23d8141a,chain_medium
"Urgent: pull Grace's data. Once that's done, rotate Alice's credentials. After that, save the changes for Grace to the DB, followed by shoot Bob an email. To wrap up, make a compliance log about Alice.",142,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write, send_notification -> log_audit_event",db_read;reset_password;db_write;send_notification;log_audit_event,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,ab369f31ae090b80,chain_long
"Ticket INC-7733 says sweep payment-api-03 for IOCs, and then log a Jira for Charlie's issue, and lastly hand Eve's issue off to an engineer.",81,"create_ticket -> escalate_to_human, scan_malware -> create_ticket",scan_malware;create_ticket;escalate_to_human,0->1;1->2,True,e48779c27a089d04,799f5ae1d0164526,chain_medium
"From Finance: pull Frank's data, then produce the HR performance summary. After that, save the changes for Bob to the DB. End with do a security check on cdn-edge-06.",373,"db_read -> generate_report, db_write -> scan_malware, generate_report -> db_write",db_read;generate_report;db_write;scan_malware,0->1;1->2;2->3,True,38d6fe00e87709ec,64aaf334e23d3223,chain_medium
"Run a security check on staging-db-02, then in parallel: isolate, notify, and audit.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"For the HR team, read Frank's profile from the database and verify auth-svc-04's health. After those finish, create a ticket about the HR issue while also hand Frank's issue off to an engineer and drop an audit entry for auth-svc-04.",135,"check_status -> create_ticket, create_ticket -> escalate_to_human, create_ticket -> log_audit_event, db_read -> create_ticket",db_read;check_status;create_ticket;escalate_to_human;log_audit_event,0->2;1->2;2->3;2->4,True,c8d4f3bad8c5a95f,50ef39fe2f4bfa9f,fork_join
"Hey, can you investigate staging-db-02 for infections and ping cdn-edge-06 for a health check. When all of that's complete, open a ticket for Grace.",111,"check_status -> create_ticket, scan_malware -> create_ticket",scan_malware;check_status;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,4393286ffa744189,fanin
"We gotta deploy a server for HR, followed by scan payment-api-03 for threats.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,True,d734d7aefc1bad15,44198395095c7758,chain_short
"Urgent: get a human involved for Bob, followed by reboot prod-web-01. Next, rotate Grace's credentials. Last step: adjust the billing tier for Bob.",390,"escalate_to_human -> restart_service, reset_password -> update_subscription, restart_service -> reset_password",escalate_to_human;restart_service;reset_password;update_subscription,0->1;1->2;2->3,True,38d6fe00e87709ec,6a9488390d49a4ea,chain_medium
"Bob is asking us to verify cdn-edge-06's health and check the DB for Charlie. When all of that's complete, send a heads-up to Legal.",114,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"ASAP — provision a new instance for Engineering — then put together a report on payment-api-03. Finally, verify cdn-edge-06's health.",279,"generate_report -> check_status, provision_vm -> generate_report",provision_vm;generate_report;check_status,0->1;1->2,True,e48779c27a089d04,d111724f8cd8b00e,chain_medium
"For the HR team, notify the Engineering team, then run a malware sweep on cdn-edge-06. To wrap up, launch an instance for Finance.",258,"scan_malware -> provision_vm, send_notification -> scan_malware",send_notification;scan_malware;provision_vm,0->1;1->2,True,e48779c27a089d04,3c5891fb35d7fecf,chain_medium
"When you get a chance, create a ticket about the Legal issue and sweep cdn-edge-06 for IOCs. Once both are done, put together a report on cdn-edge-06.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,8644f3595928017c,fanin
"We gotta compile a summary for Finance, followed by blast an alert to Legal.",47,generate_report -> send_notification,generate_report;send_notification,0->1,True,d734d7aefc1bad15,69c8d0fbc2ce97c0,chain_short
I need you to dig up the history on Diana — then fire off a notification to Alice.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"For the Engineering team, give cdn-edge-06 a kick and investigate auth-svc-04 for infections, then converge and create a support case for Engineering.",456,"restart_service -> create_ticket, scan_malware -> create_ticket",restart_service;scan_malware;create_ticket,0->2;1->2,True,2c0fe2d65641f8ac,b00867262f093e72,fanin
Ticket INC-7733 says change Diana's auth credentials — then update Grace's subscription. End with stand up a new box for Engineering.,308,"reset_password -> update_subscription, update_subscription -> provision_vm",reset_password;update_subscription;provision_vm,0->1;1->2,True,e48779c27a089d04,08930495e0a62a85,chain_medium
"We gotta diagnose payment-api-03, followed by reboot auth-svc-04. Last step: log Diana's action for compliance.",71,"check_status -> restart_service, restart_service -> log_audit_event",check_status;restart_service;log_audit_event,0->1;1->2,True,e48779c27a089d04,43895d11453bba6b,chain_medium
"Ticket INC-8842 says notify the HR team. Next, sweep staging-db-02 for IOCs. Last step: create a virtual machine for HR.",258,"scan_malware -> provision_vm, send_notification -> scan_malware",send_notification;scan_malware;provision_vm,0->1;1->2,True,e48779c27a089d04,3c5891fb35d7fecf,chain_medium
"The Finance team needs us to spin up a VM for Engineering. Next, hand Eve's issue off to an engineer. Once that's done, dig up the history on Bob. Last step: change Grace's auth credentials.",360,"db_read -> reset_password, escalate_to_human -> db_read, provision_vm -> escalate_to_human",provision_vm;escalate_to_human;db_read;reset_password,0->1;1->2;2->3,True,38d6fe00e87709ec,667ae15acc439318,chain_medium
Just blast an alert to Engineering. Nothing else needed.,44,send_notification,send_notification,,True,d7123e3b48f7b85a,3b5c38def94bf432,single_node
"Pull Charlie's data, and then reset Grace's password. Last step: blast an alert to Marketing.",79,"db_read -> reset_password, reset_password -> send_notification",db_read;reset_password;send_notification,0->1;1->2,True,e48779c27a089d04,170e9bd003af3004,chain_medium
"Time to loop in a HR manager. Once that's done, stand up a new box for Legal. Next, file an incident report about staging-db-02, and lastly credit Alice's account.",379,"create_ticket -> process_refund, escalate_to_human -> provision_vm, provision_vm -> create_ticket",escalate_to_human;provision_vm;create_ticket;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,dab7c7c0bf02ab40,chain_medium
Simple request — shoot Diana an email and we're good.,44,send_notification,send_notification,,True,d7123e3b48f7b85a,3b5c38def94bf432,single_node
"Grace reported an issue — change Alice's auth credentials. After that, spin up a VM for Legal.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,True,d734d7aefc1bad15,bd3b6a151b9f7bfb,chain_short
"Time to check if payment-api-03 is up. After that, spin up a tracking ticket for Frank. Once that's done, pull ml-infer-05 from production. End with refund Grace.",357,"check_status -> create_ticket, create_ticket -> quarantine_system, quarantine_system -> process_refund",check_status;create_ticket;quarantine_system;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,21a80bbd7927606d,chain_medium
"Diana reported an issue — look up the records for #20891. Once that's done, notify the Legal team.",3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Time to shoot Alice an email. After that, open a ticket for Grace, and lastly persist Diana's data to the database.",295,"create_ticket -> db_write, send_notification -> create_ticket",send_notification;create_ticket;db_write,0->1;1->2,True,e48779c27a089d04,a3b603e854d97459,chain_medium
"Eve reported an issue — change Bob's auth credentials. After that, spin up a VM for Finance.",150,reset_password -> provision_vm,reset_password;provision_vm,0->1,True,d734d7aefc1bad15,bd3b6a151b9f7bfb,chain_short
"Ticket INC-1198 says restart the main process on ml-infer-05. Next, force a credential change for Alice. To wrap up, whip up a report for Finance.",309,"reset_password -> generate_report, restart_service -> reset_password",restart_service;reset_password;generate_report,0->1;1->2,True,e48779c27a089d04,58baf99ca1337e99,chain_medium
"ASAP — ping cdn-edge-06 for a health check and fetch #20891's info. After those finish, notify the Engineering team.",114,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"We gotta deploy a server for Engineering, followed by scan prod-web-01 for threats.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,True,d734d7aefc1bad15,44198395095c7758,chain_short
Bob reported an issue — give Alice their money back — then check the DB for Charlie.,235,process_refund -> db_read,process_refund;db_read,0->1,True,d734d7aefc1bad15,f073b8e8e3c1ecb2,chain_short
"Hey, can you provision a new instance for Marketing, then downgrade Charlie's account. Finally, log Charlie's action for compliance.",287,"provision_vm -> update_subscription, update_subscription -> log_audit_event",provision_vm;update_subscription;log_audit_event,0->1;1->2,True,e48779c27a089d04,fa2afd1de6435468,chain_medium
"Bob is asking us to hand Grace's issue off to an engineer. Next, record the event in Finance's log, and lastly force a credential change for Bob.",327,"escalate_to_human -> log_audit_event, log_audit_event -> reset_password",escalate_to_human;log_audit_event;reset_password,0->1;1->2,True,e48779c27a089d04,fabed092836dc4a9,chain_medium
"From Marketing: restart the service on payment-api-03. After that, check if prod-web-01 is up.",185,restart_service -> check_status,restart_service;check_status,0->1,True,d734d7aefc1bad15,f81e11cad5b0a963,chain_short
Pull the contact details from the DB and shoot Bob a message.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"When you get a chance, create a ticket about the Engineering issue and sweep payment-api-03 for IOCs. Once both are done, put together a report on prod-web-01.",475,"create_ticket -> generate_report, scan_malware -> generate_report",create_ticket;scan_malware;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,8644f3595928017c,fanin
"Refund the money and change Bob's subscription, sending a single alert afterwards.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,7969841a1f49e0cf,fanin
"From Legal: pull staging-db-02 from production, and then log Grace's action for compliance.",52,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,True,d734d7aefc1bad15,974070caf7601b4a,chain_short
Fetch the list of folks in HR and blast out an update.,3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Urgent: verify staging-db-02's health and look up the records for #42017. When all of that's complete, send a heads-up to HR.",114,"check_status -> send_notification, db_read -> send_notification",check_status;db_read;send_notification,0->2;1->2,True,2c0fe2d65641f8ac,041dccabf5393c9e,fanin
"I need you to check if staging-db-02 is up — in parallel, check the DB for Bob and provision a new instance for HR.",414,"check_status -> db_read, check_status -> provision_vm",check_status;db_read;provision_vm,0->1;0->2,True,921735efccf80bf4,a63f274c048057ea,fanout
"We gotta deploy a server for Engineering, followed by scan staging-db-02 for threats.",216,provision_vm -> scan_malware,provision_vm;scan_malware,0->1,True,d734d7aefc1bad15,44198395095c7758,chain_short
"Ticket INC-1198 says notify the HR team. Next, sweep staging-db-02 for IOCs. Last step: create a virtual machine for HR.",258,"scan_malware -> provision_vm, send_notification -> scan_malware",send_notification;scan_malware;provision_vm,0->1;1->2,True,e48779c27a089d04,3c5891fb35d7fecf,chain_medium
"Ticket INC-4021 says diagnose auth-svc-04 while also sweep prod-web-01 for IOCs and wake up the on-call about ml-infer-05. When all of that's complete, create a support case for Engineering.",119,"check_status -> escalate_to_human, check_status -> scan_malware, escalate_to_human -> create_ticket, scan_malware -> create_ticket",check_status;scan_malware;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,2138ed02b210ef4c,diamond
"Diana reported an issue — hand Alice's issue off to an engineer and see what's going on with prod-web-01. After those finish, rotate Eve's credentials.",443,"check_status -> reset_password, escalate_to_human -> reset_password",escalate_to_human;check_status;reset_password,0->2;1->2,True,2c0fe2d65641f8ac,3a785dc8b28e03b5,fanin
"Charlie is asking us to loop in a Marketing manager — then restart the main process on prod-web-01. After that, nuke Frank's old login and issue a fresh one. Last step: adjust the billing tier for Alice.",390,"escalate_to_human -> restart_service, reset_password -> update_subscription, restart_service -> reset_password",escalate_to_human;restart_service;reset_password;update_subscription,0->1;1->2;2->3,True,38d6fe00e87709ec,6a9488390d49a4ea,chain_medium
"When you get a chance, query the database about #31450 — then rotate Charlie's credentials, and then commit Bob's update to the database — then send a heads-up to Engineering, and lastly make a compliance log about Bob.",142,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write, send_notification -> log_audit_event",db_read;reset_password;db_write;send_notification;log_audit_event,0->1;1->2;2->3;3->4,True,93913f0db5aa0e02,ab369f31ae090b80,chain_long
"Assess cdn-edge-06, reboot the service and escalate, then open an incident tracking ticket.",15,"check_status -> escalate_to_human, check_status -> restart_service, escalate_to_human -> create_ticket, restart_service -> create_ticket",check_status;restart_service;escalate_to_human;create_ticket,0->1;0->2;1->3;2->3,True,a95f0a5177fffecf,e20bcdd4c77f0f71,diamond
"The Legal team needs us to query the database about #53698, then force a credential change for Bob — then save the changes for Diana to the DB. End with ping Grace about it.",98,"db_read -> reset_password, db_write -> send_notification, reset_password -> db_write",db_read;reset_password;db_write;send_notification,0->1;1->2;2->3,True,38d6fe00e87709ec,9b3ec50cf7a0be29,chain_medium
"Hey, can you look up the records for #42017.",40,db_read,db_read,,True,d7123e3b48f7b85a,c075ba5194905a51,single_node
"I need you to restart the main process on prod-web-01 and create a ticket about the Finance issue, then converge and bring in tier-2 support for Frank.",462,"create_ticket -> escalate_to_human, restart_service -> escalate_to_human",restart_service;create_ticket;escalate_to_human,0->2;1->2,True,2c0fe2d65641f8ac,9633e03d9eaaa956,fanin
"Frank reported an issue — look up the records for #60122. Once that's done, notify the Finance team.",3,db_read -> send_notification,db_read;send_notification,0->1,True,d734d7aefc1bad15,791afcf848559f00,chain_short
"Quick one — loop in a Marketing manager, then deploy a server for HR. After that, log a Jira for Bob's issue, and lastly credit Diana's account.",379,"create_ticket -> process_refund, escalate_to_human -> provision_vm, provision_vm -> create_ticket",escalate_to_human;provision_vm;create_ticket;process_refund,0->1;1->2;2->3,True,38d6fe00e87709ec,dab7c7c0bf02ab40,chain_medium
"From Legal: yank staging-db-02 off the network, and then diagnose cdn-edge-06. After that, provision a new instance for Finance. End with hand Eve's issue off to an engineer.",377,"check_status -> provision_vm, provision_vm -> escalate_to_human, quarantine_system -> check_status",quarantine_system;check_status;provision_vm;escalate_to_human,0->1;1->2;2->3,True,38d6fe00e87709ec,3fe81f7e3b6db22d,chain_medium
"Investigate prod-web-01, then kick off quarantine, notification, and logging all at once.",22,"scan_malware -> log_audit_event, scan_malware -> quarantine_system, scan_malware -> send_notification",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;0->2;0->3,True,cebdbc941410191a,383afdb1f02ba5ef,wide_fanout
"Hey, can you read Grace's profile from the database and see what's going on with staging-db-02. Once both are done, produce the Finance performance summary.",110,"check_status -> generate_report, db_read -> generate_report",db_read;check_status;generate_report,0->2;1->2,True,2c0fe2d65641f8ac,68056fe7f7f36984,fanin
"When you get a chance, log Bob's action for compliance, and then disconnect staging-db-02 from everything.",172,log_audit_event -> quarantine_system,log_audit_event;quarantine_system,0->1,True,d734d7aefc1bad15,4c9332280c8fa063,chain_short
"For the Marketing team, rotate Grace's credentials, followed by adjust the billing tier for Grace. End with stand up a new box for Legal.",308,"reset_password -> update_subscription, update_subscription -> provision_vm",reset_password;update_subscription;provision_vm,0->1;1->2,True,e48779c27a089d04,08930495e0a62a85,chain_medium
"Urgent: credit Charlie's account, followed by log Charlie's action for compliance.",63,process_refund -> log_audit_event,process_refund;log_audit_event,0->1,True,d734d7aefc1bad15,1fb6fe50fd1b7f6e,chain_short
