source_row_id,original_query,query,ground_truth,generation_type,lexical_cues_removed,paraphrase_family,confusable_with,ground_truth_tool,class_id,predicted_tool,correct,rank,top5_tools
718,Let's provision a new VM for Marketing.,We're running out of capacity for Finance.,provision_vm,lexical_cue_reduced,provision;vm,,,provision_vm,10,generate_report,False,3,generate_report;process_refund;provision_vm;create_ticket;update_subscription
719,Let's spin up a virtual machine for Legal.,Can we get some fresh infrastructure for HR?,provision_vm,lexical_cue_reduced,machine;spin;virtual,,,provision_vm,10,generate_report,False,7,generate_report;process_refund;restart_service;quarantine_system;reset_password
720,Let's launch a new instance for Marketing.,Can we get some fresh infrastructure for Engineering?,provision_vm,lexical_cue_reduced,instance;launch,,,provision_vm,10,quarantine_system,False,3,quarantine_system;generate_report;provision_vm;process_refund;send_notification
721,Let's create a server for Finance.,Someone needs to set up a new environment for Marketing.,provision_vm,lexical_cue_reduced,server,,,provision_vm,10,provision_vm,True,1,provision_vm;escalate_to_human;quarantine_system;send_notification;generate_report
722,Let's stand up a VM for Legal.,Finance is asking for a new environment.,provision_vm,lexical_cue_reduced,stand;vm,,,provision_vm,10,create_ticket,False,2,create_ticket;provision_vm;generate_report;reset_password;process_refund
723,Let's deploy a fresh virtual machine for Marketing.,HR's current resources aren't enough.,provision_vm,lexical_cue_reduced,deploy;machine;virtual,,,provision_vm,10,generate_report,False,4,generate_report;escalate_to_human;process_refund;provision_vm;create_ticket
724,Let's bring up a compute instance for Legal.,Can we get some fresh infrastructure for Legal?,provision_vm,lexical_cue_reduced,instance,,,provision_vm,10,escalate_to_human,False,6,escalate_to_human;create_ticket;process_refund;generate_report;quarantine_system
725,Let's allocate a new VM to Marketing.,Legal put in a request for new hardware resources.,provision_vm,lexical_cue_reduced,vm,,,provision_vm,10,create_ticket,False,2,create_ticket;provision_vm;generate_report;process_refund;quarantine_system
726,Kindly provision a new VM for Legal.,The Marketing team needs their own isolated environment.,provision_vm,lexical_cue_reduced,provision;vm,,,provision_vm,10,provision_vm,True,1,provision_vm;send_notification;quarantine_system;escalate_to_human;generate_report
727,Kindly spin up a virtual machine for Marketing.,We're short on infrastructure for Finance.,provision_vm,lexical_cue_reduced,machine;spin;virtual,,,provision_vm,10,provision_vm,True,1,provision_vm;create_ticket;generate_report;send_notification;update_subscription
728,Kindly launch a new instance for Engineering.,We need another host for the Legal workload.,provision_vm,lexical_cue_reduced,instance;launch,,,provision_vm,10,create_ticket,False,2,create_ticket;provision_vm;escalate_to_human;generate_report;quarantine_system
729,Kindly create a server for Legal.,HR needs more compute capacity.,provision_vm,lexical_cue_reduced,server,,,provision_vm,10,generate_report,False,4,generate_report;process_refund;escalate_to_human;provision_vm;create_ticket
730,Kindly stand up a VM for Engineering.,Finance is asking for a new environment.,provision_vm,lexical_cue_reduced,stand;vm,,,provision_vm,10,create_ticket,False,2,create_ticket;provision_vm;generate_report;reset_password;process_refund
731,Kindly deploy a fresh virtual machine for HR.,Engineering put in a request for new hardware resources.,provision_vm,lexical_cue_reduced,deploy;machine;virtual,,,provision_vm,10,provision_vm,True,1,provision_vm;create_ticket;generate_report;quarantine_system;process_refund
732,Kindly bring up a compute instance for Engineering.,We're short on infrastructure for HR.,provision_vm,lexical_cue_reduced,instance,,,provision_vm,10,generate_report,False,4,generate_report;send_notification;escalate_to_human;provision_vm;quarantine_system
733,Kindly allocate a new VM to Finance.,The Finance team needs their own isolated environment.,provision_vm,lexical_cue_reduced,vm,,,provision_vm,10,generate_report,False,2,generate_report;provision_vm;escalate_to_human;quarantine_system;create_ticket
734,"When you have a moment, provision a new VM for Engineering.",HR put in a request for new hardware resources.,provision_vm,lexical_cue_reduced,provision;vm,,,provision_vm,10,generate_report,False,3,generate_report;create_ticket;provision_vm;process_refund;quarantine_system
735,"When you have a moment, spin up a virtual machine for Engineering.",We're running out of capacity for Engineering.,provision_vm,lexical_cue_reduced,machine;spin;virtual,,,provision_vm,10,generate_report,False,2,generate_report;provision_vm;quarantine_system;process_refund;send_notification
736,"When you have a moment, launch a new instance for Engineering.",Engineering needs more compute capacity.,provision_vm,lexical_cue_reduced,instance;launch,,,provision_vm,10,generate_report,False,2,generate_report;provision_vm;create_ticket;process_refund;quarantine_system
335,isolate ml-infer-05 from the network.,payment-api-03 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,generate_report,False,5,generate_report;provision_vm;send_notification;create_ticket;quarantine_system
336,quarantine host auth-svc-04.,Something on prod-web-01 looks compromised.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;generate_report;provision_vm;reset_password
337,take ml-infer-05 off the network.,Remove auth-svc-04 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,reset_password,False,2,reset_password;quarantine_system;provision_vm;scan_malware;escalate_to_human
338,contain ml-infer-05 immediately.,Get payment-api-03 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;process_refund;escalate_to_human
339,segment staging-db-02 from the rest of the environment.,Get auth-svc-04 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,reset_password,False,2,reset_password;quarantine_system;scan_malware;provision_vm;process_refund
340,pull prod-web-01 out of production.,That box is behaving erratically -- cut it off.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;escalate_to_human;create_ticket;send_notification
341,lock down ml-infer-05.,Get staging-db-02 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,db_write,False,3,db_write;generate_report;quarantine_system;provision_vm;db_read
342,move prod-web-01 into quarantine.,ml-infer-05 shouldn't be connected to the rest of the network right now.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,generate_report,False,5,generate_report;process_refund;provision_vm;send_notification;quarantine_system
343,Please isolate staging-db-02 from the network.,We need auth-svc-04 separated from production immediately.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;generate_report;create_ticket;escalate_to_human
344,Please quarantine host prod-web-01.,We need staging-db-02 separated from production immediately.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,db_write,False,6,db_write;generate_report;provision_vm;process_refund;db_read
345,Please take ml-infer-05 off the network.,Something on ml-infer-05 looks compromised.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,scan_malware,False,3,scan_malware;generate_report;quarantine_system;provision_vm;send_notification
346,Please contain prod-web-01 immediately.,Remove staging-db-02 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,db_write,False,4,db_write;provision_vm;generate_report;quarantine_system;db_read
347,Please segment cdn-edge-06 from the rest of the environment.,Remove payment-api-03 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,provision_vm,False,3,provision_vm;create_ticket;quarantine_system;generate_report;process_refund
348,Please pull staging-db-02 out of production.,prod-web-01 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,generate_report,False,3,generate_report;provision_vm;quarantine_system;send_notification;create_ticket
349,Please lock down auth-svc-04.,We need cdn-edge-06 separated from production immediately.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,generate_report,False,6,generate_report;provision_vm;create_ticket;send_notification;process_refund
350,Please move prod-web-01 into quarantine.,cdn-edge-06 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;create_ticket;scan_malware
351,Can you isolate staging-db-02 from the network?,Something on staging-db-02 looks compromised.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,db_write,False,5,db_write;db_read;scan_malware;generate_report;quarantine_system
352,Can you quarantine host ml-infer-05?,ml-infer-05 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;send_notification;process_refund
353,Can you take ml-infer-05 off the network?,ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;scan_malware;provision_vm;process_refund
354,Can you contain ml-infer-05 immediately?,Something on cdn-edge-06 looks compromised.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;provision_vm;generate_report;send_notification
355,Can you segment prod-web-01 from the rest of the environment?,We can't trust ml-infer-05 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;process_refund;provision_vm;send_notification
356,Can you pull auth-svc-04 out of production?,ml-infer-05 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,generate_report,False,3,generate_report;send_notification;quarantine_system;provision_vm;scan_malware
357,Can you lock down cdn-edge-06?,staging-db-02 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,generate_report,False,6,generate_report;db_write;provision_vm;send_notification;db_read
358,Can you move ml-infer-05 into quarantine?,We need ml-infer-05 separated from production immediately.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;send_notification;process_refund
359,Could you isolate ml-infer-05 from the network for me?,prod-web-01 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;scan_malware;process_refund
360,Could you quarantine host ml-infer-05 for me?,payment-api-03 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;process_refund;update_subscription
361,Could you take payment-api-03 off the network for me?,We can't trust staging-db-02 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;provision_vm;db_write;process_refund
362,Could you contain payment-api-03 immediately for me?,Remove ml-infer-05 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;scan_malware;send_notification
363,Could you segment staging-db-02 from the rest of the environment for me?,auth-svc-04 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,reset_password,False,3,reset_password;scan_malware;quarantine_system;provision_vm;generate_report
364,Could you pull cdn-edge-06 out of production for me?,Remove prod-web-01 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;create_ticket;scan_malware
365,Could you lock down cdn-edge-06 for me?,payment-api-03 shouldn't be connected to the rest of the network right now.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,provision_vm,False,6,provision_vm;process_refund;generate_report;update_subscription;create_ticket
366,Could you move payment-api-03 into quarantine for me?,staging-db-02 shouldn't be connected to the rest of the network right now.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,db_write,False,7,db_write;db_read;generate_report;provision_vm;process_refund
367,I need you to isolate staging-db-02 from the network.,prod-web-01 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;scan_malware;generate_report;process_refund
368,I need you to quarantine host payment-api-03.,Remove cdn-edge-06 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;create_ticket;send_notification
369,I need you to take auth-svc-04 off the network.,prod-web-01 shouldn't be connected to the rest of the network right now.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;process_refund;create_ticket
370,I need you to contain staging-db-02 immediately.,auth-svc-04 shouldn't be connected to the rest of the network right now.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,reset_password,False,4,reset_password;restart_service;process_refund;quarantine_system;create_ticket
371,I need you to segment cdn-edge-06 from the rest of the environment.,auth-svc-04 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;reset_password;provision_vm;escalate_to_human
372,I need you to pull cdn-edge-06 out of production.,Get ml-infer-05 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,generate_report,False,2,generate_report;quarantine_system;send_notification;provision_vm;process_refund
373,I need you to lock down payment-api-03.,We can't trust auth-svc-04 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;scan_malware;provision_vm;generate_report;process_refund
374,I need you to move auth-svc-04 into quarantine.,We need prod-web-01 separated from production immediately.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,generate_report,False,3,generate_report;provision_vm;quarantine_system;create_ticket;process_refund
375,We should isolate payment-api-03 from the network.,We can't trust prod-web-01 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;scan_malware;provision_vm;process_refund
376,We should quarantine host prod-web-01.,Get cdn-edge-06 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;send_notification;create_ticket
377,We should take prod-web-01 off the network.,cdn-edge-06 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,send_notification,False,5,send_notification;create_ticket;provision_vm;generate_report;quarantine_system
378,We should contain auth-svc-04 immediately.,staging-db-02 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,generate_report,False,5,generate_report;db_write;db_read;provision_vm;quarantine_system
379,We should segment ml-infer-05 from the rest of the environment.,Something on payment-api-03 looks compromised.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;generate_report;provision_vm;process_refund
380,We should pull ml-infer-05 out of production.,Something on auth-svc-04 looks compromised.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,scan_malware,False,3,scan_malware;reset_password;quarantine_system;provision_vm;log_audit_event
381,We should lock down prod-web-01.,We need payment-api-03 separated from production immediately.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,provision_vm,False,5,provision_vm;generate_report;create_ticket;process_refund;quarantine_system
382,We should move ml-infer-05 into quarantine.,We can't trust cdn-edge-06 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;provision_vm;send_notification;process_refund
383,Let's isolate staging-db-02 from the network.,cdn-edge-06 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;send_notification;create_ticket
384,Let's quarantine host ml-infer-05.,cdn-edge-06 shouldn't be connected to the rest of the network right now.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,provision_vm,False,6,provision_vm;generate_report;send_notification;process_refund;create_ticket
385,Let's take payment-api-03 off the network.,ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;scan_malware;provision_vm;process_refund
386,Let's contain staging-db-02 immediately.,auth-svc-04 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;reset_password;create_ticket;escalate_to_human
387,Let's segment prod-web-01 from the rest of the environment.,staging-db-02 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,db_write,False,5,db_write;generate_report;db_read;provision_vm;quarantine_system
388,Let's pull staging-db-02 out of production.,We can't trust payment-api-03 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;provision_vm;process_refund;scan_malware
389,Let's lock down payment-api-03.,payment-api-03 is acting weird -- get it away from everything else.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;process_refund;update_subscription
390,Let's move payment-api-03 into quarantine.,Get prod-web-01 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;scan_malware;process_refund
391,Kindly isolate staging-db-02 from the network.,payment-api-03 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;process_refund;scan_malware
392,Kindly quarantine host auth-svc-04.,That box is behaving erratically -- cut it off.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;provision_vm;escalate_to_human;create_ticket;send_notification
393,Kindly take ml-infer-05 off the network.,We can't trust prod-web-01 anymore -- take it offline.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;scan_malware;provision_vm;process_refund
394,Kindly contain cdn-edge-06 immediately.,ml-infer-05 is a risk to the rest of the infrastructure.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,quarantine_system,True,1,quarantine_system;generate_report;scan_malware;provision_vm;process_refund
395,Kindly segment payment-api-03 from the rest of the environment.,Get staging-db-02 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,,,,quarantine_system,5,db_write,False,3,db_write;generate_report;quarantine_system;provision_vm;db_read
396,Kindly pull ml-infer-05 out of production.,Get prod-web-01 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,production;pull,,,quarantine_system,5,provision_vm,False,2,provision_vm;quarantine_system;generate_report;scan_malware;process_refund
397,Kindly lock down cdn-edge-06.,Remove auth-svc-04 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,lock,,,quarantine_system,5,reset_password,False,2,reset_password;quarantine_system;provision_vm;scan_malware;escalate_to_human
398,Kindly move ml-infer-05 into quarantine.,payment-api-03 is showing signs of compromise.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,generate_report,False,5,generate_report;provision_vm;send_notification;create_ticket;quarantine_system
399,"When you have a moment, isolate prod-web-01 from the network.",Something on cdn-edge-06 looks compromised.,quarantine_system,lexical_cue_reduced,isolate;network,,,quarantine_system,5,scan_malware,False,2,scan_malware;quarantine_system;provision_vm;generate_report;send_notification
400,"When you have a moment, quarantine host cdn-edge-06.",Remove auth-svc-04 before it spreads to other hosts.,quarantine_system,lexical_cue_reduced,quarantine,,,quarantine_system,5,reset_password,False,2,reset_password;quarantine_system;provision_vm;scan_malware;escalate_to_human
401,"When you have a moment, take ml-infer-05 off the network.",Get cdn-edge-06 out of the environment until we know more.,quarantine_system,lexical_cue_reduced,network,,,quarantine_system,5,provision_vm,False,3,provision_vm;generate_report;quarantine_system;send_notification;create_ticket
0,look up the record for #60122.,I need the details on Bob.,query_database,lexical_cue_reduced,look;record,,,db_read,0,create_ticket,False,12,create_ticket;escalate_to_human;provision_vm;quarantine_system;generate_report
1,pull Alice's account details.,I need the details on Eve.,query_database,lexical_cue_reduced,pull,,,db_read,0,generate_report,False,10,generate_report;db_write;provision_vm;send_notification;escalate_to_human
2,retrieve information on Frank.,What do we have on file for Charlie?,query_database,lexical_cue_reduced,retrieve,,,db_read,0,generate_report,False,6,generate_report;provision_vm;quarantine_system;send_notification;db_write
3,check the database entry for Charlie.,I'm trying to find out about order #60122.,query_database,lexical_cue_reduced,check;database,,,db_read,0,generate_report,False,14,generate_report;provision_vm;create_ticket;process_refund;send_notification
4,fetch the record linked to #20891.,Grace called in -- what's their history with us?,query_database,lexical_cue_reduced,fetch;record,,,db_read,0,reset_password,False,15,reset_password;log_audit_event;update_subscription;create_ticket;provision_vm
5,search for transaction #20891 in the database.,I'm trying to find out about order #53698.,query_database,lexical_cue_reduced,database;search,,,db_read,0,generate_report,False,14,generate_report;create_ticket;provision_vm;process_refund;quarantine_system
6,bring up Bob's account information.,What do we have on file for Alice?,query_database,lexical_cue_reduced,,,,db_read,0,generate_report,False,7,generate_report;escalate_to_human;provision_vm;db_write;create_ticket
7,search the database for Frank.,Can someone get me Charlie's information?,query_database,lexical_cue_reduced,database;search,,,db_read,0,generate_report,False,2,generate_report;db_read;quarantine_system;scan_malware;provision_vm
8,Please look up the record for Alice.,"We got a question about #31450, need context.",query_database,lexical_cue_reduced,look;record,,,db_read,0,generate_report,False,11,generate_report;provision_vm;create_ticket;escalate_to_human;quarantine_system
9,Please retrieve the entry for #60122.,I'm trying to find out about order #20891.,query_database,lexical_cue_reduced,retrieve,,,db_read,0,create_ticket,False,15,create_ticket;generate_report;provision_vm;process_refund;send_notification
10,Please retrieve information on Frank.,Bob called in -- what's their history with us?,query_database,lexical_cue_reduced,retrieve,,,db_read,0,restart_service,False,14,restart_service;escalate_to_human;send_notification;quarantine_system;process_refund
11,Please check the database entry for Eve.,What's on record for Alice?,query_database,lexical_cue_reduced,check;database,,,db_read,0,escalate_to_human,False,6,escalate_to_human;generate_report;create_ticket;db_write;provision_vm
12,Please fetch the record linked to #10234.,I want to see the full picture for #42017.,query_database,lexical_cue_reduced,fetch;record,,,db_read,0,generate_report,False,11,generate_report;provision_vm;send_notification;create_ticket;quarantine_system
13,Please search for transaction #53698 in the database.,Show me what we've got for #31450.,query_database,lexical_cue_reduced,database;search,,,db_read,0,generate_report,False,10,generate_report;provision_vm;send_notification;db_write;create_ticket
14,Please bring up Diana's account information.,Who has the records related to #60122?,query_database,lexical_cue_reduced,,,,db_read,0,db_read,True,1,db_read;db_write;generate_report;create_ticket;process_refund
15,Please search the database for Alice.,Frank called in -- what's their history with us?,query_database,lexical_cue_reduced,database;search,,,db_read,0,create_ticket,False,13,create_ticket;provision_vm;escalate_to_human;generate_report;quarantine_system
16,Can you look up the record for Alice?,Tell me everything we know about Grace.,query_database,lexical_cue_reduced,look;record,,,db_read,0,update_subscription,False,14,update_subscription;provision_vm;scan_malware;generate_report;reset_password
17,Can you pull Bob's account details?,Who has the records related to #20891?,query_database,lexical_cue_reduced,details;pull,,,db_read,0,generate_report,False,4,generate_report;create_ticket;db_write;db_read;process_refund
18,Can you check the database for #53698?,I need the details on Frank.,query_database,lexical_cue_reduced,check;database,,,db_read,0,create_ticket,False,13,create_ticket;provision_vm;escalate_to_human;generate_report;quarantine_system
19,Can you pull the details associated with #53698?,Show me what we've got for #60122.,query_database,lexical_cue_reduced,details;pull,,,db_read,0,send_notification,False,13,send_notification;provision_vm;generate_report;quarantine_system;update_subscription
20,Can you fetch Alice's profile from the database?,Eve called in -- what's their history with us?,query_database,lexical_cue_reduced,database;fetch;profile,,,db_read,0,db_write,False,10,db_write;generate_report;escalate_to_human;send_notification;log_audit_event
21,Can you read the record tied to Eve?,"We got a question about #60122, need context.",query_database,lexical_cue_reduced,read;record,,,db_read,0,provision_vm,False,13,provision_vm;quarantine_system;generate_report;process_refund;create_ticket
22,Can you bring up the database entry for #20891?,I need the details on Alice.,query_database,lexical_cue_reduced,database,,,db_read,0,escalate_to_human,False,12,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification
23,Can you read back the data for #60122?,"We got a question about #10234, need context.",query_database,lexical_cue_reduced,data;read,,,db_read,0,provision_vm,False,11,provision_vm;generate_report;create_ticket;process_refund;escalate_to_human
24,Could you look up the record for #60122 for me?,I'm trying to find out about order #10234.,query_database,lexical_cue_reduced,look;record,,,db_read,0,generate_report,False,12,generate_report;create_ticket;process_refund;provision_vm;send_notification
25,Could you pull Frank's account details for me?,What's on record for Bob?,query_database,lexical_cue_reduced,details;pull,,,db_read,0,generate_report,False,4,generate_report;create_ticket;check_status;db_read;escalate_to_human
26,Could you retrieve information on Eve for me?,What do we have on file for Bob?,query_database,lexical_cue_reduced,retrieve,,,db_read,0,generate_report,False,6,generate_report;provision_vm;send_notification;create_ticket;escalate_to_human
27,Could you check the database entry for Diana for me?,I want to see the full picture for #53698.,query_database,lexical_cue_reduced,check;database,,,db_read,0,generate_report,False,9,generate_report;provision_vm;db_write;send_notification;update_subscription
28,Could you fetch the record linked to #20891 for me?,Can you find what's associated with Alice's account?,query_database,lexical_cue_reduced,fetch;record,,,db_read,0,reset_password,False,5,reset_password;update_subscription;generate_report;escalate_to_human;db_read
29,Could you search for transaction #42017 in the database for me?,Can someone get me Frank's information?,query_database,lexical_cue_reduced,database;search,,,db_read,0,generate_report,False,7,generate_report;create_ticket;provision_vm;escalate_to_human;quarantine_system
30,Could you bring up the database entry for #31450 for me?,I want to see the full picture for #20891.,query_database,lexical_cue_reduced,database,,,db_read,0,generate_report,False,10,generate_report;provision_vm;create_ticket;send_notification;quarantine_system
31,Could you read back the data for #10234 for me?,Tell me everything we know about Charlie.,query_database,lexical_cue_reduced,data;read,,,db_read,0,quarantine_system,False,10,quarantine_system;scan_malware;provision_vm;generate_report;send_notification
32,I need you to look up the record for #20891.,Who has the records related to #42017?,query_database,lexical_cue_reduced,look;record,,,db_read,0,db_read,True,1,db_read;db_write;generate_report;process_refund;create_ticket
33,I need you to retrieve the entry for #60122.,"We got a question about #42017, need context.",query_database,lexical_cue_reduced,retrieve,,,db_read,0,provision_vm,False,15,provision_vm;generate_report;process_refund;quarantine_system;create_ticket
34,I need you to retrieve information on Diana.,I want to see the full picture for #60122.,query_database,lexical_cue_reduced,retrieve,,,db_read,0,generate_report,False,9,generate_report;provision_vm;send_notification;quarantine_system;db_write
35,I need you to pull the details associated with #31450.,Can someone get me Grace's information?,query_database,lexical_cue_reduced,details;pull,,,db_read,0,reset_password,False,6,reset_password;scan_malware;update_subscription;generate_report;log_audit_event
36,I need you to fetch the record linked to #31450.,Diana called in -- what's their history with us?,query_database,lexical_cue_reduced,fetch;record,,,db_read,0,db_read,True,1,db_read;db_write;generate_report;escalate_to_human;process_refund
37,I need you to read the record tied to Bob.,What do we have on file for Grace?,query_database,lexical_cue_reduced,read;record,,,db_read,0,generate_report,False,7,generate_report;provision_vm;db_write;log_audit_event;create_ticket
38,I need you to bring up Bob's account information.,Tell me everything we know about Eve.,query_database,lexical_cue_reduced,,,,db_read,0,generate_report,False,7,generate_report;send_notification;db_write;escalate_to_human;quarantine_system
39,I need you to search the database for Grace.,Can you find what's associated with Bob's account?,query_database,lexical_cue_reduced,database;search,,,db_read,0,reset_password,False,4,reset_password;scan_malware;update_subscription;db_read;generate_report
40,We should look up the record for Charlie.,Can you find what's associated with Frank's account?,query_database,lexical_cue_reduced,look;record,,,db_read,0,update_subscription,False,6,update_subscription;reset_password;generate_report;provision_vm;scan_malware
41,We should pull Alice's account details.,Tell me everything we know about Diana.,query_database,lexical_cue_reduced,details;pull,,,db_read,0,db_read,True,1,db_read;db_write;generate_report;escalate_to_human;quarantine_system
42,We should retrieve information on Alice.,Can you find what's associated with Eve's account?,query_database,lexical_cue_reduced,retrieve,,,db_read,0,reset_password,False,4,reset_password;generate_report;scan_malware;db_read;update_subscription
43,We should check the database entry for Diana.,Show me what we've got for #42017.,query_database,lexical_cue_reduced,check;database,,,db_read,0,send_notification,False,15,send_notification;generate_report;provision_vm;process_refund;update_subscription
44,We should fetch the record linked to #10234.,I need the details on Grace.,query_database,lexical_cue_reduced,fetch;record,,,db_read,0,reset_password,False,13,reset_password;create_ticket;provision_vm;update_subscription;escalate_to_human
