condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,524,Let's draft a metrics report for HR.,generate_report,generate_report,generate_report,True,1,0.31291455030441284,0.31291455030441284,generate_report;process_refund;send_notification;quarantine_system;provision_vm,0.31291455;0.30690062;0.30125847;0.27840534;0.26354679
Standard,525,Kindly generate a diagnostics report for cdn-edge-06.,generate_report,generate_report,check_status,False,8,0.23993517458438873,0.1647156924009323,check_status;create_ticket;quarantine_system;send_notification;log_audit_event,0.23993517;0.22015479;0.19076201;0.18353520;0.17660500
Standard,526,Kindly compile a summary for Finance.,generate_report,generate_report,db_write,False,2,0.37622493505477905,0.3510565161705017,db_write;generate_report;create_ticket;provision_vm;db_read,0.37622494;0.35105652;0.34210512;0.30294731;0.29905438
Standard,527,Kindly create the analytics report for Marketing.,generate_report,generate_report,db_read,False,3,0.28960803151130676,0.26815173029899597,db_read;process_refund;generate_report;provision_vm;db_write,0.28960803;0.28683308;0.26815173;0.26424399;0.26300988
Standard,528,Kindly produce a compliance report for Legal.,generate_report,generate_report,create_ticket,False,3,0.38566336035728455,0.26316437125205994,create_ticket;escalate_to_human;generate_report;process_refund;provision_vm,0.38566336;0.29553086;0.26316437;0.25687391;0.24677379
Standard,529,Kindly put together a performance summary for Engineering.,generate_report,generate_report,process_refund,False,2,0.3876018524169922,0.3764990568161011,process_refund;generate_report;quarantine_system;create_ticket;provision_vm,0.38760185;0.37649906;0.36875102;0.35578138;0.35527325
Standard,530,Kindly build a report package for Marketing.,generate_report,generate_report,process_refund,False,5,0.26458725333213806,0.24569907784461975,process_refund;create_ticket;send_notification;provision_vm;generate_report,0.26458725;0.26077369;0.25413549;0.25297081;0.24569908
Standard,531,Kindly prepare the reporting bundle for HR.,generate_report,generate_report,check_status,False,2,0.27119895815849304,0.27038341760635376,check_status;generate_report;send_notification;process_refund;create_ticket,0.27119896;0.27038342;0.26021188;0.25815585;0.23436962
Standard,532,Kindly draft a metrics report for Engineering.,generate_report,generate_report,process_refund,False,4,0.3103029131889343,0.29124915599823,process_refund;send_notification;quarantine_system;generate_report;provision_vm,0.31030291;0.30697498;0.30456612;0.29124916;0.27471706
Standard,533,"When you have a moment, generate a report for HR.",generate_report,generate_report,log_audit_event,False,2,0.30737829208374023,0.29704195261001587,log_audit_event;generate_report;process_refund;send_notification;quarantine_system,0.30737829;0.29704195;0.29398108;0.28079474;0.28034693
Standard,534,"When you have a moment, compile a summary for Marketing.",generate_report,generate_report,send_notification,False,2,0.3539085388183594,0.3502627909183502,send_notification;generate_report;provision_vm;process_refund;quarantine_system,0.35390854;0.35026279;0.34403583;0.34353340;0.33546928
Standard,535,"When you have a moment, create an analytics report for cdn-edge-06.",generate_report,generate_report,log_audit_event,False,4,0.3187589943408966,0.27006205916404724,log_audit_event;check_status;send_notification;generate_report;db_read,0.31875899;0.31473127;0.27820599;0.27006206;0.26421794
Standard,536,refund transaction #42017.,process_refund,process_refund,provision_vm,False,5,0.36602863669395447,0.3103419542312622,provision_vm;create_ticket;generate_report;db_write;process_refund,0.36602864;0.36247441;0.33047050;0.32167664;0.31034195
Standard,537,process the refund for Charlie.,process_refund,process_refund,create_ticket,False,6,0.2850627899169922,0.2408069670200348,create_ticket;escalate_to_human;provision_vm;quarantine_system;generate_report,0.28506279;0.28065661;0.27547807;0.25057063;0.24440275
Standard,538,return the money to Diana.,process_refund,process_refund,escalate_to_human,False,7,0.20922604203224182,0.1241961419582367,escalate_to_human;provision_vm;create_ticket;restart_service;db_write,0.20922604;0.16325526;0.15534674;0.15200192;0.13979834
Standard,539,credit Frank's account.,process_refund,process_refund,update_subscription,False,12,0.42007771134376526,0.2266857922077179,update_subscription;provision_vm;escalate_to_human;create_ticket;generate_report,0.42007771;0.35435593;0.30290440;0.30284047;0.30200303
Standard,540,reverse the payment for Charlie.,process_refund,process_refund,escalate_to_human,False,8,0.3236696124076843,0.1909063309431076,escalate_to_human;provision_vm;create_ticket;quarantine_system;generate_report,0.32366961;0.28367367;0.26756439;0.25171256;0.21951401
Standard,541,send Eve a payout reversal.,process_refund,process_refund,escalate_to_human,False,9,0.336931437253952,0.17016974091529846,escalate_to_human;send_notification;provision_vm;generate_report;create_ticket,0.33693144;0.25491759;0.24836269;0.23912857;0.20519476
Standard,542,refund the charge for Bob.,process_refund,process_refund,create_ticket,False,5,0.2416398823261261,0.16690006852149963,create_ticket;provision_vm;escalate_to_human;restart_service;process_refund,0.24163988;0.21910122;0.20900787;0.19240671;0.16690007
Standard,543,put the refund through for Bob.,process_refund,process_refund,create_ticket,False,5,0.3017095923423767,0.19067025184631348,create_ticket;escalate_to_human;provision_vm;generate_report;process_refund,0.30170959;0.29489887;0.25807071;0.21093845;0.19067025
Standard,544,Please refund transaction #42017.,process_refund,process_refund,provision_vm,False,6,0.38684532046318054,0.3287355601787567,provision_vm;create_ticket;generate_report;db_write;send_notification,0.38684532;0.37677038;0.35919300;0.33280161;0.33107385
Standard,545,Please process the refund for Frank.,process_refund,process_refund,create_ticket,False,5,0.43138545751571655,0.347747802734375,create_ticket;provision_vm;escalate_to_human;generate_report;process_refund,0.43138546;0.41464570;0.39378846;0.38589621;0.34774780
Standard,546,Please return the money to Frank.,process_refund,process_refund,create_ticket,False,8,0.29288601875305176,0.20936818420886993,create_ticket;provision_vm;escalate_to_human;update_subscription;generate_report,0.29288602;0.29069445;0.28225523;0.24539232;0.23315276
Standard,547,Please issue the refund linked to #60122.,process_refund,process_refund,create_ticket,False,5,0.47788408398628235,0.37170329689979553,create_ticket;provision_vm;generate_report;escalate_to_human;process_refund,0.47788408;0.45815572;0.39354125;0.38004124;0.37170330
Standard,548,Please reverse the payment for Bob.,process_refund,process_refund,escalate_to_human,False,7,0.3026220202445984,0.18039530515670776,escalate_to_human;create_ticket;provision_vm;quarantine_system;generate_report,0.30262202;0.25470096;0.25310999;0.21848381;0.20211242
Standard,549,Please send Eve a payout reversal.,process_refund,process_refund,escalate_to_human,False,9,0.35417816042900085,0.19405142962932587,escalate_to_human;send_notification;generate_report;provision_vm;create_ticket,0.35417816;0.27719238;0.27488247;0.26969269;0.22778554
Standard,550,Please refund the charge for Eve.,process_refund,process_refund,provision_vm,False,8,0.2730182409286499,0.20261958241462708,provision_vm;escalate_to_human;update_subscription;generate_report;create_ticket,0.27301824;0.25680029;0.24256581;0.23897225;0.22099729
Standard,551,Please put the refund through for Charlie.,process_refund,process_refund,create_ticket,False,6,0.359054297208786,0.2832528054714203,create_ticket;provision_vm;escalate_to_human;generate_report;quarantine_system,0.35905430;0.35457823;0.35061526;0.32742506;0.30416080
Standard,552,Can you refund transaction #42017?,process_refund,process_refund,provision_vm,False,5,0.37486371397972107,0.3092353940010071,provision_vm;create_ticket;db_write;generate_report;process_refund,0.37486371;0.36162081;0.33397138;0.33056936;0.30923539
Standard,553,Can you process the refund for Eve?,process_refund,process_refund,db_write,False,8,0.35911354422569275,0.25059324502944946,db_write;generate_report;provision_vm;escalate_to_human;log_audit_event,0.35911354;0.30838478;0.30205026;0.29999116;0.26741645
Standard,554,Can you process a refund for #10234?,process_refund,process_refund,create_ticket,False,5,0.40057897567749023,0.33047860860824585,create_ticket;db_write;provision_vm;generate_report;process_refund,0.40057898;0.37034690;0.35993564;0.35481772;0.33047861
Standard,555,Can you credit Charlie's account?,process_refund,process_refund,update_subscription,False,12,0.36923688650131226,0.22896504402160645,update_subscription;provision_vm;scan_malware;quarantine_system;generate_report,0.36923689;0.35199028;0.32486269;0.31888032;0.31554705
Standard,556,Can you reverse the payment for Charlie?,process_refund,process_refund,escalate_to_human,False,9,0.3425633907318115,0.21460050344467163,escalate_to_human;provision_vm;create_ticket;quarantine_system;generate_report,0.34256339;0.32466406;0.30256948;0.28219843;0.25713766
Standard,557,Can you send Bob a payout reversal?,process_refund,process_refund,escalate_to_human,False,7,0.36131617426872253,0.23144379258155823,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.36131617;0.32865191;0.30440095;0.29157707;0.26166701
Standard,558,Can you refund the charge for Diana?,process_refund,process_refund,provision_vm,False,8,0.2752692997455597,0.19343118369579315,provision_vm;create_ticket;db_write;escalate_to_human;generate_report,0.27526930;0.25847620;0.24240370;0.23340802;0.22012800
Standard,559,Can you put the refund through for Grace?,process_refund,process_refund,create_ticket,False,8,0.3554145395755768,0.22525431215763092,create_ticket;provision_vm;escalate_to_human;generate_report;update_subscription,0.35541454;0.32700878;0.29299712;0.26619089;0.25935686
Standard,560,Could you issue a refund to Eve for me?,process_refund,process_refund,create_ticket,False,7,0.3562188446521759,0.25780045986175537,create_ticket;provision_vm;escalate_to_human;db_write;generate_report,0.35621884;0.35406408;0.33747810;0.32940865;0.32839853
Standard,561,Could you process the refund for Eve for me?,process_refund,process_refund,db_write,False,9,0.3775346279144287,0.2608819901943207,db_write;generate_report;provision_vm;escalate_to_human;create_ticket,0.37753463;0.35150665;0.32196501;0.31986478;0.30342087
Standard,562,Could you return the money to Frank for me?,process_refund,process_refund,create_ticket,False,8,0.33628109097480774,0.20778219401836395,create_ticket;escalate_to_human;provision_vm;generate_report;send_notification,0.33628109;0.32909921;0.30869436;0.27510783;0.26397565
Standard,563,Could you credit Charlie's account for me?,process_refund,process_refund,update_subscription,False,10,0.3812347650527954,0.25333794951438904,update_subscription;provision_vm;scan_malware;generate_report;quarantine_system,0.38123477;0.37429348;0.36077973;0.35323083;0.35060588
Standard,564,Could you reverse the payment for Diana for me?,process_refund,process_refund,escalate_to_human,False,9,0.37745022773742676,0.23846910893917084,escalate_to_human;provision_vm;create_ticket;generate_report;db_write,0.37745023;0.34570897;0.32738113;0.32721105;0.31699085
Standard,565,Could you send Diana a payout reversal for me?,process_refund,process_refund,escalate_to_human,False,8,0.41449272632598877,0.25990980863571167,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification,0.41449273;0.36808676;0.35715041;0.35232645;0.35169068
Standard,566,Could you refund the charge for Frank for me?,process_refund,process_refund,create_ticket,False,8,0.39565232396125793,0.25687500834465027,create_ticket;provision_vm;escalate_to_human;update_subscription;generate_report,0.39565232;0.38227993;0.34584123;0.32755813;0.32315302
Standard,567,Could you put the refund through for Bob for me?,process_refund,process_refund,create_ticket,False,7,0.3639209568500519,0.22596155107021332,create_ticket;escalate_to_human;provision_vm;generate_report;send_notification,0.36392096;0.32915363;0.31782785;0.30000758;0.27016500
Standard,568,I need you to refund transaction #53698.,process_refund,process_refund,provision_vm,False,5,0.4342826306819916,0.35994476079940796,provision_vm;generate_report;db_write;create_ticket;process_refund,0.43428263;0.41531113;0.41457531;0.40884724;0.35994476
Standard,569,I need you to process the refund for Diana.,process_refund,process_refund,db_write,False,7,0.37120169401168823,0.2901113033294678,db_write;db_read;generate_report;create_ticket;escalate_to_human,0.37120169;0.34575710;0.33276105;0.32596868;0.32365474
Standard,570,I need you to process a refund for #60122.,process_refund,process_refund,create_ticket,False,4,0.40440329909324646,0.35684388875961304,create_ticket;provision_vm;generate_report;process_refund;db_write,0.40440330;0.40119106;0.38389409;0.35684389;0.35141262
Standard,571,I need you to issue the refund linked to #20891.,process_refund,process_refund,create_ticket,False,6,0.5900464653968811,0.4439191222190857,create_ticket;provision_vm;generate_report;escalate_to_human;send_notification,0.59004647;0.53277653;0.49336556;0.44863698;0.44522774
Standard,572,I need you to reverse the payment for Frank.,process_refund,process_refund,escalate_to_human,False,8,0.4525696635246277,0.3010113537311554,escalate_to_human;provision_vm;create_ticket;send_notification;generate_report,0.45256966;0.42927623;0.42564383;0.38372645;0.38209221
Standard,573,I need you to return the funds for #10234.,process_refund,process_refund,create_ticket,False,6,0.39028051495552063,0.31794360280036926,create_ticket;provision_vm;generate_report;db_write;send_notification,0.39028051;0.37214771;0.36367318;0.34963024;0.33514029
Standard,574,I need you to undo the charge associated with #31450.,process_refund,process_refund,provision_vm,False,7,0.5021450519561768,0.3946410119533539,provision_vm;generate_report;create_ticket;quarantine_system;send_notification,0.50214505;0.44392392;0.43773758;0.41488999;0.41167647
Standard,575,I need you to put the refund through for Eve.,process_refund,process_refund,db_write,False,9,0.39150819182395935,0.29065588116645813,db_write;escalate_to_human;generate_report;provision_vm;create_ticket,0.39150819;0.38500562;0.38485992;0.37302080;0.34422535
Standard,576,We should refund transaction #60122.,process_refund,process_refund,provision_vm,False,5,0.34285762906074524,0.2807333469390869,provision_vm;create_ticket;generate_report;update_subscription;process_refund,0.34285763;0.31394270;0.30954784;0.28517035;0.28073335
Standard,577,We should reverse the charge tied to #60122.,process_refund,process_refund,provision_vm,False,7,0.44189614057540894,0.3408544063568115,provision_vm;escalate_to_human;quarantine_system;generate_report;send_notification,0.44189614;0.39840099;0.37057823;0.36703104;0.36037850
Standard,578,We should return the money to Eve.,process_refund,process_refund,restart_service,False,7,0.1284763514995575,0.08229555934667587,restart_service;db_write;escalate_to_human;provision_vm;generate_report,0.12847635;0.12845984;0.10186198;0.10085071;0.09865610
Standard,579,We should credit Charlie's account.,process_refund,process_refund,update_subscription,False,10,0.3304961621761322,0.20057159662246704,update_subscription;provision_vm;quarantine_system;scan_malware;generate_report,0.33049616;0.29781425;0.28755355;0.28526768;0.27296814
Standard,580,We should reverse the payment for Grace.,process_refund,process_refund,update_subscription,False,8,0.2108866274356842,0.14067210257053375,update_subscription;provision_vm;escalate_to_human;create_ticket;quarantine_system,0.21088663;0.20365630;0.18483096;0.16983086;0.15607922
Standard,581,We should send Grace a payout reversal.,process_refund,process_refund,update_subscription,False,8,0.23142094910144806,0.16800709068775177,update_subscription;provision_vm;send_notification;escalate_to_human;generate_report,0.23142095;0.21721570;0.20415251;0.20193005;0.19272080
Standard,582,We should refund the charge for Bob.,process_refund,process_refund,provision_vm,False,5,0.21718092262744904,0.17882470786571503,provision_vm;create_ticket;restart_service;escalate_to_human;process_refund,0.21718092;0.21480227;0.19336233;0.19129480;0.17882471
Standard,583,We should put the refund through for Frank.,process_refund,process_refund,create_ticket,False,8,0.401868611574173,0.28393974900245667,create_ticket;provision_vm;escalate_to_human;generate_report;send_notification,0.40186861;0.38076144;0.35632873;0.34834096;0.30289987
Standard,584,Let's refund transaction #31450.,process_refund,process_refund,create_ticket,False,7,0.3855637311935425,0.2976621389389038,create_ticket;provision_vm;db_write;generate_report;escalate_to_human,0.38556373;0.37417081;0.36746979;0.35660964;0.32311055
Standard,585,Let's process the refund for Bob.,process_refund,process_refund,create_ticket,False,3,0.27522575855255127,0.25189563632011414,create_ticket;restart_service;process_refund;provision_vm;escalate_to_human,0.27522576;0.27091914;0.25189564;0.24131994;0.23380499
Standard,586,Let's process a refund for #20891.,process_refund,process_refund,create_ticket,False,4,0.44895732402801514,0.3880981206893921,create_ticket;provision_vm;generate_report;process_refund;escalate_to_human,0.44895732;0.41808006;0.40049186;0.38809812;0.36281332
Standard,587,Let's credit Bob's account.,process_refund,process_refund,update_subscription,False,10,0.3449805974960327,0.22531047463417053,update_subscription;reset_password;provision_vm;quarantine_system;generate_report,0.34498060;0.32305667;0.29891670;0.26807371;0.25521275
Standard,588,Let's reverse the payment for Alice.,process_refund,process_refund,escalate_to_human,False,8,0.40692025423049927,0.16699589788913727,escalate_to_human;provision_vm;create_ticket;generate_report;update_subscription,0.40692025;0.27489597;0.27428973;0.24127261;0.23859225
Standard,589,Let's send Alice a payout reversal.,process_refund,process_refund,escalate_to_human,False,8,0.42252033948898315,0.1950845718383789,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.42252034;0.28906929;0.28195864;0.26702750;0.26363650
Standard,590,Let's undo the charge associated with #20891.,process_refund,process_refund,provision_vm,False,5,0.49673399329185486,0.41799840331077576,provision_vm;create_ticket;generate_report;escalate_to_human;process_refund,0.49673399;0.47461802;0.45327261;0.41981685;0.41799840
Standard,591,Let's put the refund through for Diana.,process_refund,process_refund,escalate_to_human,False,6,0.31749486923217773,0.2586486339569092,escalate_to_human;create_ticket;provision_vm;generate_report;db_write,0.31749487;0.31744719;0.30055296;0.28183651;0.26939055
Standard,592,Kindly issue a refund to Eve.,process_refund,process_refund,escalate_to_human,False,6,0.3574714958667755,0.27069151401519775,escalate_to_human;create_ticket;provision_vm;generate_report;db_write,0.35747150;0.33557793;0.33451393;0.28929672;0.27993688
Standard,593,Kindly process the refund for Grace.,process_refund,process_refund,create_ticket,False,5,0.2829701900482178,0.2290792316198349,create_ticket;escalate_to_human;provision_vm;restart_service;process_refund,0.28297019;0.25264791;0.24393259;0.23200351;0.22907923
Standard,594,Kindly process a refund for #10234.,process_refund,process_refund,create_ticket,False,3,0.41058364510536194,0.34992146492004395,create_ticket;restart_service;process_refund;provision_vm;generate_report,0.41058365;0.36223528;0.34992146;0.34741810;0.34363246
Standard,595,Kindly credit Diana's account.,process_refund,process_refund,db_read,False,11,0.3126266300678253,0.23471376299858093,db_read;escalate_to_human;provision_vm;generate_report;db_write,0.31262663;0.29046816;0.28869686;0.28729397;0.28167176
Standard,596,Kindly credit back the payment for #42017.,process_refund,process_refund,provision_vm,False,5,0.3937166631221771,0.3474261164665222,provision_vm;update_subscription;create_ticket;generate_report;process_refund,0.39371666;0.39054865;0.37197685;0.35895908;0.34742612
Standard,597,Kindly send Frank a payout reversal.,process_refund,process_refund,escalate_to_human,False,8,0.4096449017524719,0.25610077381134033,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.40964490;0.39244318;0.37212747;0.35869861;0.33650407
Standard,598,Kindly refund the charge for Eve.,process_refund,process_refund,escalate_to_human,False,7,0.28963327407836914,0.2166905701160431,escalate_to_human;provision_vm;create_ticket;generate_report;restart_service,0.28963327;0.28193361;0.23877795;0.23806910;0.23091191
Standard,599,Kindly put the refund through for Bob.,process_refund,process_refund,create_ticket,False,5,0.35023370385169983,0.2498151659965515,create_ticket;escalate_to_human;provision_vm;generate_report;process_refund,0.35023370;0.32574609;0.29761299;0.26601177;0.24981517
Standard,600,"When you have a moment, refund transaction #60122.",process_refund,process_refund,provision_vm,False,5,0.3739100992679596,0.3299473226070404,provision_vm;generate_report;create_ticket;escalate_to_human;process_refund,0.37391010;0.33653304;0.33442426;0.33182955;0.32994732
Standard,601,"When you have a moment, reverse the charge tied to #60122.",process_refund,process_refund,provision_vm,False,4,0.46265220642089844,0.3800463080406189,provision_vm;escalate_to_human;quarantine_system;process_refund;create_ticket,0.46265221;0.42763802;0.41032761;0.38004631;0.37280926
Standard,602,"When you have a moment, return the money to Diana.",process_refund,process_refund,escalate_to_human,False,3,0.19290712475776672,0.16266506910324097,escalate_to_human;restart_service;process_refund;provision_vm;quarantine_system,0.19290712;0.16711527;0.16266507;0.16092969;0.15307254
Standard,603,update Diana's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.4337920546531677,0.4337920546531677,update_subscription;provision_vm;generate_report;create_ticket;send_notification,0.43379205;0.21582112;0.18440732;0.15403855;0.15282138
Standard,604,change Diana's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.3664800226688385,0.3664800226688385,update_subscription;provision_vm;generate_report;process_refund;send_notification,0.36648002;0.26738209;0.23111472;0.21867552;0.21579678
Standard,605,switch Bob to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.2924848794937134,0.2924848794937134,update_subscription;provision_vm;create_ticket;escalate_to_human;send_notification,0.29248488;0.19772263;0.17213212;0.14866877;0.14785162
Standard,606,modify Bob's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.36328935623168945,0.36328935623168945,update_subscription;provision_vm;escalate_to_human;send_notification;create_ticket,0.36328936;0.19523273;0.14955075;0.13902627;0.13803980
Standard,607,adjust Frank's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.5217627882957458,0.5217627882957458,update_subscription;provision_vm;send_notification;create_ticket;reset_password,0.52176279;0.35435793;0.29186907;0.28972808;0.28163952
Standard,608,move Frank to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.4690587818622589,0.4690587818622589,update_subscription;provision_vm;create_ticket;send_notification;generate_report,0.46905878;0.31956747;0.28804204;0.26954806;0.26433617
Standard,609,revise Alice's subscription tier.,update_subscription,update_subscription,update_subscription,True,1,0.32129162549972534,0.32129162549972534,update_subscription;escalate_to_human;provision_vm;send_notification;generate_report,0.32129163;0.16155227;0.12077053;0.10120583;0.09654743
Standard,610,change the plan on Grace's account.,update_subscription,update_subscription,update_subscription,True,1,0.46093907952308655,0.46093907952308655,update_subscription;provision_vm;reset_password;create_ticket;send_notification,0.46093908;0.27028894;0.24885641;0.17884767;0.17460144
Standard,611,Please update Grace's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.4453131854534149,0.4453131854534149,update_subscription;provision_vm;reset_password;send_notification;generate_report,0.44531319;0.17487289;0.15987271;0.12760536;0.12068710
Standard,612,Please change Grace's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.4167281687259674,0.4167281687259674,update_subscription;provision_vm;reset_password;send_notification;generate_report,0.41672817;0.22693124;0.19519907;0.17714442;0.17653084
Standard,613,Please switch Alice to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.3643686771392822,0.3643686771392822,update_subscription;escalate_to_human;provision_vm;generate_report;create_ticket,0.36436868;0.26774114;0.24903858;0.20520657;0.19962417
Standard,614,Please modify Grace's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.4521535038948059,0.4521535038948059,update_subscription;provision_vm;reset_password;generate_report;send_notification,0.45215350;0.27569139;0.27150655;0.19640122;0.19304200
Standard,615,Please adjust Diana's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.46648290753364563,0.46648290753364563,update_subscription;provision_vm;generate_report;reset_password;send_notification,0.46648291;0.33125973;0.28860101;0.28591490;0.27257407
Standard,616,Please move Bob to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.3950881361961365,0.3950881361961365,update_subscription;provision_vm;create_ticket;generate_report;send_notification,0.39508814;0.24191758;0.20983022;0.19715129;0.19642591
Standard,617,Please revise Bob's subscription tier.,update_subscription,update_subscription,update_subscription,True,1,0.3048432171344757,0.3048432171344757,update_subscription;check_status;process_refund;provision_vm;quarantine_system,0.30484322;0.13100538;0.11831581;0.11507223;0.10898966
Standard,618,Please change the plan on Frank's account.,update_subscription,update_subscription,update_subscription,True,1,0.5267516374588013,0.5267516374588013,update_subscription;provision_vm;send_notification;generate_report;create_ticket,0.52675164;0.40580982;0.33817372;0.32962528;0.32299137
Standard,619,Can you update Eve's subscription plan?,update_subscription,update_subscription,update_subscription,True,1,0.46805983781814575,0.46805983781814575,update_subscription;provision_vm;generate_report;send_notification;reset_password,0.46805984;0.22114094;0.17502840;0.16815488;0.14746010
Standard,620,Can you change Diana's billing tier?,update_subscription,update_subscription,update_subscription,True,1,0.43035975098609924,0.43035975098609924,update_subscription;provision_vm;generate_report;send_notification;process_refund,0.43035975;0.33754444;0.30255428;0.28484803;0.27685994
Standard,621,Can you switch Alice to a different plan?,update_subscription,update_subscription,update_subscription,True,1,0.4279382824897766,0.4279382824897766,update_subscription;provision_vm;escalate_to_human;create_ticket;generate_report,0.42793828;0.32231605;0.29445446;0.27085584;0.26194939
Standard,622,Can you modify Eve's subscription?,update_subscription,update_subscription,update_subscription,True,1,0.4540161192417145,0.4540161192417145,update_subscription;provision_vm;generate_report;send_notification;quarantine_system,0.45401612;0.30061033;0.23759159;0.23598301;0.21871598
Standard,623,Can you adjust Bob's account plan?,update_subscription,update_subscription,update_subscription,True,1,0.48838338255882263,0.48838338255882263,update_subscription;reset_password;provision_vm;create_ticket;send_notification,0.48838338;0.30292493;0.29846233;0.23898475;0.22607771
Standard,624,Can you move Grace to the new billing plan?,update_subscription,update_subscription,update_subscription,True,1,0.49713727831840515,0.49713727831840515,update_subscription;provision_vm;create_ticket;generate_report;reset_password,0.49713728;0.30192646;0.24154419;0.23424953;0.23265362
Standard,625,Can you revise Alice's subscription tier?,update_subscription,update_subscription,update_subscription,True,1,0.3706972002983093,0.3706972002983093,update_subscription;provision_vm;escalate_to_human;generate_report;send_notification,0.37069720;0.17825134;0.17371823;0.15051155;0.14639382
Standard,626,Can you change the plan on Diana's account?,update_subscription,update_subscription,update_subscription,True,1,0.5228321552276611,0.5228321552276611,update_subscription;provision_vm;generate_report;send_notification;reset_password,0.52283216;0.42338780;0.35610658;0.33060414;0.32334211
Standard,627,Could you update Bob's subscription plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.47317543625831604,0.47317543625831604,update_subscription;provision_vm;create_ticket;send_notification;generate_report,0.47317544;0.25969490;0.22858867;0.22605185;0.21566536
Standard,628,Could you change Grace's billing tier for me?,update_subscription,update_subscription,update_subscription,True,1,0.46231648325920105,0.46231648325920105,update_subscription;provision_vm;send_notification;generate_report;reset_password,0.46231648;0.28444991;0.25487509;0.23850459;0.22943480
Standard,629,Could you switch Eve to a different plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.3386825621128082,0.3386825621128082,update_subscription;provision_vm;generate_report;send_notification;db_write,0.33868256;0.26859188;0.25427365;0.24036820;0.21855858
Standard,630,Could you modify Eve's subscription for me?,update_subscription,update_subscription,update_subscription,True,1,0.4666014015674591,0.4666014015674591,update_subscription;provision_vm;send_notification;generate_report;quarantine_system,0.46660140;0.34509206;0.30787230;0.30539575;0.26040849
Standard,631,Could you adjust Eve's account plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.48980721831321716,0.48980721831321716,update_subscription;provision_vm;reset_password;send_notification;generate_report,0.48980722;0.32434842;0.30430937;0.29869828;0.28884211
Standard,632,Could you move Charlie to the new billing plan for me?,update_subscription,update_subscription,update_subscription,True,1,0.4985998868942261,0.4985998868942261,update_subscription;provision_vm;generate_report;send_notification;create_ticket,0.49859989;0.37800124;0.33930796;0.33773503;0.33756113
Standard,633,Could you revise Grace's subscription tier for me?,update_subscription,update_subscription,update_subscription,True,1,0.42304348945617676,0.42304348945617676,update_subscription;provision_vm;send_notification;generate_report;reset_password,0.42304349;0.19648412;0.18273862;0.18008521;0.14647005
Standard,634,Could you change the plan on Diana's account for me?,update_subscription,update_subscription,update_subscription,True,1,0.5080024003982544,0.5080024003982544,update_subscription;provision_vm;generate_report;send_notification;create_ticket,0.50800240;0.43628263;0.38340026;0.37092155;0.33813483
Standard,635,I need you to update Eve's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.4753889739513397,0.4753889739513397,update_subscription;provision_vm;send_notification;generate_report;quarantine_system,0.47538897;0.26168671;0.23391244;0.23037443;0.19359027
Standard,636,I need you to change Grace's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.4611612558364868,0.4611612558364868,update_subscription;provision_vm;send_notification;generate_report;reset_password,0.46116126;0.28392956;0.23874487;0.23304597;0.22718459
Standard,637,I need you to switch Frank to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.45335036516189575,0.45335036516189575,update_subscription;provision_vm;generate_report;send_notification;create_ticket,0.45335037;0.37618133;0.33184710;0.33151761;0.33045480
Standard,638,I need you to modify Eve's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.47142842411994934,0.47142842411994934,update_subscription;provision_vm;generate_report;send_notification;quarantine_system,0.47142842;0.36146721;0.31692526;0.31377962;0.29231560
Standard,639,I need you to adjust Diana's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.5016129016876221,0.5016129016876221,update_subscription;provision_vm;generate_report;send_notification;reset_password,0.50161290;0.36914271;0.33461261;0.31766498;0.30723035
Standard,640,I need you to move Grace to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.5017147660255432,0.5017147660255432,update_subscription;provision_vm;generate_report;send_notification;create_ticket,0.50171477;0.30309048;0.25191194;0.24670231;0.24439873
