condition,row_index,query,ground_truth_raw,ground_truth_tool,predicted_tool,correct,rank,top1_cosine,ground_truth_cosine,top5_tools,top5_cosines
Standard,491,Can you prepare the reporting bundle for Legal?,generate_report,generate_report,create_ticket,False,2,0.35625192523002625,0.2991560697555542,create_ticket;generate_report;provision_vm;update_subscription;send_notification,0.35625193;0.29915607;0.28249684;0.28156987;0.28151947
Standard,492,Can you draft a metrics report for Marketing?,generate_report,generate_report,db_write,False,5,0.3512652516365051,0.31613239645957947,db_write;send_notification;process_refund;provision_vm;generate_report,0.35126525;0.34632376;0.33707768;0.32007706;0.31613240
Standard,493,Could you generate a diagnostics report for payment-api-03 for me?,generate_report,generate_report,create_ticket,False,5,0.3658137619495392,0.3281860947608948,create_ticket;log_audit_event;check_status;send_notification;generate_report,0.36581376;0.35731509;0.34601387;0.33003148;0.32818609
Standard,494,Could you compile a summary for Engineering for me?,generate_report,generate_report,generate_report,True,1,0.47260382771492004,0.47260382771492004,generate_report;provision_vm;create_ticket;send_notification;process_refund,0.47260383;0.45338342;0.44715670;0.44340155;0.41849288
Standard,495,Could you create the analytics report for Marketing for me?,generate_report,generate_report,db_read,False,4,0.3623945116996765,0.34384942054748535,db_read;db_write;send_notification;generate_report;provision_vm,0.36239451;0.36106917;0.34969315;0.34384942;0.32707724
Standard,496,Could you produce a compliance report for Marketing for me?,generate_report,generate_report,create_ticket,False,4,0.32986053824424744,0.30515044927597046,create_ticket;process_refund;send_notification;generate_report;check_status,0.32986054;0.31413943;0.31382504;0.30515045;0.30081573
Standard,497,Could you put together a performance summary for HR for me?,generate_report,generate_report,process_refund,False,2,0.3917260468006134,0.3915764391422272,process_refund;generate_report;check_status;send_notification;create_ticket,0.39172605;0.39157644;0.35849455;0.35680985;0.35378736
Standard,498,Could you build a report package for Legal for me?,generate_report,generate_report,create_ticket,False,2,0.4397110939025879,0.37445396184921265,create_ticket;generate_report;escalate_to_human;send_notification;provision_vm,0.43971109;0.37445396;0.36441976;0.34903449;0.34577173
Standard,499,Could you prepare the reporting bundle for HR for me?,generate_report,generate_report,generate_report,True,1,0.35842666029930115,0.35842666029930115,generate_report;send_notification;create_ticket;check_status;process_refund,0.35842666;0.33218974;0.32689586;0.32304054;0.29772380
Standard,500,Could you draft a metrics report for Marketing for me?,generate_report,generate_report,send_notification,False,4,0.3715692460536957,0.3465724587440491,send_notification;process_refund;db_write;generate_report;provision_vm,0.37156925;0.35240680;0.34877625;0.34657246;0.32947493
Standard,501,I need you to generate a diagnostics report for prod-web-01.,generate_report,generate_report,quarantine_system,False,3,0.42875421047210693,0.40734466910362244,quarantine_system;scan_malware;generate_report;create_ticket;process_refund,0.42875421;0.41101035;0.40734467;0.40508020;0.39750218
Standard,502,I need you to compile a health summary for prod-web-01.,generate_report,generate_report,generate_report,True,1,0.5146382451057434,0.5146382451057434,generate_report;provision_vm;quarantine_system;process_refund;send_notification,0.51463825;0.49332660;0.48726448;0.48120978;0.47666717
Standard,503,I need you to create the analytics report for Marketing.,generate_report,generate_report,db_read,False,4,0.39968591928482056,0.36766788363456726,db_read;db_write;process_refund;generate_report;send_notification,0.39968592;0.38643125;0.37657055;0.36766788;0.36428210
Standard,504,I need you to produce a compliance report for Finance.,generate_report,generate_report,create_ticket,False,3,0.38032516837120056,0.3227720260620117,create_ticket;db_write;generate_report;provision_vm;process_refund,0.38032517;0.34410658;0.32277203;0.29892638;0.29836112
Standard,505,I need you to put together a performance summary for HR.,generate_report,generate_report,process_refund,False,2,0.44848087430000305,0.436774343252182,process_refund;generate_report;quarantine_system;send_notification;check_status,0.44848087;0.43677434;0.39286220;0.39216989;0.39098358
Standard,506,I need you to build an operations summary for payment-api-03.,generate_report,generate_report,create_ticket,False,2,0.43249163031578064,0.42997753620147705,create_ticket;generate_report;process_refund;provision_vm;send_notification,0.43249163;0.42997754;0.41337872;0.41210285;0.41086328
Standard,507,I need you to prepare the reporting bundle for Engineering.,generate_report,generate_report,generate_report,True,1,0.4067140817642212,0.4067140817642212,generate_report;send_notification;provision_vm;db_write;create_ticket,0.40671408;0.38439715;0.37990478;0.37979996;0.37295055
Standard,508,I need you to draft a metrics report for HR.,generate_report,generate_report,process_refund,False,2,0.36372292041778564,0.363055557012558,process_refund;generate_report;send_notification;log_audit_event;quarantine_system,0.36372292;0.36305556;0.34028900;0.32228160;0.31865114
Standard,509,We should generate a report for Legal.,generate_report,generate_report,create_ticket,False,3,0.3925569951534271,0.33311471343040466,create_ticket;escalate_to_human;generate_report;provision_vm;process_refund,0.39255700;0.36151955;0.33311471;0.29937029;0.29761472
Standard,510,We should compile a summary for Marketing.,generate_report,generate_report,update_subscription,False,2,0.35232222080230713,0.3486381769180298,update_subscription;generate_report;send_notification;provision_vm;process_refund,0.35232222;0.34863818;0.34387958;0.33321330;0.33038673
Standard,511,We should create an analytics report for cdn-edge-06.,generate_report,generate_report,send_notification,False,2,0.32609784603118896,0.3175431191921234,send_notification;generate_report;log_audit_event;check_status;db_write,0.32609785;0.31754312;0.31615269;0.30802152;0.29687563
Standard,512,We should produce a compliance report for Marketing.,generate_report,generate_report,process_refund,False,5,0.28108906745910645,0.2486741840839386,process_refund;send_notification;check_status;quarantine_system;generate_report,0.28108907;0.26468936;0.25843164;0.25127175;0.24867418
Standard,513,We should put together a performance summary for Legal.,generate_report,generate_report,create_ticket,False,2,0.4235498309135437,0.3985021114349365,create_ticket;generate_report;process_refund;send_notification;escalate_to_human,0.42354983;0.39850211;0.37261096;0.36547130;0.34239435
Standard,514,We should build an operations summary for ml-infer-05.,generate_report,generate_report,generate_report,True,1,0.4338304400444031,0.4338304400444031,generate_report;send_notification;db_write;process_refund;quarantine_system,0.43383044;0.42483726;0.40102062;0.39390072;0.39063469
Standard,515,We should prepare the reporting bundle for Engineering.,generate_report,generate_report,generate_report,True,1,0.3081270158290863,0.3081270158290863,generate_report;quarantine_system;send_notification;provision_vm;process_refund,0.30812702;0.29913601;0.29376370;0.28638560;0.28530428
Standard,516,We should draft a metrics report for Legal.,generate_report,generate_report,send_notification,False,3,0.3138195872306824,0.2979046404361725,send_notification;process_refund;generate_report;escalate_to_human;create_ticket,0.31381959;0.29805541;0.29790464;0.29723018;0.29059586
Standard,517,Let's generate a report for HR.,generate_report,generate_report,generate_report,True,1,0.3892749845981598,0.3892749845981598,generate_report;process_refund;quarantine_system;send_notification;provision_vm,0.38927498;0.38850498;0.34376067;0.34152612;0.33715203
Standard,518,Let's compile a summary for Finance.,generate_report,generate_report,generate_report,True,1,0.4044555723667145,0.4044555723667145,generate_report;db_write;create_ticket;provision_vm;process_refund,0.40445557;0.39218467;0.37246299;0.36603951;0.35850289
Standard,519,Let's create the analytics report for Marketing.,generate_report,generate_report,process_refund,False,2,0.36995309591293335,0.34081071615219116,process_refund;generate_report;send_notification;db_write;quarantine_system,0.36995310;0.34081072;0.33943659;0.33543888;0.33235347
Standard,520,Let's produce a compliance report for Engineering.,generate_report,generate_report,create_ticket,False,3,0.4436929225921631,0.4190060794353485,create_ticket;process_refund;generate_report;provision_vm;quarantine_system,0.44369292;0.42032850;0.41900608;0.41739440;0.40790761
Standard,521,Let's put together a performance summary for Legal.,generate_report,generate_report,create_ticket,False,2,0.45079052448272705,0.4092257022857666,create_ticket;generate_report;process_refund;escalate_to_human;send_notification,0.45079052;0.40922570;0.39928260;0.38187283;0.37315074
Standard,522,Let's build a report package for Engineering.,generate_report,generate_report,generate_report,True,1,0.4474797546863556,0.4474797546863556,generate_report;process_refund;create_ticket;provision_vm;quarantine_system,0.44747975;0.44464281;0.44410512;0.43875945;0.43428016
Standard,523,Let's prepare the reporting bundle for HR.,generate_report,generate_report,generate_report,True,1,0.2927568554878235,0.2927568554878235,generate_report;check_status;process_refund;send_notification;update_subscription,0.29275686;0.27517331;0.27090001;0.26212591;0.25284293
Standard,524,Let's draft a metrics report for HR.,generate_report,generate_report,process_refund,False,2,0.33699172735214233,0.3231489658355713,process_refund;generate_report;send_notification;quarantine_system;log_audit_event,0.33699173;0.32314897;0.30642533;0.29209152;0.27948955
Standard,525,Kindly generate a diagnostics report for cdn-edge-06.,generate_report,generate_report,check_status,False,8,0.262519508600235,0.17742405831813812,check_status;create_ticket;quarantine_system;log_audit_event;send_notification,0.26251951;0.24755321;0.20408478;0.20158708;0.20017898
Standard,526,Kindly compile a summary for Finance.,generate_report,generate_report,db_write,False,2,0.37639373540878296,0.34570741653442383,db_write;generate_report;create_ticket;db_read;process_refund,0.37639374;0.34570742;0.33695742;0.31407654;0.31317312
Standard,527,Kindly create the analytics report for Marketing.,generate_report,generate_report,process_refund,False,4,0.3094819188117981,0.26323115825653076,process_refund;db_read;db_write;generate_report;send_notification,0.30948192;0.30614474;0.28701183;0.26323116;0.26307935
Standard,528,Kindly produce a compliance report for Legal.,generate_report,generate_report,create_ticket,False,4,0.40155962109565735,0.2700781226158142,create_ticket;process_refund;escalate_to_human;generate_report;log_audit_event,0.40155962;0.29597118;0.29089746;0.27007812;0.26374859
Standard,529,Kindly put together a performance summary for Engineering.,generate_report,generate_report,process_refund,False,3,0.39783668518066406,0.36770784854888916,process_refund;quarantine_system;generate_report;send_notification;provision_vm,0.39783669;0.37372088;0.36770785;0.35145634;0.34931594
Standard,530,Kindly build a report package for Marketing.,generate_report,generate_report,process_refund,False,6,0.2771846354007721,0.2449442595243454,process_refund;create_ticket;db_write;send_notification;provision_vm,0.27718464;0.25852722;0.25843179;0.25264916;0.25233144
Standard,531,Kindly prepare the reporting bundle for HR.,generate_report,generate_report,check_status,False,3,0.29572203755378723,0.28514569997787476,check_status;process_refund;generate_report;send_notification;quarantine_system,0.29572204;0.29145071;0.28514570;0.26903257;0.24430875
Standard,532,Kindly draft a metrics report for Engineering.,generate_report,generate_report,process_refund,False,5,0.3255075514316559,0.29670652747154236,process_refund;send_notification;quarantine_system;log_audit_event;generate_report,0.32550755;0.31778938;0.31685951;0.29928902;0.29670653
Standard,533,"When you have a moment, generate a report for HR.",generate_report,generate_report,log_audit_event,False,3,0.33070310950279236,0.30011698603630066,log_audit_event;process_refund;generate_report;quarantine_system;send_notification,0.33070311;0.32977384;0.30011699;0.29792485;0.28593427
Standard,534,"When you have a moment, compile a summary for Marketing.",generate_report,generate_report,process_refund,False,5,0.36772850155830383,0.3361470103263855,process_refund;send_notification;quarantine_system;provision_vm;generate_report,0.36772850;0.34755492;0.34347862;0.33950689;0.33614701
Standard,535,"When you have a moment, create an analytics report for cdn-edge-06.",generate_report,generate_report,log_audit_event,False,6,0.33071568608283997,0.26618343591690063,log_audit_event;check_status;send_notification;db_read;process_refund,0.33071569;0.32875222;0.28636700;0.27981558;0.27338216
Standard,536,refund transaction #42017.,process_refund,process_refund,create_ticket,False,4,0.3726338744163513,0.32934078574180603,create_ticket;provision_vm;db_write;process_refund;generate_report,0.37263387;0.36364189;0.33032450;0.32934079;0.31992236
Standard,537,process the refund for Charlie.,process_refund,process_refund,create_ticket,False,5,0.28998568654060364,0.2530980706214905,create_ticket;escalate_to_human;provision_vm;quarantine_system;process_refund,0.28998569;0.27510899;0.26914984;0.26307189;0.25309807
Standard,538,return the money to Diana.,process_refund,process_refund,escalate_to_human,False,7,0.20455995202064514,0.1240808516740799,escalate_to_human;create_ticket;provision_vm;restart_service;db_write,0.20455995;0.17360003;0.16098773;0.14207932;0.13496703
Standard,539,credit Frank's account.,process_refund,process_refund,update_subscription,False,9,0.4654783606529236,0.26970407366752625,update_subscription;provision_vm;reset_password;send_notification;generate_report,0.46547836;0.36068761;0.32733351;0.31240702;0.31230962
Standard,540,reverse the payment for Charlie.,process_refund,process_refund,escalate_to_human,False,7,0.31575191020965576,0.2080402970314026,escalate_to_human;provision_vm;create_ticket;quarantine_system;generate_report,0.31575191;0.27875990;0.27449369;0.26208872;0.21771094
Standard,541,send Eve a payout reversal.,process_refund,process_refund,escalate_to_human,False,9,0.3089078664779663,0.1533145159482956,escalate_to_human;send_notification;provision_vm;generate_report;quarantine_system,0.30890787;0.22455086;0.21711533;0.21307801;0.19016559
Standard,542,refund the charge for Bob.,process_refund,process_refund,create_ticket,False,5,0.24325773119926453,0.17218363285064697,create_ticket;provision_vm;escalate_to_human;restart_service;process_refund,0.24325773;0.21314035;0.21234821;0.19923756;0.17218363
Standard,543,put the refund through for Bob.,process_refund,process_refund,escalate_to_human,False,5,0.29970303177833557,0.19766461849212646,escalate_to_human;create_ticket;provision_vm;generate_report;process_refund,0.29970303;0.29747277;0.25959423;0.20799090;0.19766462
Standard,544,Please refund transaction #42017.,process_refund,process_refund,provision_vm,False,4,0.3791498839855194,0.34201449155807495,provision_vm;create_ticket;generate_report;process_refund;db_write,0.37914988;0.37875429;0.34617904;0.34201449;0.33526108
Standard,545,Please process the refund for Frank.,process_refund,process_refund,create_ticket,False,5,0.42730218172073364,0.3563331961631775,create_ticket;provision_vm;escalate_to_human;generate_report;process_refund,0.42730218;0.40334529;0.39118022;0.37358502;0.35633320
Standard,546,Please return the money to Frank.,process_refund,process_refund,create_ticket,False,9,0.29354214668273926,0.20500189065933228,create_ticket;escalate_to_human;provision_vm;update_subscription;quarantine_system,0.29354215;0.28133774;0.27573887;0.24375501;0.22790003
Standard,547,Please issue the refund linked to #60122.,process_refund,process_refund,create_ticket,False,4,0.4732438325881958,0.39592012763023376,create_ticket;provision_vm;generate_report;process_refund;escalate_to_human,0.47324383;0.44559723;0.40001822;0.39592013;0.36099547
Standard,548,Please reverse the payment for Bob.,process_refund,process_refund,escalate_to_human,False,8,0.3041330575942993,0.18521438539028168,escalate_to_human;create_ticket;provision_vm;quarantine_system;generate_report,0.30413306;0.25383496;0.24760467;0.21827742;0.20566426
Standard,549,Please send Eve a payout reversal.,process_refund,process_refund,escalate_to_human,False,9,0.32876056432724,0.17854765057563782,escalate_to_human;generate_report;send_notification;provision_vm;quarantine_system,0.32876056;0.25232503;0.25051197;0.23634663;0.21035947
Standard,550,Please refund the charge for Eve.,process_refund,process_refund,provision_vm,False,8,0.2565770149230957,0.20327560603618622,provision_vm;update_subscription;escalate_to_human;generate_report;db_write,0.25657701;0.24659806;0.24164297;0.22603978;0.21982709
Standard,551,Please put the refund through for Charlie.,process_refund,process_refund,create_ticket,False,6,0.351799875497818,0.29203635454177856,create_ticket;escalate_to_human;provision_vm;generate_report;quarantine_system,0.35179988;0.34563702;0.34482500;0.31928286;0.30975017
Standard,552,Can you refund transaction #42017?,process_refund,process_refund,provision_vm,False,4,0.3744283616542816,0.3372003138065338,provision_vm;create_ticket;db_write;process_refund;generate_report,0.37442836;0.36784133;0.34281373;0.33720031;0.32292736
Standard,553,Can you process the refund for Eve?,process_refund,process_refund,db_write,False,6,0.3590681552886963,0.25549396872520447,db_write;generate_report;provision_vm;escalate_to_human;log_audit_event,0.35906816;0.29281005;0.28799972;0.27925107;0.26846579
Standard,554,Can you process a refund for #10234?,process_refund,process_refund,create_ticket,False,5,0.3995529115200043,0.3404155969619751,create_ticket;db_write;provision_vm;generate_report;process_refund,0.39955291;0.37048656;0.35458562;0.34343439;0.34041560
Standard,555,Can you credit Charlie's account?,process_refund,process_refund,update_subscription,False,11,0.41389861702919006,0.2788426876068115,update_subscription;provision_vm;scan_malware;reset_password;quarantine_system,0.41389862;0.36370844;0.33827600;0.33744261;0.33457267
Standard,556,Can you reverse the payment for Charlie?,process_refund,process_refund,escalate_to_human,False,8,0.336730033159256,0.24337951838970184,escalate_to_human;provision_vm;create_ticket;quarantine_system;generate_report,0.33673003;0.32597372;0.30663240;0.29628769;0.26113015
Standard,557,Can you send Bob a payout reversal?,process_refund,process_refund,escalate_to_human,False,7,0.3539271354675293,0.23826351761817932,escalate_to_human;create_ticket;provision_vm;send_notification;quarantine_system,0.35392714;0.32274571;0.29518586;0.27953595;0.26430863
Standard,558,Can you refund the charge for Diana?,process_refund,process_refund,provision_vm,False,7,0.27663126587867737,0.2185940444469452,provision_vm;create_ticket;db_write;escalate_to_human;generate_report,0.27663127;0.26330140;0.25530437;0.22981974;0.22522657
Standard,559,Can you put the refund through for Grace?,process_refund,process_refund,create_ticket,False,7,0.339954137802124,0.23314307630062103,create_ticket;provision_vm;escalate_to_human;update_subscription;generate_report,0.33995414;0.32023686;0.28549746;0.26576784;0.25565249
Standard,560,Could you issue a refund to Eve for me?,process_refund,process_refund,provision_vm,False,7,0.3445194661617279,0.27253618836402893,provision_vm;create_ticket;db_write;escalate_to_human;generate_report,0.34451947;0.34356132;0.33186603;0.31927916;0.31781834
Standard,561,Could you process the refund for Eve for me?,process_refund,process_refund,db_write,False,8,0.3725283145904541,0.2669333219528198,db_write;generate_report;provision_vm;escalate_to_human;create_ticket,0.37252831;0.33476683;0.30673426;0.29870182;0.28565648
Standard,562,Could you return the money to Frank for me?,process_refund,process_refund,create_ticket,False,8,0.33922040462493896,0.22694148123264313,create_ticket;escalate_to_human;provision_vm;generate_report;update_subscription,0.33922040;0.32876357;0.30736879;0.27776411;0.26585335
Standard,563,Could you credit Charlie's account for me?,process_refund,process_refund,update_subscription,False,9,0.42026299238204956,0.29704761505126953,update_subscription;provision_vm;scan_malware;reset_password;send_notification,0.42026299;0.38102928;0.37696046;0.36672327;0.36408684
Standard,564,Could you reverse the payment for Diana for me?,process_refund,process_refund,escalate_to_human,False,9,0.36899298429489136,0.2685222327709198,escalate_to_human;provision_vm;generate_report;create_ticket;db_write,0.36899298;0.35096553;0.33724287;0.33260673;0.33001831
Standard,565,Could you send Diana a payout reversal for me?,process_refund,process_refund,escalate_to_human,False,8,0.39792144298553467,0.27776259183883667,escalate_to_human;create_ticket;generate_report;provision_vm;send_notification,0.39792144;0.36467835;0.35977221;0.34362191;0.34297687
Standard,566,Could you refund the charge for Frank for me?,process_refund,process_refund,create_ticket,False,7,0.39327672123908997,0.28561675548553467,create_ticket;provision_vm;update_subscription;escalate_to_human;generate_report,0.39327672;0.38194478;0.34495559;0.34423152;0.32541043
Standard,567,Could you put the refund through for Bob for me?,process_refund,process_refund,create_ticket,False,6,0.35674750804901123,0.24568043649196625,create_ticket;escalate_to_human;provision_vm;generate_report;send_notification,0.35674751;0.33157113;0.32060713;0.30563870;0.27271882
Standard,568,I need you to refund transaction #53698.,process_refund,process_refund,provision_vm,False,5,0.426191508769989,0.3842470049858093,provision_vm;db_write;create_ticket;generate_report;process_refund,0.42619151;0.41481811;0.40670875;0.39744020;0.38424700
Standard,569,I need you to process the refund for Diana.,process_refund,process_refund,db_write,False,7,0.37725386023521423,0.30623283982276917,db_write;db_read;create_ticket;generate_report;provision_vm,0.37725386;0.34664127;0.32996374;0.32784468;0.31462526
Standard,570,I need you to process a refund for #60122.,process_refund,process_refund,create_ticket,False,4,0.40087535977363586,0.38039538264274597,create_ticket;provision_vm;generate_report;process_refund;db_write,0.40087536;0.39178097;0.38713816;0.38039538;0.36967450
Standard,571,I need you to issue the refund linked to #20891.,process_refund,process_refund,create_ticket,False,4,0.5891239643096924,0.46730247139930725,create_ticket;provision_vm;generate_report;process_refund;db_write,0.58912396;0.52366596;0.48609892;0.46730247;0.44275463
Standard,572,I need you to reverse the payment for Frank.,process_refund,process_refund,escalate_to_human,False,8,0.4437703490257263,0.33118587732315063,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.44377035;0.42864490;0.42821455;0.39174941;0.38481462
Standard,573,I need you to return the funds for #10234.,process_refund,process_refund,create_ticket,False,5,0.38181963562965393,0.3242512345314026,create_ticket;provision_vm;generate_report;db_write;process_refund,0.38181964;0.35819799;0.34230435;0.33757904;0.32425123
Standard,574,I need you to undo the charge associated with #31450.,process_refund,process_refund,provision_vm,False,4,0.5033175945281982,0.4379340410232544,provision_vm;generate_report;create_ticket;process_refund;quarantine_system,0.50331759;0.45039320;0.44031715;0.43793404;0.42919490
Standard,575,I need you to put the refund through for Eve.,process_refund,process_refund,db_write,False,7,0.39311712980270386,0.2999884784221649,db_write;generate_report;escalate_to_human;provision_vm;create_ticket,0.39311713;0.37058100;0.36300144;0.36151868;0.32838875
Standard,576,We should refund transaction #60122.,process_refund,process_refund,provision_vm,False,4,0.3266047239303589,0.2968662977218628,provision_vm;create_ticket;generate_report;process_refund;update_subscription,0.32660472;0.31138137;0.30406013;0.29686630;0.28846523
Standard,577,We should reverse the charge tied to #60122.,process_refund,process_refund,provision_vm,False,6,0.41742783784866333,0.3510352671146393,provision_vm;escalate_to_human;generate_report;quarantine_system;send_notification,0.41742784;0.37421972;0.36401820;0.36214700;0.35244355
Standard,578,We should return the money to Eve.,process_refund,process_refund,db_write,False,9,0.109837107360363,0.050235357135534286,db_write;restart_service;escalate_to_human;generate_report;provision_vm,0.10983711;0.10598884;0.08685871;0.07578164;0.07555609
Standard,579,We should credit Charlie's account.,process_refund,process_refund,update_subscription,False,9,0.35824909806251526,0.2238902449607849,update_subscription;provision_vm;quarantine_system;scan_malware;generate_report,0.35824910;0.29519096;0.29361963;0.28751424;0.27461234
Standard,580,We should reverse the payment for Grace.,process_refund,process_refund,update_subscription,False,8,0.19404298067092896,0.11950821429491043,update_subscription;provision_vm;escalate_to_human;create_ticket;reset_password,0.19404298;0.17954926;0.17228216;0.15744497;0.15319474
Standard,581,We should send Grace a payout reversal.,process_refund,process_refund,update_subscription,False,9,0.19987896084785461,0.12977801263332367,update_subscription;escalate_to_human;provision_vm;send_notification;generate_report,0.19987896;0.17867190;0.17435443;0.16276149;0.15907778
Standard,582,We should refund the charge for Bob.,process_refund,process_refund,create_ticket,False,5,0.2101989984512329,0.1748080998659134,create_ticket;provision_vm;escalate_to_human;restart_service;process_refund,0.21019900;0.20333289;0.19328186;0.19272141;0.17480810
Standard,583,We should put the refund through for Frank.,process_refund,process_refund,create_ticket,False,8,0.3939228355884552,0.291279673576355,create_ticket;provision_vm;escalate_to_human;generate_report;update_subscription,0.39392284;0.37316939;0.36019021;0.33936206;0.30892119
Standard,584,Let's refund transaction #31450.,process_refund,process_refund,create_ticket,False,6,0.3909912705421448,0.31610652804374695,create_ticket;db_write;provision_vm;generate_report;send_notification,0.39099127;0.37160027;0.37043780;0.35078713;0.32001257
Standard,585,Let's process the refund for Bob.,process_refund,process_refund,restart_service,False,3,0.27526208758354187,0.2359977513551712,restart_service;create_ticket;process_refund;escalate_to_human;provision_vm,0.27526209;0.26852676;0.23599775;0.23575477;0.22544874
Standard,586,Let's process a refund for #20891.,process_refund,process_refund,create_ticket,False,3,0.4405257999897003,0.38762885332107544,create_ticket;provision_vm;process_refund;generate_report;escalate_to_human,0.44052580;0.39964738;0.38762885;0.38729417;0.34572875
Standard,587,Let's credit Bob's account.,process_refund,process_refund,update_subscription,False,7,0.3718249797821045,0.24237491190433502,update_subscription;reset_password;provision_vm;quarantine_system;generate_report,0.37182498;0.34095541;0.29319519;0.26983348;0.26275903
Standard,588,Let's reverse the payment for Alice.,process_refund,process_refund,escalate_to_human,False,8,0.40160056948661804,0.1832842081785202,escalate_to_human;create_ticket;provision_vm;update_subscription;generate_report,0.40160057;0.27460989;0.26880682;0.24920689;0.23437890
Standard,589,Let's send Alice a payout reversal.,process_refund,process_refund,escalate_to_human,False,8,0.41055136919021606,0.1954203099012375,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.41055137;0.28068000;0.26199681;0.24922499;0.24798143
Standard,590,Let's undo the charge associated with #20891.,process_refund,process_refund,provision_vm,False,4,0.4780997335910797,0.4397106170654297,provision_vm;create_ticket;generate_report;process_refund;update_subscription,0.47809973;0.46677989;0.44680342;0.43971062;0.41266567
Standard,591,Let's put the refund through for Diana.,process_refund,process_refund,create_ticket,False,6,0.318677693605423,0.26260992884635925,create_ticket;escalate_to_human;provision_vm;generate_report;db_write,0.31867769;0.31558341;0.29802755;0.27919233;0.26679978
Standard,592,Kindly issue a refund to Eve.,process_refund,process_refund,escalate_to_human,False,6,0.3370390832424164,0.27151384949684143,escalate_to_human;create_ticket;provision_vm;db_write;generate_report,0.33703908;0.32561401;0.31596941;0.28301182;0.27325276
Standard,593,Kindly process the refund for Grace.,process_refund,process_refund,create_ticket,False,5,0.2655251622200012,0.218595951795578,create_ticket;escalate_to_human;restart_service;provision_vm;process_refund,0.26552516;0.24019685;0.22402045;0.22041801;0.21859595
Standard,594,Kindly process a refund for #10234.,process_refund,process_refund,create_ticket,False,3,0.40734443068504333,0.3528842031955719,create_ticket;restart_service;process_refund;provision_vm;generate_report,0.40734443;0.36799681;0.35288420;0.33589727;0.33125332
Standard,595,Kindly credit Diana's account.,process_refund,process_refund,db_read,False,8,0.3297848105430603,0.2677912414073944,db_read;db_write;generate_report;provision_vm;update_subscription,0.32978481;0.30942732;0.30318183;0.30008936;0.29647407
Standard,596,Kindly credit back the payment for #42017.,process_refund,process_refund,update_subscription,False,4,0.3992440402507782,0.36680009961128235,update_subscription;provision_vm;create_ticket;process_refund;generate_report,0.39924404;0.39121622;0.37164330;0.36680010;0.35853878
Standard,597,Kindly send Frank a payout reversal.,process_refund,process_refund,escalate_to_human,False,8,0.3969523012638092,0.25873002409935,escalate_to_human;create_ticket;provision_vm;send_notification;generate_report,0.39695230;0.38181335;0.34946606;0.34525466;0.32403448
Standard,598,Kindly refund the charge for Eve.,process_refund,process_refund,escalate_to_human,False,7,0.27287015318870544,0.22061556577682495,escalate_to_human;provision_vm;update_subscription;restart_service;generate_report,0.27287015;0.26364160;0.23810560;0.23183450;0.22784349
Standard,599,Kindly put the refund through for Bob.,process_refund,process_refund,create_ticket,False,5,0.3406578004360199,0.25511434674263,create_ticket;escalate_to_human;provision_vm;generate_report;process_refund,0.34065780;0.33045900;0.29145613;0.26554447;0.25511435
Standard,600,"When you have a moment, refund transaction #60122.",process_refund,process_refund,provision_vm,False,2,0.3644222915172577,0.3585032820701599,provision_vm;process_refund;generate_report;create_ticket;update_subscription,0.36442229;0.35850328;0.33500844;0.32812315;0.31837490
Standard,601,"When you have a moment, reverse the charge tied to #60122.",process_refund,process_refund,provision_vm,False,3,0.44912612438201904,0.40722450613975525,provision_vm;quarantine_system;process_refund;escalate_to_human;generate_report,0.44912612;0.41584030;0.40722451;0.40320799;0.37095019
Standard,602,"When you have a moment, return the money to Diana.",process_refund,process_refund,escalate_to_human,False,2,0.18056760728359222,0.16457507014274597,escalate_to_human;process_refund;quarantine_system;restart_service;provision_vm,0.18056761;0.16457507;0.16034488;0.15960348;0.15602286
Standard,603,update Diana's subscription plan.,update_subscription,update_subscription,update_subscription,True,1,0.44166576862335205,0.44166576862335205,update_subscription;provision_vm;generate_report;process_refund;create_ticket,0.44166577;0.21628626;0.19456115;0.17376138;0.15726531
Standard,604,change Diana's billing tier.,update_subscription,update_subscription,update_subscription,True,1,0.3897548317909241,0.3897548317909241,update_subscription;provision_vm;process_refund;generate_report;send_notification,0.38975483;0.26449823;0.23461938;0.23438138;0.21059552
Standard,605,switch Bob to a different plan.,update_subscription,update_subscription,update_subscription,True,1,0.28395935893058777,0.28395935893058777,update_subscription;provision_vm;create_ticket;quarantine_system;process_refund,0.28395936;0.18645161;0.16800417;0.15139377;0.14226282
Standard,606,modify Bob's subscription.,update_subscription,update_subscription,update_subscription,True,1,0.3783375322818756,0.3783375322818756,update_subscription;provision_vm;reset_password;quarantine_system;escalate_to_human,0.37833753;0.19826861;0.14878364;0.14430808;0.14272766
Standard,607,adjust Frank's account plan.,update_subscription,update_subscription,update_subscription,True,1,0.5396600365638733,0.5396600365638733,update_subscription;provision_vm;reset_password;send_notification;create_ticket,0.53966004;0.34079254;0.30285498;0.28588361;0.28190646
Standard,608,move Frank to the new billing plan.,update_subscription,update_subscription,update_subscription,True,1,0.4831046164035797,0.4831046164035797,update_subscription;provision_vm;create_ticket;generate_report;send_notification,0.48310462;0.31238583;0.28944162;0.26341790;0.26119089
