query,dag_id,dag_text,tools,edges,topo_family,source,split
"Investigate ml-infer-05 status, do a malware check, lock it down, bounce the service, escalate to tier 2, email Legal, and record the event.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train
"The Finance team needs us to enable the flag for payment-api-03, followed by reassign prod-web-01 to Diana. To wrap up, see what's going on with ml-infer-05.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,chain_medium,original,train
Alice reported an issue — push the refund through for #20891 — then swap out ml-infer-05's credentials. Last step: save the changes for Bob to the DB.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train
"Urgent: bring payment-api-03 back from the snapshot, and while you're at it, give Eve their money back and create a ticket about the Legal issue.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"The Engineering team needs us to give Charlie their money back, then generate a new API key for cdn-edge-06. To wrap up, store the Marketing config in the database.",332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train
"The Finance team needs us to put Finance's historical data into the archive. Once that's done, light up the feature for prod-web-01. Last step: revoke Charlie's access to ml-infer-05.",295,"archive_data -> enable_feature_flag, enable_feature_flag -> revoke_access",archive_data;enable_feature_flag;revoke_access,0->1;1->2,chain_medium,original,train
"Cycle prod-web-01, then send a heads-up to Engineering.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train
We gotta force a credential change for Diana and concurrently blast an alert to Engineering and record the event in Legal's log.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,fanout,original,train
"Hey, can you archive the old entries for Diana, and then restore cdn-edge-06 from the latest backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,chain_short,original,train
"Hey, can you process the payout for Charlie. After that, turn off the feature flag for Legal. Last step: restart the main process on staging-db-02.",366,"disable_feature_flag -> restart_service, process_refund -> disable_feature_flag",process_refund;disable_feature_flag;restart_service,0->1;1->2,chain_medium,original,train
"For the HR team, check prod-web-01 for vulnerabilities — then pull payment-api-03 from production and simultaneously notify the Engineering team and log the whole staging-db-02 incident.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train
"Hey, can you move payment-api-03's ownership to Finance, followed by flush the cache on cdn-edge-06.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,chain_short,original,train
Do me a favor and look up the records for #20891 and at the same time process the payout for Diana and blast an alert to Engineering.,114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train
Push the image to auth-svc-04 and email HR about the release.,40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"Charlie is asking us to email Grace the update and plan maintenance on ml-infer-05 for HR. Once both are done, rotate Alice's credentials.",491,"schedule_maintenance -> reset_password, send_notification -> reset_password",send_notification;schedule_maintenance;reset_password,0->2;1->2,fanin,original,train
"For the Legal team, trigger a build for auth-svc-04 — then persist Charlie's data to the database. Finally, deploy a server for Marketing.",316,"db_write -> provision_vm, run_pipeline -> db_write",run_pipeline;db_write;provision_vm,0->1;1->2,chain_medium,original,train
"Hey, can you pull staging-db-02 back from the last good backup, and while you're at it, process the payout for Charlie and spin up a tracking ticket for Alice.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"Time to pull Grace's data, and while you're at it, downgrade Alice's account and notify the Engineering team.",110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train
"Per Grace's request, give Frank access to Legal's resources, followed by build a compliance doc for Engineering. To wrap up, check if ml-infer-05 is up.",309,"approve_access -> generate_report, generate_report -> check_status",approve_access;generate_report;check_status,0->1;1->2,chain_medium,original,train
Get the container live on cdn-edge-06.,49,deploy_container,deploy_container,,single_node,original,train
"Charlie is asking us to file a bug about payment-api-03. After that, sweep ml-infer-05 for IOCs.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"Grace reported an issue — adjust the billing tier for Alice, followed by process the payout for Charlie. Finally, send a heads-up to HR.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,chain_medium,original,train
"Quick one — shoot Frank an email, followed by switch on the flag for Legal. End with modify Bob's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train
"Per Diana's request, credit Frank's account. After that, email Grace the update.",57,process_refund -> send_notification,process_refund;send_notification,0->1,chain_short,original,train
"We gotta check payment-api-03 for vulnerabilities, and while you're at it, lock down payment-api-03 and open a ticket for Charlie.",112,"scan_malware -> create_ticket, scan_malware -> quarantine_system",scan_malware;quarantine_system;create_ticket,0->1;0->2,fanout,original,train
Eve reported an issue — archive Bob's old records — then do a security check on cdn-edge-06.,235,archive_data -> scan_malware,archive_data;scan_malware,0->1,chain_short,original,train
"Per Bob's request, file a bug about staging-db-02 — then send a heads-up to HR, and lastly give Bob a new password.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,chain_medium,original,train
"I need you to change Charlie's plan, and then push the refund through for #53698. End with notify the Legal team.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,chain_medium,original,train
"Do me a favor and undo the latest release on staging-db-02 — then shoot Charlie an email. Finally, deploy the container for HR.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train
"Hey, can you send a heads-up to Marketing, then switch on the flag for Finance. Finally, downgrade Frank's account.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train
Eve reported an issue — credit Diana's account — then fire off a notification to Alice.,57,process_refund -> send_notification,process_refund;send_notification,0->1,chain_short,original,train
Time to grab Frank's account details while also push the refund through for #60122 and notify the HR team.,114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train
"ASAP — dig up the history on Frank — in parallel, adjust the billing tier for Grace and shoot Eve an email.",110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train
"Charlie is asking us to diagnose prod-web-01, then run a malware sweep on auth-svc-04, followed by yank staging-db-02 off the network. Once that's done, make a compliance log about Diana. Last step: blast an alert to Marketing.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
"We gotta bring prod-web-01 back from the snapshot and lock down prod-web-01, merge everything and give Alice access to Legal's resources.",504,"quarantine_system -> approve_access, restore_backup -> approve_access",restore_backup;quarantine_system;approve_access,0->2;1->2,fanin,original,train
"From Legal: log Frank's action for compliance. Once that's done, give staging-db-02 a kick.",258,log_audit_event -> restart_service,log_audit_event;restart_service,0->1,chain_short,original,train
"Bob reported an issue — nuke Diana's old login and issue a fresh one. After that, credit Alice's account. Finally, change the owner of ml-infer-05 to HR.",279,"process_refund -> transfer_ownership, reset_password -> process_refund",reset_password;process_refund;transfer_ownership,0->1;1->2,chain_medium,original,train
"Quick one — move cdn-edge-06's ownership to Engineering. Next, invalidate staging-db-02's cache.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,chain_short,original,train
Roll out the docker app to ml-infer-05.,49,deploy_container,deploy_container,,single_node,original,train
"For the Legal team, loop in a Legal manager, then archive the old entries for Charlie.",274,escalate_to_human -> archive_data,escalate_to_human;archive_data,0->1,chain_short,original,train
Bob reported an issue — refund Eve — then rotate the API key for ml-infer-05. End with store the Legal config in the database.,332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train
"Urgent: loop in a HR manager. After that, scale up auth-svc-04.",176,escalate_to_human -> scale_service,escalate_to_human;scale_service,0->1,chain_short,original,train
"We gotta update Charlie's subscription — then credit Grace's account, and lastly email Charlie the update.",98,"process_refund -> send_notification, update_subscription -> process_refund",update_subscription;process_refund;send_notification,0->1;1->2,chain_medium,original,train
"The Marketing team needs us to fetch #31450's info and ping payment-api-03 for a health check. Once both are done, whip up a report for Finance. End with blast an alert to HR.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"We gotta nuke Frank's old login and issue a fresh one, and then blast an alert to Engineering. Last step: look up the records for #20891.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
"Do me a favor and deploy the container for Marketing. Once that's done, send a heads-up to Finance.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"Hey, can you query the database about #53698 and diagnose ml-infer-05, merge everything and build a compliance doc for Marketing. To wrap up, send a heads-up to Legal.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"When you get a chance, nuke Diana's old login and issue a fresh one, then fire off a notification to Bob, and lastly dig up the history on Grace.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
We gotta yank cdn-edge-06 off the network — then record the event in Engineering's log.,63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
"From HR: sweep prod-web-01 for IOCs. Next, book a maintenance window for cdn-edge-06.",193,scan_malware -> schedule_maintenance,scan_malware;schedule_maintenance,0->1,chain_short,original,train
"Diana is asking us to diagnose prod-web-01, then run a malware sweep on auth-svc-04, followed by yank ml-infer-05 off the network. Once that's done, make a compliance log about Eve. Last step: blast an alert to Finance.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
"ASAP — dig up the history on Diana — in parallel, adjust the billing tier for Eve and shoot Grace an email.",110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train
"Ticket INC-5560 says file an incident report about auth-svc-04 — then fire off a notification to Eve, and lastly force a credential change for Alice.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,chain_medium,original,train
"For the Engineering team, pull Charlie's data. After that, credit Grace's account. Finally, record the event in Legal's log.",81,"db_read -> process_refund, process_refund -> log_audit_event",db_read;process_refund;log_audit_event,0->1;1->2,chain_medium,original,train
"Revoke Diana's access, rotate the API key, and log everything.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,chain_medium,original,train
"Cut off Eve's permissions, cycle the secret, and record it for compliance.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,chain_medium,original,train
"Charlie reported an issue — deploy a server for Legal. Once that's done, shoot Alice an email.",79,provision_vm -> send_notification,provision_vm;send_notification,0->1,chain_short,original,train
"The Legal team needs us to give Charlie their money back, then generate a new API key for cdn-edge-06. To wrap up, store the Finance config in the database.",332,"process_refund -> rotate_api_key, rotate_api_key -> db_write",process_refund;rotate_api_key;db_write,0->1;1->2,chain_medium,original,train
"I need you to cold-store the old records for Bob. Once that's done, pull payment-api-03 back from the last good backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,chain_short,original,train
"Quick one — create an audit trail for #20891. Once that's done, dump the database on cdn-edge-06, followed by persist Eve's data to the database. Last step: cycle staging-db-02.",414,"backup_database -> db_write, db_write -> restart_service, log_audit_event -> backup_database",log_audit_event;backup_database;db_write;restart_service,0->1;1->2;2->3,chain_medium,original,train
"Check the DB records and scan staging-db-02 for threats, then dump it all in the audit log.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"I need you to blast an alert to Legal. After that, activate the feature flag on cdn-edge-06. Last step: modify Bob's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train
"Quick one — query the database about #10234. Once that's done, shut down the feature on payment-api-03, then reverse the charge on #31450. Finally, archive the old entries for Frank.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train
"Urgent: force a credential change for Grace. Once that's done, shoot Frank an email. End with look up the records for #31450.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
"Time to deploy the container for Finance. Once that's done, send a heads-up to Marketing.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"When you get a chance, load the backup onto auth-svc-04 while also push the refund through for #60122 and log a Jira for Bob's issue.",445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"Time to look up the records for #53698. Next, kill the feature toggle for HR, then give Diana their money back. Finally, cold-store the old records for Grace.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train
"Time to give Bob a new password. After that, send a heads-up to HR, and lastly grab Bob's account details.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
"Time to diagnose staging-db-02 — then drop an audit entry for payment-api-03, and lastly downgrade Bob's account.",308,"check_status -> log_audit_event, log_audit_event -> update_subscription",check_status;log_audit_event;update_subscription,0->1;1->2,chain_medium,original,train
"Hey, can you reassign cdn-edge-06 to Diana, then flush the cache on staging-db-02.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,chain_short,original,train
"Retrieve the historical data and do a live scan, then record everything for compliance.",12,"db_read -> log_audit_event, scan_malware -> log_audit_event",db_read;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"I need you to reverse the charge on #60122 and flip the feature toggle on for Marketing. Once both are done, launch an instance for Finance.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train
"Urgent: move Marketing's stale data to cold storage, and then recover Legal's data from backup.",216,archive_data -> restore_backup,archive_data;restore_backup,0->1,chain_short,original,train
"I need you to assess payment-api-03's status. Next, do a security check on ml-infer-05, and then yank cdn-edge-06 off the network. After that, make a compliance log about Alice, and lastly shoot Charlie an email.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
"ASAP — reboot ml-infer-05. After that, plan maintenance on prod-web-01 for Engineering. Once that's done, email Eve the update, and lastly investigate cdn-edge-06 for infections.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"Ticket INC-8842 says check the DB for Diana, then disable the flag on ml-infer-05, then push the refund through for #60122. To wrap up, archive Grace's old records.",379,"db_read -> disable_feature_flag, disable_feature_flag -> process_refund, process_refund -> archive_data",db_read;disable_feature_flag;process_refund;archive_data,0->1;1->2;2->3,chain_medium,original,train
"Eve is asking us to read Bob's profile from the database and verify ml-infer-05's health. Once both are done, compile a summary for Engineering, and lastly notify the Engineering team.",135,"check_status -> generate_report, db_read -> generate_report, generate_report -> send_notification",db_read;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"For the Marketing team, look up the records for #31450 and concurrently refund Charlie and ping Frank about it.",114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train
"Urgent: check staging-db-02 for vulnerabilities and take a snapshot of auth-svc-04's DB, then converge and invalidate ml-infer-05's cache.",498,"backup_database -> invalidate_cache, scan_malware -> invalidate_cache",scan_malware;backup_database;invalidate_cache,0->2;1->2,fanin,original,train
"Strip Grace's access, refresh the token, and make an audit trail.",44,"revoke_access -> rotate_api_key, rotate_api_key -> log_audit_event",revoke_access;rotate_api_key;log_audit_event,0->1;1->2,chain_medium,original,train
"Alice is asking us to file a bug about ml-infer-05. After that, sweep prod-web-01 for IOCs.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"For the HR team, spin up a tracking ticket for Bob, followed by run a malware sweep on prod-web-01.",214,create_ticket -> scan_malware,create_ticket;scan_malware,0->1,chain_short,original,train
"Massive outage on payment-api-03: check it, scan for bugs, quarantine, reboot, escalate to on-call, notify Engineering, and log everything.",16,"check_status -> scan_malware, escalate_to_human -> send_notification, quarantine_system -> restart_service, restart_service -> escalate_to_human, scan_malware -> quarantine_system, send_notification -> log_audit_event",check_status;scan_malware;quarantine_system;restart_service;escalate_to_human;send_notification;log_audit_event,0->1;1->2;2->3;3->4;4->5;5->6,chain_long,original,train
"Do me a favor and drop an audit entry for staging-db-02 and file a bug about cdn-edge-06, merge everything and wake up the on-call about prod-web-01.",472,"create_ticket -> escalate_to_human, log_audit_event -> escalate_to_human",log_audit_event;create_ticket;escalate_to_human,0->2;1->2,fanin,original,train
The Finance team needs us to look up the records for #20891 and at the same time switch Charlie to the new plan and send a heads-up to Marketing.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train
Ticket INC-8842 says refund Charlie — then fire off a notification to Grace.,57,process_refund -> send_notification,process_refund;send_notification,0->1,chain_short,original,train
"The HR team needs us to assess cdn-edge-06's status, followed by do a security check on payment-api-03. Once that's done, lock down ml-infer-05 — then create an audit trail for #60122. Last step: shoot Eve an email.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
"The Finance team needs us to enable the flag for auth-svc-04, followed by reassign staging-db-02 to Grace. To wrap up, see what's going on with staging-db-02.",377,"enable_feature_flag -> transfer_ownership, transfer_ownership -> check_status",enable_feature_flag;transfer_ownership;check_status,0->1;1->2,chain_medium,original,train
Ticket INC-8842 says pull cdn-edge-06 back from the last good backup while also reverse the charge on #10234 and spin up a tracking ticket for Eve.,445,"restore_backup -> create_ticket, restore_backup -> process_refund",restore_backup;process_refund;create_ticket,0->1;0->2,fanout,original,train
"For the Engineering team, cycle ml-infer-05, then schedule maintenance for auth-svc-04 — then blast an alert to Marketing. To wrap up, do a security check on cdn-edge-06.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"For the Legal team, restart the service on ml-infer-05, followed by book a maintenance window for staging-db-02, then fire off a notification to Frank. Finally, scan prod-web-01 for threats.",413,"restart_service -> schedule_maintenance, schedule_maintenance -> send_notification, send_notification -> scan_malware",restart_service;schedule_maintenance;send_notification;scan_malware,0->1;1->2;2->3,chain_medium,original,train
"Do me a favor and ping ml-infer-05 for a health check and sweep payment-api-03 for IOCs, then converge and log the whole staging-db-02 incident.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"Ticket INC-1198 says file an incident report about ml-infer-05 — then fire off a notification to Alice, and lastly force a credential change for Frank.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,chain_medium,original,train
"Time to push the container image for Engineering, and then notify the Engineering team.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"We gotta nuke Grace's old login and issue a fresh one, and then blast an alert to Marketing. Last step: look up the records for #20891.",360,"reset_password -> send_notification, send_notification -> db_read",reset_password;send_notification;db_read,0->1;1->2,chain_medium,original,train
"Charlie is asking us to grab Diana's account details, then produce the Legal performance summary. Finally, ping Alice about it.",101,"db_read -> generate_report, generate_report -> send_notification",db_read;generate_report;send_notification,0->1;1->2,chain_medium,original,train
"We gotta ping prod-web-01 for a health check, followed by run a malware sweep on cdn-edge-06, then disconnect staging-db-02 from everything, and then record the event in Legal's log. Last step: email Grace the update.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
"ASAP — process the payout for Frank, followed by notify the HR team.",57,process_refund -> send_notification,process_refund;send_notification,0->1,chain_short,original,train
"Urgent: refund Charlie and flip the feature toggle on for Engineering, then converge and spin up a VM for Marketing.",488,"enable_feature_flag -> provision_vm, process_refund -> provision_vm",process_refund;enable_feature_flag;provision_vm,0->2;1->2,fanin,original,train
"Per Grace's request, dig up the history on Diana. After that, push the refund through for #10234. Finally, create an audit trail for #31450.",81,"db_read -> process_refund, process_refund -> log_audit_event",db_read;process_refund;log_audit_event,0->1;1->2,chain_medium,original,train
"Diana reported an issue — switch Grace to the new plan. After that, check if staging-db-02 is up.",194,update_subscription -> check_status,update_subscription;check_status,0->1,chain_short,original,train
"Do me a favor and reboot auth-svc-04, then ping Diana about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train
"Ticket INC-5560 says file an incident report about cdn-edge-06 — then fire off a notification to Charlie, and lastly force a credential change for Grace.",346,"create_ticket -> send_notification, send_notification -> reset_password",create_ticket;send_notification;reset_password,0->1;1->2,chain_medium,original,train
"Per Bob's request, verify staging-db-02's health and scan staging-db-02 for threats. Once both are done, create an audit trail for #20891.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"I need you to give Charlie their money back. Next, ping Alice about it.",57,process_refund -> send_notification,process_refund;send_notification,0->1,chain_short,original,train
"Urgent: check payment-api-03 for vulnerabilities, followed by quarantine prod-web-01, and while you're at it, ping Frank about it and log the whole prod-web-01 incident.",142,"quarantine_system -> log_audit_event, quarantine_system -> send_notification, scan_malware -> quarantine_system",scan_malware;quarantine_system;send_notification;log_audit_event,0->1;1->2;1->3,fanout,original,train
"The Marketing team needs us to roll back the last deploy on payment-api-03. Next, notify the Engineering team. Last step: push the container image for HR.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train
"Alice reported an issue — scale auth-svc-04 down to save costs. Once that's done, roll out the containerised app to prod-web-01. End with flip the feature toggle on for Marketing.",287,"deploy_container -> enable_feature_flag, scale_service -> deploy_container",scale_service;deploy_container;enable_feature_flag,0->1;1->2,chain_medium,original,train
"Hey, can you roll out the containerised app to ml-infer-05 — then notify the Engineering team.",40,deploy_container -> send_notification,deploy_container;send_notification,0->1,chain_short,original,train
"For the Legal team, look up the records for #10234 and concurrently refund Bob and ping Alice about it.",114,"db_read -> process_refund, db_read -> send_notification",db_read;process_refund;send_notification,0->1;0->2,fanout,original,train
"Time to snapshot the database for cdn-edge-06, and then deploy the container for Engineering.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,chain_short,original,train
"Per Charlie's request, revoke Eve's access to ml-infer-05, followed by write the new data for #20891 back, then update Diana's subscription. To wrap up, set up downtime for cdn-edge-06.",424,"db_write -> update_subscription, revoke_access -> db_write, update_subscription -> schedule_maintenance",revoke_access;db_write;update_subscription;schedule_maintenance,0->1;1->2;2->3,chain_medium,original,train
Urgent: rotate Charlie's credentials and at the same time shoot Frank an email and create an audit trail for #53698.,119,"reset_password -> log_audit_event, reset_password -> send_notification",reset_password;send_notification;log_audit_event,0->1;0->2,fanout,original,train
"Urgent: save a backup of Marketing's data, followed by launch the docker deployment for Finance.",185,backup_database -> deploy_container,backup_database;deploy_container,0->1,chain_short,original,train
From Marketing: check the DB for Alice while also change Grace's plan and blast an alert to Engineering.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train
"I need you to take cdn-edge-06 back to the prior build, and then fire off a notification to Charlie. Finally, roll out the containerised app to prod-web-01.",301,"rollback_deployment -> send_notification, send_notification -> deploy_container",rollback_deployment;send_notification;deploy_container,0->1;1->2,chain_medium,original,train
"Reverse the charge for #53698 and update the billing tier, then notify the customer.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Frank is asking us to change Frank's plan. Once that's done, check if payment-api-03 is up.",194,update_subscription -> check_status,update_subscription;check_status,0->1,chain_short,original,train
"I need you to restart the main process on cdn-edge-06. Once that's done, ping Charlie about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train
"Time to give cdn-edge-06 a kick, and then ping Eve about it.",71,restart_service -> send_notification,restart_service;send_notification,0->1,chain_short,original,train
"From Legal: pull payment-api-03 from production, and then log Frank's action for compliance.",63,quarantine_system -> log_audit_event,quarantine_system;log_audit_event,0->1,chain_short,original,train
"I need you to move Legal's stale data to cold storage, and then revoke Diana's access to prod-web-01. To wrap up, modify Frank's subscription.",327,"archive_data -> revoke_access, revoke_access -> update_subscription",archive_data;revoke_access;update_subscription,0->1;1->2,chain_medium,original,train
From Finance: look up the records for #53698 and simultaneously downgrade Bob's account and fire off a notification to Frank.,110,"db_read -> send_notification, db_read -> update_subscription",db_read;update_subscription;send_notification,0->1;0->2,fanout,original,train
"I need you to blast an alert to Engineering. After that, activate the feature flag on auth-svc-04. Last step: modify Diana's subscription.",359,"enable_feature_flag -> update_subscription, send_notification -> enable_feature_flag",send_notification;enable_feature_flag;update_subscription,0->1;1->2,chain_medium,original,train
"I need you to assess prod-web-01's status. Next, do a security check on payment-api-03, and then yank payment-api-03 off the network. After that, make a compliance log about Charlie, and lastly shoot Charlie an email.",150,"check_status -> scan_malware, log_audit_event -> send_notification, quarantine_system -> log_audit_event, scan_malware -> quarantine_system",check_status;scan_malware;quarantine_system;log_audit_event;send_notification,0->1;1->2;2->3;3->4,chain_long,original,train
"Quick one — move auth-svc-04's ownership to Finance. Next, invalidate auth-svc-04's cache.",229,transfer_ownership -> invalidate_cache,transfer_ownership;invalidate_cache,0->1,chain_short,original,train
"Ticket INC-7733 says ping ml-infer-05 for a health check and investigate cdn-edge-06 for infections. Once both are done, make a compliance log about Grace.",494,"check_status -> log_audit_event, scan_malware -> log_audit_event",check_status;scan_malware;log_audit_event,0->2;1->2,fanin,original,train
"I need you to downgrade Bob's account, then reset Charlie's password. Once that's done, refresh the API token for Marketing. End with ship the new build to ml-infer-05.",390,"reset_password -> rotate_api_key, rotate_api_key -> deploy_container, update_subscription -> reset_password",update_subscription;reset_password;rotate_api_key;deploy_container,0->1;1->2;2->3,chain_medium,original,train
