query,dag_id,dag_text,tools,edges,source,topo_family,dag_hash
"Diana is asking us to give Grace access to Finance's resources and ship the new build to ml-infer-05, then converge and notify the Finance team. Last step: sweep prod-web-01 for IOCs.",10063,"approve_access -> send_notification, deploy_container -> send_notification, send_notification -> scan_malware",approve_access;deploy_container;send_notification;scan_malware,0->2;1->2;2->3,generated,y_shape,de637f36c335856d
"Quick one — grant Grace permissions to staging-db-02 and launch the docker deployment for Finance, then converge and shoot Diana an email. To wrap up, investigate auth-svc-04 for infections.",10063,"approve_access -> send_notification, deploy_container -> send_notification, send_notification -> scan_malware",approve_access;deploy_container;send_notification;scan_malware,0->2;1->2;2->3,generated,y_shape,de637f36c335856d
"Quick one — scan cdn-edge-06 for threats. Next, push the changes for Bob to the DB. After that, save a backup of Finance's data. Finally, scan ml-infer-05 for threats.",10064,"backup_database -> scan_malware, db_write -> backup_database, scan_malware -> db_write",scan_malware;db_write;backup_database;scan_malware,0->1;1->2;2->3,generated,repeated_tool,94d197352d735a9b
"Per Alice's request, check payment-api-03 for vulnerabilities. After that, push the changes for Diana to the DB — then back up the database for Engineering. To wrap up, scan cdn-edge-06 for threats.",10064,"backup_database -> scan_malware, db_write -> backup_database, scan_malware -> db_write",scan_malware;db_write;backup_database;scan_malware,0->1;1->2;2->3,generated,repeated_tool,94d197352d735a9b
"Time to do a security check on cdn-edge-06. After that, commit Frank's update to the database. Next, create a DB backup for Finance. To wrap up, scan prod-web-01 for threats.",10064,"backup_database -> scan_malware, db_write -> backup_database, scan_malware -> db_write",scan_malware;db_write;backup_database;scan_malware,0->1;1->2;2->3,generated,repeated_tool,94d197352d735a9b
"Do a security check on payment-api-03, followed by commit Diana's update to the database. Once that's done, snapshot the database for staging-db-02. Finally, investigate payment-api-03 for infections.",10064,"backup_database -> scan_malware, db_write -> backup_database, scan_malware -> db_write",scan_malware;db_write;backup_database;scan_malware,0->1;1->2;2->3,generated,repeated_tool,94d197352d735a9b
I need you to generate a new API key for ml-infer-05 — then persist Charlie's data to the database while also strip Bob's access to Engineering and launch an instance for Finance.,10065,"db_write -> provision_vm, db_write -> revoke_access, rotate_api_key -> db_write",rotate_api_key;db_write;revoke_access;provision_vm,0->1;1->2;1->3,generated,inverted_y,4811cd13eed0875d
"Quick one — issue a new secret for payment-api-03, and then update Grace's record in the DB and at the same time cut off Frank's permissions and spin up a VM for Finance.",10065,"db_write -> provision_vm, db_write -> revoke_access, rotate_api_key -> db_write",rotate_api_key;db_write;revoke_access;provision_vm,0->1;1->2;1->3,generated,inverted_y,4811cd13eed0875d
"Hey, can you refresh the API token for Finance. Once that's done, save the changes for Alice to the DB and simultaneously pull Grace's credentials for prod-web-01 and stand up a new box for Marketing.",10065,"db_write -> provision_vm, db_write -> revoke_access, rotate_api_key -> db_write",rotate_api_key;db_write;revoke_access;provision_vm,0->1;1->2;1->3,generated,inverted_y,4811cd13eed0875d
"The Engineering team needs us to swap out auth-svc-04's credentials. Once that's done, persist Eve's data to the database, and while you're at it, revoke Alice's access to ml-infer-05 and spin up a VM for Engineering.",10065,"db_write -> provision_vm, db_write -> revoke_access, rotate_api_key -> db_write",rotate_api_key;db_write;revoke_access;provision_vm,0->1;1->2;1->3,generated,inverted_y,4811cd13eed0875d
"I need you to save the changes for Alice to the DB, and while you're at it, create a DB backup for Legal and roll out the containerised app to payment-api-03, merge everything and take auth-svc-04 back to the prior build.",10066,"backup_database -> rollback_deployment, db_write -> backup_database, db_write -> deploy_container, deploy_container -> rollback_deployment",db_write;backup_database;deploy_container;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,612e6cfa6271a60b
"Alice is asking us to write the new data for #60122 back while also snapshot the database for payment-api-03 and ship the new build to auth-svc-04, merge everything and undo the latest release on cdn-edge-06.",10066,"backup_database -> rollback_deployment, db_write -> backup_database, db_write -> deploy_container, deploy_container -> rollback_deployment",db_write;backup_database;deploy_container;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,612e6cfa6271a60b
"Time to commit Bob's update to the database and at the same time create a DB backup for Finance and deploy the container for Finance. After those finish, roll back the last deploy on payment-api-03.",10066,"backup_database -> rollback_deployment, db_write -> backup_database, db_write -> deploy_container, deploy_container -> rollback_deployment",db_write;backup_database;deploy_container;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,612e6cfa6271a60b
"We gotta commit Charlie's update to the database and simultaneously save a backup of Marketing's data and push the container image for Engineering, then converge and roll ml-infer-05 back to the last stable release.",10066,"backup_database -> rollback_deployment, db_write -> backup_database, db_write -> deploy_container, deploy_container -> rollback_deployment",db_write;backup_database;deploy_container;rollback_deployment,0->1;0->2;1->3;2->3,generated,diamond,612e6cfa6271a60b
"When you get a chance, quarantine staging-db-02 and concurrently save the changes for Diana to the DB and take auth-svc-04 back to the prior build, then converge and force a credential change for Alice, and while you're at it, activate the feature flag on prod-web-01 and isolate auth-svc-04. When all of that's complete, rotate Diana's credentials.",10067,"db_write -> reset_password, enable_feature_flag -> reset_password, quarantine_system -> db_write, quarantine_system -> reset_password, quarantine_system -> rollback_deployment, reset_password -> enable_feature_flag, reset_password -> quarantine_system, rollback_deployment -> reset_password",quarantine_system;db_write;rollback_deployment;reset_password;enable_feature_flag;quarantine_system;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,22f9c170b41a4b5a
"From Legal: yank cdn-edge-06 off the network while also persist Diana's data to the database and take cdn-edge-06 back to the prior build, then converge and give Grace a new password, and while you're at it, light up the feature for ml-infer-05 and pull cdn-edge-06 from production, then converge and reset Eve's password.",10067,"db_write -> reset_password, enable_feature_flag -> reset_password, quarantine_system -> db_write, quarantine_system -> reset_password, quarantine_system -> rollback_deployment, reset_password -> enable_feature_flag, reset_password -> quarantine_system, rollback_deployment -> reset_password",quarantine_system;db_write;rollback_deployment;reset_password;enable_feature_flag;quarantine_system;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,22f9c170b41a4b5a
"The HR team needs us to quarantine auth-svc-04 and simultaneously save the changes for Bob to the DB and undo the latest release on ml-infer-05. Once both are done, reset Bob's password while also flip the feature toggle on for Engineering and quarantine cdn-edge-06. Once both are done, change Grace's auth credentials.",10067,"db_write -> reset_password, enable_feature_flag -> reset_password, quarantine_system -> db_write, quarantine_system -> reset_password, quarantine_system -> rollback_deployment, reset_password -> enable_feature_flag, reset_password -> quarantine_system, rollback_deployment -> reset_password",quarantine_system;db_write;rollback_deployment;reset_password;enable_feature_flag;quarantine_system;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,22f9c170b41a4b5a
"Time to yank cdn-edge-06 off the network while also write the new data for #53698 back and roll ml-infer-05 back to the last stable release, then converge and give Diana a new password and concurrently turn on the feature flag for Engineering and isolate auth-svc-04. When all of that's complete, nuke Bob's old login and issue a fresh one.",10067,"db_write -> reset_password, enable_feature_flag -> reset_password, quarantine_system -> db_write, quarantine_system -> reset_password, quarantine_system -> rollback_deployment, reset_password -> enable_feature_flag, reset_password -> quarantine_system, rollback_deployment -> reset_password",quarantine_system;db_write;rollback_deployment;reset_password;enable_feature_flag;quarantine_system;reset_password,0->1;0->2;1->3;2->3;3->4;3->5;4->6;5->6,generated,double_diamond,22f9c170b41a4b5a
"When you get a chance, change Grace's auth credentials and at the same time kick off the CI/CD pipeline for Legal, activate the feature flag on prod-web-01, produce the Engineering performance summary, and assess auth-svc-04's status, and then open a ticket for Frank. To wrap up, shut down the feature on cdn-edge-06.",10068,"check_status -> create_ticket, create_ticket -> disable_feature_flag, reset_password -> check_status, reset_password -> enable_feature_flag, reset_password -> generate_report, reset_password -> run_pipeline",reset_password;run_pipeline;enable_feature_flag;generate_report;check_status;create_ticket;disable_feature_flag,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,50998799a7b7482f
"Frank is asking us to reset Eve's password, and while you're at it, start the CI job for auth-svc-04, turn on the feature flag for Engineering, build a compliance doc for Legal, and verify payment-api-03's health. Next, file an incident report about staging-db-02. Last step: deactivate the feature flag on staging-db-02.",10068,"check_status -> create_ticket, create_ticket -> disable_feature_flag, reset_password -> check_status, reset_password -> enable_feature_flag, reset_password -> generate_report, reset_password -> run_pipeline",reset_password;run_pipeline;enable_feature_flag;generate_report;check_status;create_ticket;disable_feature_flag,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,50998799a7b7482f
"From Legal: reset Alice's password while also kick off the CI/CD pipeline for Finance, flip the feature toggle on for Legal, put together a report on auth-svc-04, and ping staging-db-02 for a health check, followed by file an incident report about staging-db-02. Finally, kill the feature toggle for Marketing.",10068,"check_status -> create_ticket, create_ticket -> disable_feature_flag, reset_password -> check_status, reset_password -> enable_feature_flag, reset_password -> generate_report, reset_password -> run_pipeline",reset_password;run_pipeline;enable_feature_flag;generate_report;check_status;create_ticket;disable_feature_flag,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,50998799a7b7482f
"Per Alice's request, force a credential change for Alice, and while you're at it, start the CI job for payment-api-03, light up the feature for ml-infer-05, produce the Legal performance summary, and diagnose cdn-edge-06. After that, file an incident report about staging-db-02. To wrap up, shut down the feature on payment-api-03.",10068,"check_status -> create_ticket, create_ticket -> disable_feature_flag, reset_password -> check_status, reset_password -> enable_feature_flag, reset_password -> generate_report, reset_password -> run_pipeline",reset_password;run_pipeline;enable_feature_flag;generate_report;check_status;create_ticket;disable_feature_flag,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,50998799a7b7482f
"From HR: generate the Marketing analytics — in parallel, create a DB backup for Legal, load the backup onto auth-svc-04, save the changes for Bob to the DB, and pull prod-web-01 back from the last good backup — then give Charlie a new password. Finally, loop in a Legal manager.",10069,"generate_report -> backup_database, generate_report -> db_write, generate_report -> restore_backup, generate_report -> restore_backup, reset_password -> escalate_to_human, restore_backup -> reset_password",generate_report;backup_database;restore_backup;db_write;restore_backup;reset_password;escalate_to_human,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,1fe3597e99e24089
"When you get a chance, generate the Finance analytics and concurrently create a DB backup for Marketing, recover Marketing's data from backup, store the Engineering config in the database, and restore prod-web-01 from the latest backup. Next, change Grace's auth credentials. To wrap up, get a human involved for Frank.",10069,"generate_report -> backup_database, generate_report -> db_write, generate_report -> restore_backup, generate_report -> restore_backup, reset_password -> escalate_to_human, restore_backup -> reset_password",generate_report;backup_database;restore_backup;db_write;restore_backup;reset_password;escalate_to_human,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,1fe3597e99e24089
"From Engineering: whip up a report for Legal — in parallel, snapshot the database for auth-svc-04, load the backup onto ml-infer-05, commit Frank's update to the database, and restore auth-svc-04 from the latest backup, followed by nuke Bob's old login and issue a fresh one. Finally, wake up the on-call about staging-db-02.",10069,"generate_report -> backup_database, generate_report -> db_write, generate_report -> restore_backup, generate_report -> restore_backup, reset_password -> escalate_to_human, restore_backup -> reset_password",generate_report;backup_database;restore_backup;db_write;restore_backup;reset_password;escalate_to_human,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,1fe3597e99e24089
"When you get a chance, generate the HR analytics, and while you're at it, save a backup of Legal's data, load the backup onto payment-api-03, persist Eve's data to the database, and restore cdn-edge-06 from the latest backup, then change Alice's auth credentials. To wrap up, loop in a Legal manager.",10069,"generate_report -> backup_database, generate_report -> db_write, generate_report -> restore_backup, generate_report -> restore_backup, reset_password -> escalate_to_human, restore_backup -> reset_password",generate_report;backup_database;restore_backup;db_write;restore_backup;reset_password;escalate_to_human,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,1fe3597e99e24089
"Do me a favor and create a DB backup for HR and roll payment-api-03 back to the last stable release. After those finish, stand up a new box for Engineering, and lastly flush the cache on ml-infer-05.",10070,"backup_database -> provision_vm, provision_vm -> invalidate_cache, rollback_deployment -> provision_vm",backup_database;rollback_deployment;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,71a7f3bc4dcfc0eb
"I need you to dump the database on payment-api-03 and take staging-db-02 back to the prior build. After those finish, launch an instance for Legal. Last step: bust the cache on auth-svc-04.",10070,"backup_database -> provision_vm, provision_vm -> invalidate_cache, rollback_deployment -> provision_vm",backup_database;rollback_deployment;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,71a7f3bc4dcfc0eb
"Diana reported an issue — save a backup of Legal's data and back out the deployment on cdn-edge-06. When all of that's complete, spin up a VM for Engineering. To wrap up, wipe the cache layer for Finance.",10070,"backup_database -> provision_vm, provision_vm -> invalidate_cache, rollback_deployment -> provision_vm",backup_database;rollback_deployment;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,71a7f3bc4dcfc0eb
"Quick one — save a backup of HR's data and undo the latest release on payment-api-03. After those finish, create a virtual machine for Engineering. To wrap up, clear the cache for Legal.",10070,"backup_database -> provision_vm, provision_vm -> invalidate_cache, rollback_deployment -> provision_vm",backup_database;rollback_deployment;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,71a7f3bc4dcfc0eb
"Do me a favor and check prod-web-01 for vulnerabilities. Next, kick off the CI/CD pipeline for Marketing. Once that's done, grant Frank permissions to staging-db-02. Finally, do a security check on payment-api-03.",10071,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",scan_malware;run_pipeline;approve_access;scan_malware,0->1;1->2;2->3,generated,repeated_tool,f50734b55dfb9d8a
I need you to investigate cdn-edge-06 for infections — then start the CI job for prod-web-01 — then sign off on Diana's permission request. Last step: sweep ml-infer-05 for IOCs.,10071,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",scan_malware;run_pipeline;approve_access;scan_malware,0->1;1->2;2->3,generated,repeated_tool,f50734b55dfb9d8a
"From HR: do a security check on payment-api-03. After that, kick off the CI/CD pipeline for HR. Next, sign off on Diana's permission request. To wrap up, investigate auth-svc-04 for infections.",10071,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",scan_malware;run_pipeline;approve_access;scan_malware,0->1;1->2;2->3,generated,repeated_tool,f50734b55dfb9d8a
"Time to run a malware sweep on payment-api-03. Next, start the CI job for payment-api-03, then approve Alice's access request. Last step: scan prod-web-01 for threats.",10071,"approve_access -> scan_malware, run_pipeline -> approve_access, scan_malware -> run_pipeline",scan_malware;run_pipeline;approve_access;scan_malware,0->1;1->2;2->3,generated,repeated_tool,f50734b55dfb9d8a
"Ticket INC-1198 says produce the Marketing performance summary and reverse the charge on #60122, then converge and see what's going on with auth-svc-04 and simultaneously blast an alert to Finance and kick off the CI/CD pipeline for Engineering.",10072,"check_status -> run_pipeline, check_status -> send_notification, generate_report -> check_status, process_refund -> check_status",generate_report;process_refund;check_status;send_notification;run_pipeline,0->2;1->2;2->3;2->4,generated,hourglass,bd6b61f63e869aaa
"When you get a chance, compile a summary for Marketing and give Eve their money back. When all of that's complete, diagnose prod-web-01 while also notify the HR team and kick off the CI/CD pipeline for Engineering.",10072,"check_status -> run_pipeline, check_status -> send_notification, generate_report -> check_status, process_refund -> check_status",generate_report;process_refund;check_status;send_notification;run_pipeline,0->2;1->2;2->3;2->4,generated,hourglass,bd6b61f63e869aaa
"I need you to whip up a report for Legal and process the payout for Frank, merge everything and assess auth-svc-04's status, and while you're at it, shoot Frank an email and kick off the CI/CD pipeline for Finance.",10072,"check_status -> run_pipeline, check_status -> send_notification, generate_report -> check_status, process_refund -> check_status",generate_report;process_refund;check_status;send_notification;run_pipeline,0->2;1->2;2->3;2->4,generated,hourglass,bd6b61f63e869aaa
"Alice is asking us to whip up a report for Engineering and refund Eve. Once both are done, assess auth-svc-04's status and concurrently blast an alert to Engineering and run the deployment pipeline for Engineering.",10072,"check_status -> run_pipeline, check_status -> send_notification, generate_report -> check_status, process_refund -> check_status",generate_report;process_refund;check_status;send_notification;run_pipeline,0->2;1->2;2->3;2->4,generated,hourglass,bd6b61f63e869aaa
"Charlie reported an issue — adjust the billing tier for Charlie and record the event in HR's log. Once both are done, launch an instance for Legal. To wrap up, purge cdn-edge-06's cached data.",10073,"log_audit_event -> provision_vm, provision_vm -> invalidate_cache, update_subscription -> provision_vm",update_subscription;log_audit_event;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,4bf472479f6cf5ad
"Ticket INC-5560 says modify Alice's subscription and create an audit trail for #20891. After those finish, launch an instance for Legal, and lastly bust the cache on ml-infer-05.",10073,"log_audit_event -> provision_vm, provision_vm -> invalidate_cache, update_subscription -> provision_vm",update_subscription;log_audit_event;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,4bf472479f6cf5ad
"Charlie reported an issue — switch Bob to the new plan and log the whole auth-svc-04 incident. When all of that's complete, stand up a new box for HR. To wrap up, purge cdn-edge-06's cached data.",10073,"log_audit_event -> provision_vm, provision_vm -> invalidate_cache, update_subscription -> provision_vm",update_subscription;log_audit_event;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,4bf472479f6cf5ad
"Per Eve's request, update Grace's subscription and log the whole auth-svc-04 incident, then converge and deploy a server for Finance. To wrap up, bust the cache on auth-svc-04.",10073,"log_audit_event -> provision_vm, provision_vm -> invalidate_cache, update_subscription -> provision_vm",update_subscription;log_audit_event;provision_vm;invalidate_cache,0->2;1->2;2->3,generated,y_shape,4bf472479f6cf5ad
"Do me a favor and fetch #42017's info — in parallel, drop an audit entry for staging-db-02 and recover HR's data from backup, then converge and save a backup of Marketing's data, and lastly file a bug about payment-api-03.",10074,"backup_database -> create_ticket, db_read -> log_audit_event, db_read -> restore_backup, log_audit_event -> backup_database, restore_backup -> backup_database",db_read;log_audit_event;restore_backup;backup_database;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,ceace159935c1168
"ASAP — fetch #53698's info — in parallel, log Diana's action for compliance and restore the DB snapshot for Legal, then converge and save a backup of Legal's data, and lastly open a ticket for Frank.",10074,"backup_database -> create_ticket, db_read -> log_audit_event, db_read -> restore_backup, log_audit_event -> backup_database, restore_backup -> backup_database",db_read;log_audit_event;restore_backup;backup_database;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,ceace159935c1168
"For the Engineering team, grab Grace's account details while also log the whole prod-web-01 incident and pull ml-infer-05 back from the last good backup. After those finish, create a DB backup for Marketing. To wrap up, file an incident report about ml-infer-05.",10074,"backup_database -> create_ticket, db_read -> log_audit_event, db_read -> restore_backup, log_audit_event -> backup_database, restore_backup -> backup_database",db_read;log_audit_event;restore_backup;backup_database;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,ceace159935c1168
"When you get a chance, pull Diana's data, and while you're at it, create an audit trail for #53698 and bring auth-svc-04 back from the snapshot. Once both are done, snapshot the database for staging-db-02. Finally, file an incident report about cdn-edge-06.",10074,"backup_database -> create_ticket, db_read -> log_audit_event, db_read -> restore_backup, log_audit_event -> backup_database, restore_backup -> backup_database",db_read;log_audit_event;restore_backup;backup_database;create_ticket,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,ceace159935c1168
"We gotta issue a new secret for ml-infer-05 while also investigate payment-api-03 for infections and undo the latest release on prod-web-01. After those finish, refund Frank. Last step: blast an alert to Finance.",10075,"process_refund -> send_notification, rollback_deployment -> process_refund, rotate_api_key -> rollback_deployment, rotate_api_key -> scan_malware, scan_malware -> process_refund",rotate_api_key;scan_malware;rollback_deployment;process_refund;send_notification,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,34477aa34688292b
"ASAP — issue a new secret for staging-db-02 — in parallel, run a malware sweep on staging-db-02 and back out the deployment on staging-db-02, merge everything and refund Frank, and lastly fire off a notification to Frank.",10075,"process_refund -> send_notification, rollback_deployment -> process_refund, rotate_api_key -> rollback_deployment, rotate_api_key -> scan_malware, scan_malware -> process_refund",rotate_api_key;scan_malware;rollback_deployment;process_refund;send_notification,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,34477aa34688292b
"Per Charlie's request, swap out prod-web-01's credentials and simultaneously scan cdn-edge-06 for threats and revert prod-web-01 to the previous version, then converge and refund Frank. Last step: send a heads-up to HR.",10075,"process_refund -> send_notification, rollback_deployment -> process_refund, rotate_api_key -> rollback_deployment, rotate_api_key -> scan_malware, scan_malware -> process_refund",rotate_api_key;scan_malware;rollback_deployment;process_refund;send_notification,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,34477aa34688292b
"Ticket INC-7733 says generate a new API key for payment-api-03 — in parallel, do a security check on auth-svc-04 and back out the deployment on auth-svc-04, merge everything and credit Charlie's account. Last step: fire off a notification to Diana.",10075,"process_refund -> send_notification, rollback_deployment -> process_refund, rotate_api_key -> rollback_deployment, rotate_api_key -> scan_malware, scan_malware -> process_refund",rotate_api_key;scan_malware;rollback_deployment;process_refund;send_notification,0->1;0->2;1->3;2->3;3->4,generated,asymmetric_fork_join,34477aa34688292b
"The HR team needs us to turn off the feature flag for HR and change Alice's auth credentials, merge everything and build a compliance doc for Finance and concurrently cycle auth-svc-04 and modify Frank's subscription.",10076,"disable_feature_flag -> generate_report, generate_report -> restart_service, generate_report -> update_subscription, reset_password -> generate_report",disable_feature_flag;reset_password;generate_report;restart_service;update_subscription,0->2;1->2;2->3;2->4,generated,hourglass,b8f518e0e1b71990
"We gotta disable the flag on staging-db-02 and force a credential change for Charlie. Once both are done, generate the Finance analytics, and while you're at it, reboot staging-db-02 and modify Eve's subscription.",10076,"disable_feature_flag -> generate_report, generate_report -> restart_service, generate_report -> update_subscription, reset_password -> generate_report",disable_feature_flag;reset_password;generate_report;restart_service;update_subscription,0->2;1->2;2->3;2->4,generated,hourglass,b8f518e0e1b71990
"Time to disable the flag on ml-infer-05 and nuke Grace's old login and issue a fresh one. After those finish, produce the Engineering performance summary and concurrently restart the main process on staging-db-02 and switch Charlie to the new plan.",10076,"disable_feature_flag -> generate_report, generate_report -> restart_service, generate_report -> update_subscription, reset_password -> generate_report",disable_feature_flag;reset_password;generate_report;restart_service;update_subscription,0->2;1->2;2->3;2->4,generated,hourglass,b8f518e0e1b71990
"I need you to switch off the flag for HR and change Frank's auth credentials. When all of that's complete, compile a summary for HR and concurrently reboot payment-api-03 and switch Bob to the new plan.",10076,"disable_feature_flag -> generate_report, generate_report -> restart_service, generate_report -> update_subscription, reset_password -> generate_report",disable_feature_flag;reset_password;generate_report;restart_service;update_subscription,0->2;1->2;2->3;2->4,generated,hourglass,b8f518e0e1b71990
"I need you to log Alice's action for compliance and downgrade Diana's account, then put Engineering's historical data into the archive, then cycle the secret for Legal's service, merge everything and approve Bob's access request.",10077,"archive_data -> rotate_api_key, log_audit_event -> archive_data, rotate_api_key -> approve_access, update_subscription -> approve_access",log_audit_event;archive_data;rotate_api_key;approve_access;update_subscription,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,77ab986a6e6865d6
"I need you to record the event in Engineering's log and change Eve's plan — then shelve Marketing's outdated data — then rotate the API key for prod-web-01. When all of that's complete, sign off on Alice's permission request.",10077,"archive_data -> rotate_api_key, log_audit_event -> archive_data, rotate_api_key -> approve_access, update_subscription -> approve_access",log_audit_event;archive_data;rotate_api_key;approve_access;update_subscription,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,77ab986a6e6865d6
"Ticket INC-1198 says make a compliance log about Grace and switch Charlie to the new plan, then put Engineering's historical data into the archive — then issue a new secret for cdn-edge-06. Once both are done, sign off on Grace's permission request.",10077,"archive_data -> rotate_api_key, log_audit_event -> archive_data, rotate_api_key -> approve_access, update_subscription -> approve_access",log_audit_event;archive_data;rotate_api_key;approve_access;update_subscription,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,77ab986a6e6865d6
"Hey, can you log Bob's action for compliance and update Alice's subscription, then put HR's historical data into the archive. After that, cycle the secret for Legal's service, then converge and authorize Grace for auth-svc-04.",10077,"archive_data -> rotate_api_key, log_audit_event -> archive_data, rotate_api_key -> approve_access, update_subscription -> approve_access",log_audit_event;archive_data;rotate_api_key;approve_access;update_subscription,0->1;1->2;2->3;4->3,generated,deep_asymmetric_merge,77ab986a6e6865d6
"Plan maintenance on ml-infer-05 for Marketing, and while you're at it, add more replicas for prod-web-01, roll ml-infer-05 back to the last stable release, look up the records for #20891, and fire off the pipeline for Finance, and then archive the old entries for Diana, and lastly cycle the secret for Marketing's service.",10078,"archive_data -> rotate_api_key, run_pipeline -> archive_data, schedule_maintenance -> db_read, schedule_maintenance -> rollback_deployment, schedule_maintenance -> run_pipeline, schedule_maintenance -> scale_service",schedule_maintenance;scale_service;rollback_deployment;db_read;run_pipeline;archive_data;rotate_api_key,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b63f297a1c009753
"Frank reported an issue — arrange a maintenance slot for auth-svc-04 and concurrently scale ml-infer-05 down to save costs, roll auth-svc-04 back to the last stable release, look up the records for #20891, and trigger a build for ml-infer-05 — then move Finance's stale data to cold storage. Last step: swap out prod-web-01's credentials.",10078,"archive_data -> rotate_api_key, run_pipeline -> archive_data, schedule_maintenance -> db_read, schedule_maintenance -> rollback_deployment, schedule_maintenance -> run_pipeline, schedule_maintenance -> scale_service",schedule_maintenance;scale_service;rollback_deployment;db_read;run_pipeline;archive_data;rotate_api_key,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b63f297a1c009753
"Quick one — queue a maintenance window for Marketing and concurrently add more replicas for auth-svc-04, take auth-svc-04 back to the prior build, pull Bob's data, and kick off the CI/CD pipeline for Finance. After that, shelve Legal's outdated data. End with swap out ml-infer-05's credentials.",10078,"archive_data -> rotate_api_key, run_pipeline -> archive_data, schedule_maintenance -> db_read, schedule_maintenance -> rollback_deployment, schedule_maintenance -> run_pipeline, schedule_maintenance -> scale_service",schedule_maintenance;scale_service;rollback_deployment;db_read;run_pipeline;archive_data;rotate_api_key,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b63f297a1c009753
"When you get a chance, set up downtime for prod-web-01 and concurrently scale up cdn-edge-06, revert auth-svc-04 to the previous version, check the DB for Grace, and execute the build pipeline for prod-web-01, followed by archive the old entries for Alice, and lastly issue a new secret for ml-infer-05.",10078,"archive_data -> rotate_api_key, run_pipeline -> archive_data, schedule_maintenance -> db_read, schedule_maintenance -> rollback_deployment, schedule_maintenance -> run_pipeline, schedule_maintenance -> scale_service",schedule_maintenance;scale_service;rollback_deployment;db_read;run_pipeline;archive_data;rotate_api_key,0->1;0->2;0->3;0->4;4->5;5->6,generated,wide_fanout_deep,b63f297a1c009753
"I need you to bust the cache on staging-db-02. Next, trigger a build for payment-api-03. Next, log a Jira for Diana's issue. Finally, invalidate staging-db-02's cache.",10079,"create_ticket -> invalidate_cache, invalidate_cache -> run_pipeline, run_pipeline -> create_ticket",invalidate_cache;run_pipeline;create_ticket;invalidate_cache,0->1;1->2;2->3,generated,repeated_tool,24b2a85c65626018
I need you to invalidate prod-web-01's cache — then execute the build pipeline for auth-svc-04 — then file a bug about auth-svc-04. End with invalidate cdn-edge-06's cache.,10079,"create_ticket -> invalidate_cache, invalidate_cache -> run_pipeline, run_pipeline -> create_ticket",invalidate_cache;run_pipeline;create_ticket;invalidate_cache,0->1;1->2;2->3,generated,repeated_tool,24b2a85c65626018
"Per Alice's request, wipe the cache layer for Finance. Next, execute the build pipeline for cdn-edge-06, then log a Jira for Bob's issue. Last step: purge cdn-edge-06's cached data.",10079,"create_ticket -> invalidate_cache, invalidate_cache -> run_pipeline, run_pipeline -> create_ticket",invalidate_cache;run_pipeline;create_ticket;invalidate_cache,0->1;1->2;2->3,generated,repeated_tool,24b2a85c65626018
