query,dag_id,dag_text,tools,edges,topo_family,source,split
Quick one: send Henry the refund and change Henry's plan to annual in parallel. End with email Henry.,13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,generated,train
Urgent: Start with send Henry the refund and change Henry's plan to premium in parallel. Last step: send Henry a heads-up.,13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,generated,train
"When you get a chance, issue the reimbursement to Noah and move Noah onto the premium plan in parallel. To wrap up, email Noah.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,generated,train
"Credit the account and cancel the sub, then shoot Bob a message about the changes.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Credit the account and cancel the sub, then shoot Charlie a message about the changes.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Credit the account and cancel the sub, then shoot Eve a message about the changes.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Process the payout and modify the subscription status, then email a receipt.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Push the refund through and downgrade their plan, then send one email confirming both.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Refund the money and change Bob's subscription, sending a single alert afterwards.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Refund the money and change Frank's subscription, sending a single alert afterwards.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Refund the money and change Grace's subscription, sending a single alert afterwards.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Reverse the charge for #20891 and update the billing tier, then notify the customer.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Reverse the charge for #42017 and update the billing tier, then notify the customer.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
"Reverse the charge for #53698 and update the billing tier, then notify the customer.",13,"process_refund -> send_notification, update_subscription -> send_notification",process_refund;update_subscription;send_notification,0->2;1->2,fanin,original,train
Can you Handle fetch Quinn's account details and scan staging-db-02 for malware all at once. Last step: create a ticket for auth-svc-04.,135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
"Can you Start with check #60122 and run a malware sweep on billing-db-08 in parallel. Finally, open a ticket about billing-db-08.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
Heads-up: Start with pull the records for INC-8842 and run a malware sweep on api-gateway-11 in parallel. End with create a ticket for api-gateway-11.,135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
Please Handle pull Priya's profile from the DB and scan staging-db-02 for malware all at once. Last step: file an incident for cdn-edge-06.,135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
Please pull Jack's profile from the DB and scan billing-db-08 for malware in parallel. Last step: create a ticket for billing-db-08.,135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
"When you get a chance, Handle look up the details on INC-2407 and scan prod-web-01 for malware all at once. Last step: open a ticket about prod-web-01.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
"When you get a chance, grab the database entry for Liam and investigate cdn-edge-06 for infections in parallel. Last step: open a ticket about billing-db-08.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,generated,train
"Charlie is asking us to read Eve's profile from the database and run a malware sweep on auth-svc-04. When all of that's complete, create a support case for Legal.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Diana is asking us to read Frank's profile from the database and run a malware sweep on ml-infer-05. When all of that's complete, create a support case for HR.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Diana reported an issue — pull Eve's data and sweep ml-infer-05 for IOCs. Once both are done, file an incident report about cdn-edge-06.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Eve is asking us to read Frank's profile from the database and run a malware sweep on staging-db-02. When all of that's complete, create a support case for Marketing.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Eve reported an issue — pull Frank's data and sweep cdn-edge-06 for IOCs. Once both are done, file an incident report about payment-api-03.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"For the Finance team, pull Grace's data and sweep staging-db-02 for IOCs, then converge and create a support case for Legal.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"For the HR team, pull Eve's data and sweep cdn-edge-06 for IOCs, then converge and create a support case for Marketing.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"For the HR team, pull Grace's data and sweep cdn-edge-06 for IOCs, then converge and create a support case for Marketing.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"For the Marketing team, pull Diana's data and sweep payment-api-03 for IOCs, then converge and create a support case for Legal.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Frank is asking us to read Grace's profile from the database and run a malware sweep on staging-db-02. When all of that's complete, create a support case for Engineering.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Frank reported an issue — pull Alice's data and sweep payment-api-03 for IOCs. Once both are done, file an incident report about ml-infer-05.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Frank reported an issue — pull Diana's data and sweep cdn-edge-06 for IOCs. Once both are done, file an incident report about cdn-edge-06.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"From Finance: read Frank's profile from the database and scan cdn-edge-06 for threats, then converge and file an incident report about ml-infer-05.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"From Finance: read Frank's profile from the database and scan payment-api-03 for threats, then converge and file an incident report about cdn-edge-06.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"From HR: read Frank's profile from the database and scan cdn-edge-06 for threats, then converge and file an incident report about staging-db-02.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"From Marketing: read Bob's profile from the database and scan staging-db-02 for threats, then converge and file an incident report about ml-infer-05.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"When you get a chance, dig up the history on Diana and run a malware sweep on prod-web-01. After those finish, log a Jira for Bob's issue.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"When you get a chance, dig up the history on Eve and run a malware sweep on prod-web-01. After those finish, log a Jira for Alice's issue.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"When you get a chance, dig up the history on Grace and run a malware sweep on payment-api-03. After those finish, log a Jira for Eve's issue.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"When you get a chance, dig up the history on Grace and run a malware sweep on prod-web-01. After those finish, log a Jira for Diana's issue.",135,"db_read -> create_ticket, scan_malware -> create_ticket",db_read;scan_malware;create_ticket,0->2;1->2,fanin,original,train
"Can you Start with pull Maya's profile from the DB and check the health of staging-db-02 in parallel. When that's done, route the case to Maya. Finally, file an incident for Sales.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,generated,train
"For the Compliance team, check INC-7733 and inspect cdn-edge-06 for health issues in parallel. When that's done, hand the issue off to Marketing. To wrap up, create a ticket for search-index-03.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,generated,train
Handle pull the records for INC-9150 and check the health of payment-api-03 all at once. Then route the case to Bob. Last step: file an incident for Finance.,148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,generated,train
"Please Start with look up Liam's record in the database and check the health of queue-broker-02 in parallel. Once those finish, escalate this to Data. Last step: open a ticket about Data.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,generated,train
"Quick one: pull Karen's profile from the DB and verify api-gateway-11's status in parallel. When that's done, hand the issue off to Karen. End with create a ticket for Analytics.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,generated,train
"Urgent: Handle pull Frank's profile from the DB and check the health of payment-api-03 all at once. When that's done, hand the issue off to Compliance. Finally, file an incident for billing-db-08.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,generated,train
"For the Engineering team, check the DB for Grace and diagnose ml-infer-05. When all of that's complete, escalate Charlie's case to the on-call. To wrap up, file a bug about staging-db-02.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"For the Legal team, check the DB for Diana and diagnose prod-web-01. When all of that's complete, escalate Eve's case to the on-call. To wrap up, file a bug about cdn-edge-06.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"For the Legal team, check the DB for Grace and diagnose payment-api-03. When all of that's complete, escalate Diana's case to the on-call. To wrap up, file a bug about prod-web-01.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"For the Marketing team, check the DB for Eve and diagnose staging-db-02. When all of that's complete, escalate Grace's case to the on-call. To wrap up, file a bug about payment-api-03.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"Hey, can you pull Bob's data and diagnose ml-infer-05. Once both are done, wake up the on-call about ml-infer-05. To wrap up, file a bug about auth-svc-04.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"Hey, can you pull Diana's data and diagnose ml-infer-05. Once both are done, wake up the on-call about cdn-edge-06. To wrap up, file a bug about cdn-edge-06.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"Hey, can you pull Diana's data and diagnose staging-db-02. Once both are done, wake up the on-call about cdn-edge-06. To wrap up, file a bug about ml-infer-05.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"Hey, can you pull Frank's data and diagnose cdn-edge-06. Once both are done, wake up the on-call about cdn-edge-06. To wrap up, file a bug about ml-infer-05.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"I need you to pull Alice's data and diagnose auth-svc-04. Once both are done, get a human involved for Frank. To wrap up, file a bug about payment-api-03.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"I need you to pull Alice's data and diagnose ml-infer-05. Once both are done, get a human involved for Charlie. To wrap up, file a bug about staging-db-02.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"I need you to pull Bob's data and diagnose cdn-edge-06. Once both are done, get a human involved for Bob. To wrap up, file a bug about payment-api-03.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"I need you to pull Grace's data and diagnose ml-infer-05. Once both are done, get a human involved for Diana. To wrap up, file a bug about prod-web-01.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Bob's data and diagnose prod-web-01. Once both are done, loop in a Engineering manager, and lastly log a Jira for Charlie's issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Charlie's data and diagnose auth-svc-04. Once both are done, loop in a Marketing manager, and lastly log a Jira for Charlie's issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Diana's data and verify cdn-edge-06's health, merge everything and loop in a Finance manager. End with create a ticket about the Finance issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Diana's data and verify ml-infer-05's health, merge everything and loop in a Marketing manager. End with create a ticket about the HR issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Eve's data and diagnose payment-api-03. Once both are done, loop in a Legal manager, and lastly log a Jira for Charlie's issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Eve's data and diagnose prod-web-01. Once both are done, loop in a Legal manager, and lastly log a Jira for Bob's issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Eve's data and verify staging-db-02's health, merge everything and loop in a Engineering manager. End with create a ticket about the Engineering issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
"We gotta pull Frank's data and verify payment-api-03's health, merge everything and loop in a Marketing manager. End with create a ticket about the Legal issue.",148,"db_read -> escalate_to_human, check_status -> escalate_to_human, escalate_to_human -> create_ticket",db_read;check_status;escalate_to_human;create_ticket,0->2;1->2;2->3,fanin,original,train
Can you restart edge-cache-07 and check the health of edge-cache-07 in parallel. Then produce the Research analytics report. Last step: ping Eve.,150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"Handle cycle ml-infer-05 and inspect ml-infer-05 for health issues all at once. Once those finish, produce the HR analytics report. Finally, send an update to HR.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"Heads-up: Handle restart metrics-proxy-05 and verify metrics-proxy-05's status all at once. When that's done, compile a summary for Marketing. Finally, ping Marketing.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"Heads-up: Start with restart edge-cache-07 and check the health of edge-cache-07 in parallel. Once those finish, compile a summary for Data. End with ping Data.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"I need you to Handle cycle staging-db-02 and check the health of staging-db-02 all at once. After those complete, produce the Data analytics report. Finally, notify Eve.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"I need you to Start with cycle api-gateway-11 and verify api-gateway-11's status in parallel. Then generate the Engineering report. To wrap up, ping Ivy.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"Start with cycle search-index-03 and check the health of search-index-03 in parallel. When that's done, generate the HR report. To wrap up, send an update to Frank.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,generated,train
"Bob is asking us to restart the service on payment-api-03 and check if ml-infer-05 is up, then converge and produce the Engineering performance summary. End with notify the Legal team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Bob reported an issue — give cdn-edge-06 a kick and see what's going on with auth-svc-04, merge everything and whip up a report for Marketing. To wrap up, notify the Engineering team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Bob reported an issue — give cdn-edge-06 a kick and see what's going on with cdn-edge-06, merge everything and whip up a report for Engineering. To wrap up, notify the HR team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Bob reported an issue — give payment-api-03 a kick and see what's going on with prod-web-01, merge everything and whip up a report for Finance. To wrap up, notify the Engineering team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Charlie is asking us to cycle staging-db-02 and verify payment-api-03's health. After those finish, produce the Engineering performance summary, and lastly ping Frank about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Charlie is asking us to restart the service on prod-web-01 and check if staging-db-02 is up, then converge and produce the Finance performance summary. End with notify the Legal team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Diana is asking us to cycle auth-svc-04 and verify ml-infer-05's health. After those finish, produce the Marketing performance summary, and lastly ping Frank about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Eve is asking us to cycle auth-svc-04 and verify staging-db-02's health. After those finish, produce the HR performance summary, and lastly ping Frank about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Eve reported an issue — give prod-web-01 a kick and see what's going on with payment-api-03, merge everything and whip up a report for Legal. To wrap up, notify the Marketing team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Frank is asking us to cycle prod-web-01 and verify cdn-edge-06's health. After those finish, produce the Legal performance summary, and lastly ping Bob about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"From Engineering: cycle auth-svc-04 and diagnose staging-db-02, merge everything and generate the Finance analytics. To wrap up, fire off a notification to Grace.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"From Finance: cycle prod-web-01 and diagnose prod-web-01, merge everything and generate the Legal analytics. To wrap up, fire off a notification to Grace.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"From HR: cycle cdn-edge-06 and diagnose prod-web-01, merge everything and generate the Finance analytics. To wrap up, fire off a notification to Diana.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"From Marketing: cycle auth-svc-04 and diagnose cdn-edge-06, merge everything and generate the Marketing analytics. To wrap up, fire off a notification to Diana.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Grace is asking us to restart the service on cdn-edge-06 and check if auth-svc-04 is up, then converge and produce the HR performance summary. End with notify the Finance team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Grace is asking us to restart the service on staging-db-02 and check if prod-web-01 is up, then converge and produce the Engineering performance summary. End with notify the HR team.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Per Alice's request, restart the main process on cdn-edge-06 and assess staging-db-02's status, merge everything and build a compliance doc for HR. To wrap up, ping Charlie about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Per Alice's request, restart the main process on ml-infer-05 and assess payment-api-03's status, merge everything and build a compliance doc for Engineering. To wrap up, ping Frank about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Per Charlie's request, restart the main process on cdn-edge-06 and assess payment-api-03's status, merge everything and build a compliance doc for Legal. To wrap up, ping Eve about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"Per Grace's request, restart the main process on staging-db-02 and assess auth-svc-04's status, merge everything and build a compliance doc for Finance. To wrap up, ping Alice about it.",150,"restart_service -> generate_report, check_status -> generate_report, generate_report -> send_notification",restart_service;check_status;generate_report;send_notification,0->2;1->2;2->3,fanin,original,train
"ASAP, run a load test on search-index-03 and attach the editor permission to Yara in parallel. End with inspect payment-api-03 for health issues.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
Can you Handle run a load test on auth-svc-04 and assign the approver role to Uma all at once. End with inspect auth-svc-04 for health issues.,492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
Can you run a load test on api-gateway-11 and grant Jack the manager role in parallel. Last step: inspect prod-web-01 for health issues.,492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
"For the Operations team, Handle execute a load test against staging-db-02 and grant Talia the read-write role all at once. To wrap up, verify api-gateway-11's status.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
Handle execute a load test against feature-store-01 and grant Olivia the approver role all at once. End with verify billing-db-08's status.,492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
Handle run a load test on ml-infer-05 and assign the incident commander role to Zoe all at once. Last step: inspect metrics-proxy-05 for health issues.,492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
I need you to run a load test on ml-infer-05 and attach the reviewer permission to Talia in parallel. End with inspect queue-broker-02 for health issues.,492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
"Please Start with run a load test on cdn-edge-06 and assign the editor role to Henry in parallel. Finally, inspect api-gateway-11 for health issues.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,generated,train
"Do me a favor and simulate peak traffic on auth-svc-04 and add the reviewer role to Bob's account, merge everything and diagnose prod-web-01.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Do me a favor and simulate peak traffic on ml-infer-05 and add the reviewer role to Frank's account, merge everything and diagnose ml-infer-05.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Do me a favor and simulate peak traffic on payment-api-03 and add the reviewer role to Frank's account, merge everything and diagnose staging-db-02.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Do me a favor and simulate peak traffic on staging-db-02 and add the reviewer role to Eve's account, merge everything and diagnose auth-svc-04.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"I need you to simulate peak traffic on auth-svc-04 and assign the admin role to Frank, then converge and assess prod-web-01's status.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"I need you to simulate peak traffic on payment-api-03 and assign the admin role to Frank, then converge and assess ml-infer-05's status.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"I need you to simulate peak traffic on prod-web-01 and assign the admin role to Grace, then converge and assess cdn-edge-06's status.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"I need you to simulate peak traffic on staging-db-02 and assign the admin role to Bob, then converge and assess prod-web-01's status.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Simulate peak traffic on auth-svc-04 and set Alice up with read-write access. After those finish, see what's going on with cdn-edge-06.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Simulate peak traffic on ml-infer-05 and set Alice up with read-write access. After those finish, see what's going on with auth-svc-04.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
"Simulate peak traffic on payment-api-03 and set Grace up with read-write access. After those finish, see what's going on with ml-infer-05.",492,"run_load_test -> check_status, assign_role -> check_status",run_load_test;assign_role;check_status,0->2;1->2,fanin,original,train
