query,ground_truth,domain_note
All I need is for someone to migrate the database on auth-svc-04.,migrate_database,
Simple request — upgrade the database schema on auth-svc-04 and we're good.,migrate_database,
Simple request — upgrade the database schema on auth-svc-04 and we're good.,migrate_database,
From Marketing: execute the data migration for HR.,migrate_database,
All I need is for someone to upgrade the database schema on auth-svc-04.,migrate_database,
Quick task: execute the data migration for Marketing.,migrate_database,
Quick task: upgrade the database schema on ml-infer-05.,migrate_database,
All I need is for someone to move the data to the new schema on ml-infer-05.,migrate_database,
Quick task: upgrade the database schema on prod-web-01.,migrate_database,
I need you to push the refund through for #53698.,process_refund,
All I need is for someone to reverse the charge on #60122.,process_refund,
All I need is for someone to push the refund through for #10234.,process_refund,
Just credit Grace's account. Nothing else needed.,process_refund,
Just give Bob their money back. Nothing else needed.,process_refund,
"When you get a chance, refund Frank.",process_refund,
All I need is for someone to push the refund through for #20891.,process_refund,
All I need is for someone to credit Charlie's account.,process_refund,
Quick task: credit Frank's account.,process_refund,
Quick task: push the refund through for #10234.,process_refund,
All I need is for someone to credit Bob's account.,process_refund,
Simple request — process the payout for Bob and we're good.,process_refund,
Quick task: credit Bob's account.,process_refund,
Quick task: push the refund through for #53698.,process_refund,
Simple request — give Alice their money back and we're good.,process_refund,
Just refund Bob. Nothing else needed.,process_refund,
Simple request — reverse the charge on #10234 and we're good.,process_refund,
Simple request — push the refund through for #42017 and we're good.,process_refund,
Time to refund Diana.,process_refund,
We gotta push the refund through for #60122.,process_refund,
Simple request — refund Eve and we're good.,process_refund,
All I need is for someone to refund Diana.,process_refund,
"Per Charlie's request, give Alice their money back.",process_refund,
All I need is for someone to reverse the charge on #20891.,process_refund,
Please give Charlie their money back.,process_refund,
Just push the refund through for #60122. Nothing else needed.,process_refund,
"Hey, can you push the refund through for #31450.",process_refund,
All I need is for someone to give Frank their money back.,process_refund,
All I need is for someone to give Grace their money back.,process_refund,
Simple request — refund Diana and we're good.,process_refund,
All I need is for someone to refund Alice.,process_refund,
Quick task: credit Frank's account.,process_refund,
All I need is for someone to give Bob their money back.,process_refund,
All I need is for someone to push the refund through for #31450.,process_refund,
All I need is for someone to reverse the charge on #60122.,process_refund,
All I need is for someone to reverse the charge on #53698.,process_refund,
Quick task: process the payout for Frank.,process_refund,
Quick task: give Grace their money back.,process_refund,
All I need is for someone to process the payout for Bob.,process_refund,
Simple request — give Diana their money back and we're good.,process_refund,
Alice is asking us to credit Eve's account.,process_refund,
"For the Finance team, reverse the charge on #20891.",process_refund,
Urgent: give Charlie their money back.,process_refund,
Ticket INC-7733 says credit Grace's account.,process_refund,
Quick task: process the payout for Alice.,process_refund,
All I need is for someone to refund Alice.,process_refund,
Simple request — reverse the charge on #20891 and we're good.,process_refund,
Just push the refund through for #31450. Nothing else needed.,process_refund,
The HR team needs us to process the payout for Eve.,process_refund,
All I need is for someone to process the payout for Charlie.,process_refund,
Just refund Diana. Nothing else needed.,process_refund,
Simple request — credit Alice's account and we're good.,process_refund,
From Marketing: credit Diana's account.,process_refund,
Quick task: reverse the charge on #60122.,process_refund,
Just process the payout for Diana. Nothing else needed.,process_refund,
Quick task: reverse the charge on #31450.,process_refund,
Quick task: reverse the charge on #53698.,process_refund,
Just refund Eve. Nothing else needed.,process_refund,
Simple request — process the payout for Diana and we're good.,process_refund,
Urgent: process the payout for Diana.,process_refund,
All I need is for someone to credit Alice's account.,process_refund,
Quick task: give Eve their money back.,process_refund,
Alice reported an issue — push the refund through for #42017.,process_refund,
All I need is for someone to refund Frank.,process_refund,
Quick task: give Charlie their money back.,process_refund,
Quick task: credit Eve's account.,process_refund,
Do me a favor and push the refund through for #31450.,process_refund,
Quick task: create a virtual machine for Engineering.,provision_vm,
Quick task: stand up a new box for Engineering.,provision_vm,
Just provision a new instance for Finance. Nothing else needed.,provision_vm,
Simple request — deploy a server for HR and we're good.,provision_vm,
Simple request — launch an instance for HR and we're good.,provision_vm,
All I need is for someone to create a virtual machine for Engineering.,provision_vm,
We gotta launch an instance for Marketing.,provision_vm,
Quick task: create a virtual machine for HR.,provision_vm,
Simple request — create a virtual machine for Engineering and we're good.,provision_vm,
Simple request — deploy a server for Finance and we're good.,provision_vm,
All I need is for someone to launch an instance for Legal.,provision_vm,
Just deploy a server for HR. Nothing else needed.,provision_vm,
All I need is for someone to deploy a server for Legal.,provision_vm,
Simple request — provision a new instance for Marketing and we're good.,provision_vm,
Simple request — spin up a VM for Finance and we're good.,provision_vm,
Just provision a new instance for HR. Nothing else needed.,provision_vm,
Quick task: deploy a server for Legal.,provision_vm,
All I need is for someone to launch an instance for Legal.,provision_vm,
Simple request — stand up a new box for Engineering and we're good.,provision_vm,
Just launch an instance for Legal. Nothing else needed.,provision_vm,
Quick task: spin up a VM for Marketing.,provision_vm,
Just create a virtual machine for Legal. Nothing else needed.,provision_vm,
Quick task: create a virtual machine for Marketing.,provision_vm,
All I need is for someone to deploy a server for Marketing.,provision_vm,
Simple request — deploy a server for Engineering and we're good.,provision_vm,
Just create a virtual machine for Finance. Nothing else needed.,provision_vm,
All I need is for someone to launch an instance for Marketing.,provision_vm,
Quick task: deploy a server for Legal.,provision_vm,
Just deploy a server for Legal. Nothing else needed.,provision_vm,
Simple request — provision a new instance for Marketing and we're good.,provision_vm,
Just create a virtual machine for Legal. Nothing else needed.,provision_vm,
Grace is asking us to spin up a VM for HR.,provision_vm,
All I need is for someone to provision a new instance for Engineering.,provision_vm,
Simple request — provision a new instance for Legal and we're good.,provision_vm,
Quick task: deploy a server for Engineering.,provision_vm,
Urgent: deploy a server for Marketing.,provision_vm,
Simple request — provision a new instance for Marketing and we're good.,provision_vm,
Simple request — deploy a server for Marketing and we're good.,provision_vm,
Quick task: spin up a VM for Engineering.,provision_vm,
"When you get a chance, create a virtual machine for Legal.",provision_vm,
All I need is for someone to create a virtual machine for HR.,provision_vm,
Quick task: deploy a server for Engineering.,provision_vm,
All I need is for someone to spin up a VM for HR.,provision_vm,
Time to create a virtual machine for Legal.,provision_vm,
Time to launch an instance for Legal.,provision_vm,
Quick task: spin up a VM for Engineering.,provision_vm,
All I need is for someone to launch an instance for Finance.,provision_vm,
Just deploy a server for HR. Nothing else needed.,provision_vm,
Charlie reported an issue — create a virtual machine for HR.,provision_vm,
"For the Legal team, spin up a VM for Legal.",provision_vm,
All I need is for someone to launch an instance for Engineering.,provision_vm,
Bob is asking us to stand up a new box for Marketing.,provision_vm,
All I need is for someone to create a virtual machine for HR.,provision_vm,
The Finance team needs us to launch an instance for Marketing.,provision_vm,
Quick task: create a virtual machine for Legal.,provision_vm,
Quick task: create a virtual machine for Legal.,provision_vm,
"Hey, can you deploy a server for Engineering.",provision_vm,
Quick task: launch an instance for Engineering.,provision_vm,
The HR team needs us to launch an instance for Finance.,provision_vm,
Quick task: launch an instance for Finance.,provision_vm,
All I need is for someone to create a virtual machine for Marketing.,provision_vm,
Simple request — spin up a VM for HR and we're good.,provision_vm,
Just stand up a new box for Engineering. Nothing else needed.,provision_vm,
Quick task: stand up a new box for HR.,provision_vm,
Quick task: stand up a new box for Legal.,provision_vm,
All I need is for someone to deploy a server for Engineering.,provision_vm,
Simple request — stand up a new box for Finance and we're good.,provision_vm,
All I need is for someone to yank prod-web-01 off the network.,quarantine_system,
"When you get a chance, yank auth-svc-04 off the network.",quarantine_system,
Just quarantine prod-web-01. Nothing else needed.,quarantine_system,
Just pull cdn-edge-06 from production. Nothing else needed.,quarantine_system,
From Legal: disconnect staging-db-02 from everything.,quarantine_system,
We gotta isolate cdn-edge-06.,quarantine_system,
Quick task: yank payment-api-03 off the network.,quarantine_system,
Quick task: yank ml-infer-05 off the network.,quarantine_system,
All I need is for someone to lock down cdn-edge-06.,quarantine_system,
All I need is for someone to yank payment-api-03 off the network.,quarantine_system,
All I need is for someone to pull auth-svc-04 from production.,quarantine_system,
Quick task: yank auth-svc-04 off the network.,quarantine_system,
Quick task: isolate auth-svc-04.,quarantine_system,
Quick task: pull staging-db-02 from production.,quarantine_system,
Quick task: yank auth-svc-04 off the network.,quarantine_system,
Quick task: quarantine ml-infer-05.,quarantine_system,
Simple request — pull staging-db-02 from production and we're good.,quarantine_system,
"For the Finance team, yank auth-svc-04 off the network.",quarantine_system,
Simple request — disconnect ml-infer-05 from everything and we're good.,quarantine_system,
Simple request — disconnect ml-infer-05 from everything and we're good.,quarantine_system,
All I need is for someone to lock down cdn-edge-06.,quarantine_system,
Urgent: isolate staging-db-02.,quarantine_system,
Grace reported an issue — disconnect prod-web-01 from everything.,quarantine_system,
Simple request — yank payment-api-03 off the network and we're good.,quarantine_system,
Quick task: quarantine auth-svc-04.,quarantine_system,
Quick task: isolate payment-api-03.,quarantine_system,
Just isolate ml-infer-05. Nothing else needed.,quarantine_system,
Simple request — disconnect payment-api-03 from everything and we're good.,quarantine_system,
Simple request — yank prod-web-01 off the network and we're good.,quarantine_system,
Simple request — pull payment-api-03 from production and we're good.,quarantine_system,
All I need is for someone to lock down cdn-edge-06.,quarantine_system,
All I need is for someone to isolate payment-api-03.,quarantine_system,
Just yank ml-infer-05 off the network. Nothing else needed.,quarantine_system,
Just disconnect ml-infer-05 from everything. Nothing else needed.,quarantine_system,
All I need is for someone to quarantine cdn-edge-06.,quarantine_system,
Simple request — disconnect auth-svc-04 from everything and we're good.,quarantine_system,
Simple request — disconnect staging-db-02 from everything and we're good.,quarantine_system,
Quick task: isolate auth-svc-04.,quarantine_system,
Just isolate ml-infer-05. Nothing else needed.,quarantine_system,
Quick task: yank auth-svc-04 off the network.,quarantine_system,
Quick task: isolate payment-api-03.,quarantine_system,
Just yank payment-api-03 off the network. Nothing else needed.,quarantine_system,
All I need is for someone to lock down ml-infer-05.,quarantine_system,
All I need is for someone to isolate ml-infer-05.,quarantine_system,
All I need is for someone to quarantine auth-svc-04.,quarantine_system,
Simple request — pull auth-svc-04 from production and we're good.,quarantine_system,
All I need is for someone to pull payment-api-03 from production.,quarantine_system,
All I need is for someone to yank staging-db-02 off the network.,quarantine_system,
All I need is for someone to isolate cdn-edge-06.,quarantine_system,
Quick task: lock down staging-db-02.,quarantine_system,
All I need is for someone to yank ml-infer-05 off the network.,quarantine_system,
"Hey, can you lock down auth-svc-04.",quarantine_system,
Just lock down staging-db-02. Nothing else needed.,quarantine_system,
Quick task: pull auth-svc-04 from production.,quarantine_system,
Just quarantine prod-web-01. Nothing else needed.,quarantine_system,
Just yank payment-api-03 off the network. Nothing else needed.,quarantine_system,
ASAP — isolate cdn-edge-06.,quarantine_system,
Just disconnect auth-svc-04 from everything. Nothing else needed.,quarantine_system,
Just disconnect cdn-edge-06 from everything. Nothing else needed.,quarantine_system,
Simple request — isolate auth-svc-04 and we're good.,quarantine_system,
Just yank auth-svc-04 off the network. Nothing else needed.,quarantine_system,
"Hey, can you disconnect cdn-edge-06 from everything.",quarantine_system,
Quick task: pull cdn-edge-06 from production.,quarantine_system,
All I need is for someone to quarantine staging-db-02.,quarantine_system,
Quick task: yank auth-svc-04 off the network.,quarantine_system,
Just pull prod-web-01 from production. Nothing else needed.,quarantine_system,
Quick task: disconnect staging-db-02 from everything.,quarantine_system,
Simple request — detach the operator role from Eve and we're good.,remove_role,
Just take away Eve's manager role. Nothing else needed.,remove_role,
Quick task: pull the Engineering admin role from Charlie.,remove_role,
Time to detach the operator role from Grace.,remove_role,
We gotta revoke the reviewer role from Grace.,remove_role,
Quick one — revoke the reviewer role from Diana.,remove_role,
Just strip Alice's editor permission. Nothing else needed.,remove_role,
Quick task: revoke the reviewer role from Eve.,remove_role,
Quick task: revoke the reviewer role from Diana.,remove_role,
All I need is for someone to pull the Finance admin role from Alice.,remove_role,
All I need is for someone to strip Diana's editor permission.,remove_role,
Quick task: revoke the reviewer role from Grace.,remove_role,
Ticket INC-7733 says remove the admin role from Frank.,remove_role,
Quick task: revoke the reviewer role from Alice.,remove_role,
All I need is for someone to revoke the reviewer role from Diana.,remove_role,
Just pull the Marketing admin role from Grace. Nothing else needed.,remove_role,
Simple request — revoke the reviewer role from Charlie and we're good.,remove_role,
Just remove the admin role from Eve. Nothing else needed.,remove_role,
Just take away Frank's manager role. Nothing else needed.,remove_role,
Just take away Diana's manager role. Nothing else needed.,remove_role,
The Engineering team needs us to revoke the reviewer role from Frank.,remove_role,
All I need is for someone to remove the admin role from Grace.,remove_role,
Simple request — pull the HR admin role from Charlie and we're good.,remove_role,
All I need is for someone to revoke the reviewer role from Diana.,remove_role,
Quick task: detach the operator role from Charlie.,remove_role,
Just pull the Legal admin role from Frank. Nothing else needed.,remove_role,
Just remove the admin role from Grace. Nothing else needed.,remove_role,
Simple request — detach the operator role from Eve and we're good.,remove_role,
Just pull the HR admin role from Alice. Nothing else needed.,remove_role,
Quick task: pull the Finance admin role from Alice.,remove_role,
Quick task: pull the Marketing admin role from Frank.,remove_role,
Quick task: pull the Engineering admin role from Bob.,remove_role,
Diana is asking us to remove the admin role from Alice.,remove_role,
Just take away Grace's manager role. Nothing else needed.,remove_role,
All I need is for someone to remove the admin role from Frank.,remove_role,
We gotta remove the admin role from Frank.,remove_role,
Just pull the Engineering admin role from Grace. Nothing else needed.,remove_role,
Diana is asking us to take away Bob's manager role.,remove_role,
All I need is for someone to revoke the reviewer role from Frank.,remove_role,
"For the Engineering team, remove the admin role from Charlie.",remove_role,
Urgent: strip Alice's editor permission.,remove_role,
Just pull the Engineering admin role from Charlie. Nothing else needed.,remove_role,
Simple request — remove the admin role from Charlie and we're good.,remove_role,
I need you to revoke the reviewer role from Charlie.,remove_role,
All I need is for someone to strip Charlie's editor permission.,remove_role,
Simple request — pull the Finance admin role from Diana and we're good.,remove_role,
Ticket INC-8842 says detach the operator role from Bob.,remove_role,
Diana is asking us to remove the admin role from Eve.,remove_role,
All I need is for someone to take away Frank's manager role.,remove_role,
Quick task: revoke the reviewer role from Grace.,remove_role,
Quick task: detach the operator role from Bob.,remove_role,
Quick task: strip Bob's editor permission.,remove_role,
Urgent: take away Bob's manager role.,remove_role,
Quick task: remove the admin role from Alice.,remove_role,
Simple request — pull the Legal admin role from Eve and we're good.,remove_role,
Quick task: pull the Finance admin role from Eve.,remove_role,
Ticket INC-8842 says revoke the reviewer role from Diana.,remove_role,
Do me a favor and pull the Finance admin role from Bob.,remove_role,
Quick task: strip Diana's editor permission.,remove_role,
Just revoke the reviewer role from Frank. Nothing else needed.,remove_role,
Simple request — strip Charlie's editor permission and we're good.,remove_role,
All I need is for someone to take away Diana's manager role.,remove_role,
I need you to pull the Engineering admin role from Charlie.,remove_role,
Just detach the operator role from Grace. Nothing else needed.,remove_role,
Just revoke the reviewer role from Diana. Nothing else needed.,remove_role,
From HR: revoke the reviewer role from Charlie.,remove_role,
All I need is for someone to detach the operator role from Bob.,remove_role,
Quick task: refresh the SSL certificate on prod-web-01.,renew_certificate,
All I need is for someone to update the SSL on auth-svc-04.,renew_certificate,
"Simple request — the cert for payment-api-03 is about to expire, renew it and we're good.",renew_certificate,
Simple request — update the SSL on ml-infer-05 and we're good.,renew_certificate,
Quick task: update the SSL on payment-api-03.,renew_certificate,
All I need is for someone to reissue the TLS certificate for Legal.,renew_certificate,
Quick task: refresh the SSL certificate on cdn-edge-06.,renew_certificate,
Quick task: renew the TLS cert for payment-api-03.,renew_certificate,
Simple request — update the SSL on auth-svc-04 and we're good.,renew_certificate,
Simple request — refresh the SSL certificate on payment-api-03 and we're good.,renew_certificate,
Simple request — refresh the SSL certificate on staging-db-02 and we're good.,renew_certificate,
Just get a new certificate for auth-svc-04. Nothing else needed.,renew_certificate,
Quick one — refresh the SSL certificate on auth-svc-04.,renew_certificate,
Simple request — get a new certificate for prod-web-01 and we're good.,renew_certificate,
All I need is for someone to get a new certificate for staging-db-02.,renew_certificate,
The HR team needs us to refresh the SSL certificate on auth-svc-04.,renew_certificate,
Simple request — refresh the SSL certificate on payment-api-03 and we're good.,renew_certificate,
All I need is for someone to refresh the SSL certificate on ml-infer-05.,renew_certificate,
From Marketing: refresh the SSL certificate on payment-api-03.,renew_certificate,
"Simple request — the cert for prod-web-01 is about to expire, renew it and we're good.",renew_certificate,
Quick task: get a new certificate for cdn-edge-06.,renew_certificate,
Quick task: get a new certificate for auth-svc-04.,renew_certificate,
Simple request — update the SSL on payment-api-03 and we're good.,renew_certificate,
"Just the cert for prod-web-01 is about to expire, renew it. Nothing else needed.",renew_certificate,
All I need is for someone to get a new certificate for ml-infer-05.,renew_certificate,
Just refresh the SSL certificate on cdn-edge-06. Nothing else needed.,renew_certificate,
"When you get a chance, update the SSL on cdn-edge-06.",renew_certificate,
Quick task: get a new certificate for prod-web-01.,renew_certificate,
"Quick task: the cert for ml-infer-05 is about to expire, renew it.",renew_certificate,
Quick task: reissue the TLS certificate for Legal.,renew_certificate,
Quick task: update the SSL on payment-api-03.,renew_certificate,
Simple request — refresh the SSL certificate on staging-db-02 and we're good.,renew_certificate,
Just refresh the SSL certificate on ml-infer-05. Nothing else needed.,renew_certificate,
"When you get a chance, refresh the SSL certificate on payment-api-03.",renew_certificate,
Just refresh the SSL certificate on staging-db-02. Nothing else needed.,renew_certificate,
All I need is for someone to refresh the SSL certificate on cdn-edge-06.,renew_certificate,
"Ticket INC-8842 says the cert for staging-db-02 is about to expire, renew it.",renew_certificate,
All I need is for someone to reissue the TLS certificate for Marketing.,renew_certificate,
All I need is for someone to reissue the TLS certificate for Finance.,renew_certificate,
Quick task: refresh the SSL certificate on cdn-edge-06.,renew_certificate,
Quick task: renew the TLS cert for prod-web-01.,renew_certificate,
Quick task: get a new certificate for cdn-edge-06.,renew_certificate,
"Quick task: the cert for cdn-edge-06 is about to expire, renew it.",renew_certificate,
All I need is for someone to reissue the TLS certificate for Engineering.,renew_certificate,
"Hey, can you refresh the SSL certificate on payment-api-03.",renew_certificate,
"Quick task: the cert for auth-svc-04 is about to expire, renew it.",renew_certificate,
Quick task: refresh the SSL certificate on prod-web-01.,renew_certificate,
Just reissue the TLS certificate for HR. Nothing else needed.,renew_certificate,
All I need is for someone to reissue the TLS certificate for Marketing.,renew_certificate,
The Finance team needs us to renew the TLS cert for cdn-edge-06.,renew_certificate,
Quick task: reissue the TLS certificate for Engineering.,renew_certificate,
Quick task: renew the TLS cert for payment-api-03.,renew_certificate,
Simple request — refresh the SSL certificate on payment-api-03 and we're good.,renew_certificate,
Just get a new certificate for cdn-edge-06. Nothing else needed.,renew_certificate,
"All I need is for someone to the cert for auth-svc-04 is about to expire, renew it.",renew_certificate,
Quick task: get a new certificate for staging-db-02.,renew_certificate,
"Hey, can you reissue the TLS certificate for Finance.",renew_certificate,
Simple request — update the SSL on staging-db-02 and we're good.,renew_certificate,
Quick task: refresh the SSL certificate on ml-infer-05.,renew_certificate,
Simple request — renew the TLS cert for payment-api-03 and we're good.,renew_certificate,
Just refresh the SSL certificate on ml-infer-05. Nothing else needed.,renew_certificate,
"All I need is for someone to the cert for ml-infer-05 is about to expire, renew it.",renew_certificate,
All I need is for someone to update the SSL on payment-api-03.,renew_certificate,
"Just the cert for staging-db-02 is about to expire, renew it. Nothing else needed.",renew_certificate,
The Marketing team needs us to reissue the TLS certificate for Legal.,renew_certificate,
Just update the SSL on payment-api-03. Nothing else needed.,renew_certificate,
Quick task: renew the TLS cert for cdn-edge-06.,renew_certificate,
Quick task: change Grace's auth credentials.,reset_password,
Simple request — change Charlie's auth credentials and we're good.,reset_password,
All I need is for someone to change Grace's auth credentials.,reset_password,
Just rotate Alice's credentials. Nothing else needed.,reset_password,
Quick task: rotate Diana's credentials.,reset_password,
Just force a credential change for Alice. Nothing else needed.,reset_password,
Quick task: force a credential change for Bob.,reset_password,
"For the Finance team, give Grace a new password.",reset_password,
Simple request — force a credential change for Grace and we're good.,reset_password,
Quick task: change Frank's auth credentials.,reset_password,
Just change Frank's auth credentials. Nothing else needed.,reset_password,
Simple request — nuke Frank's old login and issue a fresh one and we're good.,reset_password,
All I need is for someone to force a credential change for Diana.,reset_password,
Quick task: nuke Grace's old login and issue a fresh one.,reset_password,
Simple request — give Grace a new password and we're good.,reset_password,
"For the Marketing team, force a credential change for Eve.",reset_password,
Quick task: reset Alice's password.,reset_password,
Simple request — force a credential change for Grace and we're good.,reset_password,
All I need is for someone to nuke Diana's old login and issue a fresh one.,reset_password,
Just nuke Alice's old login and issue a fresh one. Nothing else needed.,reset_password,
Just nuke Charlie's old login and issue a fresh one. Nothing else needed.,reset_password,
All I need is for someone to give Eve a new password.,reset_password,
Simple request — nuke Alice's old login and issue a fresh one and we're good.,reset_password,
All I need is for someone to rotate Diana's credentials.,reset_password,
From Marketing: change Charlie's auth credentials.,reset_password,
Quick task: change Eve's auth credentials.,reset_password,
I need you to rotate Diana's credentials.,reset_password,
Just change Grace's auth credentials. Nothing else needed.,reset_password,
Simple request — give Frank a new password and we're good.,reset_password,
Quick task: force a credential change for Charlie.,reset_password,
Simple request — rotate Alice's credentials and we're good.,reset_password,
Just reset Frank's password. Nothing else needed.,reset_password,
From Legal: rotate Bob's credentials.,reset_password,
Just reset Alice's password. Nothing else needed.,reset_password,
Quick task: nuke Eve's old login and issue a fresh one.,reset_password,
All I need is for someone to give Eve a new password.,reset_password,
Quick task: nuke Charlie's old login and issue a fresh one.,reset_password,
Please force a credential change for Eve.,reset_password,
Simple request — give Bob a new password and we're good.,reset_password,
"Per Frank's request, change Alice's auth credentials.",reset_password,
Just force a credential change for Frank. Nothing else needed.,reset_password,
Quick task: reset Grace's password.,reset_password,
Diana reported an issue — rotate Frank's credentials.,reset_password,
All I need is for someone to nuke Charlie's old login and issue a fresh one.,reset_password,
Simple request — nuke Frank's old login and issue a fresh one and we're good.,reset_password,
Simple request — reset Diana's password and we're good.,reset_password,
All I need is for someone to rotate Alice's credentials.,reset_password,
All I need is for someone to force a credential change for Bob.,reset_password,
Just rotate Alice's credentials. Nothing else needed.,reset_password,
"Hey, can you rotate Alice's credentials.",reset_password,
Simple request — force a credential change for Charlie and we're good.,reset_password,
Just rotate Diana's credentials. Nothing else needed.,reset_password,
Simple request — nuke Alice's old login and issue a fresh one and we're good.,reset_password,
Simple request — change Alice's auth credentials and we're good.,reset_password,
Quick task: reset Bob's password.,reset_password,
Just give Eve a new password. Nothing else needed.,reset_password,
Quick task: give Bob a new password.,reset_password,
Just nuke Diana's old login and issue a fresh one. Nothing else needed.,reset_password,
Simple request — nuke Diana's old login and issue a fresh one and we're good.,reset_password,
Quick task: rotate Charlie's credentials.,reset_password,
All I need is for someone to rotate Frank's credentials.,reset_password,
Time to change Frank's auth credentials.,reset_password,
ASAP — reset Frank's password.,reset_password,
"For the Legal team, change Eve's auth credentials.",reset_password,
All I need is for someone to reset Eve's password.,reset_password,
I need you to rotate Frank's credentials.,reset_password,
Quick task: rotate Frank's credentials.,reset_password,
Quick task: roll back the last deploy on staging-db-02.,rollback_deployment,
Just take auth-svc-04 back to the prior build. Nothing else needed.,rollback_deployment,
Just back out the deployment on cdn-edge-06. Nothing else needed.,rollback_deployment,
Quick task: revert prod-web-01 to the previous version.,rollback_deployment,
Quick one — roll back the last deploy on auth-svc-04.,rollback_deployment,
Quick task: undo the latest release on ml-infer-05.,rollback_deployment,
All I need is for someone to roll auth-svc-04 back to the last stable release.,rollback_deployment,
The Engineering team needs us to undo the latest release on payment-api-03.,rollback_deployment,
All I need is for someone to take cdn-edge-06 back to the prior build.,rollback_deployment,
Time to take payment-api-03 back to the prior build.,rollback_deployment,
Just revert staging-db-02 to the previous version. Nothing else needed.,rollback_deployment,
Quick task: roll back the last deploy on auth-svc-04.,rollback_deployment,
Diana reported an issue — undo the latest release on staging-db-02.,rollback_deployment,
Simple request — roll back the last deploy on payment-api-03 and we're good.,rollback_deployment,
Just roll prod-web-01 back to the last stable release. Nothing else needed.,rollback_deployment,
Simple request — roll back the last deploy on cdn-edge-06 and we're good.,rollback_deployment,
Quick task: take payment-api-03 back to the prior build.,rollback_deployment,
Simple request — revert ml-infer-05 to the previous version and we're good.,rollback_deployment,
Simple request — revert cdn-edge-06 to the previous version and we're good.,rollback_deployment,
Quick task: take payment-api-03 back to the prior build.,rollback_deployment,
Quick task: take prod-web-01 back to the prior build.,rollback_deployment,
Just roll auth-svc-04 back to the last stable release. Nothing else needed.,rollback_deployment,
Just roll back the last deploy on payment-api-03. Nothing else needed.,rollback_deployment,
Quick task: roll back the last deploy on staging-db-02.,rollback_deployment,
All I need is for someone to roll back the last deploy on prod-web-01.,rollback_deployment,
Simple request — roll auth-svc-04 back to the last stable release and we're good.,rollback_deployment,
All I need is for someone to take prod-web-01 back to the prior build.,rollback_deployment,
Just undo the latest release on cdn-edge-06. Nothing else needed.,rollback_deployment,
Simple request — back out the deployment on staging-db-02 and we're good.,rollback_deployment,
Just back out the deployment on cdn-edge-06. Nothing else needed.,rollback_deployment,
"Hey, can you roll cdn-edge-06 back to the last stable release.",rollback_deployment,
All I need is for someone to roll back the last deploy on ml-infer-05.,rollback_deployment,
Just take prod-web-01 back to the prior build. Nothing else needed.,rollback_deployment,
Simple request — revert prod-web-01 to the previous version and we're good.,rollback_deployment,
Just roll back the last deploy on payment-api-03. Nothing else needed.,rollback_deployment,
Just roll staging-db-02 back to the last stable release. Nothing else needed.,rollback_deployment,
All I need is for someone to back out the deployment on staging-db-02.,rollback_deployment,
Quick task: back out the deployment on ml-infer-05.,rollback_deployment,
Simple request — take staging-db-02 back to the prior build and we're good.,rollback_deployment,
Just revert prod-web-01 to the previous version. Nothing else needed.,rollback_deployment,
Quick task: revert ml-infer-05 to the previous version.,rollback_deployment,
Quick task: revert staging-db-02 to the previous version.,rollback_deployment,
All I need is for someone to back out the deployment on ml-infer-05.,rollback_deployment,
Simple request — roll staging-db-02 back to the last stable release and we're good.,rollback_deployment,
All I need is for someone to roll staging-db-02 back to the last stable release.,rollback_deployment,
Just revert payment-api-03 to the previous version. Nothing else needed.,rollback_deployment,
Simple request — roll back the last deploy on staging-db-02 and we're good.,rollback_deployment,
Quick task: roll back the last deploy on ml-infer-05.,rollback_deployment,
Just roll prod-web-01 back to the last stable release. Nothing else needed.,rollback_deployment,
All I need is for someone to take payment-api-03 back to the prior build.,rollback_deployment,
Simple request — revert staging-db-02 to the previous version and we're good.,rollback_deployment,
From HR: roll staging-db-02 back to the last stable release.,rollback_deployment,
Quick task: roll back the last deploy on payment-api-03.,rollback_deployment,
Just roll staging-db-02 back to the last stable release. Nothing else needed.,rollback_deployment,
All I need is for someone to roll prod-web-01 back to the last stable release.,rollback_deployment,
Simple request — roll back the last deploy on cdn-edge-06 and we're good.,rollback_deployment,
Just undo the latest release on prod-web-01. Nothing else needed.,rollback_deployment,
Simple request — undo the latest release on staging-db-02 and we're good.,rollback_deployment,
Quick task: take prod-web-01 back to the prior build.,rollback_deployment,
All I need is for someone to revert payment-api-03 to the previous version.,rollback_deployment,
Just roll back the last deploy on staging-db-02. Nothing else needed.,rollback_deployment,
Just back out the deployment on ml-infer-05. Nothing else needed.,rollback_deployment,
From Engineering: roll back the last deploy on payment-api-03.,rollback_deployment,
Simple request — roll back the last deploy on staging-db-02 and we're good.,rollback_deployment,
Urgent: take payment-api-03 back to the prior build.,rollback_deployment,
Quick one — revert prod-web-01 to the previous version.,rollback_deployment,
Ticket INC-5560 says roll back the last deploy on staging-db-02.,rollback_deployment,
Simple request — benchmark ml-infer-05 under heavy load and we're good.,run_load_test,
"Hey, can you run a load test against prod-web-01.",run_load_test,
Ticket INC-4021 says benchmark cdn-edge-06 under heavy load.,run_load_test,
Quick task: stress test auth-svc-04 before the launch.,run_load_test,
All I need is for someone to stress test auth-svc-04 before the launch.,run_load_test,
All I need is for someone to hammer payment-api-03 with test traffic.,run_load_test,
All I need is for someone to benchmark ml-infer-05 under heavy load.,run_load_test,
Quick task: do a performance test on ml-infer-05.,run_load_test,
